T	w(AL)	w(CU)	w(LI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(CU@FCC_A1)	w(LI@FCC_A1)	w(AL@LIQUID)	w(CU@LIQUID)	w(LI@LIQUID)	w(AL@ALCULI_T2)	w(CU@ALCULI_T2)	w(LI@ALCULI_T2)	w(AL@ALCULI_T1)	w(CU@ALCULI_T1)	w(LI@ALCULI_T1)	w(AL@ALCULI_TB)	w(CU@ALCULI_TB)	w(LI@ALCULI_TB)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(LI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI				
902.2748473	88	9	3	0	0	98.03858106	0.2639186241	1.697500314	88	9	3										0.002978149826	-0.002591767505	-0.0003863823215	-902.2748473	0	16.7649166982337	
902.2648473	88	9	3	0.0003003501256	0.0002967101013	98.03839226	0.2639791195	1.697628621	87.99702201	9.002591519	3.000386467										0	0	0	-902.2648473	0.0002967101013	50.6409448223353	
902.2448473	88	9	3	0.0009002419689	0.0005928122675	98.03801498	0.2641000796	1.697884941	87.99106698	9.007774075	3.001158942										0	0	0	-902.2448473	0.0005928122675	67.5935373938031	
902.2048473	88	9	3	0.002097515039	0.001183725016	98.03726059	0.26434191	1.698397503	87.97916238	9.018134791	3.002702829										0	0	0	-902.2048473	0.001183725016	67.79112139224	
902.1248473	88	9	3	0.004482178638	0.002360390787	98.03575302	0.2648251514	1.69942183	87.95537439	9.038839458	3.005786156										0	0	0	-902.1248473	0.002360390787	68.1936917081739	
901.9648473	88	9	3	0.009212328563	0.004692752925	98.03274272	0.2657899648	1.701467314	87.90788318	9.080181759	3.011935065										0	0	0	-901.9648473	0.004692752925	69.0560166270799	
901.6448473	88	9	3	0.01850961248	0.0092674179	98.02674417	0.2677141521	1.705541673	87.81323008	9.162614706	3.024155212										0	0	0	-901.6448473	0.0092674179	70.8265629702042	
901.0048473	88	9	3	0.03649630124	0.01809296788	98.01482741	0.271538802	1.713633786	87.62525045	9.326446161	3.048303391										0	0	0	-901.0048473	0.01809296788	74.397260263451	
899.7248473	88	9	3	0.0702105304	0.03452460937	97.99130084	0.2790960492	1.729603115	87.25455958	9.649981058	3.095459365										0	0	0	-899.7248473	0.03452460937	82.0979985445373	
