T	w(AL)	w(CU)	w(LI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(CU@FCC_A1)	w(LI@FCC_A1)	w(AL@LIQUID)	w(CU@LIQUID)	w(LI@LIQUID)	w(AL@ALCULI_T2)	w(CU@ALCULI_T2)	w(LI@ALCULI_T2)	w(AL@ALCULI_T1)	w(CU@ALCULI_T1)	w(LI@ALCULI_T1)	w(AL@ALCULI_TB)	w(CU@ALCULI_TB)	w(LI@ALCULI_TB)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(LI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI				
848.4132998	76	20	4	0	0	97.30204406	0.5942397185	2.103716219	76	20	4										0.001577503133	-0.001437081511	-0.0001404216219	-848.4132998	0	66.8294384804173	
848.4032998	76	20	4	7.840670454E-05	7.416859982E-05	97.30190743	0.5942841063	2.103808463	75.99842301	20.00143637	4.000140615										0	0	0	-848.4032998	7.416859982E-05	202.826454289837	
848.3832998	76	20	4	0.0002348992867	0.0001480811124	97.30163434	0.5943730065	2.103992657	75.99526831	20.0043103	4.000421397										0	0	0	-848.3832998	0.0001480811124	270.53322265113	
848.3432998	76	20	4	0.0005476700309	0.0002959995825	97.3010884	0.5945507199	2.104360879	75.98896074	20.01005655	4.000982708										0	0	0	-848.3432998	0.0002959995825	270.557572325534	
848.2632998	76	20	4	0.001172391294	0.0005913836703	97.29999651	0.5949060917	2.105097397	75.97635228	20.02154333	4.00210439										0	0	0	-848.2632998	0.0005913836703	271.136305556884	
848.1032998	76	20	4	0.002418540311	0.001180183375	97.29781337	0.5956163764	2.106570258	75.95116211	20.04449379	4.004344094										0	0	0	-848.1032998	0.001180183375	272.296767779894	
847.7832998	76	20	4	0.004897843402	0.002350608302	97.29344974	0.5970352422	2.109515014	75.90088766	20.09030381	4.008808526										0	0	0	-847.7832998	0.002350608302	274.550686752823	
847.1432998	76	20	4	0.009805130296	0.004662631026	97.28473309	0.5998661929	2.115400717	75.80075923	20.18156286	4.017677912										0	0	0	-847.1432998	0.004662631026	279.284721389655	
845.8632998	76	20	4	0.01941041114	0.009168092275	97.26734592	0.6055051016	2.127148983	75.60213009	20.36269908	4.035170839										0	0	0	-845.8632998	0.009168092275	288.990661463874	
843.3032998	76	20	4	0.03784684774	0.01774986136	97.23274095	0.6166848392	2.150574207	75.21124864	20.71952467	4.069226689										0	0	0	-843.3032998	0.01774986136	-4285.36495509329	
840.7432998	76	20	4	0.05530293895	0.01709981197	97.19831515	0.6277025667	2.173982279	74.828733	21.06906817	4.102198829										0	0	0	-840.7432998	0.01709981197	-4083.31876961002	
838.1832998	76	20	4	0.07186125773	0.01649300704	97.16405915	0.638561494	2.197379355	74.45417878	21.41167935	4.134141867										0	0	0	-838.1832998	0.01649300704	-4372.54316664078	
835.6232998	76	20	4	0.08759584945	0.01592615214	97.12996335	0.6492645138	2.22077214	74.08720409	21.74768866	4.165107246										0	0	0	-835.6232998	0.01592615214	-4669.46269557472	
833.0632998	76	20	4	0.1025714348	0.01539429394	97.09602145	0.6598134311	2.244165118	73.7274689	22.07739032	4.195140776										0	0	0	-833.0632998	0.01539429394	-4977.51249459369	
830.5032998	76	20	4	0.116846926	0.01489541735	97.06222534	0.6702103835	2.267564274	73.37463901	22.40107435	4.224286641										0	0	0	-830.5032998	0.01489541735	-5300.31074075864	
827.9432998	76	20	4	0.1304749528	0.01442646425	97.02856834	0.6804568638	2.290974793	73.02840764	22.71900692	4.252585443										0	0	0	-827.9432998	0.01442646425	-5633.62506573404	
825.3832998	76	20	4	0.1435028821	0.01398493781	96.99504435	0.6905540258	2.314401627	72.68848759	23.03143743	4.280074982										0	0	0	-825.3832998	0.01398493781	-5978.6433120238	
822.8232998	76	20	4	0.1559734656	0.01356860426	96.96164777	0.7005027121	2.337849515	72.35460966	23.33859984	4.306790504										0	0	0	-822.8232998	0.01356860426	-6335.4424545237	
820.2632998	76	20	4	0.1679253923	0.01317545853	96.92837352	0.710303478	2.361323007	72.02652121	23.64071387	4.332764915										0	0	0	-820.2632998	0.01317545853	-6704.08917632845	
817.7032998	76	20	4	0.1793937637	0.01280369659	96.89521691	0.719956613	2.384826473	71.70398487	23.93798615	4.358028978										0	0	0	-817.7032998	0.01280369659	-7084.65031389806	
815.1432998	76	20	4	0.1904105036	0.01245169155	96.86217372	0.7294621597	2.408364123	71.38677735	24.23061116	4.382611489										0	0	0	-815.1432998	0.01245169155	-7477.1913094795	
812.5832998	76	20	4	0.2010047133	0.01211797289	96.82924005	0.738819931	2.431940019	71.07468838	24.51877218	4.406539436										0	0	0	-812.5832998	0.01211797289	-7881.77732087541	
810.0232998	76	20	4	0.2112029796	0.01180120866	96.79641239	0.7480295259	2.455558089	70.76751974	24.80264211	4.429838144										0	0	0	-810.0232998	0.01180120866	-8298.47333216057	
