T	w(AL)	w(CU)	w(SI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(CU@FCC_A1)	w(SI@FCC_A1)	w(AL@LIQUID)	w(CU@LIQUID)	w(SI@LIQUID)	w(AL@DIAMOND_A4)	w(CU@DIAMOND_A4)	w(SI@DIAMOND_A4)	w(AL@ALCU_THETA)	w(CU@ALCU_THETA)	w(SI@ALCU_THETA)	dwdT_L(AL@FCC_A1)	dwdT_L(CU@FCC_A1)	dwdT_L(SI@FCC_A1)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(SI@LIQUID)	dwdT_L(AL@DIAMOND_A4)	dwdT_L(CU@DIAMOND_A4)	dwdT_L(SI@DIAMOND_A4)	dwdT_L(AL@ALCU_THETA)	dwdT_L(CU@ALCU_THETA)	dwdT_L(SI@ALCU_THETA)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI	SI	SI	SI	SI	SI	SI	SI	SI	SI				
918.9740832	97	1	2	0	0	99.69733162	0.09495659604	0.207711779	97	1	2							0.002035527402	-0.0006829905194	-0.001352536883	0.002035527402	-0.0006829905194	-0.001352536883							-918.9740832	0	6.58158218488999	
918.9640832	97	1	2	0.0007587731629	0.0007542811915	99.69712286	0.09502102129	0.2078561146	96.99796447	1.000682992	2.001352542							0.004071004257	-0.001365972698	-0.002705031559	0	0	0							-918.9640832	0.0007542811915	19.9337283191527	
918.9440832	97	1	2	0.002273137641	0.001506419933	99.69670532	0.09514989019	0.2081447879	96.99389357	1.002048934	2.004057493							0.00610626089	-0.002048902085	-0.004057358805	0	0	0							-918.9440832	0.001506419933	26.6247177799347	
918.9040832	97	1	2	0.005289423394	0.00300498402	99.69587024	0.09540760286	0.208722157	96.98575241	1.004780676	2.009466918							0.01017631358	-0.003414657113	-0.006761656464	0	0	0							-918.9040832	0.00300498402	26.7624636021386	
918.8240832	97	1	2	0.01127265061	0.005978756198	99.69420004	0.09592298411	0.209876978	96.9694726	1.01024357	2.020283831							0.0183144884	-0.006145722305	-0.0121687661	0	0	0							-918.8240832	0.005978756198	27.0684151364963	
918.6640832	97	1	2	0.02302872168	0.01181912619	99.6908595	0.09695357356	0.2121869232	96.93692335	1.021167008	2.041909638							0.03458314668	-0.01160608142	-0.02297706526	0	0	0							-918.6640832	0.01181912619	27.6981161525686	
918.3440832	97	1	2	0.04576587104	0.02313283002	99.6841778	0.09901408374	0.216808113	96.87186571	1.043004485	2.085129809							0.06708987513	-0.02251975896	-0.04457011616	0	0	0							-918.3440832	0.02313283002	28.9297886991367	
917.7040832	97	1	2	0.08836322544	0.04436618112	99.67081176	0.1031325481	0.2260556929	96.74191539	1.08664116	2.171443449							0.1319789931	-0.04431815285	-0.08766084029	0	0	0							-917.7040832	0.04436618112	31.5377729366792	
916.4240832	97	1	2	0.1635960443	0.08199899343	99.64406774	0.1113602291	0.244572028	96.48268517	1.173756604	2.343558224							0.2612520174	-0.08779541709	-0.1734566003	0	0	0							-916.4240832	0.08199899343	37.2498400463951	
913.8640832	97	1	2	0.2834536262	0.1423216298	99.59052051	0.1277867902	0.2816926956	95.96697598	1.347323164	2.685700856							0.5177159274	-0.1742429835	-0.3434729439	0	0	0							-913.8640832	0.1423216298	-226.825891711201	
911.3040832	97	1	2	0.374021506	0.1254014586	99.53687925	0.1441789217	0.3189418248	95.45512886	1.519828036	3.025043103							0.5138394401	-0.1731773487	-0.3406620914	0	0	0							-911.3040832	0.1254014586	-173.17075770351	
908.7440832	97	1	2	0.4447376529	0.1119658502	99.48311874	0.1605545737	0.3563266904	94.94727486	1.6912069	3.361518239							0.5098303432	-0.1720467092	-0.3377836341	0	0	0							-908.7440832	0.1119658502	-214.665953058356	
906.1840832	97	1	2	0.5014013467	0.1010391288	99.42921455	0.1769314026	0.3938540522	94.44352878	1.861403359	3.695067864							0.5057060863	-0.1708595023	-0.334846584	0	0	0							-906.1840832	0.1010391288	-260.651512441187	
903.6240832	97	1	2	0.5477664177	0.091977651	99.37514256	0.1933268782	0.4315305635	93.94398573	2.030369539	4.025644729							0.5014863999	-0.1696242715	-0.3318621285	0	0	0							-903.6240832	0.091977651	-311.119023858769	
901.0640832	97	1	2	0.5863672205	0.08434100397	99.32087906	0.2097582159	0.4693627267	93.44872352	2.198064876	4.353211602							0.4971886617	-0.1683483441	-0.3288403176	0	0	0							-901.0640832	0.08434100397	-366.081791673319	
898.5040832	97	1	2	0.6189750583	0.077817704	99.26640071	0.2262423637	0.5073569215	92.95780385	2.364455412	4.677740736							0.492829019	-0.1670383448	-0.3257906742	0	0	0							-898.5040832	0.077817704	-425.561893754356	
895.9440832	97	1	2	0.6468642847	0.07218119269	99.21168457	0.2427960028	0.545519428	92.47127353	2.529513182	4.999213287							0.488422422	-0.165700291	-0.3227221309	0	0	0							-895.9440832	0.07218119269	-489.588866090697	
893.3840832	97	1	2	0.6709745358	0.06726270893	99.156708	0.2594355563	0.5838564465	91.98916563	2.693215684	5.317618689							0.4839826555	-0.1643396589	-0.3196429966	0	0	0							-893.3840832	0.06726270893	-558.199600547384	
890.8240832	97	1	2	0.6920134405	0.06293393734	99.10144871	0.2761772113	0.6223740811	91.51150061	2.855545375	5.632954019							0.4795223732	-0.1629614313	-0.3165609419	0	0	0							-890.8240832	0.06293393734	-631.438219905792	
888.2640832	97	1	2	0.710523782	0.05909555673	99.04588461	0.2930369094	0.6610784854	91.03828741	3.01648923	5.945223359							0.475053137	-0.1615701364	-0.3134830006	0	0	0							-888.2640832	0.05909555673	-709.355600934565	
885.7040832	97	1	2	0.7269286599	0.05566946976	98.98999391	0.310030413	0.6999756804	90.56952451	3.176038313	6.254437178							0.4705854609	-0.1601698803	-0.3104155806	0	0	0							-885.7040832	0.05566946976	-792.009049546902	
883.1440832	97	1	2	0.7415626124	0.05259340779	98.933755	0.3271733014	0.739071696	90.10520089	3.334187387	6.560611726							0.4661288591	-0.1587643756	-0.3073644834	0	0	0							-883.1440832	0.05259340779	-879.461943120407	
880.5840832	97	1	2	0.7546935314	0.04981710192	98.87714645	0.3444810048	0.7783725497	89.645297	3.490934551	6.863768451							0.4616918975	-0.1573569684	-0.3043349292	0	0	0							-880.5840832	0.04981710192	-971.78323018186	
878.0240832	97	1	2	0.7665383932	0.04729951544	98.82014691	0.3619688326	0.8178842572	89.18978565	3.646280894	7.163933454							0.4572822478	-0.1559506625	-0.3013315854	0	0	0							-878.0240832	0.04729951544	-1069.04701919902	
875.4640832	97	1	2	0.7772747472	0.04500680928	98.76273516	0.3796520025	0.8576128418	88.73863285	3.800230183	7.461136966							0.4529067424	-0.1545481441	-0.2983585983	0	0	0							-875.4640832	0.04500680928	-1171.33218188805	
872.9040832	97	1	2	0.787049236	0.04291082366	98.70488999	0.3975456704	0.8975643437	88.29179857	3.952788567	7.755412864							0.4485714302	-0.1531518039	-0.2954196262	0	0	0							-872.9040832	0.04291082366	-1278.72195182109	
