T	w(AL)	w(CU)	w(SI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(CU@FCC_A1)	w(SI@FCC_A1)	w(AL@LIQUID)	w(CU@LIQUID)	w(SI@LIQUID)	w(AL@DIAMOND_A4)	w(CU@DIAMOND_A4)	w(SI@DIAMOND_A4)	w(AL@ALCU_THETA)	w(CU@ALCU_THETA)	w(SI@ALCU_THETA)	dwdT_L(AL@FCC_A1)	dwdT_L(CU@FCC_A1)	dwdT_L(SI@FCC_A1)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(SI@LIQUID)	dwdT_L(AL@DIAMOND_A4)	dwdT_L(CU@DIAMOND_A4)	dwdT_L(SI@DIAMOND_A4)	dwdT_L(AL@ALCU_THETA)	dwdT_L(CU@ALCU_THETA)	dwdT_L(SI@ALCU_THETA)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI	SI	SI	SI	SI	SI	SI	SI	SI	SI				
873.0041556	90	1	9	0	0	98.85716527	0.09464256534	1.048192167	90	1	9							0.001495714626	-0.0001528889941	-0.001342825632	0.001495714626	-0.0001528889941	-0.001342825632							-873.0041556	0	29.403705123052	
872.9941556	90	1	9	0.0001704505846	0.0001690142902	98.85696628	0.09465829216	1.048375427	89.99850428	1.000152886	9.001342831							0.002991381139	-0.000305774713	-0.002685606426	0	0	0							-872.9941556	0.0001690142902	88.92948419671	
872.9741556	90	1	9	0.0005108518151	0.0003376194553	98.8565683	0.09468976861	1.048741935	89.995513	1.000458652	9.004028344							0.004486848179	-0.0004586438604	-0.004028204319	0	0	0							-872.9741556	0.0003376194553	118.63112328504	
872.9341556	90	1	9	0.001190979073	0.0006747377625	98.85577227	0.09475271279	1.049475015	89.98953102	1.001070136	9.009398842							0.007477356411	-0.000764347954	-0.006713008457	0	0	0							-872.9341556	0.0006747377625	118.726126610663	
872.8541556	90	1	9	0.002548561223	0.001347726641	98.85418001	0.09487862212	1.050941365	89.9775694	1.002292912	9.02013769							0.01345661013	-0.00137561323	-0.0120809969	0	0	0							-872.8541556	0.001347726641	119.027411398485	
872.6941556	90	1	9	0.005253082437	0.002688482749	98.85099465	0.09513052497	1.053874828	89.9536555	1.004737699	9.041606799							0.0254081056	-0.00259757588	-0.02281052972	0	0	0							-872.6941556	0.002688482749	119.646899810044	
872.3741556	90	1	9	0.01061992133	0.005349282495	98.84462053	0.09563466978	1.059744803	89.90586509	1.00962421	9.084510704							0.04928308449	-0.005039231283	-0.04424385321	0	0	0							-872.3741556	0.005349282495	120.982911817671	
871.7341556	90	1	9	0.02117462998	0.0105782736	98.83185871	0.0966443585	1.071496928	89.8104337	1.019385245	9.170181057							0.0969212806	-0.009913476132	-0.08700780447	0	0	0							-871.7341556	0.0105782736	123.72518101171	
870.4541556	90	1	9	0.04162198143	0.02071254693	98.80628021	0.09866945429	1.095050341	89.62016377	1.038859184	9.340977042							0.1917533081	-0.01962585603	-0.1721274521	0	0	0							-870.4541556	0.02071254693	129.133099176053	
867.8941556	90	1	9	0.08005175978	0.03975330769	98.75490027	0.1027436632	1.142356063	89.24197942	1.077615044	9.680405537							0.3796554433	-0.03890677303	-0.3407486702	0	0	0							-867.8941556	0.03975330769	-1738.04357712836	
