T	w(AL)	w(SI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(SI@FCC_A1)	w(AL@LIQUID)	w(SI@LIQUID)	w(AL@DIAMOND_A4)	w(SI@DIAMOND_A4)	dwdT_L(AL@LIQUID)	dwdT_L(SI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	mole/mole	kg/kg	%	%	%	%	%	%	SI	SI				
882.848326	92	8	0	0	99.08844014	0.911559859	92	8			0.001450439125	-0.001450439125	-882.848326	0	24.2343934390061	
882.838326	92	8	0.0002053874758	0.0002048028718	99.08825204	0.9117479607	91.9985492	8.0014508			0	0	-882.838326	0.0002048028718	73.420487199156	
882.818326	92	8	0.0006154521399	0.0004090062945	99.08787583	0.9121241738	91.99564883	8.004351173			0	0	-882.818326	0.0004090062945	97.9418999236056	
882.778326	92	8	0.001434712297	0.0008174087788	99.08712335	0.9128766472	91.98984793	8.010152065			0	0	-882.778326	0.0008174087788	98.0191304380903	
882.698326	92	8	0.003069388139	0.001632306415	99.08561822	0.9143817782	91.97824846	8.021751544			0	0	-882.698326	0.001632306415	-26613.3663193193	
882.618326	92	8	0.00469822728	0.001629289194	99.08411287	0.9158871324	91.96665206	8.033347944			0	0	-882.618326	0.001629289194	-27934.3888292283	
882.538326	92	8	0.006321679271	0.001626551598	99.08260727	0.9173927277	91.95505873	8.044941268			0	0	-882.538326	0.001626551598	-29270.879755985	
882.458326	92	8	0.007939770691	0.001623822981	99.08110144	0.9188985644	91.94346848	8.056531518			0	0	-882.458326	0.001623822981	-29365.5595407232	
882.378326	92	8	0.009552527693	0.001621103011	99.07959536	0.9204046428	91.9318813	8.068118697			0	0	-882.378326	0.001621103011	-29458.8298427099	
882.298326	92	8	0.01115997627	0.001618391645	99.07808904	0.921910963	91.92029719	8.079702806			0	0	-882.298326	0.001618391645	-29552.2415718692	
882.218326	92	8	0.01276214223	0.001615688843	99.07658247	0.9234175252	91.90871615	8.091283846			0	0	-882.218326	0.001615688843	-29645.8191989847	
882.138326	92	8	0.01435905123	0.001612994567	99.07507567	0.9249243295	91.89713818	8.102861818			0	0	-882.138326	0.001612994567	-29739.5378451809	
882.058326	92	8	0.01595072877	0.001610308773	99.07356862	0.9264313761	91.88556328	8.114436725			0	0	-882.058326	0.001610308773	-29833.4229615198	
881.978326	92	8	0.01753720017	0.001607631428	99.07206133	0.9279386652	91.87399143	8.126008567			0	0	-881.978326	0.001607631428	-29927.4713003967	
881.898326	92	8	0.01911849059	0.001604962488	99.0705538	0.9294461969	91.86242266	8.137577345			0	0	-881.898326	0.001604962488	-30021.6584361995	
881.818326	92	8	0.02069462505	0.001602301916	99.06904603	0.9309539714	91.85085694	8.149143061			0	0	-881.818326	0.001602301916	-30116.0093998053	
881.738326	92	8	0.02226562838	0.001599649673	99.06753801	0.9324619889	91.83929428	8.160705717			0	0	-881.738326	0.001599649673	-30210.5160814903	
881.658326	92	8	0.02383152528	0.001597005721	99.06602975	0.9339702495	91.82773469	8.172265314			0	0	-881.658326	0.001597005721	-30305.1699693369	
881.578326	92	8	0.02539234028	0.00159437002	99.06452125	0.9354787533	91.81617815	8.183821854			0	0	-881.578326	0.00159437002	-30399.9800109923	
881.498326	92	8	0.02694809775	0.001591742534	99.0630125	0.9369875006	91.80462466	8.195375337			0	0	-881.498326	0.001591742534	-30494.9491159696	
881.418326	92	8	0.02849882192	0.001589123224	99.06150351	0.9384964915	91.79307424	8.206925765			0	0	-881.418326	0.001589123224	-30590.0690273244	
881.338326	92	8	0.03004453685	0.001586512053	99.05999427	0.9400057262	91.78152686	8.218473139			0	0	-881.338326	0.001586512053	-30685.3486985205	
881.258326	92	8	0.03158526647	0.001583908984	99.0584848	0.9415152048	91.76998254	8.230017462			0	0	-881.258326	0.001583908984	-30780.7795994414	
881.178326	92	8	0.03312103453	0.001581313979	99.05697507	0.9430249274	91.75844127	8.241558734			0	0	-881.178326	0.001581313979	-30876.3650708318	
881.098326	92	8	0.03465186467	0.001578727002	99.05546511	0.9445348944	91.74690304	8.253096956			0	0	-881.098326	0.001578727002	-30972.1083340999	
881.018326	92	8	0.03617778034	0.001576148016	99.05395489	0.9460451057	91.73536787	8.264632131			0	0	-881.018326	0.001576148016	-31068.0068646173	
880.938326	92	8	0.03769880487	0.001573576985	99.05244444	0.9475555616	91.72383574	8.276164259			0	0	-880.938326	0.001573576985	-31164.0579437031	
880.858326	92	8	0.03921496144	0.001571013872	99.05093374	0.9490662623	91.71230666	8.287693343			0	0	-880.858326	0.001571013872	-31260.2651011363	
880.778326	92	8	0.04072627308	0.001568458642	99.04942279	0.9505772079	91.70078062	8.299219382			0	0	-880.778326	0.001568458642	-31356.6317465207	
880.698326	92	8	0.04223276268	0.001565911259	99.0479116	0.9520883985	91.68925762	8.31074238			0	0	-880.698326	0.001565911259	-31453.1491788861	
880.618326	92	8	0.04373445297	0.001563371687	99.04640017	0.9535998344	91.67773766	8.322262336			0	0	-880.618326	0.001563371687	-31549.8209434629	
880.538326	92	8	0.04523136658	0.001560839891	99.04488848	0.9551115156	91.66622075	8.333779254			0	0	-880.538326	0.001560839891	-31646.6506162103	
880.458326	92	8	0.04672352595	0.001558315836	99.04337656	0.9566234424	91.65470687	8.345293133			0	0	-880.458326	0.001558315836	-31743.6356212438	
880.378326	92	8	0.04821095342	0.001555799487	99.04186439	0.9581356149	91.64319602	8.356803976			0	0	-880.378326	0.001555799487	-31840.779713156	
880.298326	92	8	0.04969367118	0.00155329081	99.04035197	0.9596480332	91.63168822	8.368311783			0	0	-880.298326	0.00155329081	-31938.0738511975	
880.218326	92	8	0.05117170126	0.001550789769	99.0388393	0.9611606976	91.62018344	8.379816557			0	0	-880.218326	0.001550789769	-32035.5219333618	
880.138326	92	8	0.05264506559	0.001548296331	99.03732639	0.9626736082	91.6086817	8.391318299			0	0	-880.138326	0.001548296331	-32133.1340723443	
880.058326	92	8	0.05411378594	0.001545810462	99.03581323	0.9641867651	91.59718299	8.40281701			0	0	-880.058326	0.001545810462	-32230.8948343351	
879.978326	92	8	0.05557788396	0.001543332127	99.03429983	0.9657001686	91.58568731	8.414312691			0	0	-879.978326	0.001543332127	-32328.8147138205	
879.898326	92	8	0.05703738115	0.001540861294	99.03278618	0.9672138187	91.57419466	8.425805345			0	0	-879.898326	0.001540861294	-32426.890938409	
879.818326	92	8	0.05849229891	0.001538397928	99.03127228	0.9687277156	91.56270503	8.437294971			0	0	-879.818326	0.001538397928	-32525.1145153831	
879.738326	92	8	0.05994265847	0.001535941996	99.02975814	0.9702418596	91.55121843	8.448781573			0	0	-879.738326	0.001535941996	-32623.5026180931	
879.658326	92	8	0.06138848095	0.001533493466	99.02824375	0.9717562507	91.53973485	8.460265151			0	0	-879.658326	0.001533493466	-32722.0527399173	
879.578326	92	8	0.06282978735	0.001531052305	99.02672911	0.9732708891	91.52825429	8.471745706			0	0	-879.578326	0.001531052305	-32820.7489462145	
879.498326	92	8	0.06426659852	0.001528618479	99.02521422	0.974785775	91.51677676	8.483223241			0	0	-879.498326	0.001528618479	-32919.5953763859	
879.418326	92	8	0.06569893521	0.001526191956	99.02369909	0.9763009086	91.50530224	8.494697756			0	0	-879.418326	0.001526191956	-33018.6097542383	
879.338326	92	8	0.06712681801	0.001523772705	99.02218371	0.9778162899	91.49383075	8.506169253			0	0	-879.338326	0.001523772705	-33117.7827482704	
879.258326	92	8	0.06855026742	0.001521360693	99.02066808	0.9793319192	91.48236227	8.517637734			0	0	-879.258326	0.001521360693	-33217.0981288488	
879.178326	92	8	0.06996930378	0.001518955887	99.0191522	0.9808477966	91.4708968	8.529103199			0	0	-879.178326	0.001518955887	-33316.5810018497	
879.098326	92	8	0.07138394734	0.001516558258	99.01763608	0.9823639223	91.45943435	8.540565651			0	0	-879.098326	0.001516558258	-33416.2216590513	
879.018326	92	8	0.07279421821	0.001514167772	99.0161197	0.9838802965	91.44797491	8.55202509			0	0	-879.018326	0.001514167772	-33516.0038676579	
878.938326	92	8	0.07420013639	0.001511784398	99.01460308	0.9853969192	91.43651848	8.563481519			0	0	-878.938326	0.001511784398	-33615.9529788408	
878.858326	92	8	0.07560172173	0.001509408106	99.01308621	0.9869137907	91.42506506	8.574934938			0	0	-878.858326	0.001509408106	-33716.0594046594	
878.778326	92	8	0.07699899401	0.001507038864	99.01156909	0.9884309111	91.41361465	8.586385349			0	0	-878.778326	0.001507038864	-33816.3207886548	
878.698326	92	8	0.07839197284	0.001504676642	99.01005172	0.9899482806	91.40216725	8.597832753			0	0	-878.698326	0.001504676642	-33916.7416264062	
878.618326	92	8	0.07978067775	0.001502321409	99.0085341	0.9914658994	91.39072285	8.609277152			0	0	-878.618326	0.001502321409	-34017.3122458542	
878.538326	92	8	0.08116512813	0.001499973134	99.00701623	0.9929837675	91.37928145	8.620718548			0	0	-878.538326	0.001499973134	-34118.0446310331	
878.458326	92	8	0.08254534326	0.001497631788	99.00549811	0.9945018852	91.36784306	8.632156941			0	0	-878.458326	0.001497631788	-34218.9361730969	
878.378326	92	8	0.08392134232	0.00149529734	99.00397975	0.9960202527	91.35640767	8.643592334			0	0	-878.378326	0.00149529734	-34319.9771608564	
878.298326	92	8	0.08529314436	0.00149296976	99.00246113	0.99753887	91.34497527	8.655024727			0	0	-878.298326	0.00149296976	-34421.1723058483	
