T	w(AL)	w(CU)	w(SI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(CU@FCC_A1)	w(SI@FCC_A1)	w(AL@LIQUID)	w(CU@LIQUID)	w(SI@LIQUID)	w(AL@ALCU_THETA)	w(CU@ALCU_THETA)	w(SI@ALCU_THETA)	w(AL@DIAMOND_A4)	w(CU@DIAMOND_A4)	w(SI@DIAMOND_A4)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(SI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI				
911.5361281	93	6	1	0	0	99.2961269	0.600480829	0.1033922666	93	6	1							0.003075225341	-0.002637294461	-0.0004379308805	-911.5361281	0	10.1726354929971	
911.5261281	93	6	1	0.0005043160693	0.0004884094313	99.29579996	0.6007603429	0.1034396969	92.99692453	6.002637505	1.000437966							0	0	0	-911.5261281	0.0004884094313	30.7766147021676	
911.5061281	93	6	1	0.001511254023	0.0009755886376	99.29514603	0.601319398	0.103534569	92.99077473	6.007911538	1.001313734							0	0	0	-911.5061281	0.0009755886376	41.082765167965	
911.4661281	93	6	1	0.00351968828	0.001947810958	99.2938379	0.6024377727	0.1037243257	92.97847628	6.018458621	1.003065099							0	0	0	-911.4661281	0.001947810958	41.2164475815683	
911.3861281	93	6	1	0.007514601529	0.003881913479	99.2912214	0.6046747178	0.1041038778	92.95388595	6.039547178	1.006566868							0	0	0	-911.3861281	0.003881913479	-4896.34171112475	
911.3061281	93	6	1	0.01147668593	0.003865433136	99.28860439	0.6069121211	0.1044834882	92.92930451	6.060628151	1.010067341							0	0	0	-911.3061281	0.003865433136	-5166.40040716722	
911.2261281	93	6	1	0.01540840165	0.003850739909	99.28598686	0.609149984	0.1048631579	92.90473196	6.081701522	1.01356652							0	0	0	-911.2261281	0.003850739909	-5465.28738189269	
911.1461281	93	6	1	0.01931009374	0.003836156631	99.2833688	0.6113883119	0.105242888	92.88016828	6.10276731	1.017064409							0	0	0	-911.1461281	0.003836156631	-5505.23160726993	
911.0661281	93	6	1	0.02318209611	0.003821675921	99.28075021	0.6136271063	0.1056226789	92.85561349	6.123825501	1.020561006							0	0	0	-911.0661281	0.003821675921	-5544.14832318332	
910.9861281	93	6	1	0.02702473775	0.003807296661	99.2781311	0.6158663688	0.106002531	92.83106761	6.144876079	1.024056308							0	0	0	-910.9861281	0.003807296661	-5583.19455918001	
910.9061281	93	6	1	0.03083834287	0.003793017789	99.27551145	0.6181061009	0.1063824446	92.80653066	6.16591903	1.027550313							0	0	0	-910.9061281	0.003793017789	-5622.37581036577	
910.8261281	93	6	1	0.03462323097	0.003778838247	99.27289128	0.6203463043	0.1067624202	92.78200264	6.18695434	1.031043018							0	0	0	-910.8261281	0.003778838247	-5661.6899588019	
910.7461281	93	6	1	0.03837971693	0.003764756992	99.27027056	0.6225869804	0.1071424582	92.75748358	6.207981992	1.034534423							0	0	0	-910.7461281	0.003764756992	-5701.13728319583	
910.6661281	93	6	1	0.04210811109	0.003750772997	99.26764931	0.6248281309	0.107522559	92.7329735	6.229001974	1.038024523							0	0	0	-910.6661281	0.003750772997	-5740.71755388002	
910.5861281	93	6	1	0.04580871932	0.003736885247	99.26502752	0.6270697572	0.1079027228	92.70847241	6.250014271	1.041513318							0	0	0	-910.5861281	0.003736885247	-5780.4310820214	
910.5061281	93	6	1	0.04948184314	0.003723092745	99.26240519	0.6293118611	0.1082829503	92.68398033	6.271018867	1.045000804							0	0	0	-910.5061281	0.003723092745	-5820.27762353115	
910.4261281	93	6	1	0.05312777975	0.003709394503	99.25978231	0.631554444	0.1086632416	92.65949727	6.292015749	1.04848698							0	0	0	-910.4261281	0.003709394503	-5860.2568617378	
910.3461281	93	6	1	0.05674682212	0.00369578955	99.2571589	0.6337975076	0.1090435973	92.63502325	6.313004903	1.051971843							0	0	0	-910.3461281	0.00369578955	-5900.36940183991	
910.2661281	93	6	1	0.06033925908	0.003682276928	99.25453493	0.6360410534	0.1094240177	92.6105583	6.333986313	1.055455391							0	0	0	-910.2661281	0.003682276928	-5940.6148928893	
910.1861281	93	6	1	0.06390537538	0.003668855691	99.25191041	0.6382850829	0.1098045032	92.58610241	6.354959966	1.058937622							0	0	0	-910.1861281	0.003668855691	-5980.99330030395	
910.1061281	93	6	1	0.06744545176	0.003655524907	99.24928535	0.6405295979	0.1101850542	92.56165562	6.375925848	1.062418534							0	0	0	-910.1061281	0.003655524907	-6021.50490748547	
910.0261281	93	6	1	0.07095976503	0.003642283657	99.24665973	0.6427745998	0.110565671	92.53721793	6.396883944	1.065898125							0	0	0	-910.0261281	0.003642283657	-6062.14919008811	
909.9461281	93	6	1	0.07444858812	0.003629131032	99.24403356	0.6450200902	0.1109463542	92.51278937	6.417834241	1.069376392							0	0	0	-909.9461281	0.003629131032	-6102.92618671992	
909.8661281	93	6	1	0.07791219017	0.003616066138	99.24140683	0.6472660708	0.111327104	92.48836994	6.438776724	1.072853333							0	0	0	-909.8661281	0.003616066138	-6143.83648509123	
909.7861281	93	6	1	0.08135083658	0.003603088093	99.23877954	0.6495125431	0.1117079208	92.46395967	6.45971138	1.076328946							0	0	0	-909.7861281	0.003603088093	-6184.87985438274	
909.7061281	93	6	1	0.08476478908	0.003590196026	99.23615169	0.6517595088	0.1120888051	92.43955858	6.480638195	1.079803229							0	0	0	-909.7061281	0.003590196026	-6226.05591064223	
909.6261281	93	6	1	0.08815430579	0.003577389077	99.23352327	0.6540069693	0.1124697572	92.41516666	6.501557155	1.08327618							0	0	0	-909.6261281	0.003577389077	-6267.36459603063	
909.5461281	93	6	1	0.09151964129	0.003564666398	99.2308943	0.6562549264	0.1128507775	92.39078396	6.522468247	1.086747797							0	0	0	-909.5461281	0.003564666398	-6308.80669679997	
