T	w(AL)	w(CU)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(CU@FCC_A1)	w(AL@LIQUID)	w(CU@LIQUID)	w(AL@ALCU_THETA)	w(CU@ALCU_THETA)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	mole/mole	kg/kg	%	%	%	%	%	%	SI	SI				
906.5132458	90	10	0	0	98.96493765	1.035062346	90	10			0.003527950482	-0.003527950482	-906.5132458	0	12.6343676409403	
906.5032458	90	10	0.0004151175808	0.0003935698012	98.9645384	1.035461601	89.99647181	10.00352819			0	0	-906.5032458	0.0003935698012	38.1825393962076	
906.4832458	90	10	0.001244165803	0.0007862763912	98.96373958	1.036260418	89.98941614	10.01058386			0	0	-906.4832458	0.0007862763912	50.9613614464306	
906.4432458	90	10	0.002898448622	0.001570179071	98.96214195	1.037858048	89.97530771	10.02469229			0	0	-906.4432458	0.001570179071	51.0982044339331	
906.3632458	90	10	0.006192405199	0.003131443097	98.958946	1.041053995	89.94709761	10.05290239			0	0	-906.3632458	0.003131443097	-7377.13932125468	
906.2832458	90	10	0.009464223394	0.003120521859	98.95574915	1.044250848	89.91889792	10.08110208			0	0	-906.2832458	0.003120521859	-7787.07773243755	
906.2032458	90	10	0.01271557426	0.003110765422	98.95255139	1.047448609	89.89070866	10.10929134			0	0	-906.2032458	0.003110765422	-8225.38525683365	
906.1232458	90	10	0.01594664853	0.003101069506	98.94935272	1.050647285	89.8625298	10.1374702			0	0	-906.1232458	0.003101069506	-8274.71758856499	
906.0432458	90	10	0.01915763013	0.003091429096	98.94615312	1.053846877	89.83436135	10.16563865			0	0	-906.0432458	0.003091429096	-8322.27712553384	
905.9632458	90	10	0.02234870078	0.003081843684	98.94295261	1.057047389	89.80620332	10.19379668			0	0	-905.9632458	0.003081843684	-8369.95935806488	
905.8832458	90	10	0.02552004	0.003072312802	98.93975118	1.060248821	89.77805573	10.22194427			0	0	-905.8832458	0.003072312802	-8417.77523338623	
905.8032458	90	10	0.02867182523	0.003062835979	98.93654882	1.063451177	89.7499186	10.2500814			0	0	-905.8032458	0.003062835979	-8465.72086451078	
905.7232458	90	10	0.03180423177	0.003053412749	98.93334554	1.066654456	89.72179193	10.27820807			0	0	-905.7232458	0.003053412749	-8513.79538213617	
905.6432458	90	10	0.03491743288	0.00304404265	98.93014134	1.069858662	89.69367574	10.30632426			0	0	-905.6432458	0.00304404265	-8561.99935145588	
905.5632458	90	10	0.03801159976	0.003034725228	98.9269362	1.073063797	89.66557005	10.33442995			0	0	-905.5632458	0.003034725228	-8610.33292660784	
905.4832458	90	10	0.04108690161	0.003025460032	98.92373014	1.076269862	89.63747486	10.36252514			0	0	-905.4832458	0.003025460032	-8658.79544661545	
905.4032458	90	10	0.04414350564	0.003016246617	98.92052314	1.079476859	89.60939019	10.39060981			0	0	-905.4032458	0.003016246617	-8707.38769850697	
905.3232458	90	10	0.04718157712	0.003007084544	98.91731521	1.082684791	89.58131606	10.41868394			0	0	-905.3232458	0.003007084544	-8756.10912335688	
905.2432458	90	10	0.05020127939	0.002997973377	98.91410634	1.085893658	89.55325248	10.44674752			0	0	-905.2432458	0.002997973377	-8804.95924079356	
905.1632458	90	10	0.05320277389	0.002988912686	98.91089654	1.089103464	89.52519946	10.47480054			0	0	-905.1632458	0.002988912686	-8853.93857821912	
905.0832458	90	10	0.05618622019	0.002979902046	98.90768579	1.09231421	89.49715701	10.50284299			0	0	-905.0832458	0.002979902046	-8903.04726774632	
905.0032458	90	10	0.05915177605	0.002970941037	98.9044741	1.095525898	89.46912515	10.53087485			0	0	-905.0032458	0.002970941037	-8952.28501107816	
904.9232458	90	10	0.06209959736	0.002962029243	98.90126147	1.09873853	89.44110389	10.55889611			0	0	-904.9232458	0.002962029243	-9001.65157753178	
904.8432458	90	10	0.06502983827	0.002953166253	98.89804789	1.101952107	89.41309325	10.58690675			0	0	-904.8432458	0.002953166253	-9051.14678434857	
904.7632458	90	10	0.06794265114	0.00294435166	98.89483337	1.105166633	89.38509324	10.61490676			0	0	-904.7632458	0.00294435166	-9100.77104458087	
904.6832458	90	10	0.07083818659	0.002935585063	98.89161789	1.108382108	89.35710387	10.64289613			0	0	-904.6832458	0.002935585063	-9150.52430631978	
904.6032458	90	10	0.07371659355	0.002926866064	98.88840146	1.111598536	89.32912516	10.67087484			0	0	-904.6032458	0.002926866064	-9200.40661806951	
904.5232458	90	10	0.07657801922	0.002918194271	98.88518408	1.114815917	89.30115711	10.69884289			0	0	-904.5232458	0.002918194271	-9250.41752258933	
904.4432458	90	10	0.07942260917	0.002909569294	98.88196575	1.118034254	89.27319975	10.72680025			0	0	-904.4432458	0.002909569294	-9300.55665686771	
904.3632458	90	10	0.08225050732	0.002900990749	98.87874645	1.121253548	89.24525308	10.75474692			0	0	-904.3632458	0.002900990749	-9350.82476670473	
904.2832458	90	10	0.08506185595	0.002892458256	98.8755262	1.124473803	89.21731712	10.78268288			0	0	-904.2832458	0.002892458256	-9401.22104607806	
904.2032458	90	10	0.08785679576	0.002883971438	98.87230498	1.127695019	89.18939189	10.81060811			0	0	-904.2032458	0.002883971438	-9451.74642515381	
904.1232458	90	10	0.09063546588	0.002875529925	98.8690828	1.130917199	89.16147738	10.83852262			0	0	-904.1232458	0.002875529925	-9502.40075106459	
904.0432458	90	10	0.09339800386	0.002867133348	98.86585966	1.134140344	89.13357363	10.86642637			0	0	-904.0432458	0.002867133348	-9553.18284973943	
903.9632458	90	10	0.09614454575	0.002858781343	98.86263554	1.137364458	89.10568064	10.89431936			0	0	-903.9632458	0.002858781343	-9604.09326022517	
903.8832458	90	10	0.09887522608	0.00285047355	98.85941046	1.140589541	89.07779842	10.92220158			0	0	-903.8832458	0.00285047355	-9655.13203346021	
