T	w(AL)	w(CU)	w(SI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(CU@FCC_A1)	w(SI@FCC_A1)	w(AL@LIQUID)	w(CU@LIQUID)	w(SI@LIQUID)	w(AL@DIAMOND_A4)	w(CU@DIAMOND_A4)	w(SI@DIAMOND_A4)	w(AL@ALCU_THETA)	w(CU@ALCU_THETA)	w(SI@ALCU_THETA)	dwdT_L(AL@FCC_A1)	dwdT_L(CU@FCC_A1)	dwdT_L(SI@FCC_A1)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(SI@LIQUID)	dwdT_L(AL@DIAMOND_A4)	dwdT_L(CU@DIAMOND_A4)	dwdT_L(SI@DIAMOND_A4)	dwdT_L(AL@ALCU_THETA)	dwdT_L(CU@ALCU_THETA)	dwdT_L(SI@ALCU_THETA)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI	SI	SI	SI	SI	SI	SI	SI	SI	SI				
850.048395	82	10	8	0	0	97.81628926	1.189790435	0.9939203085	82	10	8							0.001784537503	-0.0009940471595	-0.000790490344	0.001784537503	-0.0009940471595	-0.000790490344							-850.048395	0	43.7031627017129	
850.038395	82	10	8	0.0001194925311	0.0001130412383	97.81597868	1.189969703	0.9940516191	81.99821449	10.00099458	8.000790924							0.003569957928	-0.001988584815	-0.001581373113	0	0	0							-850.038395	0.0001130412383	133.223420028245	
850.018395	82	10	8	0.0003578426408	0.0002255455595	97.81535724	1.190328482	0.9943142733	81.99464663	10.002982	8.002371369							0.005353119415	-0.002981860561	-0.002371258855	0	0	0							-850.018395	0.0002255455595	177.655197816182	
849.978395	82	10	8	0.0008343334995	0.000450995167	97.81411428	1.191046095	0.9948396201	81.98750993	10.00695736	8.005532704							0.00892163296	-0.004969623716	-0.003952009244	0	0	0							-849.978395	0.000450995167	177.537398578145	
849.898395	82	10	8	0.001785949637	0.0009010268173	97.81162742	1.19248206	0.9958905226	81.97324041	10.01490588	8.011853707							0.01605380976	-0.008942413891	-0.007111395874	0	0	0							-849.898395	0.0009010268173	177.932374110579	
849.738395	82	10	8	0.003683776652	0.001798563801	97.80664988	1.195356955	0.9979931636	81.94471684	10.03079412	8.024489046							0.03030655295	-0.01688138824	-0.01342516471	0	0	0							-849.738395	0.001798563801	178.613003947788	
849.418395	82	10	8	0.007457949386	0.003583245119	97.79667956	1.201118645	1.002201798	81.88773151	10.06253539	8.049733106							0.05876568736	-0.03273295378	-0.02603273358	0	0	0							-849.418395	0.003583245119	180.004267103937	
848.778395	82	10	8	0.01492147455	0.007111568848	97.7766775	1.212689951	1.010632548	81.77400737	10.12587746	8.100115167							0.1154992425	-0.06433086577	-0.05116837676	0	0	0							-848.778395	0.007111568848	182.991750014244	
847.498395	82	10	8	0.02949360643	0.01398902373	97.73642494	1.236026734	1.027548326	81.54753941	10.25200287	8.200457723							0.2282330648	-0.1271083261	-0.1011247388	0	0	0							-847.498395	0.01398902373	189.139695385616	
844.938395	82	10	8	0.05734379431	0.02712293491	97.65489856	1.283499128	1.061602308	81.09847162	10.50204177	8.399486613							0.4508128003	-0.2510102573	-0.199802543	0	0	0							-844.938395	0.02712293491	-3143.05300547396	
842.378395	82	10	8	0.08355518492	0.0262462998	97.57195723	1.332082975	1.095959791	80.65444965	10.74920641	8.59634394							0.445747573	-0.2481249261	-0.1976226469	0	0	0							-842.378395	0.0262462998	-3016.12843772348	
839.818395	82	10	8	0.1082697049	0.0254221573	97.48753652	1.381832073	1.130631411	80.21535351	10.99355719	8.791089303							0.440802733	-0.2453001751	-0.1955025579	0	0	0							-839.818395	0.0254221573	-3207.04864382283	
837.258395	82	10	8	0.1316141221	0.02464683846	97.40156927	1.432802614	1.165628115	79.78106376	11.23515416	8.983782079							0.4359777796	-0.2425357016	-0.193442078	0	0	0							-837.258395	0.02464683846	-3406.79454767798	
834.698395	82	10	8	0.1537015438	0.02391658311	97.31398528	1.485053477	1.200961238	79.35146157	11.47405699	9.174481435							0.4312721268	-0.2398311298	-0.1914409969	0	0	0							-834.698395	0.02391658311	-3614.8236845803	
832.138395	82	10	8	0.1746331895	0.02322800243	97.22471101	1.538646467	1.23664252	78.92642904	11.71032476	9.363246204							0.4266848401	-0.2371858644	-0.1894989756	0	0	0							-832.138395	0.02322800243	-3831.42120974788	
829.578395	82	10	8	0.1944998991	0.02257803809	97.13366928	1.593646576	1.272684141	78.50584942	11.94401579	9.550134799							0.4222147474	-0.2345991514	-0.1876155961	0	0	0							-829.578395	0.02257803809	-4056.90226526733	
827.018395	82	10	8	0.2133834194	0.02196392392	97.04077897	1.650122272	1.309098753	78.08960733	12.17518752	9.735205157							0.4178604794	-0.2320700998	-0.1857903795	0	0	0							-827.018395	0.02196392392	-4020.66708128444	
826.378395	82	10	8	0.2179526691	0.005434321762	97.01725607	1.664482651	1.318261281	77.98620412	12.23260831	9.781187565							0.1050178763	-0.05831732031	-0.04670055596	0	0	0							-826.378395	0.005434321762	-106.26825399917	
826.058395	82	10	8	0.2202178149	0.002708750249	97.00544865	1.67169975	1.322851597	77.9345999	12.26126289	9.80413721							0.05321655732	-0.02954975908	-0.02366679824	0	0	0							-826.058395	0.002708750249	-72.7008328479915	
825.978395	82	10	8	0.2207825036	0.0006771567594	97.00249202	1.673507883	1.324000094	77.92170912	12.26842073	9.809870158							0.01450275961	-0.008052875655	-0.006449883958	0	0	0							-825.978395	0.0006771567594	-106.593955135905	
825.938395	82	10	8	0.2210638644	0.0003376728331	97.00101297	1.674412537	1.324574491	77.91526521	12.27199878	9.812736008							0.008055657019	-0.004472989651	-0.003582667367	0	0	0							-825.938395	0.0003376728331	-118.223256857263	
