T	w(AL)	w(CU)	w(SI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(CU@FCC_A1)	w(SI@FCC_A1)	w(AL@LIQUID)	w(CU@LIQUID)	w(SI@LIQUID)	w(AL@DIAMOND_A4)	w(CU@DIAMOND_A4)	w(SI@DIAMOND_A4)	w(AL@ALCU_THETA)	w(CU@ALCU_THETA)	w(SI@ALCU_THETA)	dwdT_L(AL@FCC_A1)	dwdT_L(CU@FCC_A1)	dwdT_L(SI@FCC_A1)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(SI@LIQUID)	dwdT_L(AL@DIAMOND_A4)	dwdT_L(CU@DIAMOND_A4)	dwdT_L(SI@DIAMOND_A4)	dwdT_L(AL@ALCU_THETA)	dwdT_L(CU@ALCU_THETA)	dwdT_L(SI@ALCU_THETA)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI	SI	SI	SI	SI	SI	SI	SI	SI	SI				
834.0322375	80	10	10	0	0	97.43559843	1.261074958	1.303326608	80	10	10							0.001626736838	-0.0008153383487	-0.000811398489	0.001626736838	-0.0008153383487	-0.000811398489							-834.0322375	0	52.7421989566422	
834.0222375	80	10	10	9.888105165E-05	9.350916648E-05	97.43527786	1.261247073	1.303475063	79.99837228	10.00081583	10.00081189							0.003254384359	-0.001631131072	-0.001623253286	0	0	0							-834.0222375	9.350916648E-05	161.14057588618	
834.0022375	80	10	10	0.0002960449262	0.0001865123197	97.43463642	1.261591569	1.30377201	79.99511998	10.00244591	10.00243411							0.004879819498	-0.002445809531	-0.002434009967	0	0	0							-834.0022375	0.0001865123197	214.866170304457	
833.9622375	80	10	10	0.000690260512	0.0003729884587	97.43335344	1.262280611	1.304365952	79.98861418	10.00570666	10.00567915							0.008133061163	-0.004076342123	-0.00405671904	0	0	0							-833.9622375	0.0003729884587	214.626546739236	
833.8822375	80	10	10	0.001477758518	0.000745306753	97.43078643	1.263659479	1.305554087	79.97560565	10.01222656	10.01216779							0.01463528058	-0.007335218506	-0.007300062074	0	0	0							-833.8822375	0.000745306753	215.034501928507	
833.7222375	80	10	10	0.003049067048	0.001488238718	97.42564829	1.266420346	1.307931362	79.94960084	10.02525994	10.02513922							0.02763053087	-0.013848158	-0.01378237287	0	0	0							-833.7222375	0.001488238718	215.70768870114	
833.4022375	80	10	10	0.006177014609	0.002967023241	97.41535541	1.271954651	1.312689943	79.89764014	10.05130104	10.05105882							0.05358435431	-0.02685481337	-0.02672954094	0	0	0							-833.4022375	0.002967023241	217.087876034247	
832.7622375	80	10	10	0.01237486898	0.005896586223	97.39470283	1.283073863	1.322223303	79.7939138	10.10328088	10.10280532							0.1053458798	-0.05279145069	-0.05255442906	0	0	0							-832.7622375	0.005896586223	220.038627244168	
831.4822375	80	10	10	0.02452650207	0.01163328646	97.35312754	1.305517205	1.341355254	79.58723731	10.20683284	10.20592985							0.2082891378	-0.1043597937	-0.1039293441	0	0	0							-831.4822375	0.01163328646	-8099.37462982693	
