T	w(AL)	w(CU)	w(SI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(CU@FCC_A1)	w(SI@FCC_A1)	w(AL@LIQUID)	w(CU@LIQUID)	w(SI@LIQUID)	w(AL@DIAMOND_A4)	w(CU@DIAMOND_A4)	w(SI@DIAMOND_A4)	w(AL@ALCU_THETA)	w(CU@ALCU_THETA)	w(SI@ALCU_THETA)	dwdT_L(AL@FCC_A1)	dwdT_L(CU@FCC_A1)	dwdT_L(SI@FCC_A1)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(SI@LIQUID)	dwdT_L(AL@DIAMOND_A4)	dwdT_L(CU@DIAMOND_A4)	dwdT_L(SI@DIAMOND_A4)	dwdT_L(AL@ALCU_THETA)	dwdT_L(CU@ALCU_THETA)	dwdT_L(SI@ALCU_THETA)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI	SI	SI	SI	SI	SI	SI	SI	SI	SI				
883.0649186	87	9	4	0	0	98.58938193	0.9618537578	0.4487643152	87	9	4							0.002290190224	-0.001588426851	-0.0007017633728	0.002290190224	-0.001588426851	-0.0007017633728							-883.0649186	0	25.0691687231925	
883.0549186	87	9	4	0.0002077780606	0.0001978088596	98.58908017	0.962062255	0.4488575798	86.99770901	9.001588981	4.000702011							0.004581043913	-0.003177314235	-0.001403729678	0	0	0							-883.0549186	0.0001978088596	76.0385371735619	
883.0349186	87	9	4	0.000622543666	0.0003949701479	98.58847646	0.9624794043	0.4490441331	86.99312981	9.004765013	4.002105174							0.006869791216	-0.004764741422	-0.002105049794	0	0	0							-883.0349186	0.0003949701479	101.433575667322	
882.9949186	87	9	4	0.001451212518	0.0007893652357	98.58726899	0.9633137531	0.4494172601	86.98397135	9.011117129	4.00491152							0.01144854477	-0.007940470819	-0.003508073952	0	0	0							-882.9949186	0.0007893652357	101.506334394148	
882.9149186	87	9	4	0.003104557705	0.001576175985	98.58485333	0.9649830263	0.4501636415	86.96566056	9.023817117	4.010522327							0.02059983904	-0.01428762775	-0.006312211289	0	0	0							-882.9149186	0.001576175985	101.841729743335	
882.7549186	87	9	4	0.006395362065	0.003142178051	98.5800192	0.9683238805	0.4516569154	86.92906349	9.049200113	4.021736396							0.0388840075	-0.02696919372	-0.01191481378	0	0	0							-882.7549186	0.003142178051	102.504408786296	
882.4349186	87	9	4	0.01291409366	0.00624401126	98.57033962	0.9750148652	0.4546455161	86.85596742	9.099898204	4.044134378							0.07537870613	-0.05228135485	-0.02309735128	0	0	0							-882.4349186	0.00624401126	103.937704454791	
881.7949186	87	9	4	0.02568603233	0.01231323748	98.55093492	0.9884341825	0.4606308991	86.7101686	9.201022201	4.088809197							0.1480738754	-0.1027019525	-0.04537192288	0	0	0							-881.7949186	0.01231323748	106.890585324663	
880.5149186	87	9	4	0.0502548072	0.02398556391	98.51193934	1.015425467	0.4726351969	86.42013524	9.402186607	4.177678151							0.2922918062	-0.2027308444	-0.08956096183	0	0	0							-880.5149186	0.02398556391	112.76490381998	
877.9549186	87	9	4	0.09581557377	0.04558728584	98.43317591	1.070041949	0.4967821363	85.84630246	9.800192273	4.353505267							0.576058435	-0.3995493089	-0.1765091261	0	0	0							-877.9549186	0.04558728584	-1249.56759868703	
875.3949186	87	9	4	0.1370710163	0.043265318	98.35332951	1.125548977	0.5211215117	85.28071158	10.19247567	4.526812745							0.5677850566	-0.3938052088	-0.1739798478	0	0	0							-875.3949186	0.043265318	-1156.76522316463	
872.8349186	87	9	4	0.1745929123	0.04114321002	98.27233375	1.182003182	0.545663071	84.72325924	10.57910245	4.697638312							0.5596149565	-0.3881266201	-0.1714883364	0	0	0							-872.8349186	0.04114321002	-1264.1213597538	
870.2749186	87	9	4	0.2088595518	0.0391994565	98.19012081	1.239462586	0.570416607	84.17382825	10.96014799	4.86602376							0.5515625237	-0.3825237368	-0.1690387869	0	0	0							-870.2749186	0.0391994565	-1377.83837235676	
867.7149186	87	9	4	0.2402722697	0.0374138549	98.10662079	1.297987111	0.5953920986	83.6322877	11.33569739	5.032014908							0.5436415353	-0.3770062942	-0.1666352412	0	0	0							-867.7149186	0.0374138549	-1497.60658506534	
865.1549186	87	9	4	0.2691701719	0.03576911847	98.02176154	1.357638749	0.6205997088	83.09849568	11.70584352	5.195660799							0.5358630351	-0.3715821002	-0.1642809349	0	0	0							-865.1549186	0.03576911847	-1623.62126751945	
862.5949186	87	9	4	0.2958416403	0.03425038799	97.93546839	1.418481803	0.6460498077	82.57230128	12.07068561	5.35701311							0.5282360387	-0.3662575263	-0.1619785124	0	0	0							-862.5949186	0.03425038799	-1756.09619119869	
860.0349186	87	9	4	0.3205333891	0.03284481617	97.84766386	1.480583146	0.6717529955	82.05354642	12.43032795	5.516125631							0.5207677484	-0.3610376568	-0.1597300916	0	0	0							-860.0349186	0.03284481617	-1895.25483280133	
857.4749186	87	9	4	0.343457657	0.03154123583	97.75826737	1.544012502	0.6977201286	81.54206746	12.78487875	5.673053797							0.513463756	-0.3559264307	-0.1575373252	0	0	0							-857.4749186	0.03154123583	-2041.33143304609	
854.9149186	87	9	4	0.3647979667	0.03032989257	97.6671949	1.608842758	0.7239623452	81.03769658	13.13444913	5.827854285							0.506328233	-0.3509267737	-0.1554014594	0	0	0							-854.9149186	0.03032989257	-2194.57240992465	
852.3549186	87	9	4	0.384713775	0.02920222775	97.57435862	1.675150288	0.7504910949	80.54026306	13.47915228	5.980584664							0.499364108	-0.3460407212	-0.1533233868	0	0	0							-852.3549186	0.02920222775	-2355.23818492929	
849.7949186	87	9	4	0.4033442526	0.02815070094	97.4796665	1.743015328	0.7773181685	80.04959432	13.81910259	6.131303089							0.4925732282	-0.3412695309	-0.1513036973	0	0	0							-849.7949186	0.02815070094	-2523.6053516495	
847.2349186	87	9	4	0.4208113778	0.0271686436	97.38302191	1.812522363	0.8044557314	79.56551689	14.15441506	6.280068045							0.485956508	-0.3366137855	-0.1493427225	0	0	0							-847.2349186	0.0271686436	-2699.96941133767	
844.6749186	87	9	4	0.4372224854	0.0262501378	97.28432307	1.883760574	0.8319163594	79.08785717	14.4852047	6.426938135							0.4795140634	-0.3320734848	-0.1474405786	0	0	0							-844.6749186	0.0262501378	-2884.6480954147	
842.1149186	87	9	4	0.4526723787	0.02538991501	97.18346261	1.956824312	0.8597130771	78.6164421	14.811586	6.571971898							0.4732453226	-0.3276481227	-0.1455971999	0	0	0							-842.1149186	0.02538991501	-3077.98524757647	
839.5549186	87	9	4	0.4672450884	0.02458327115	97.08032696	2.031813635	0.8878594002	78.15109979	15.13367254	6.715227671							0.4671491763	-0.3233367896	-0.1438123868	0	0	0							-839.5549186	0.02458327115	-3280.35558981723	
836.9949186	87	9	4	0.4810153471	0.02382599497	96.97479572	2.108834895	0.9163693814	77.6916599	15.45157664	6.856763469							0.4612240117	-0.3191381951	-0.1420858166	0	0	0							-836.9949186	0.02382599497	-3492.17051162724	
834.4349186	87	9	4	0.4940498299	0.02311430735	96.86674094	2.188001396	0.9452576608	77.23795409	15.765409	6.996636907							0.4554678507	-0.3150507622	-0.1404170885	0	0	0							-834.4349186	0.02311430735	-3713.88495275837	
831.8749186	87	9	4	0.5064082033	0.02244480961	96.75602636	2.269434122	0.974539521	76.78981631	16.07527855	7.134905139							0.4498783755	-0.3110726431	-0.1388057324	0	0	0							-831.8749186	0.02244480961	-3946.00561305044	
829.3149186	87	9	4	0.5181440168	0.0218144393	96.64250649	2.353262564	1.004230948	76.34708303	16.38129215	7.271624821							0.4444530625	-0.3072018092	-0.1372512533	0	0	0							-829.3149186	0.0218144393	-4189.10135872667	
826.7549186	87	9	4	0.5293054635	0.02122043239	96.52602567	2.439625634	1.034348697	75.90959343	16.68355447	7.406852098							0.4391891949	-0.3034360573	-0.1357531375	0	0	0							-826.7549186	0.02122043239	-4443.81555942322	
