T	w(AL)	w(CU)	w(SI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(CU@FCC_A1)	w(SI@FCC_A1)	w(AL@LIQUID)	w(CU@LIQUID)	w(SI@LIQUID)	w(AL@DIAMOND_A4)	w(CU@DIAMOND_A4)	w(SI@DIAMOND_A4)	w(AL@ALCU_THETA)	w(CU@ALCU_THETA)	w(SI@ALCU_THETA)	dwdT_L(AL@FCC_A1)	dwdT_L(CU@FCC_A1)	dwdT_L(SI@FCC_A1)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(SI@LIQUID)	dwdT_L(AL@DIAMOND_A4)	dwdT_L(CU@DIAMOND_A4)	dwdT_L(SI@DIAMOND_A4)	dwdT_L(AL@ALCU_THETA)	dwdT_L(CU@ALCU_THETA)	dwdT_L(SI@ALCU_THETA)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI	SI	SI	SI	SI	SI	SI	SI	SI	SI				
849.404041	84	6	10	0	0	98.10271329	0.6615800923	1.235706613	84	6	10							0.001624752083	-0.0006150314358	-0.001009720647	0.001624752083	-0.0006150314358	-0.001009720647							-849.404041	0	43.0026373034573	
849.394041	84	6	10	0.0001194798449	0.0001153620974	98.10245831	0.6616744436	1.235867246	83.99837525	6.000615023	10.00100973							0.003249444726	-0.001230040916	-0.00201940381	0	0	0							-849.394041	0.0001153620974	130.364529649437	
849.374041	84	6	10	0.000357999575	0.0002303645687	98.10194818	0.6618633034	1.236188515	83.99512593	6.001845018	10.00302905							0.004873892774	-0.001844959009	-0.003028933765	0	0	0							-849.374041	0.0002303645687	173.873735174351	
849.334041	84	6	10	0.0008347035626	0.0004605107901	98.10092787	0.6622410164	1.236831111	83.98862799	6.004304744	10.00706726							0.008122268253	-0.003074601053	-0.0050476672	0	0	0							-849.334041	0.0004605107901	173.896920634841	
849.254041	84	6	10	0.001786758201	0.000920055473	98.09888672	0.6629967723	1.238116512	83.97563499	6.009223119	10.01514189							0.01461685886	-0.005533078973	-0.009083779887	0	0	0							-849.254041	0.000920055473	174.245626310075	
849.094041	84	6	10	0.003685511049	0.00183661801	98.09480224	0.6645096086	1.240688149	83.94966044	6.019055583	10.03128397							0.02759745075	-0.01044682896	-0.01715062179	0	0	0							-849.094041	0.00183661801	174.898693103213	
848.774041	84	6	10	0.007461726754	0.003659338758	98.08662463	0.667540596	1.24583477	83.89775712	6.038703379	10.0635395							0.0535243319	-0.02026151917	-0.03326281273	0	0	0							-848.774041	0.003659338758	176.234109734761	
848.134041	84	6	10	0.014930072	0.007263678738	98.07023458	0.6736239651	1.256141455	83.79413307	6.077930564	10.12793636							0.1052413203	-0.03983976909	-0.06540155122	0	0	0							-848.134041	0.007263678738	179.104796073505	
846.854041	84	6	10	0.02951455786	0.01429239719	98.03731378	0.6858774845	1.276808731	83.58761103	6.156113793	10.25627518							0.2081317001	-0.07879261712	-0.129339083	0	0	0							-846.854041	0.01429239719	185.01486141732	
844.294041	84	6	10	0.05739832265	0.02772601069	97.97089686	0.7107402469	1.318362894	83.17743933	6.311400875	10.51115979							0.4117664396	-0.1558908323	-0.2558756073	0	0	0							-844.294041	0.02772601069	-3159.3026258509	
841.734041	84	6	10	0.08365400568	0.02685595533	97.90368962	0.7360941199	1.360216262	82.77103751	6.465263181	10.76369931							0.4079820461	-0.1544605734	-0.2535214727	0	0	0							-841.734041	0.02685595533	-3034.94290224951	
839.174041	84	6	10	0.1084203729	0.02603602319	97.83566319	0.7619604962	1.402376316	82.36832966	6.617723973	11.01394637							0.404273784	-0.1530536161	-0.2512201679	0	0	0							-839.174041	0.02603602319	-2945.80164000497	
837.894041	84	6	10	0.1202720999	0.01279339636	97.80133337	0.7750929094	1.423573722	82.16833769	6.693436969	11.13822534							0.2015519631	-0.07630358511	-0.125248378	0	0	0							-837.894041	0.01279339636	-52.0298802678607	
837.734041	84	6	10	0.1217292743	0.001593328223	97.79702702	0.7767440094	1.426228972	82.14340054	6.702877634	11.15372182							0.0264952082	-0.01003052617	-0.01646468202	0	0	0							-837.734041	0.001593328223	-94.6016372355558	
837.654041	84	6	10	0.122455891	0.0007958812672	97.79487258	0.7775703638	1.427557057	82.13093772	6.707595771	11.16146651							0.01402043178	-0.005307829675	-0.008712602106	0	0	0							-837.654041	0.0007958812672	-54.4299372710169	
837.644041	84	6	10	0.1225467032	9.961535565E-05	97.79460327	0.7776736384	1.427723091	82.12938013	6.708185428	11.16243444							0.003115152683	-0.001179328585	-0.001935824098	0	0	0							-837.644041	9.961535565E-05	-238.586859154551	
837.624041	84	6	10	0.1234753885	0.0009165048201	97.79369165	0.778545191	1.427763156	82.12365957	6.71432993	11.1620105	6.765554369E-05	0	99.99993234				0.005418431485	-0.005563848931	0.0001454174458	0	0	0	0.003303552738		0.001714067076				-837.624041	0.0009165048201	31.6497444003223	
837.604041	84	6	10	0.1249738311	0.001465022206	97.79249249	0.7799278449	1.427579663	82.11593562	6.724286894	11.15977749	6.762904849E-05	0	99.99993237				0.0092877157	-0.01054992575	0.001262210047	0	0	0	0.007170401481		0.002831891248				-837.604041	0.001465022206	33.9842921096794	
837.564041	84	6	10	0.1279613557	0.002925565386	97.79008896	0.7826981839	1.427212858	82.10047292	6.744220141	11.15530694	6.75760855E-05	0	99.99993242				0.01702088467	-0.02052530335	0.003504418677	0	0	0	0.01490995809		0.005068694509				-837.564041	0.002925565386	27.4976554519224	
837.484041	84	6	10	0.1338767903	0.005811964195	97.78528017	0.7882403481	1.426479486	82.06959852	6.784034246	11.14636723	6.747026717E-05	0	99.99993253				0.03243321052	-0.04040881972	0.007975609204	0	0	0	0.03032204844		0.009537714879				-837.484041	0.005811964195	27.9061134359738	
837.324041	84	6	10	0.1454729906	0.01146999422	97.77563866	0.799347208	1.42501413	82.0079553	6.863568573	11.12847612	6.725906212E-05	0	99.99993274				0.06320374655	-0.08013450132	0.01693075476	0	0	0	0.06109163013		0.01848886075				-837.324041	0.01146999422	28.637199411415	
837.004041	84	6	10	0.1678057186	0.02238065871	97.756259	0.8216520139	1.422088983	81.88508323	7.022270002	11.09264676	6.683837398E-05	0	99.99993316				0.1244357822	-0.1593123483	0.03487656612	0	0	0	0.12232203		0.03642656956				-837.004041	0.02238065871	30.0977047995978	
836.364041	84	6	10	0.209313898	0.04268026129	97.71711142	0.8666276093	1.416260973	81.64096689	7.338230782	11.02080232	6.600384924E-05	0	99.999934				0.2456849926	-0.3165922553	0.07090726271	0	0	0	0.2435692525		0.07244070179				-836.364041	0.04268026129	33.2008110153981	
835.084041	84	6	10	0.2816074236	0.07811626142	97.63724873	0.9580577789	1.404693489	81.15902858	7.964580732	10.87639069	6.436191751E-05	0	99.99993564				0.4835167896	-0.6270211144	0.1435043248	0	0	0	0.4813970887		0.1450059754				-835.084041	0.07811626142	40.0213464488048	
832.524041	84	6	10	0.3942957373	0.1336128188	97.47112229	1.146967734	1.381909975	80.21860898	9.19657084	10.58482018	6.118424781E-05	0	99.99993882				0.9420126859	-1.232733403	0.2907207167	0	0	0	0.9398901572		0.2921606473				-832.524041	0.1336128188	-235.267693005706	
829.964041	84	6	10	0.4774804859	0.1161873557	97.29619664	1.344213603	1.359589761	79.30649063	10.40366878	10.28984059	5.814391501E-05	0	99.99994186				0.913723059	-1.207906059	0.2941829998	0	0	0	0.9116000544		0.2955658759				-829.964041	0.1161873557	-172.192520051099	
827.404041	84	6	10	0.5414119275	0.1028247341	97.11211548	1.55015756	1.337726955	78.41944655	11.58883014	9.991723316	5.523593416E-05	0	99.99994476				0.8886542019	-1.186026048	0.2973718463	0	0	0	0.8865369287		0.2986993755				-827.404041	0.1028247341	-220.270419147529	
824.844041	84	6	10	0.5920986799	0.09228540443	96.91847977	1.765204172	1.316316062	77.55462862	12.75464787	9.690723512	5.245545984E-05	0	99.99994754				0.8664303489	-1.166732819	0.30030247	0	0	0	0.8643217239		0.3015776193				-824.844041	0.09228540443	-275.105535923608	
822.284041	84	6	10	0.633290063	0.08378288783	96.71483502	1.989812812	1.295352167	76.70950028	13.90341029	9.387089429	4.97977829E-05	0	99.9999502				0.8467405485	-1.149722526	0.3029819772	0	0	0	0.8446429529		0.3042074414				-822.284041	0.08378288783	-336.929197736241	
819.724041	84	6	10	0.667444223	0.07679567181	96.50066153	2.224507463	1.274831008	75.88180271	15.03712182	9.081075479	4.725832791E-05	0	99.99995274				0.8293076214	-1.134712009	0.3054043879	0	0	0	0.8272229467		0.3065826315				-819.724041	0.07679567181	-405.972796399225	
817.164041	84	6	10	0.696238467	0.07096440426	96.27536058	2.469890308	1.254749109	75.0695248	16.15752149	8.772953709	4.483265054E-05	0	99.99995517				0.8138842464	-1.121436509	0.3075522624	0	0	0	0.8118140122		0.3086855041				-817.164041	0.07096440426	-482.433501524665	
814.604041	84	6	10	0.7208555802	0.06603328302	96.038237	2.726659065	1.23510394	74.27088073	17.26609435	8.463024918	4.251643498E-05	0	99.99995748				0.8002455523	-1.109642563	0.309397011	0	0	0	0.7981909487		0.3104872523				-814.604041	0.06603328302	-566.443401293091	
812.044041	84	6	10	0.7421529221	0.06181510858	95.78847651	2.995629363	1.215894123	73.48429396	18.36407648	8.151629559	4.030549128E-05	0	99.99995969				0.7881825464	-1.099081679	0.3108991328	0	0	0	0.7861444934		0.311948167				-812.044041	0.06181510858	-658.033832008099	
809.484041	84	6	10	0.7607666622	0.05816956942	95.52511637	3.277763934	1.197119699	72.70838705	19.45245455	7.839158396	3.819575263E-05	0	99.9999618				0.7774963579	-1.089504822	0.3120084644	0	0	0	0.775475588		0.3130178778				-809.484041	0.05816956942	-757.095112355065	
806.924041	84	6	10	0.7771784165	0.05498928645	95.24700637	3.574211165	1.178782465	71.94197638	20.5319609	7.526062719	3.618327254E-05	0	99.99996382				0.767993398	-1.080658007	0.3126646091	0	0	0	0.7659904721		0.3136358027				-806.924041	0.05498928645	-863.340348859249	
804.364041	84	6	10	0.7917592096	0.05219060311	94.95275686	3.88635672	1.160886422	71.18407076	21.60306556	7.212863675	3.426422195E-05	0	99.99996574				0.7594813804	-1.0722792	0.3127978194	0	0	0	0.7574967274		0.3137320213				-804.364041	0.05219060311	-976.290790987275	
801.804041	84	6	10	0.8047992934	0.04970739585	94.64066792	4.215893725	1.143438353	70.43387288	22.66596705	6.90016007	3.243488624E-05	0	99.99996757				0.7517665948	-1.064097135	0.3123305404	0	0	0	0.7498005358		0.313228822				-801.804041	0.04970739585	-1095.31294315027	
799.244041	84	6	10	0.8165288873	0.04748688801	94.30863146	4.564919938	1.126448598	69.69078176	23.72058456	6.588633671	3.069166199E-05	0	99.99996931				0.7446527967	-1.055832688	0.3111798913	0	0	0	0.7427055606		0.3120431859				-799.244041	0.04748688801	-1219.75438516011	
796.684041	84	6	10	0.8271329454	0.04548685714	93.95399274	4.936075158	1.1099321	68.95439426	24.76655489	6.279050853	2.903105359E-05	0	99.99997097				0.7379422798	-1.047203616	0.3092613362	0	0	0	0.7360140097		0.3100904601				-796.684041	0.04548685714	-1182.9676370686	
795.404041	84	6	10	0.832042779	0.02223339512	93.76717088	5.130971525	1.101857596	68.58864208	25.28610763	6.12525029	2.823066677E-05	0	99.99997177				0.3673035939	-0.520794629	0.1534910351	0	0	0	0.3653847777		0.1543034115				-795.404041	0.02223339512	-56.3123476567458	
794.764041	84	6	10	0.8344070581	0.01099049771	93.67117003	5.230962319	1.097867648	68.4063707	25.54498304	6.048646261	2.783777023E-05	0	99.99997216				0.1838210971	-0.2601214474	0.07630035039	0	0	0	0.1819071186		0.07710432283				-794.764041	0.01099049771	-35.2776498040295	
794.604041	84	6	10	0.8349887101	0.002738342431	93.64688848	5.256236364	1.09687516	68.36086589	25.60960552	6.029528587	2.77402975E-05	0	99.99997226				0.04705414676	-0.06586958078	0.01881543402	0	0	0	0.04514132337		0.01961732536				-794.604041	0.002738342431	-19.4702562266953	
794.564041	84	6	10	0.8351339424	0.0006860600943	93.64080007	5.262572574	1.096627358	68.34949354	25.62575516	6.024751301	2.771597606E-05	0	99.99997228				0.01292153588	-0.01739695406	0.00447541818	0	0	0	0.01100906495		0.005276782669				-794.564041	0.0006860600943	-19.5696604311401	
794.544041	84	6	10	1	0.5090336112	93.63997679	5.263472483	1.09655073				2.770995261E-05	0	99.99997229	47.4067489	52.5932511	0	0	0	0				0		0	0	0		-794.544041	0.5090336112	0.0393431618908758	
794.524041	84	6	10	1	0.5090336112	93.63997679	5.263472483	1.09655073				2.770995261E-05	0	99.99997229	47.4067489	52.5932511	0	0	0	0				0		0	0	0		-794.524041	0.5090336112	NaN	
