T	w(AL)	w(CU)	w(SI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(CU@FCC_A1)	w(SI@FCC_A1)	w(AL@LIQUID)	w(CU@LIQUID)	w(SI@LIQUID)	w(AL@DIAMOND_A4)	w(CU@DIAMOND_A4)	w(SI@DIAMOND_A4)	w(AL@ALCU_THETA)	w(CU@ALCU_THETA)	w(SI@ALCU_THETA)	dwdT_L(AL@FCC_A1)	dwdT_L(CU@FCC_A1)	dwdT_L(SI@FCC_A1)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(SI@LIQUID)	dwdT_L(AL@DIAMOND_A4)	dwdT_L(CU@DIAMOND_A4)	dwdT_L(SI@DIAMOND_A4)	dwdT_L(AL@ALCU_THETA)	dwdT_L(CU@ALCU_THETA)	dwdT_L(SI@ALCU_THETA)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI	SI	SI	SI	SI	SI	SI	SI	SI	SI				
908.145637	93	5	2	0	0	99.29519451	0.4954472615	0.2093582263	93	5	2							0.002652332123	-0.001897888592	-0.0007544435312	0.002652332123	-0.001897888592	-0.0007544435312							-908.145637	0	11.8016431609613	
908.135637	93	5	2	0.0004328920181	0.0004213271624	99.2949119	0.4956464283	0.2094416755	92.99734765	5.001897897	2.000754448							0.005304551137	-0.003795698888	-0.001508852249	0	0	0							-908.135637	0.0004213271624	35.6674065106908	
908.115637	93	5	2	0.001297412728	0.000841725115	99.29434656	0.4960448577	0.2096085801	92.99204334	5.005693427	2.002263231							0.007956299091	-0.005693178503	-0.002263120588	0	0	0							-908.115637	0.000841725115	47.6052784648993	
908.075637	93	5	2	0.003022345399	0.001680866527	99.29321588	0.4968417199	0.2099424017	92.98143606	5.013283547	2.005280395							0.01325880382	-0.009487443881	-0.003771359943	0	0	0							-908.075637	0.001680866527	47.741464879675	
907.995637	93	5	2	0.006455843559	0.003351425043	99.29095421	0.4984356913	0.2106101033	92.96022695	5.028459955	2.011313093							0.02385966326	-0.01707306641	-0.006786596846	0	0	0							-907.995637	0.003351425043	48.0365335146439	
907.835637	93	5	2	0.0132580444	0.006661961672	99.28642963	0.501624627	0.2119457413	92.91783063	5.05879741	2.023371956							0.04504484924	-0.0322327251	-0.01281212414	0	0	0							-907.835637	0.006661961672	48.6809624850375	
907.515637	93	5	2	0.02658737582	0.01314401077	99.27737564	0.5080064432	0.2146179119	92.83312694	5.119410048	2.04746301							0.08734881682	-0.06250548908	-0.02484332774	0	0	0							-907.515637	0.01314401077	50.0098109446084	
906.875637	93	5	2	0.05223744533	0.02563229219	99.25924754	0.5207864085	0.2199660502	92.66407453	5.24038637	2.095539097							0.1716901885	-0.1228640299	-0.04882615857	0	0	0							-906.875637	0.02563229219	52.6312897252029	
905.595637	93	5	2	0.09983254769	0.04882081118	99.22290788	0.5464141143	0.2306780047	92.32741001	5.481327713	2.191262275							0.3392866884	-0.2428180758	-0.09646861256	0	0	0							-905.595637	0.04882081118	58.2466397022449	
903.035637	93	5	2	0.1824390796	0.08911005157	99.14986922	0.5979616052	0.2521691705	91.65998598	5.959055145	2.380958879							0.670015457	-0.4795825848	-0.1904328722	0	0	0							-903.035637	0.08911005157	-435.202690275339	
900.475637	93	5	2	0.251356191	0.08164085465	99.07630461	0.6499350181	0.273760368	91.00068744	6.431027188	2.568285367							0.6618583859	-0.4738048017	-0.1880535842	0	0	0							-900.475637	0.08164085465	-373.284902497758	
897.915637	93	5	2	0.309660858	0.07523268326	99.00215443	0.7023841004	0.2954614681	90.34974463	6.897069108	2.753186265							0.653469657	-0.467851206	-0.185618451	0	0	0							-897.915637	0.07523268326	-432.246239934044	
895.355637	93	5	2	0.3595805339	0.06967535864	98.92735857	0.7553592102	0.3172822185	89.70733716	7.357043211	2.935619631							0.6449006942	-0.4617594558	-0.1831412384	0	0	0							-895.355637	0.06967535864	-495.658700699486	
892.795637	93	5	2	0.4027661258	0.06481119333	98.85185628	0.8089114204	0.3392322982	89.07359711	7.810846555	3.115556339							0.6361992377	-0.4555644288	-0.1806348089	0	0	0							-892.795637	0.06481119333	-563.605303424963	
890.235637	93	5	2	0.4404664124	0.06051964171	98.7755861	0.8630925625	0.3613213404	88.44861282	8.258408087	3.292979095							0.6274091711	-0.4492981331	-0.178111038	0	0	0							-890.235637	0.06051964171	-636.192053075228	
887.675637	93	5	2	0.4736429035	0.05670692314	98.69848573	0.9179553087	0.3835589607	87.83243271	8.699685849	3.467881444							0.6185705731	-0.442989768	-0.1755808051	0	0	0							-887.675637	0.05670692314	-713.540961418764	
885.115637	93	5	2	0.5030475497	0.05329893165	98.62049194	0.9735532751	0.4059547819	87.22506909	9.134664164	3.640266749							0.6097196791	-0.4366657126	-0.1730539665	0	0	0							-885.115637	0.05329893165	-795.787987702399	
