T	w(AL)	w(CU)	w(SI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(CU@FCC_A1)	w(SI@FCC_A1)	w(AL@LIQUID)	w(CU@LIQUID)	w(SI@LIQUID)	w(AL@DIAMOND_A4)	w(CU@DIAMOND_A4)	w(SI@DIAMOND_A4)	w(AL@ALCU_THETA)	w(CU@ALCU_THETA)	w(SI@ALCU_THETA)	dwdT_L(AL@FCC_A1)	dwdT_L(CU@FCC_A1)	dwdT_L(SI@FCC_A1)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(SI@LIQUID)	dwdT_L(AL@DIAMOND_A4)	dwdT_L(CU@DIAMOND_A4)	dwdT_L(SI@DIAMOND_A4)	dwdT_L(AL@ALCU_THETA)	dwdT_L(CU@ALCU_THETA)	dwdT_L(SI@ALCU_THETA)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI	SI	SI	SI	SI	SI	SI	SI	SI	SI				
906.5755546	95	1	4	0	0	99.47834874	0.09382740457	0.4278238552	95	1	4							0.001787239667	-0.0003616417414	-0.001425597925	0.001787239667	-0.0003616417414	-0.001425597925							-906.5755546	0	12.4601594158551	
906.5655546	95	1	4	0.0004017730567	0.0003991054233	99.47815276	0.09386130657	0.4279859293	94.99821276	1.000361641	4.001425604							0.003574423812	-0.0007232768663	-0.002851146946	0	0	0							-906.5655546	0.0003991054233	37.6519133157354	
906.5455546	95	1	4	0.001204182779	0.0007973485629	99.47776079	0.09392912953	0.4283100773	94.99463845	1.001084898	4.004276651							0.005361374167	-0.00108487613	-0.004276498037	0	0	0							-906.5455546	0.0007973485629	50.2503154617266	
906.5055546	95	1	4	0.002805440754	0.001592424051	99.47697683	0.09406475988	0.4289584101	94.98749051	1.00253131	4.009978179							0.00893478126	-0.001808002281	-0.007126778979	0	0	0							-906.5055546	0.001592424051	50.3818515079288	
906.4255546	95	1	4	0.005993769055	0.00317578103	99.47540879	0.09433601231	0.4302552006	94.97319735	1.005423727	4.021378924							0.01607953782	-0.003253948149	-0.01282558967	0	0	0							-906.4255546	0.00317578103	50.6707560030342	
906.2655546	95	1	4	0.0123142245	0.006315579944	99.47227223	0.09487848511	0.4328492824	94.94462191	1.011206919	4.044171174							0.03036086434	-0.006144622309	-0.02421624203	0	0	0							-906.2655546	0.006315579944	51.30055341415	
905.9455546	95	1	4	0.02471644396	0.0124728615	99.46599728	0.09596332225	0.4380394017	94.88751489	1.02276686	4.089718251							0.05889074784	-0.0119210898	-0.04696965803	0	0	0							-905.9455546	0.0124728615	52.5971768960421	
905.3055546	95	1	4	0.04864308477	0.02436726303	99.45343973	0.09813261565	0.4484276512	94.77347523	1.045860757	4.180664017							0.1158196985	-0.02345451184	-0.09236518663	0	0	0							-905.3055546	0.02436726303	55.1471103464179	
904.0255546	95	1	4	0.09325573966	0.04657058804	99.42829339	0.1024701447	0.4692364683	94.54609641	1.091943588	4.361960003							0.2291514296	-0.04644234589	-0.1827090837	0	0	0							-904.0255546	0.04657058804	60.5715947598023	
901.4655546	95	1	4	0.1713739833	0.08553532454	99.37786911	0.1111448339	0.510986055	94.09415186	1.183683553	4.72216459							0.4537026964	-0.09209742612	-0.3616052703	0	0	0							-901.4655546	0.08553532454	-477.513440039053	
898.9055546	95	1	4	0.2372491105	0.07888173315	99.32725962	0.1198208281	0.5529195508	93.64600548	1.274789302	5.079205221							0.4498897165	-0.0914607103	-0.3584290062	0	0	0							-898.9055546	0.07888173315	-417.763399361353	
896.3455546	95	1	4	0.2935110189	0.07314471718	99.27645032	0.1285065197	0.5950431616	93.20166776	1.365250476	5.43308176							0.4460661371	-0.09081357733	-0.3552525598	0	0	0							-896.3455546	0.07314471718	-481.552196681725	
893.7855546	95	1	4	0.3420920381	0.06814785664	99.22542692	0.1372101041	0.6373629726	92.7611409	1.455058972	5.783800123							0.4422403849	-0.09015831778	-0.3520820671	0	0	0							-893.7855546	0.06814785664	-549.978668186632	
891.2255546	95	1	4	0.3844428843	0.06375727786	99.17417543	0.1459395897	0.6798849815	92.32441937	1.544208751	6.131371875							0.4384201945	-0.08949699987	-0.3489231946	0	0	0							-891.2255546	0.06375727786	-623.073366778106	
888.6655546	95	1	4	0.4216733261	0.05986963875	99.12268209	0.1547028069	0.7226151011	91.89149076	1.632695604	6.475813638							0.4346124828	-0.08883146307	-0.3457810198	0	0	0							-888.6655546	0.05986963875	-700.876713819621	
886.1055546	95	1	4	0.454646391	0.05640388963	99.07093341	0.16350742	0.7655591696	91.46233644	1.720516968	6.817146592							0.4308234728	-0.08816335639	-0.3426601164	0	0	0							-886.1055546	0.05640388963	-783.43414611335	
883.5455546	95	1	4	0.4840430452	0.05329555983	99.0189161	0.1723609396	0.8087229592	91.03693225	1.807671749	7.155395997							0.4270587374	-0.08749415682	-0.3395645806	0	0	0							-883.5455546	0.05329555983	-870.795366700545	
880.9855546	95	1	4	0.5104075923	0.05049271673	98.96661708	0.1812707355	0.8521121856	90.61524908	1.894160172	7.490590748							0.4233232428	-0.08682518489	-0.3364980579	0	0	0							-880.9855546	0.05049271673	-963.014036887169	
878.4255546	95	1	4	0.5341801671	0.04795305245	98.91402343	0.1902440507	0.8957325152	90.19725342	1.979983634	7.82276295							0.4196213913	-0.08615761888	-0.3334637725	0	0	0							-878.4255546	0.04795305245	-1060.1474684843	
875.8655546	95	1	4	0.5557204034	0.04564174746	98.86112241	0.1992880149	0.9395895733	89.78290789	2.065144577	8.15194753							0.4159570622	-0.08549250687	-0.3304645553	0	0	0							-875.8655546	0.04564174746	-1162.25634882902	
873.3055546	95	1	4	0.5753249467	0.04352987965	98.80790139	0.2084096574	0.9836889515	89.37217176	2.149646369	8.478181873							0.4123336517	-0.08483077804	-0.3275028737	0	0	0							-873.3055546	0.04352987965	-1269.40444022432	
870.7455546	95	1	4	0.5932405986	0.04159322284	98.75434786	0.2176159218	1.028036214	88.96500132	2.233493195	8.801505486							0.4087541114	-0.08417325284	-0.3245808586	0	0	0							-870.7455546	0.04159322284	-1381.65833568604	
868.1855546	95	1	4	0.6096743112	0.03981132805	98.70044942	0.2269136784	1.072636905	88.56135035	2.316689958	9.121959696							0.4052209846	-0.08352065232	-0.3217003323	0	0	0							-868.1855546	0.03981132805	-1499.08721552185	
865.6255546	95	1	4	0.6248008754	0.03816681259	98.64619371	0.2363097378	1.117496555	88.16117045	2.399242191	9.439587359							0.4017364411	-0.08287360681	-0.3188628343	0	0	0							-865.6255546	0.03816681259	-1621.76261461507	
863.0655546	95	1	4	0.6387689024	0.03664480422	98.59156845	0.245810864	1.162620687	87.76441142	2.481155971	9.754432611							0.3983023099	-0.08223266384	-0.3160696461	0	0	0							-863.0655546	0.03664480422	-1749.75827297222	
860.5055546	95	1	4	0.6517055206	0.03523250228	98.53656139	0.2554237872	1.208014823	87.37102152	2.562437846	10.06654063							0.3949201099	-0.08159829545	-0.3133218144	0	0	0							-860.5055546	0.03523250228	-1883.14991709931	
857.9455546	95	1	4	0.6637201006	0.03391882788	98.4811603	0.2651552161	1.253684488	86.98094781	2.643094766	10.37595743							0.3915910786	-0.08097090504	-0.3106201736	0	0	0							-857.9455546	0.03391882788	-2022.01516989013	
855.3855546	95	1	4	0.6749072334	0.03269414298	98.42535293	0.2750118508	1.299635218	86.59413633	2.72313402	10.68272965							0.3883161992	-0.08035083354	-0.3079653656	0	0	0							-855.3855546	0.03269414298	-2166.43337614146	
852.8255546	95	1	4	0.6853491303	0.03155002271	98.36912704	0.2850003943	1.345872566	86.2105324	2.802563181	10.98690442							0.3850962251	-0.07973836523	-0.3053578599	0	0	0							-852.8255546	0.03155002271	-2316.48557668425	
850.2655546	95	1	4	0.6951175724	0.03047906986	98.31247033	0.2951275653	1.392402106	85.83008079	2.881390055	11.28852916							0.3819317035	-0.07913373304	-0.3027979705	0	0	0							-850.2655546	0.03047906986	-2472.25437428205	
847.7055546	95	1	4	0.7042755032	0.0294747623	98.25537045	0.3054001097	1.439229437	85.45272589	2.959622631	11.58765148							0.3788229962	-0.07853712339	-0.3002858728	0	0	0							-847.7055546	0.0294747623	-2633.82393124824	
845.1455546	95	1	4	0.7128783398	0.02853132708	98.19781499	0.3158248119	1.486360194	85.07841191	3.037269046	11.88431904							0.3757702994	-0.07794868067	-0.2978216187	0	0	0							-845.1455546	0.02853132708	-2615.2346281356	
