T	w(AL)	w(CU)	w(SI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(CU@FCC_A1)	w(SI@FCC_A1)	w(AL@LIQUID)	w(CU@LIQUID)	w(SI@LIQUID)	w(AL@DIAMOND_A4)	w(CU@DIAMOND_A4)	w(SI@DIAMOND_A4)	w(AL@ALCU_THETA)	w(CU@ALCU_THETA)	w(SI@ALCU_THETA)	dwdT_L(AL@FCC_A1)	dwdT_L(CU@FCC_A1)	dwdT_L(SI@FCC_A1)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(SI@LIQUID)	dwdT_L(AL@DIAMOND_A4)	dwdT_L(CU@DIAMOND_A4)	dwdT_L(SI@DIAMOND_A4)	dwdT_L(AL@ALCU_THETA)	dwdT_L(CU@ALCU_THETA)	dwdT_L(SI@ALCU_THETA)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI	SI	SI	SI	SI	SI	SI	SI	SI	SI				
868.827172	85	9	6	0	0	98.30202575	0.9952884256	0.7026858245	85	9	6							0.001999752179	-0.001203383362	-0.0007963688164	0.001999752179	-0.001203383362	-0.0007963688164							-868.827172	0	32.883061897314	
868.817172	85	9	6	0.0001582250696	0.0001505467825	98.30173266	0.9954655321	0.7028018073	84.99799933	9.00120393	6.000796736							0.004000309695	-0.002407251343	-0.001593058352	0	0	0							-868.817172	0.0001505467825	99.9660077929121	
868.797172	85	9	6	0.0004739695484	0.0003004997257	98.30114627	0.9958199301	0.7030338026	84.99400105	9.003609964	6.002388989							0.005998642945	-0.003609780153	-0.002388862791	0	0	0							-868.797172	0.0003004997257	133.323159114036	
868.757172	85	9	6	0.001105013789	0.0006007571831	98.2999734	0.9965287788	0.7034978197	84.98600385	9.008422407	6.005573746							0.009997150071	-0.006015944009	-0.003981206062	0	0	0							-868.757172	0.0006007571831	133.322185098526	
868.677172	85	9	6	0.002364736883	0.001199882165	98.29762691	0.9979470767	0.7044260147	84.97001428	9.018044373	6.011941348							0.01798870775	-0.01082498242	-0.007163725334	0	0	0							-868.677172	0.001199882165	133.693140915768	
868.517172	85	9	6	0.004874808527	0.002393715352	98.29293087	1.000786081	0.7062830474	84.93805445	9.037276646	6.024668902							0.03395733206	-0.02043431496	-0.0135230171	0	0	0							-868.517172	0.002393715352	134.362762251416	
868.197172	85	9	6	0.009857763024	0.004763401022	98.28352655	1.00647376	0.7099996919	84.87421195	9.075694597	6.050093451							0.06583669735	-0.03961804227	-0.02621865507	0	0	0							-868.197172	0.004763401022	135.820253825004	
867.557172	85	9	6	0.01966592889	0.009422813071	98.26466865	1.017888072	0.7174432814	84.7468356	9.152344261	6.100820139							0.1293645178	-0.07784604623	-0.05151847157	0	0	0							-867.557172	0.009422813071	138.810407316312	
866.277172	85	9	6	0.03869756439	0.01846040247	98.22675249	1.040875114	0.732372398	84.49330828	9.304902996	6.201788722							0.2555024771	-0.153747244	-0.1017552332	0	0	0							-866.277172	0.01846040247	144.718273323078	
863.717172	85	9	6	0.07457702534	0.03546715658	98.15009464	1.087502909	0.7624024493	83.99111272	9.607078204	6.401809078							0.5041453962	-0.3033483226	-0.2007970737	0	0	0							-863.717172	0.03546715658	-1940.02289895047	
861.157172	85	9	6	0.1077563313	0.03401373541	98.07228845	1.13504279	0.7926687588	83.49529474	9.905390473	6.59931479							0.4977433299	-0.2994705536	-0.1982727762	0	0	0							-861.157172	0.03401373541	-1831.98693957804	
858.597172	85	9	6	0.1385268114	0.03266462295	97.99327539	1.183543885	0.8231807219	83.00573232	10.19990655	6.794361138							0.4914635747	-0.2956596457	-0.195803929	0	0	0							-858.597172	0.03266462295	-1972.21272766218	
856.037172	85	9	6	0.1671410075	0.03141071216	97.91299521	1.233056888	0.8539479047	82.52229963	10.49069556	6.987004816							0.4853101458	-0.2919181473	-0.1933919985	0	0	0							-856.037172	0.03141071216	-2119.69836219234	
853.477172	85	9	6	0.1938179657	0.03024304906	97.8313855	1.283634364	0.8849801317	82.04486719	10.77782894	7.177303866							0.4792867001	-0.2882483624	-0.1910383376	0	0	0							-853.477172	0.03024304906	-2274.0144848487	
850.917172	85	9	6	0.218748552	0.02915375189	97.74838158	1.335330927	0.9162874945	81.57330298	11.06137974	7.365317275							0.4733958141	-0.2846519174	-0.1887438967	0	0	0							-850.917172	0.02915375189	-2435.36879211573	
848.357172	85	9	6	0.2420997998	0.02813586375	97.66391618	1.388203445	0.9478803737	81.10747317	11.34142214	7.55110469							0.4676392676	-0.2811299319	-0.1865093358	0	0	0							-848.357172	0.02813586375	-2603.98776226845	
845.797172	85	9	6	0.2640184824	0.02718322093	97.57791926	1.442311272	0.9797694626	80.64724286	11.61803097	7.734726167							0.4620181439	-0.2776830792	-0.1843350648	0	0	0							-845.797172	0.02718322093	-2780.1104827043	
843.237172	85	9	6	0.284634065	0.02629034349	97.49031772	1.497716487	1.011965793	80.19247669	11.89128136	7.916241956							0.4565329208	-0.2743116413	-0.1822212795	0	0	0							-843.237172	0.02629034349	-2963.99050825799	
840.677172	85	9	6	0.3040611587	0.02545234368	97.40103508	1.554484154	1.044480763	79.74303932	12.16124836	8.095712322							0.4511835538	-0.2710155588	-0.180167995	0	0	0							-840.677172	0.02545234368	-3155.89801409193	
838.117172	85	9	6	0.3224015714	0.02466484893	97.30999122	1.612682613	1.077326165	79.29879591	12.42800669	8.273197397							0.4459695509	-0.2677944755	-0.1781750754	0	0	0							-838.117172	0.02466484893	-3356.12245367286	
835.557172	85	9	6	0.3397460308	0.02392393676	97.21710199	1.672383785	1.110514222	78.8596125	12.69163045	8.448757053							0.4408900402	-0.2646477786	-0.1762422617	0	0	0							-835.557172	0.02392393676	-3564.97569142631	
832.997172	85	9	6	0.3561756383	0.02322607949	97.12227887	1.733663512	1.144057617	78.42535629	12.9521929	8.622450806							0.4359438305	-0.2615746343	-0.1743691963	0	0	0							-832.997172	0.02322607949	-3782.79561424453	
830.437172	85	9	6	0.3717631023	0.02256809704	97.02542853	1.796601929	1.177969538	77.99589596	13.2097663	8.794337741							0.4311294652	-0.2585740197	-0.1725554455	0	0	0							-830.437172	0.02256809704	-4009.95036294574	
827.877172	85	9	6	0.3865737875	0.02194711648	96.92645242	1.86128387	1.212263713	77.57110183	13.46442171	8.964476456							0.4264452707	-0.2556447505	-0.1708005202	0	0	0							-827.877172	0.02194711648	-4246.84370853716	
825.317172	85	9	6	0.4006666129	0.02136053732	96.82524622	1.927799317	1.24695446	77.15084608	13.7162289	9.132925023							0.4218893904	-0.2527855001	-0.1691038903	0	0	0							-825.317172	0.02136053732	-4493.92092871361	
822.757172	85	9	6	0.4140948224	0.02080600142	96.72169937	1.996243898	1.282056733	76.73500284	13.96525619	9.299740972							0.4174598593	-0.2499948426	-0.1674650167	0	0	0							-822.757172	0.02080600142	-4459.95779270037	
822.117172	85	9	6	0.4173486513	0.005149123824	96.69543112	2.013671655	1.290897222	76.63170817	14.02710534	9.341186497							0.1049075651	-0.06281472561	-0.04209283953	0	0	0							-822.117172	0.005149123824	-22.9198274160976	
822.037172	85	9	6	0.4177524576	0.0006423423932	96.6921366	2.015859266	1.292004137	76.61881456	14.03482543	9.346360016							0.01450590071	-0.008685435301	-0.005820465405	0	0	0							-822.037172	0.0006423423932	-117.391361451979	
821.997172	85	9	6	0.4179541225	0.0003210441856	96.69048842	2.01695383	1.292557747	76.61236938	14.03868447	9.348946157							0.008057208962	-0.004824225756	-0.003232983206	0	0	0							-821.997172	0.0003210441856	-124.535543965504	
821.977172	85	9	6	0.4180548905	0.0001604736305	96.68966411	2.017501301	1.292834591	76.60914718	14.04061374	9.350239079							0.004834100928	-0.002894388082	-0.001939712846	0	0	0							-821.977172	0.0001604736305	-220.845176533057	
