T	w(AL)	w(CU)	w(SI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(CU@FCC_A1)	w(SI@FCC_A1)	w(AL@LIQUID)	w(CU@LIQUID)	w(SI@LIQUID)	w(AL@DIAMOND_A4)	w(CU@DIAMOND_A4)	w(SI@DIAMOND_A4)	w(AL@ALCU_THETA)	w(CU@ALCU_THETA)	w(SI@ALCU_THETA)	dwdT_L(AL@FCC_A1)	dwdT_L(CU@FCC_A1)	dwdT_L(SI@FCC_A1)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(SI@LIQUID)	dwdT_L(AL@DIAMOND_A4)	dwdT_L(CU@DIAMOND_A4)	dwdT_L(SI@DIAMOND_A4)	dwdT_L(AL@ALCU_THETA)	dwdT_L(CU@ALCU_THETA)	dwdT_L(SI@ALCU_THETA)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI	SI	SI	SI	SI	SI	SI	SI	SI	SI				
910.9175113	94	4	2	0	0	99.39954691	0.3918939412	0.208559151	94	4	2							0.002575175276	-0.00172079539	-0.0008543798855	0.002575175276	-0.00172079539	-0.0008543798855							-910.9175113	0	10.425097667079	
910.9075113	94	4	2	0.0004873695639	0.0004768782748	99.39927825	0.3920694481	0.2086523063	93.99742481	4.001720802	2.000854385							0.005150254134	-0.003441530349	-0.001708723785	0	0	0							-910.9075113	0.0004768782748	31.5143259906032	
910.8875113	94	4	2	0.001460602922	0.0009526725772	99.39874083	0.3924205438	0.2088386223	93.99227476	4.005162198	2.002563038							0.007724927428	-0.005162003767	-0.002562923661	0	0	0							-910.8875113	0.0009526725772	42.067098615588	
910.8475113	94	4	2	0.003401889372	0.001902087606	99.397666	0.3931227297	0.2092112661	93.98197582	4.012044251	2.005979933							0.01287342413	-0.008602405586	-0.004271018541	0	0	0							-910.8475113	0.001902087606	42.2037791156964	
910.7675113	94	4	2	0.007263843254	0.003791188772	99.39551612	0.39452727	0.209956607	93.96138261	4.025805339	2.012812053							0.02316684959	-0.01548091638	-0.007685933208	0	0	0							-910.7675113	0.003791188772	42.4943986788433	
910.6075113	94	4	2	0.01490622529	0.007530917302	99.39121547	0.397337029	0.2114475032	93.92021499	4.053315411	2.026469597							0.04373948512	-0.02922880224	-0.01451068288	0	0	0							-910.6075113	0.007530917302	43.1305324157741	
910.2875113	94	4	2	0.0298458658	0.01483557181	99.38261066	0.4029592423	0.2144300965	93.83795637	4.108286397	2.053757234							0.08482760798	-0.05668782349	-0.0281397845	0	0	0							-910.2875113	0.01483557181	44.4439914130935	
909.6475113	94	4	2	0.05846601745	0.02885072827	99.36538632	0.4142149512	0.2203987337	93.67374473	4.218031717	2.108223556							0.1667742888	-0.1114580931	-0.05531619567	0	0	0							-909.6475113	0.02885072827	47.0416347298326	
908.3675113	94	4	2	0.1111259872	0.05466869603	99.330876	0.4367737537	0.2323502442	93.34656548	4.436720189	2.216714332							0.3297282241	-0.2203924056	-0.1093358185	0	0	0							-908.3675113	0.05466869603	52.6349487818395	
905.8075113	94	4	2	0.2011631477	0.09890367218	99.26158558	0.482099999	0.2563144225	92.69733699	4.870776549	2.431886461							0.6517508339	-0.4357431504	-0.2160076835	0	0	0							-905.8075113	0.09890367218	-373.808147424905	
903.2475113	94	4	2	0.2749493015	0.0899731264	99.19189359	0.5277355599	0.2803708476	92.05523186	5.300165188	2.644602947							0.6445993152	-0.4310569284	-0.2135423868	0	0	0							-903.2475113	0.0899731264	-314.941633362192	
900.6875113	94	4	2	0.3364417716	0.08241857518	99.1217456	0.5737257244	0.3045286806	91.4205086	5.724699992	2.854791404							0.6371881152	-0.4261837456	-0.2110043697	0	0	0							-900.6875113	0.08241857518	-369.338921411347	
898.1275113	94	4	2	0.3884197926	0.07594493045	99.05108696	0.6201160972	0.3287969425	90.79337868	6.144227465	3.062393851							0.6295647178	-0.4211565421	-0.2084081757	0	0	0							-898.1275113	0.07594493045	-428.12601976519	
895.5675113	94	4	2	0.4328907445	0.07033626299	98.97986274	0.6669526731	0.3531845828	90.17400862	6.558625146	3.267366235							0.6217742457	-0.416006465	-0.2057677807	0	0	0							-895.5675113	0.07033626299	-491.357889826369	
893.0075113	94	4	2	0.4713396771	0.06543110042	98.90801766	0.7142818422	0.3777005017	89.56252321	6.967799286	3.469677505							0.6138585703	-0.4107623313	-0.203096239	0	0	0							-893.0075113	0.06543110042	-559.113680227923	
890.4475113	94	4	2	0.504888132	0.06110623296	98.83549598	0.7621504387	0.4023535788	88.9590087	7.371682616	3.669308689							0.605857085	-0.4054511829	-0.2004059021	0	0	0							-890.4475113	0.06110623296	-631.488845047624	
887.8875113	94	4	2	0.534398464	0.0572659587	98.76224149	0.8106058085	0.4271526985	88.36351602	7.770232075	3.866251901							0.5978038659	-0.4000964147	-0.1977074512	0	0	0							-887.8875113	0.0572659587	-708.593221455065	
885.3275113	94	4	2	0.5605442684	0.05383476548	98.68819733	0.8596958947	0.452106773	87.77606413	8.163426542	4.06050933							0.5897316976	-0.3947204823	-0.1950112154	0	0	0							-885.3275113	0.05383476548	-790.549773141236	
882.7675113	94	4	2	0.5838590838	0.05075223398	98.6133059	0.909469339	0.4772247638	87.19664317	8.551264601	4.252092228							0.5816694548	-0.3893431642	-0.1923262905	0	0	0							-882.7675113	0.05075223398	-877.493352283346	
880.2075113	94	4	2	0.6047707941	0.04796941359	98.5375087	0.9599755981	0.5025157018	86.6252177	8.933762381	4.441019921							0.5736428504	-0.383982071	-0.1896607794	0	0	0							-880.2075113	0.04796941359	-969.569573684321	
877.6475113	94	4	2	0.6236263918	0.04544619789	98.46074622	1.011265073	0.5279887061	86.06172965	9.310951498	4.627318855							0.5656745722	-0.3786527422	-0.1870218301	0	0	0							-877.6475113	0.04544619789	-1066.93382444406	
875.0875113	94	4	2	0.6407101087	0.04314939211	98.38295774	1.063389254	0.5536530034	85.5061012	9.682877098	4.811021698							0.5577844483	-0.3733687617	-0.1844156866	0	0	0							-875.0875113	0.04314939211	-1169.75047976054	
872.5275113	94	4	2	0.656256895	0.04105126891	98.30408118	1.116400874	0.5795179463	84.95823746	10.04959605	4.992166498							0.5499896346	-0.368141887	-0.1818477477	0	0	0							-872.5275113	0.04105126891	-1278.19232071002	
869.9675113	94	4	2	0.6704625778	0.03912847408	98.22405288	1.170354084	0.605593032	84.41802886	10.41117524	5.170795902							0.5423048145	-0.3629821847	-0.1793226298	0	0	0							-869.9675113	0.03912847408	-1392.44014875932	
867.4075113	94	4	2	0.6834916163	0.03736118704	98.14280745	1.225304631	0.6318879218	83.8853535	10.76769005	5.346956444							0.5347424042	-0.3578981706	-0.1768442336	0	0	0							-867.4075113	0.03736118704	-1512.68268813799	
864.8475113	94	4	2	0.6954830892	0.03573246945	98.06027748	1.28131006	0.6584124607	83.36007915	11.11922295	5.520697898							0.5273127577	-0.3528969478	-0.1744158099	0	0	0							-864.8475113	0.03573246945	-1639.11667528612	
862.2875113	94	4	2	0.7065553673	0.03422775421	97.97639338	1.338429924	0.6851766978	82.84206512	11.46586219	5.692072694							0.520024368	-0.3479843429	-0.1720400251	0	0	0							-862.2875113	0.03422775421	-1771.94726536554	
859.7275113	94	4	2	0.7168097945	0.03283444087	97.89108307	1.396726017	0.7121909086	82.3311639	11.8077007	5.861135399							0.5128840608	-0.3431650366	-0.1697190242	0	0	0							-859.7275113	0.03283444087	-1911.38863151592	
857.1675113	94	4	2	0.7263336147	0.03154157206	97.80427176	1.456262621	0.7394656176	81.82722268	12.14483506	6.027942259							0.5058971773	-0.3384426867	-0.1674544906	0	0	0							-857.1675113	0.03154157206	-2057.66490847518	
854.6075113	94	4	2	0.7352023186	0.0303395728	97.71588161	1.517106771	0.7670116227	81.33008461	12.47736459	6.192550794							0.4990677473	-0.3338200443	-0.1652477029	0	0	0							-854.6075113	0.0303395728	-2211.01141924539	
852.0475113	94	4	2	0.7434815386	0.02922003854	97.62583143	1.57932855	0.7948400217	80.83959001	12.80539054	6.355019447							0.4923986481	-0.3292990609	-0.1630995872	0	0	0							-852.0475113	0.02922003854	-2371.67620496255	
849.4875113	94	4	2	0.7512285915	0.0281755617	97.53403636	1.6430014	0.8229622401	80.35557729	13.12901543	6.515407279							0.4858917526	-0.3248809871	-0.1610107655	0	0	0							-849.4875113	0.0281755617	-2539.92200600615	
846.9275113	94	4	2	0.7584937421	0.02719958867	97.44040747	1.708202469	0.8513900616	79.87788388	13.4483424	6.673773716							0.4795480632	-0.3205664625	-0.1589816007	0	0	0							-846.9275113	0.02719958867	-2716.02853153516	
844.3675113	94	4	2	0.7653212442	0.0262863011	97.34485136	1.775012982	0.8801356607	79.40634697	13.76347471	6.830178326							0.4733678342	-0.3163555973	-0.1570122369	0	0	0							-844.3675113	0.0262863011	-2900.29536544877	
841.8075113	94	4	2	0.7717502049	0.0254305169	97.2472697	1.843518658	0.9092116383	78.94080409	14.07451527	6.984680641							0.4673506821	-0.3122480455	-0.1551026367	0	0	0							-841.8075113	0.0254305169	-3093.0453706556	
839.2475113	94	4	2	0.7778153038	0.02462760705	97.14755878	1.913810155	0.9386310599	78.48109373	14.38156626	7.137340007							0.461495675	-0.3082430637	-0.1532526112	0	0	0							-839.2475113	0.02462760705	-3294.62866248591	
836.6875113	94	4	2	0.7835473971	0.02387342541	97.04560893	1.985983575	0.9684074982	78.02705573	14.6847288	7.28821547							0.4558014614	-0.3043395971	-0.1514618643	0	0	0							-836.6875113	0.02387342541	-3505.42761360994	
834.1275113	94	4	2	0.7889740258	0.02316424925	96.94130391	2.060141011	0.9985550785	77.57853165	14.98410267	7.437365682							0.4502662887	-0.3005362895	-0.1497299992	0	0	0							-834.1275113	0.02316424925	-3725.86274679254	
831.5675113	94	4	2	0.7941198455	0.02249672856	96.83452031	2.136391162	1.029088529	77.13536511	15.27978605	7.584848841							0.4448881144	-0.2968315567	-0.1480565577	0	0	0							-831.5675113	0.02249672856	-3956.39955162561	
