T	w(AL)	w(CU)	w(SI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(CU@FCC_A1)	w(SI@FCC_A1)	w(AL@LIQUID)	w(CU@LIQUID)	w(SI@LIQUID)	w(AL@DIAMOND_A4)	w(CU@DIAMOND_A4)	w(SI@DIAMOND_A4)	w(AL@ALCU_THETA)	w(CU@ALCU_THETA)	w(SI@ALCU_THETA)	dwdT_L(AL@FCC_A1)	dwdT_L(CU@FCC_A1)	dwdT_L(SI@FCC_A1)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(SI@LIQUID)	dwdT_L(AL@DIAMOND_A4)	dwdT_L(CU@DIAMOND_A4)	dwdT_L(SI@DIAMOND_A4)	dwdT_L(AL@ALCU_THETA)	dwdT_L(CU@ALCU_THETA)	dwdT_L(SI@ALCU_THETA)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI	SI	SI	SI	SI	SI	SI	SI	SI	SI				
857.031218	85	6	9	0	0	98.26323378	0.6487208108	1.088045412	85	6	9							0.001695390574	-0.0006840347142	-0.00101135586	0.001695390574	-0.0006840347142	-0.00101135586							-857.031218	0	38.7857041031027	
857.021218	85	6	9	0.0001325059181	0.0001279777548	98.26298117	0.648819662	1.088199168	84.99830461	6.000684028	9.001011364							0.003390716038	-0.001368044113	-0.002022671926	0	0	0							-857.021218	0.0001279777548	117.491455401979	
857.001218	85	6	9	0.0003970630525	0.0002555853337	98.2624758	0.649017515	1.088506684	84.99491403	6.002052018	9.003033953							0.005085772582	-0.002051946857	-0.003033825725	0	0	0							-857.001218	0.0002555853337	156.709493412014	
856.961218	85	6	9	0.0009257657681	0.0005109031934	98.26146501	0.6494132181	1.089121769	84.98813365	6.004787691	9.007078663							0.00847531381	-0.003419526255	-0.005055787556	0	0	0							-856.961218	0.0005109031934	156.760193716949	
856.881218	85	6	9	0.001981512921	0.001020634807	98.25944292	0.6502049519	1.09035213	84.97457603	6.010257783	9.015166186							0.01525202193	-0.006153745491	-0.009098276443	0	0	0							-856.881218	0.001020634807	157.105484813299	
856.721218	85	6	9	0.004086439863	0.002036993065	98.25539665	0.6517897354	1.092813619	84.94747339	6.021192975	9.031333636							0.02879599838	-0.01161844797	-0.01717755041	0	0	0							-856.721218	0.002036993065	157.756894009891	
856.401218	85	6	9	0.008270206941	0.004056979395	98.24729574	0.6549645835	1.097739671	84.8933184	6.043043397	9.063638201							0.05584624701	-0.02253292339	-0.03331332362	0	0	0							-856.401218	0.004056979395	159.174826379641	
855.761218	85	6	9	0.01652671577	0.008040314096	98.23106037	0.6613355814	1.107604053	84.78520933	6.086664831	9.128125837							0.1097963666	-0.04430227156	-0.065494095	0	0	0							-855.761218	0.008040314096	162.076979326172	
854.481218	85	6	9	0.03262620211	0.01580630429	98.19845357	0.6741639143	1.127382516	84.56978905	6.173591045	9.256619904							0.2170990764	-0.08760367423	-0.1294954022	0	0	0							-854.481218	0.01580630429	167.784929347719	
851.921218	85	6	9	0.06326421043	0.03056828272	98.13268334	0.7001752661	1.167141398	84.14211099	6.34618402	9.511704985							0.4293404091	-0.1732638535	-0.2560765556	0	0	0							-851.921218	0.03056828272	-2639.13601323718	
849.361218	85	6	9	0.09194111002	0.02951874579	98.06614667	0.7266771757	1.207176158	83.7185891	6.517110341	9.764300559							0.4251682512	-0.1715907944	-0.2535774569	0	0	0							-849.361218	0.02951874579	-2522.37743439936	
846.801218	85	6	9	0.1188387259	0.02853429104	97.99881337	0.7536924751	1.247494156	83.29914448	6.686395822	10.0144597							0.4210751989	-0.1699435804	-0.2511316185	0	0	0							-846.801218	0.02853429104	-2687.7638868431	
844.241218	85	6	9	0.1441180122	0.02761002447	97.93065253	0.7812445389	1.288102928	82.88369769	6.854066584	10.26223572							0.4170618933	-0.1683225914	-0.248739302	0	0	0							-844.241218	0.02761002447	-2860.43119579464	
841.681218	85	6	9	0.1679213466	0.02674095634	97.86163246	0.8093573529	1.329010187	82.47216872	7.020149093	10.50768219							0.4131289267	-0.1667281704	-0.2464007563	0	0	0							-841.681218	0.02674095634	-3039.74739311051	
839.121218	85	6	9	0.1903751093	0.02592262556	97.79172061	0.8380555686	1.370223821	82.06447729	7.18467	10.75085271							0.4092765489	-0.1651605071	-0.2441160418	0	0	0							-839.121218	0.02592262556	-3225.85626382844	
836.561218	85	6	9	0.2115918511	0.02515103509	97.72088353	0.8673645643	1.411751909	81.6605431	7.347656036	10.99180086							0.4055047684	-0.1636196783	-0.2418850901	0	0	0							-836.561218	0.02515103509	-3212.93687357426	
836.401218	85	6	9	0.2128790177	0.001564923768	97.71642454	0.8692173811	1.414358081	81.63541979	7.357793002	11.00678721							0.02669314583	-0.01077049669	-0.01592264914	0	0	0							-836.401218	0.001564923768	-98.9282293120915	
836.321218	85	6	9	0.2135198272	0.0007805527925	97.71419368	0.8701447187	1.415661599	81.62286344	7.362859366	11.01427719							0.01412563838	-0.005699571771	-0.008426066614	0	0	0							-836.321218	0.0007805527925	309.360495868238	
836.301218	85	6	9	0.2142986382	0.0008544627957	97.71324216	0.8710673939	1.415690445	81.61712787	7.369133784	11.01373834	6.592242164E-05	0	99.99993408				0.005359867407	-0.005545127747	0.0001852603408	0	0	0	0.003239427566		0.001719981507				-836.301218	0.0008544627957	239.447278510656	
836.281218	85	6	9	0.2155140069	0.001320814878	97.71200969	0.8724814418	1.415508865	81.60954499	7.378965622	11.01148938	6.589651697E-05	0	99.9999341				0.009158623126	-0.01046854437	0.00130992124	0	0	0	0.007035545241		0.002845782555				-836.281218	0.001320814878	39.6102328212309	
836.241218	85	6	9	0.2179385028	0.002638619523	97.70953919	0.8753149176	1.415145893	81.59436312	7.398650167	11.00698672	6.584473455E-05	0	99.99993416				0.01675169881	-0.0203199991	0.003568300284	0	0	0	0.01463535363		0.005098747297				-836.241218	0.002638619523	30.4685726826283	
836.161218	85	6	9	0.2227433237	0.005244811738	97.70459664	0.8809831809	1.41442018	81.5640493	7.437967576	10.99798313	6.574127534E-05	0	99.99993426				0.03188416949	-0.03995535258	0.008071183085	0	0	0	0.02976768726		0.009599524397				-836.161218	0.005244811738	30.8845951841387	
836.001218	85	6	9	0.2321805186	0.01036402554	97.69468719	0.8923426768	1.412970131	81.50352075	7.516514445	10.97996481	6.553478052E-05	0	99.99993447				0.06210036458	-0.07918993229	0.01708956771	0	0	0	0.05998316156		0.01861400427				-836.001218	0.01036402554	31.6120781568825	
835.681218	85	6	9	0.2504208396	0.02027009135	97.67476997	0.9151544744	1.410075558	81.38285277	7.67326399	10.94388324	6.512348084E-05	0	99.99993488				0.1222425162	-0.1574026868	0.03516017058	0	0	0	0.1201241026		0.03667672209				-835.681218	0.02027009135	33.0650881303502	
835.041218	85	6	9	0.2845545071	0.03882525817	97.6345404	0.9611510744	1.40430853	81.14304539	7.985411678	10.87154293	6.430760559E-05	0	99.99993569				0.2413860383	-0.312820091	0.0714340527	0	0	0	0.2392664159		0.07293450956				-835.041218	0.03882525817	36.1364454961279	
833.761218	85	6	9	0.3447359838	0.07161008724	97.55248536	1.054652266	1.392862376	80.66934194	8.604485822	10.72617224	6.270246717E-05	0	99.9999373				0.475290289	-0.6197837466	0.1444934575	0	0	0	0.4731682585		0.1459629715				-833.761218	0.07161008724	42.8243669639261	
831.201218	85	6	9	0.4404621472	0.1239966835	97.38185334	1.247827618	1.370319041	79.74397049	9.823225717	10.43280379	5.959639375E-05	0	99.9999404				0.9269705895	-1.219517384	0.2925467945	0	0	0	0.9248478477		0.293956546				-831.201218	0.1239966835	-257.759402543964	
828.641218	85	6	9	0.5127143315	0.1088668531	97.20224393	1.449520179	1.348235892	78.84518701	11.01864253	10.13617045	5.662506434E-05	0	99.99994337				0.9003914117	-1.196254994	0.2958635824	0	0	0	0.8982709685		0.2972174709				-828.641218	0.1088668531	-196.219097283045	
