T	w(AL)	w(CU)	w(SI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(CU@FCC_A1)	w(SI@FCC_A1)	w(AL@LIQUID)	w(CU@LIQUID)	w(SI@LIQUID)	w(AL@DIAMOND_A4)	w(CU@DIAMOND_A4)	w(SI@DIAMOND_A4)	w(AL@ALCU_THETA)	w(CU@ALCU_THETA)	w(SI@ALCU_THETA)	dwdT_L(AL@FCC_A1)	dwdT_L(CU@FCC_A1)	dwdT_L(SI@FCC_A1)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(SI@LIQUID)	dwdT_L(AL@DIAMOND_A4)	dwdT_L(CU@DIAMOND_A4)	dwdT_L(SI@DIAMOND_A4)	dwdT_L(AL@ALCU_THETA)	dwdT_L(CU@ALCU_THETA)	dwdT_L(SI@ALCU_THETA)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI	SI	SI	SI	SI	SI	SI	SI	SI	SI				
870.0297701	89	2	9	0	0	98.75213372	0.1940790761	1.053787204	89	2	9							0.001559351851	-0.0002887651641	-0.001270586687	0.001559351851	-0.0002887651641	-0.001270586687							-870.0297701	0	31.0453915492181	
870.0197701	89	2	9	0.0001622554282	0.0001600443536	98.75192575	0.1941107977	1.053963457	88.99844065	2.00028876	9.001270593							0.003118652463	-0.0005775231154	-0.002541129348	0	0	0							-870.0197701	0.0001600443536	93.9199668036792	
869.9997701	89	2	9	0.0004862772283	0.0003196884878	98.75150976	0.1941742865	1.054315954	88.9953221	2.000866265	9.003811631							0.004677740126	-0.000866246963	-0.003811493163	0	0	0							-869.9997701	0.0003196884878	125.286112649164	
869.9597701	89	2	9	0.001133707188	0.0006389196375	98.75067774	0.1943012516	1.055021007	88.98908563	2.002021177	9.008893191							0.007795461437	-0.001443623579	-0.006351837858	0	0	0							-869.9597701	0.0006389196375	125.375154408118	
869.8797701	89	2	9	0.002426138933	0.001276252577	98.74901346	0.1945552404	1.056431303	88.97661518	2.004330605	9.019054212							0.01402902339	-0.002598080455	-0.01143094294	0	0	0							-869.8797701	0.001276252577	125.679596533363	
869.7197701	89	2	9	0.005001329976	0.002546180063	98.7456839	0.1950634531	1.059252648	88.95168427	2.008947875	9.039367859							0.02648866669	-0.004905816121	-0.02158285057	0	0	0							-869.7197701	0.002546180063	126.306219840315	
869.3997701	89	2	9	0.01011334258	0.005067232675	98.73902082	0.1960808239	1.064898358	88.90186231	2.018176081	9.07996161							0.05137806718	-0.009516578182	-0.04186148899	0	0	0							-869.3997701	0.005067232675	127.656137792105	
868.7597701	89	2	9	0.02017450451	0.01002531996	98.72567876	0.1981194247	1.076201813	88.80237777	2.036607564	9.161014668							0.1010376146	-0.01871928982	-0.08231832479	0	0	0							-868.7597701	0.01002531996	130.425585744877	
867.4797701	89	2	9	0.03969342968	0.0196470012	98.6989303	0.2022123332	1.09885737	88.60404151	2.073370582	9.322587903							0.1998824544	-0.03704974735	-0.162832707	0	0	0							-867.4797701	0.0196470012	135.883963058808	
864.9197701	89	2	9	0.07647784587	0.03777035075	98.64517117	0.210463421	1.144365409	88.20988337	2.146497866	9.643618768							0.3956912278	-0.07341192629	-0.3222793015	0	0	0							-864.9197701	0.03777035075	-1886.90091262527	
862.3597701	89	2	9	0.110476283	0.03628230392	98.59105442	0.218803742	1.190141839	87.81905025	2.219072211	9.961877535							0.3923534263	-0.07285690514	-0.3194965212	0	0	0							-862.3597701	0.03628230392	-1788.12443360015	
859.7997701	89	2	9	0.1419901777	0.03489933415	98.53656879	0.2272390645	1.236192141	87.43149043	2.291099566	10.27741001							0.3890674522	-0.07230778222	-0.31675967	0	0	0							-859.7997701	0.03489933415	-1922.36386945361	
857.2397701	89	2	9	0.1712804534	0.03361206535	98.48170314	0.2357751206	1.282521743	87.04715154	2.362586073	10.59026239							0.3858340273	-0.07176482675	-0.3140692006	0	0	0							-857.2397701	0.03361206535	-2062.76405090966	
