T	w(AL)	w(CU)	w(SI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(CU@FCC_A1)	w(SI@FCC_A1)	w(AL@LIQUID)	w(CU@LIQUID)	w(SI@LIQUID)	w(AL@DIAMOND_A4)	w(CU@DIAMOND_A4)	w(SI@DIAMOND_A4)	w(AL@ALCU_THETA)	w(CU@ALCU_THETA)	w(SI@ALCU_THETA)	dwdT_L(AL@FCC_A1)	dwdT_L(CU@FCC_A1)	dwdT_L(SI@FCC_A1)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(SI@LIQUID)	dwdT_L(AL@DIAMOND_A4)	dwdT_L(CU@DIAMOND_A4)	dwdT_L(SI@DIAMOND_A4)	dwdT_L(AL@ALCU_THETA)	dwdT_L(CU@ALCU_THETA)	dwdT_L(SI@ALCU_THETA)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI	SI	SI	SI	SI	SI	SI	SI	SI	SI				
864.9660153	85	8	7	0	0	98.29221603	0.8797484724	0.8280354974	85	8	7							0.001888833898	-0.001011793072	-0.0008770408263	0.001888833898	-0.001011793072	-0.0008770408263							-864.9660153	0	34.9129267188201	
864.9560153	85	8	7	0.0001487540871	0.0001422478999	98.29193793	0.8798972339	0.8281648394	84.99811116	8.001011791	7.000877048							0.003777581005	-0.002023539821	-0.001754041184	0	0	0							-864.9560153	0.0001422478999	105.686688558747	
864.9360153	85	8	7	0.0004457849479	0.0002841135309	98.29138151	0.8801949546	0.8284235353	84.99433376	8.003035234	7.002631005							0.005665970993	-0.003035095335	-0.002630875658	0	0	0							-864.9360153	0.0002841135309	140.970756292865	
864.8960153	85	8	7	0.001039326976	0.000567891396	98.29026862	0.8807904138	0.828940968	84.98677999	8.007081569	7.006138441							0.009441993731	-0.005057801012	-0.004384192719	0	0	0							-864.8960153	0.000567891396	141.048282203865	
864.8160153	85	8	7	0.002224318997	0.001134327888	98.28804216	0.8819818409	0.8299760026	84.97167663	8.015171998	7.013151377							0.01699088857	-0.009101525618	-0.007889362951	0	0	0							-864.8160153	0.001134327888	141.397297482024	
864.6560153	85	8	7	0.004586013422	0.002263290031	98.28358652	0.8843667358	0.8320467492	84.94148659	8.031343909	7.027169504							0.03207615454	-0.0171822689	-0.01489388564	0	0	0							-864.6560153	0.002263290031	142.060933829655	
864.3360153	85	8	7	0.009276501734	0.004505256316	98.27466432	0.8891447188	0.8361909589	84.88117321	8.063651971	7.055174822							0.06219666088	-0.03331695942	-0.02887970147	0	0	0							-864.3360153	0.004505256316	143.505283278814	
863.6960153	85	8	7	0.01851775639	0.008918207648	98.25677608	0.898733698	0.8444902234	84.76081312	8.12812534	7.111061538							0.1222381255	-0.06547937805	-0.05675874744	0	0	0							-863.6960153	0.008918207648	146.465927818662	
862.4160153	85	8	7	0.03648143703	0.0174937967	98.22082142	0.9180457547	0.861132828	84.52115186	8.256503927	7.222344215							0.2415280569	-0.129378551	-0.1121495059	0	0	0							-862.4160153	0.0174937967	152.305449622195	
859.8560153	85	8	7	0.07046355895	0.0336906126	98.14817974	0.9572222295	0.894598033	84.04602756	8.511003042	7.4429694							0.4769692256	-0.2554872621	-0.2214819635	0	0	0							-859.8560153	0.0336906126	-2155.94952003398	
857.2960153	85	8	7	0.102026796	0.03239133411	98.07452202	0.9971677011	0.9283102768	83.57641453	8.762533592	7.661051875							0.4714377254	-0.2525078031	-0.2189299223	0	0	0							-857.2960153	0.03239133411	-2045.09493317584	
854.7360153	85	8	7	0.131418943	0.03118079419	97.99980031	1.037921488	0.9622781987	83.11220758	9.011145026	7.87664739							0.4660107357	-0.2495773641	-0.2164333715	0	0	0							-854.7360153	0.03118079419	-2193.61231895212	
852.1760153	85	8	7	0.1588564343	0.03005163068	97.92396515	1.079524176	0.9965106749	82.65329918	9.25688814	8.089812676							0.4606916972	-0.2466979244	-0.2139937728	0	0	0							-852.1760153	0.03005163068	-2349.41694923114	
849.6160153	85	8	7	0.1845283304	0.02899651532	97.84696521	1.122017878	1.031016915	82.19957954	9.499815058	8.300605405							0.4554828857	-0.2438708136	-0.2116120721	0	0	0							-849.6160153	0.02899651532	-2512.0124186256	
847.0560153	85	8	7	0.2086004671	0.02800896006	97.76874822	1.165445683	1.0658061	81.75093732	9.739978808	8.509083871							0.4503858321	-0.2410969385	-0.2092888936	0	0	0							-847.0560153	0.02800896006	-2681.58591275373	
844.4960153	85	8	7	0.231218885	0.02708320877	97.68925925	1.209852798	1.100887949	81.30726023	9.977433009	8.715306762							0.4454015241	-0.2383768909	-0.2070246331	0	0	0							-844.4960153	0.02708320877	-2858.34168188965	
841.9360153	85	8	7	0.25251267	0.02621413558	97.60844158	1.255286049	1.136272375	80.86843545	10.21223159	8.919332964							0.4405304725	-0.2357109836	-0.2048194889	0	0	0							-841.9360153	0.02621413558	-3042.4929094795	
839.3760153	85	8	7	0.2725963223	0.02539716155	97.52623619	1.301794211	1.171969599	80.43435006	10.44442855	9.121221394							0.4357727731	-0.2330992835	-0.2026734897	0	0	0							-839.3760153	0.02539716155	-3234.26509325247	
836.8160153	85	8	7	0.2915717413	0.02462818417	97.44258165	1.349428181	1.207990172	80.00489142	10.67407773	9.321030851							0.4311281621	-0.2305416412	-0.2005865209	0	0	0							-836.8160153	0.02462818417	-3433.89713073351	
834.2560153	85	8	7	0.3095298968	0.02390351751	97.35741383	1.398241171	1.244344999	79.57994744	10.90123265	9.518819905							0.4265960661	-0.2280377181	-0.198558348	0	0	0							-834.2560153	0.02390351751	-3641.64327679985	
831.6960153	85	8	7	0.3265522435	0.0232198414	97.27066572	1.448288915	1.281045366	79.15940689	11.12594632	9.714646791							0.4221756477	-0.2255870102	-0.1965886375	0	0	0							-831.6960153	0.0232198414	-3857.77538356112	
829.1360153	85	8	7	0.3427119223	0.02257415789	97.18226714	1.499629888	1.318102968	78.74315957	11.3482711	9.908569334							0.4178658464	-0.2231888696	-0.1946769768	0	0	0							-829.1360153	0.02257415789	-3759.42888260444	
827.8560153	85	8	7	0.3504807104	0.01110493444	97.13742433	1.52580729	1.336768382	78.53660433	11.45857077	10.0048249							0.2081668777	-0.1111600787	-0.09700679899	0	0	0							-827.8560153	0.01110493444	-60.1078349040338	
827.6960153	85	8	7	0.3514374547	0.001382965146	97.13178795	1.529103994	1.339108053	78.51085561	11.47232009	10.01682431							0.02735836739	-0.01460881023	-0.01274955716	0	0	0							-827.6960153	0.001382965146	-36.4376171011296	
