T	w(AL)	w(CU)	w(SI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(CU@FCC_A1)	w(SI@FCC_A1)	w(AL@LIQUID)	w(CU@LIQUID)	w(SI@LIQUID)	w(AL@DIAMOND_A4)	w(CU@DIAMOND_A4)	w(SI@DIAMOND_A4)	w(AL@ALCU_THETA)	w(CU@ALCU_THETA)	w(SI@ALCU_THETA)	dwdT_L(AL@FCC_A1)	dwdT_L(CU@FCC_A1)	dwdT_L(SI@FCC_A1)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(SI@LIQUID)	dwdT_L(AL@DIAMOND_A4)	dwdT_L(CU@DIAMOND_A4)	dwdT_L(SI@DIAMOND_A4)	dwdT_L(AL@ALCU_THETA)	dwdT_L(CU@ALCU_THETA)	dwdT_L(SI@ALCU_THETA)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI	SI	SI	SI	SI	SI	SI	SI	SI	SI				
907.4492549	94	3	3	0	0	99.39300428	0.289947804	0.3170479172	94	3	3							0.002222362667	-0.00111676774	-0.001105594927	0.002222362667	-0.00111676774	-0.001105594927							-907.4492549	0	12.0668370058973	
907.4392549	94	3	3	0.0004190878615	0.0004120918376	99.3927692	0.2900593656	0.3171714335	93.99777763	3.00111677	3.001105601							0.004444649113	-0.00223350268	-0.002211146433	0	0	0							-907.4392549	0.0004120918376	36.466034007663	
907.4192549	94	3	3	0.001256058254	0.0008232844119	99.39229899	0.2902825439	0.3174184705	93.99333314	3.003350194	3.003316661							0.00666661317	-0.003350089067	-0.003316524103	0	0	0							-907.4192549	0.0008232844119	48.6695182752142	
907.3792549	94	3	3	0.002926141753	0.001644126932	99.39135855	0.2907288849	0.3179125651	93.98444509	3.007816624	3.007738285							0.01110986649	-0.005582955133	-0.005526911357	0	0	0							-907.3792549	0.001644126932	48.8031841257412	
907.2992549	94	3	3	0.006250942797	0.003278512204	99.38947751	0.2916216519	0.3189008359	93.96667272	3.016747772	3.016579513							0.01999354136	-0.01004739356	-0.009946147799	0	0	0							-907.2992549	0.003278512204	49.0945126722708	
907.1392549	94	3	3	0.01283969623	0.006518374595	99.38571477	0.2934075294	0.3208777046	93.93114291	3.034603211	3.034253875							0.03774961996	-0.01897112187	-0.01877849809	0	0	0							-907.1392549	0.006518374595	49.7303367962432	
906.8192549	94	3	3	0.02575880569	0.01286665327	99.37818663	0.2969806809	0.3248326926	93.86014384	3.070286541	3.069569616							0.07321655252	-0.03679789921	-0.0364186533	0	0	0							-906.8192549	0.01286665327	51.0405274844791	
906.1792549	94	3	3	0.05064830443	0.02511266428	99.36311928	0.3041328258	0.332747895	93.71838722	3.141542655	3.140070125							0.1439692014	-0.07236846574	-0.07160073566	0	0	0							-906.1792549	0.02511266428	53.6208918015115	
904.8992549	94	3	3	0.09693446231	0.04790849767	99.33293839	0.3184621126	0.3485994953	93.43585027	3.283606518	3.280543211							0.2847388942	-0.1431713216	-0.1415675726	0	0	0							-904.8992549	0.04790849767	59.1295504253958	
902.3392549	94	3	3	0.1775942362	0.0877033636	99.2723756	0.3472337637	0.3803906345	92.87475753	3.565893898	3.559348572							0.5632740771	-0.2833854501	-0.279888627	0	0	0							-902.3392549	0.0877033636	-453.332334492792	
899.7792549	94	3	3	0.2452197262	0.08061420182	99.2115177	0.3761736074	0.4123086946	92.31913482	3.845576406	3.83528877							0.5577825063	-0.2807702644	-0.2770122419	0	0	0							-899.7792549	0.08061420182	-392.739791296711	
897.2192549	94	3	3	0.3026815634	0.07451802319	99.15032753	0.4053118561	0.4443606118	91.76910128	4.122579407	4.108319317							0.5521712778	-0.2780801129	-0.2740911649	0	0	0							-897.2192549	0.07451802319	-453.8089822568	
