T	w(AL)	w(CU)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(CU@FCC_A1)	w(AL@LIQUID)	w(CU@LIQUID)	w(AL@ALCU_THETA)	w(CU@ALCU_THETA)	dwdT_L(AL@FCC_A1)	dwdT_L(CU@FCC_A1)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(AL@ALCU_THETA)	dwdT_L(CU@ALCU_THETA)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
919.2255047	97	3	0.4877068349	0.0979805166	99.4622839	0.5377161033	94.6056315	5.394368503			0.4795643127	-0.4795643127	0	0			-919.2255047	0.0979805166	-143.382305408524	
917.9455047	97	3	0.5349820021	0.08972016973	99.4130511	0.5869489037	94.13179836	5.868201637			0.4775268182	-0.4775268182	0	0			-917.9455047	0.08972016973	-169.911543445438	
916.6655047	97	3	0.5746421251	0.08271038579	99.36364529	0.636354706	93.66005325	6.339946753			0.4754222458	-0.4754222458	0	0			-916.6655047	0.08271038579	-198.656567050059	
915.3855047	97	3	0.6083623033	0.07668558849	99.31406072	0.6859392771	93.19046232	6.809537677			0.4732509927	-0.4732509927	0	0			-915.3855047	0.07668558849	-229.602125001233	
914.1055047	97	3	0.6373628242	0.07145044828	99.26429141	0.7357085943	92.72309123	7.276908771			0.4710136043	-0.4710136043	0	0			-914.1055047	0.07145044828	-262.732240395509	
912.8255047	97	3	0.6625531948	0.06685809953	99.21433115	0.7856688501	92.25800491	7.741995087			0.4687107759	-0.4687107759	0	0			-912.8255047	0.06685809953	-298.030426264214	
911.5455047	97	3	0.6846248149	0.0627959909	99.16417354	0.8358264578	91.79526748	8.204732517			0.4663433534	-0.4663433534	0	0			-911.5455047	0.0627959909	-335.479911593862	
910.2655047	97	3	0.7041124278	0.05917642012	99.11381194	0.8861880566	91.33494206	8.665057936			0.463912331	-0.463912331	0	0			-910.2655047	0.05917642012	-375.063874178345	
908.9855047	97	3	0.7214359511	0.05593003808	99.06323948	0.9367605176	90.87709065	9.122909354			0.46141885	-0.46141885	0	0			-908.9855047	0.05593003808	-416.765679993865	
907.7055047	97	3	0.7369296137	0.05300128946	99.01244905	0.9875509496	90.42177395	9.578226055			0.4588641948	-0.4588641948	0	0			-907.7055047	0.05300128946	-473.210141757811	
905.1455047	97	3	0.7635262859	0.09613185289	98.91018459	1.089815412	89.51897973	10.48102027			0.9062998718	-0.9062998718	0	0			-905.1455047	0.09613185289	-389.301919447509	
902.5855047	97	3	0.7854245164	0.08762008379	98.80695679	1.193043214	88.62701597	11.37298403			0.8954266998	-0.8954266998	0	0			-902.5855047	0.08762008379	-329.398001975409	
900.0255047	97	3	0.8037427792	0.08038326086	98.70269943	1.297300574	87.74630783	12.25369217			0.8841263537	-0.8841263537	0	0			-900.0255047	0.08038326086	-384.392055682056	
897.4655047	97	3	0.8192730381	0.07415125453	98.597342	1.402658004	86.87724992	13.12275008			0.8724299285	-0.8724299285	0	0			-897.4655047	0.07415125453	-443.418576809816	
894.9055047	97	3	0.8325913832	0.06872559259	98.49080919	1.509190807	86.02020113	13.97979887			0.8603732718	-0.8603732718	0	0			-894.9055047	0.06872559259	-506.457236520214	
892.3455047	97	3	0.8441266647	0.06395736428	98.38302067	1.61697933	85.17548265	14.82451735			0.8479942787	-0.8479942787	0	0			-892.3455047	0.06395736428	-573.513902280678	
889.7855047	97	3	0.8542045652	0.05973270064	98.2738907	1.726109302	84.343376	15.656624			0.8353327211	-0.8353327211	0	0			-889.7855047	0.05973270064	-644.618137351921	
887.2255047	97	3	0.8630767682	0.05596304892	98.16332778	1.836672215	83.52412187	16.47587813			0.8224296305	-0.8224296305	0	0			-887.2255047	0.05596304892	-719.823840060541	
884.6655047	97	3	0.87094078	0.05257850796	98.05123424	1.948765763	82.71791941	17.28208059			0.809326687	-0.809326687	0	0			-884.6655047	0.05257850796	-799.210160351043	
882.1055047	97	3	0.877953717	0.04952315704	97.93750566	2.062494336	81.9249262	18.0750738			0.7960656147	-0.7960656147	0	0			-882.1055047	0.04952315704	-882.881907218146	
879.5455047	97	3	0.8842420944	0.04675171637	97.82203042	2.177969584	81.14525872	18.85474128			0.7826877054	-0.7826877054	0	0			-879.5455047	0.04675171637	-970.969539172536	
876.9855047	97	3	0.8899089043	0.04422711708	97.70468893	2.295311068	80.37899332	19.62100668			0.7692332124	-0.7692332124	0	0			-876.9855047	0.04422711708	-1063.62890418955	
874.4255047	97	3	0.8950388205	0.04191870527	97.58535301	2.414646993	79.62616766	20.37383234			0.7557409941	-0.7557409941	0	0			-874.4255047	0.04191870527	-1161.04090189513	
871.8655047	97	3	0.8997020813	0.03980089594	97.46388493	2.536115067	78.88678245	21.11321755			0.7422481277	-0.7422481277	0	0			-871.8655047	0.03980089594	-1263.41114660136	
869.3055047	97	3	0.9039574264	0.03785215117	97.34013653	2.659863473	78.16080352	21.83919648			0.728789615	-0.728789615	0	0			-869.3055047	0.03785215117	-1370.96990818216	
866.7455047	97	3	0.9078543465	0.0360541959	97.213948	2.786051999	77.44816415	22.55183585			0.7153981574	-0.7153981574	0	0			-866.7455047	0.0360541959	-1483.97244479051	
864.1855047	97	3	0.9114348248	0.03439140961	97.08514666	2.914853338	76.74876746	23.25123254			0.7021040001	-0.7021040001	0	0			-864.1855047	0.03439140961	-1602.69985201139	
861.6255047	97	3	0.9147347006	0.03285035008	96.9535454	3.0464546	76.06248899	23.93751101			0.6889348489	-0.6889348489	0	0			-861.6255047	0.03285035008	-1727.46077269831	
859.0655047	97	3	0.9177847463	0.03141937748	96.81894094	3.181059064	75.38917926	24.61082074			0.6759157897	-0.6759157897	0	0			-859.0655047	0.03141937748	-1858.59403208757	
856.5055047	97	3	0.9206115263	0.03008835511	96.68111178	3.318888225	74.72866632	25.27133368			0.6630693872	-0.6630693872	0	0			-856.5055047	0.03008835511	-1996.47256664314	
853.9455047	97	3	0.9232380874	0.02884840965	96.53981581	3.460184187	74.08075825	25.91924175			0.6504156821	-0.6504156821	0	0			-853.9455047	0.02884840965	-2141.50898936267	
851.3855047	97	3	0.9256845182	0.0276917377	96.39478752	3.605212481	73.44524557	26.55475443			0.6379723238	-0.6379723238	0	0			-851.3855047	0.0276917377	-2294.16321487699	
848.8255047	97	3	0.9279684056	0.02661144884	96.24573461	3.754265395	72.82190351	27.17809649			0.6257546405	-0.6257546405	0	0			-848.8255047	0.02661144884	-2454.95279343462	
846.2655047	97	3	0.9301052101	0.02560143763	96.09233408	3.907665922	72.21049408	27.78950592			0.6137758737	-0.6137758737	0	0			-846.2655047	0.02560143763	-2624.46669670828	
843.7055047	97	3	0.9321085758	0.02465627877	95.9342275	4.065772495	71.6107681	28.3892319			0.6020473018	-0.6020473018	0	0			-843.7055047	0.02465627877	-2803.38403903497	
841.1455047	97	3	0.9339905887	0.02377114117	95.77101533	4.228984665	71.02246686	28.97753314			0.5905784389	-0.5905784389	0	0			-841.1455047	0.02377114117	-2992.49904667129	
838.5855047	97	3	0.9357619929	0.02294171725	95.60225001	4.397749991	70.44532378	29.55467622			0.5793772339	-0.5793772339	0	0			-838.5855047	0.02294171725	-3192.75498751642	
836.0255047	97	3	0.9374323724	0.02216416517	95.42742755	4.572572454	69.87906567	30.12093433			0.5684502803	-0.5684502803	0	0			-836.0255047	0.02216416517	-3405.29084597959	
833.4655047	97	3	0.9390103054	0.02143506193	95.24597719	4.754022813	69.32341393	30.67658607			0.5578030351	-0.5578030351	0	0			-833.4655047	0.02143506193	-3631.50591379947	
830.9055047	97	3	0.9405034951	0.02075136598	95.05724851	4.942751487	68.7780854	31.2219146			0.5474400356	-0.5474400356	0	0			-830.9055047	0.02075136598	-3873.15098879476	
828.3455047	97	3	0.9419188827	0.0201103885	94.86049526	5.13950474	68.24279307	31.75720693			0.5373651923	-0.5373651923	0	0			-828.3455047	0.0201103885	-4132.45974936344	
825.7855047	97	3	0.9432627439	0.01950977302	94.65485475	5.345145247	67.71724644	32.28275356			0.5275819799	-0.5275819799	0	0			-825.7855047	0.01950977302	-4412.3417383187	
823.2255047	97	3	0.9445407737	0.01894748346	94.43932142	5.56067858	67.20115167	32.79884833			0.5180937764	-0.5180937764	0	0			-823.2255047	0.01894748346	-4309.41584869399	
821.9455047	97	3	0.9451556776	0.009298501269	94.32748333	5.672516667	66.94655594	33.05344406			0.2565770052	-0.2565770052	0	0			-821.9455047	0.009298501269	-135.177658051978	
821.3055047	97	3	0.9454573696	0.004606543616	94.27047626	5.729523744	66.82010524	33.17989476			0.1284238557	-0.1284238557	0	0			-821.3055047	0.004606543616	-137.763460130992	
820.9855047	97	3	0.9456069619	0.002294962936	94.24168973	5.758310269	66.75708844	33.24291156			0.06498490256	-0.06498490256	0	0			-820.9855047	0.002294962936	-138.846760174661	
820.8255047	97	3	0.9456813662	0.001144318513	94.2272251	5.772774901	66.72563255	33.27436745			0.03342185263	-0.03342185263	0	0			-820.8255047	0.001144318513	-139.438072515504	
820.7455047	97	3	0.9457184714	0.0005713759584	94.21997471	5.780025287	66.7099176	33.2900824			0.01767983792	-0.01767983792	0	0			-820.7455047	0.0005713759584	-139.82652369876	
820.7255047	97	3	1	0.4084753622	94.21964283	5.780357169			47.7131687	52.2868313	0	0			0	0	-820.7255047	0.4084753622	0.0490311462367908	
820.7055047	97	3	1	0.4084753622	94.21964283	5.780357169			47.7131687	52.2868313	0	0			0	0	-820.7055047	0.4084753622	NaN	
820.6655047	97	3	1	0.4084753622	94.21964283	5.780357169			47.7131687	52.2868313	0	0			0	0	-820.6655047	0.4084753622	NaN	
820.5855047	97	3	1	0.4084753622	94.21964283	5.780357169			47.7131687	52.2868313	0	0			0	0	-820.5855047	0.4084753622	NaN	
820.4255047	97	3	1	0.4084753622	94.21964283	5.780357169			47.7131687	52.2868313	0	0			0	0	-820.4255047	0.4084753622	NaN	
820.1055047	97	3	1	0.4084753622	94.21964283	5.780357169			47.7131687	52.2868313	0	0			0	0	-820.1055047	0.4084753622	NaN	
819.4655047	97	3	1	0.4084753622	94.21964283	5.780357169			47.7131687	52.2868313	0	0			0	0	-819.4655047	0.4084753622	NaN	
818.1855047	97	3	1	0.4084753622	94.21964283	5.780357169			47.7131687	52.2868313	0	0			0	0	-818.1855047	0.4084753622	NaN	
815.6255047	97	3	1	0.4084753622	94.21964283	5.780357169			47.7131687	52.2868313	0	0			0	0	-815.6255047	0.4084753622	NaN	
810.5055047	97	3	1	0.4084753622	94.21964283	5.780357169			47.7131687	52.2868313	0	0			0	0	-810.5055047	0.4084753622	NaN	
805.3855047	97	3	1	0.4084753622	94.21964283	5.780357169			47.7131687	52.2868313	0	0			0	0	-805.3855047	0.4084753622	NaN	
800.2655047	97	3	1	0.4084753622	94.21964283	5.780357169			47.7131687	52.2868313	0	0			0	0	-800.2655047	0.4084753622	NaN	
795.1455047	97	3	1	0.4084753622	94.21964283	5.780357169			47.7131687	52.2868313	0	0			0	0	-795.1455047	0.4084753622	NaN	
790.0255047	97	3	1	0.4084753622	94.21964283	5.780357169			47.7131687	52.2868313	0	0			0	0	-790.0255047	0.4084753622	NaN	
784.9055047	97	3	1	0.4084753622	94.21964283	5.780357169			47.7131687	52.2868313	0	0			0	0	-784.9055047	0.4084753622	NaN	
779.7855047	97	3	1	0.4084753622	94.21964283	5.780357169			47.7131687	52.2868313	0	0			0	0	-779.7855047	0.4084753622	NaN	
774.6655047	97	3	1	0.4084753622	94.21964283	5.780357169			47.7131687	52.2868313	0	0			0	0	-774.6655047	0.4084753622	NaN	
769.5455047	97	3	1	0.4084753622	94.21964283	5.780357169			47.7131687	52.2868313	0	0			0	0	-769.5455047	0.4084753622	NaN	
764.4255047	97	3	1	0.4084753622	94.21964283	5.780357169			47.7131687	52.2868313	0	0			0	0	-764.4255047	0.4084753622	NaN	
759.3055047	97	3	1	0.4084753622	94.21964283	5.780357169			47.7131687	52.2868313	0	0			0	0	-759.3055047	0.4084753622	NaN	
754.1855047	97	3	1	0.4084753622	94.21964283	5.780357169			47.7131687	52.2868313	0	0			0	0	-754.1855047	0.4084753622	NaN	
749.0655047	97	3	1	0.4084753622	94.21964283	5.780357169			47.7131687	52.2868313	0	0			0	0	-749.0655047	0.4084753622	NaN	
743.9455047	97	3	1	0.4084753622	94.21964283	5.780357169			47.7131687	52.2868313	0	0			0	0	-743.9455047	0.4084753622	NaN	
738.8255047	97	3	1	0.4084753622	94.21964283	5.780357169			47.7131687	52.2868313	0	0			0	0	-738.8255047	0.4084753622	NaN	
733.7055047	97	3	1	0.4084753622	94.21964283	5.780357169			47.7131687	52.2868313	0	0			0	0	-733.7055047	0.4084753622	NaN	
728.5855047	97	3	1	0.4084753622	94.21964283	5.780357169			47.7131687	52.2868313	0	0			0	0	-728.5855047	0.4084753622	NaN	
723.4655047	97	3	1	0.4084753622	94.21964283	5.780357169			47.7131687	52.2868313	0	0			0	0	-723.4655047	0.4084753622	NaN	
718.3455047	97	3	1	0.4084753622	94.21964283	5.780357169			47.7131687	52.2868313	0	0			0	0	-718.3455047	0.4084753622	NaN	
713.2255047	97	3	1	0.4084753622	94.21964283	5.780357169			47.7131687	52.2868313	0	0			0	0	-713.2255047	0.4084753622	NaN	
708.1055047	97	3	1	0.4084753622	94.21964283	5.780357169			47.7131687	52.2868313	0	0			0	0	-708.1055047	0.4084753622	NaN	
702.9855047	97	3	1	0.4084753622	94.21964283	5.780357169			47.7131687	52.2868313	0	0			0	0	-702.9855047	0.4084753622	NaN	
697.8655047	97	3	1	0.4084753622	94.21964283	5.780357169			47.7131687	52.2868313	0	0			0	0	-697.8655047	0.4084753622	NaN	
692.7455047	97	3	1	0.4084753622	94.21964283	5.780357169			47.7131687	52.2868313	0	0			0	0	-692.7455047	0.4084753622	NaN	
687.6255047	97	3	1	0.4084753622	94.21964283	5.780357169			47.7131687	52.2868313	0	0			0	0	-687.6255047	0.4084753622	NaN	
682.5055047	97	3	1	0.4084753622	94.21964283	5.780357169			47.7131687	52.2868313	0	0			0	0	-682.5055047	0.4084753622	NaN	
677.3855047	97	3	1	0.4084753622	94.21964283	5.780357169			47.7131687	52.2868313	0	0			0	0	-677.3855047	0.4084753622	NaN	
672.2655047	97	3	1	0.4084753622	94.21964283	5.780357169			47.7131687	52.2868313	0	0			0	0	-672.2655047	0.4084753622	NaN	
667.1455047	97	3	1	0.4084753622	94.21964283	5.780357169			47.7131687	52.2868313	0	0			0	0	-667.1455047	0.4084753622	NaN	
662.0255047	97	3	1	0.4084753622	94.21964283	5.780357169			47.7131687	52.2868313	0	0			0	0	-662.0255047	0.4084753622	NaN	
656.9055047	97	3	1	0.4084753622	94.21964283	5.780357169			47.7131687	52.2868313	0	0			0	0	-656.9055047	0.4084753622	NaN	
651.7855047	97	3	1	0.4084753622	94.21964283	5.780357169			47.7131687	52.2868313	0	0			0	0	-651.7855047	0.4084753622	NaN	
646.6655047	97	3	1	0.4084753622	94.21964283	5.780357169			47.7131687	52.2868313	0	0			0	0	-646.6655047	0.4084753622	NaN	
641.5455047	97	3	1	0.4084753622	94.21964283	5.780357169			47.7131687	52.2868313	0	0			0	0	-641.5455047	0.4084753622	NaN	
636.4255047	97	3	1	0.4084753622	94.21964283	5.780357169			47.7131687	52.2868313	0	0			0	0	-636.4255047	0.4084753622	NaN	
631.3055047	97	3	1	0.4084753622	94.21964283	5.780357169			47.7131687	52.2868313	0	0			0	0	-631.3055047	0.4084753622	NaN	
626.1855047	97	3	1	0.4084753622	94.21964283	5.780357169			47.7131687	52.2868313	0	0			0	0	-626.1855047	0.4084753622	NaN	
621.0655047	97	3	1	0.4084753622	94.21964283	5.780357169			47.7131687	52.2868313	0	0			0	0	-621.0655047	0.4084753622	NaN	
615.9455047	97	3	1	0.4084753622	94.21964283	5.780357169			47.7131687	52.2868313	0	0			0	0	-615.9455047	0.4084753622	NaN	
610.8255047	97	3	1	0.4084753622	94.21964283	5.780357169			47.7131687	52.2868313	0	0			0	0	-610.8255047	0.4084753622	NaN	
605.7055047	97	3	1	0.4084753622	94.21964283	5.780357169			47.7131687	52.2868313	0	0			0	0	-605.7055047	0.4084753622	NaN	
600.5855047	97	3	1	0.4084753622	94.21964283	5.780357169			47.7131687	52.2868313	0	0			0	0	-600.5855047	0.4084753622	NaN	
595.4655047	97	3	1	0.4084753622	94.21964283	5.780357169			47.7131687	52.2868313	0	0			0	0	-595.4655047	0.4084753622	NaN	
590.3455047	97	3	1	0.4084753622	94.21964283	5.780357169			47.7131687	52.2868313	0	0			0	0	-590.3455047	0.4084753622	NaN	
585.2255047	97	3	1	0.4084753622	94.21964283	5.780357169			47.7131687	52.2868313	0	0			0	0	-585.2255047	0.4084753622	NaN	
580.1055047	97	3	1	0.4084753622	94.21964283	5.780357169			47.7131687	52.2868313	0	0			0	0	-580.1055047	0.4084753622	NaN	
574.9855047	97	3	1	0.4084753622	94.21964283	5.780357169			47.7131687	52.2868313	0	0			0	0	-574.9855047	0.4084753622	NaN	
569.8655047	97	3	1	0.4084753622	94.21964283	5.780357169			47.7131687	52.2868313	0	0			0	0	-569.8655047	0.4084753622	NaN	
564.7455047	97	3	1	0.4084753622	94.21964283	5.780357169			47.7131687	52.2868313	0	0			0	0	-564.7455047	0.4084753622	NaN	
559.6255047	97	3	1	0.4084753622	94.21964283	5.780357169			47.7131687	52.2868313	0	0			0	0	-559.6255047	0.4084753622	NaN	
554.5055047	97	3	1	0.4084753622	94.21964283	5.780357169			47.7131687	52.2868313	0	0			0	0	-554.5055047	0.4084753622	NaN	
549.3855047	97	3	1	0.4084753622	94.21964283	5.780357169			47.7131687	52.2868313	0	0			0	0	-549.3855047	0.4084753622	NaN	
544.2655047	97	3	1	0.4084753622	94.21964283	5.780357169			47.7131687	52.2868313	0	0			0	0	-544.2655047	0.4084753622	NaN	
539.1455047	97	3	1	0.4084753622	94.21964283	5.780357169			47.7131687	52.2868313	0	0			0	0	-539.1455047	0.4084753622	NaN	
534.0255047	97	3	1	0.4084753622	94.21964283	5.780357169			47.7131687	52.2868313	0	0			0	0	-534.0255047	0.4084753622	NaN	
528.9055047	97	3	1	0.4084753622	94.21964283	5.780357169			47.7131687	52.2868313	0	0			0	0	-528.9055047	0.4084753622	NaN	
523.7855047	97	3	1	0.4084753622	94.21964283	5.780357169			47.7131687	52.2868313	0	0			0	0	-523.7855047	0.4084753622	NaN	
518.6655047	97	3	1	0.4084753622	94.21964283	5.780357169			47.7131687	52.2868313	0	0			0	0	-518.6655047	0.4084753622	NaN	
513.5455047	97	3	1	0.4084753622	94.21964283	5.780357169			47.7131687	52.2868313	0	0			0	0	-513.5455047	0.4084753622	NaN	
508.4255047	97	3	1	0.4084753622	94.21964283	5.780357169			47.7131687	52.2868313	0	0			0	0	-508.4255047	0.4084753622	NaN	
503.3055047	97	3	1	0.4084753622	94.21964283	5.780357169			47.7131687	52.2868313	0	0			0	0	-503.3055047	0.4084753622	NaN	
498.1855047	97	3	1	0.4084753622	94.21964283	5.780357169			47.7131687	52.2868313	0	0			0	0	-498.1855047	0.4084753622	NaN	
493.0655047	97	3	1	0.4084753622	94.21964283	5.780357169			47.7131687	52.2868313	0	0			0	0	-493.0655047	0.4084753622	NaN	
487.9455047	97	3	1	0.4084753622	94.21964283	5.780357169			47.7131687	52.2868313	0	0			0	0	-487.9455047	0.4084753622	NaN	
482.8255047	97	3	1	0.4084753622	94.21964283	5.780357169			47.7131687	52.2868313	0	0			0	0	-482.8255047	0.4084753622	NaN	
477.7055047	97	3	1	0.4084753622	94.21964283	5.780357169			47.7131687	52.2868313	0	0			0	0	-477.7055047	0.4084753622	NaN	
472.5855047	97	3	1	0.4084753622	94.21964283	5.780357169			47.7131687	52.2868313	0	0			0	0	-472.5855047	0.4084753622	NaN	
467.4655047	97	3	1	0.4084753622	94.21964283	5.780357169			47.7131687	52.2868313	0	0			0	0	-467.4655047	0.4084753622	NaN	
462.3455047	97	3	1	0.4084753622	94.21964283	5.780357169			47.7131687	52.2868313	0	0			0	0	-462.3455047	0.4084753622	NaN	
457.2255047	97	3	1	0.4084753622	94.21964283	5.780357169			47.7131687	52.2868313	0	0			0	0	-457.2255047	0.4084753622	NaN	
452.1055047	97	3	1	0.4084753622	94.21964283	5.780357169			47.7131687	52.2868313	0	0			0	0	-452.1055047	0.4084753622	NaN	
446.9855047	97	3	1	0.4084753622	94.21964283	5.780357169			47.7131687	52.2868313	0	0			0	0	-446.9855047	0.4084753622	NaN	
441.8655047	97	3	1	0.4084753622	94.21964283	5.780357169			47.7131687	52.2868313	0	0			0	0	-441.8655047	0.4084753622	NaN	
436.7455047	97	3	1	0.4084753622	94.21964283	5.780357169			47.7131687	52.2868313	0	0			0	0	-436.7455047	0.4084753622	NaN	
431.6255047	97	3	1	0.4084753622	94.21964283	5.780357169			47.7131687	52.2868313	0	0			0	0	-431.6255047	0.4084753622	NaN	
426.5055047	97	3	1	0.4084753622	94.21964283	5.780357169			47.7131687	52.2868313	0	0			0	0	-426.5055047	0.4084753622	NaN	
421.3855047	97	3	1	0.4084753622	94.21964283	5.780357169			47.7131687	52.2868313	0	0			0	0	-421.3855047	0.4084753622	NaN	
416.2655047	97	3	1	0.4084753622	94.21964283	5.780357169			47.7131687	52.2868313	0	0			0	0	-416.2655047	0.4084753622	NaN	
411.1455047	97	3	1	0.4084753622	94.21964283	5.780357169			47.7131687	52.2868313	0	0			0	0	-411.1455047	0.4084753622	NaN	
406.0255047	97	3	1	0.4084753622	94.21964283	5.780357169			47.7131687	52.2868313	0	0			0	0	-406.0255047	0.4084753622	NaN	
400.9055047	97	3	1	0.4084753622	94.21964283	5.780357169			47.7131687	52.2868313	0	0			0	0	-400.9055047	0.4084753622	NaN	
395.7855047	97	3	1	0.4084753622	94.21964283	5.780357169			47.7131687	52.2868313	0	0			0	0	-395.7855047	0.4084753622	NaN	
390.6655047	97	3	1	0.4084753622	94.21964283	5.780357169			47.7131687	52.2868313	0	0			0	0	-390.6655047	0.4084753622	NaN	
385.5455047	97	3	1	0.4084753622	94.21964283	5.780357169			47.7131687	52.2868313	0	0			0	0	-385.5455047	0.4084753622	NaN	
380.4255047	97	3	1	0.4084753622	94.21964283	5.780357169			47.7131687	52.2868313	0	0			0	0	-380.4255047	0.4084753622	NaN	
375.3055047	97	3	1	0.4084753622	94.21964283	5.780357169			47.7131687	52.2868313	0	0			0	0	-375.3055047	0.4084753622	NaN	
370.1855047	97	3	1	0.4084753622	94.21964283	5.780357169			47.7131687	52.2868313	0	0			0	0	-370.1855047	0.4084753622	NaN	
365.0655047	97	3	1	0.4084753622	94.21964283	5.780357169			47.7131687	52.2868313	0	0			0	0	-365.0655047	0.4084753622	NaN	
359.9455047	97	3	1	0.4084753622	94.21964283	5.780357169			47.7131687	52.2868313	0	0			0	0	-359.9455047	0.4084753622	NaN	
354.8255047	97	3	1	0.4084753622	94.21964283	5.780357169			47.7131687	52.2868313	0	0			0	0	-354.8255047	0.4084753622	NaN	
349.7055047	97	3	1	0.4084753622	94.21964283	5.780357169			47.7131687	52.2868313	0	0			0	0	-349.7055047	0.4084753622	NaN	
344.5855047	97	3	1	0.4084753622	94.21964283	5.780357169			47.7131687	52.2868313	0	0			0	0	-344.5855047	0.4084753622	NaN	
339.4655047	97	3	1	0.4084753622	94.21964283	5.780357169			47.7131687	52.2868313	0	0			0	0	-339.4655047	0.4084753622	NaN	
334.3455047	97	3	1	0.4084753622	94.21964283	5.780357169			47.7131687	52.2868313	0	0			0	0	-334.3455047	0.4084753622	NaN	
329.2255047	97	3	1	0.4084753622	94.21964283	5.780357169			47.7131687	52.2868313	0	0			0	0	-329.2255047	0.4084753622	NaN	
324.1055047	97	3	1	0.4084753622	94.21964283	5.780357169			47.7131687	52.2868313	0	0			0	0	-324.1055047	0.4084753622	NaN	
318.9855047	97	3	1	0.4084753622	94.21964283	5.780357169			47.7131687	52.2868313	0	0			0	0	-318.9855047	0.4084753622	NaN	
313.8655047	97	3	1	0.4084753622	94.21964283	5.780357169			47.7131687	52.2868313	0	0			0	0	-313.8655047	0.4084753622	NaN	
308.7455047	97	3	1	0.4084753622	94.21964283	5.780357169			47.7131687	52.2868313	0	0			0	0	-308.7455047	0.4084753622	NaN	
303.6255047	97	3	1	0.4084753622	94.21964283	5.780357169			47.7131687	52.2868313	0	0			0	0	-303.6255047	0.4084753622	NaN	
300	97	3	1	0.4084753622	94.21964283	5.780357169			47.7131687	52.2868313	0	0			0	0	-300	0.4084753622	NaN	
