T	w(AL)	w(CU)	w(SI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(CU@FCC_A1)	w(SI@FCC_A1)	w(AL@LIQUID)	w(CU@LIQUID)	w(SI@LIQUID)	w(AL@ALCU_THETA)	w(CU@ALCU_THETA)	w(SI@ALCU_THETA)	w(AL@DIAMOND_A4)	w(CU@DIAMOND_A4)	w(SI@DIAMOND_A4)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(SI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI				
903.9988757	91	8	1	0.07100504684	0.002846730635	99.01197055	0.875868408	0.1121610405	90.41267919	8.522233664	1.065087151							0	0	0	-903.9988757	0.002846730635	-9509.53240931802	
903.9188757	91	8	1	0.07376489603	0.002838340341	99.0091915	0.8783350558	0.1124734485	90.38820991	8.543991402	1.067798687							0	0	0	-903.9188757	0.002838340341	-9560.32243915206	
903.8388757	91	8	1	0.07650878039	0.002829994561	99.00641168	0.8808023744	0.1127859485	90.36375123	8.565739729	1.070509037							0	0	0	-903.8388757	0.002829994561	-9611.24512097667	
903.7588757	91	8	1	0.07923683406	0.00282169294	99.00363109	0.8832703656	0.1130985409	90.33930317	8.587478635	1.073218199							0	0	0	-903.7588757	0.00282169294	-9662.30241453528	
903.6788757	91	8	1	0.0819491897	0.002813435129	99.00084974	0.8857390311	0.113411226	90.31486572	8.60920811	1.075926171							0	0	0	-903.6788757	0.002813435129	-9713.494027189	
903.5988757	91	8	1	0.0846459785	0.00280522078	98.99806762	0.8882083727	0.1137240041	90.2904389	8.630928144	1.078632952							0	0	0	-903.5988757	0.00280522078	-9764.81796884107	
903.5188757	91	8	1	0.08732733024	0.002797049548	98.99528473	0.8906783923	0.1140368757	90.26602273	8.652638728	1.081338541							0	0	0	-903.5188757	0.002797049548	-9816.27645834592	
903.4388757	91	8	1	0.08999337325	0.002788921096	98.99250107	0.8931490915	0.114349841	90.24161721	8.674339851	1.084042937							0	0	0	-903.4388757	0.002788921096	-9867.86872905456	
903.3588757	91	8	1	0.09264423447	0.002780835085	98.98971663	0.8956204722	0.1146629004	90.21722236	8.696031503	1.086746139							0	0	0	-903.3588757	0.002780835085	-9919.59416883133	
903.2788757	91	8	1	0.09528003946	0.002772791184	98.98693141	0.8980925362	0.1149760543	90.19283818	8.717713676	1.089448145							0	0	0	-903.2788757	0.002772791184	-9971.45395144377	
903.1988757	91	8	1	0.09790091241	0.002764789063	98.98414541	0.9005652852	0.1152893031	90.16846469	8.739386358	1.092148954							0	0	0	-903.1988757	0.002764789063	-10023.4475463556	
903.1188757	91	8	1	0.1005069762	0.002756828397	98.98135863	0.9030387211	0.115602647	90.14410189	8.761049541	1.094848566							0	0	0	-903.1188757	0.002756828397	-10075.5750459498	
903.0388757	91	8	1	0.1030983523	0.002748908863	98.97857107	0.9055128456	0.1159160864	90.11974981	8.782703215	1.097546978							0	0	0	-903.0388757	0.002748908863	-10127.8366433877	
902.9588757	91	8	1	0.1056751609	0.002741030143	98.97578272	0.9079876606	0.1162296217	90.09540844	8.804347371	1.10024419							0	0	0	-902.9588757	0.002741030143	-10180.2325562391	
902.8788757	91	8	1	0.108237521	0.002733191921	98.97299358	0.9104631679	0.1165432533	90.0710778	8.825981999	1.102940201							0	0	0	-902.8788757	0.002733191921	-10232.7624466073	
902.7988757	91	8	1	0.1107855502	0.002725393885	98.97020365	0.9129393692	0.1168569814	90.0467579	8.84760709	1.105635009							0	0	0	-902.7988757	0.002725393885	-10285.4259910746	
902.7188757	91	8	1	0.113319365	0.002717635725	98.96741293	0.9154162663	0.1171708065	90.02244875	8.869222634	1.108328614							0	0	0	-902.7188757	0.002717635725	-10338.2236108659	
902.6388757	91	8	1	0.1158390803	0.002709917136	98.96462141	0.9178938612	0.1174847289	89.99815036	8.890828622	1.111021013							0	0	0	-902.6388757	0.002709917136	-10391.1557585675	
902.5588757	91	8	1	0.1183448103	0.002702237815	98.9618291	0.9203721555	0.1177987489	89.97386275	8.912425045	1.113712207							0	0	0	-902.5588757	0.002702237815	-10444.2223134544	
902.4788757	91	8	1	0.1208366675	0.002694597463	98.95903598	0.9228511512	0.1181128669	89.94958591	8.934011894	1.116402193							0	0	0	-902.4788757	0.002694597463	-10497.4238717974	
902.3988757	91	8	1	0.1233147635	0.002686995784	98.95624207	0.9253308499	0.1184270833	89.92531987	8.95558916	1.119090971							0	0	0	-902.3988757	0.002686995784	-10550.7590140641	
902.3188757	91	8	1	0.1257792087	0.002679432483	98.95344735	0.9278112536	0.1187413983	89.90106463	8.977156834	1.12177854							0	0	0	-902.3188757	0.002679432483	-10604.2284747429	
902.2388757	91	8	1	0.1282301122	0.002671907271	98.95065182	0.9302923641	0.1190558124	89.8768202	8.998714906	1.124464898							0	0	0	-902.2388757	0.002671907271	-10657.8322833355	
