T	w(AL)	w(CU)	w(SI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(CU@FCC_A1)	w(SI@FCC_A1)	w(AL@LIQUID)	w(CU@LIQUID)	w(SI@LIQUID)	w(AL@ALCU_THETA)	w(CU@ALCU_THETA)	w(SI@ALCU_THETA)	w(AL@DIAMOND_A4)	w(CU@DIAMOND_A4)	w(SI@DIAMOND_A4)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(SI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI				
896.557116	89	9	2	0	0	98.84655611	0.9380292426	0.2154146455	89	9	2							0.002738521106	-0.002242192956	-0.0004963281499	-896.557116	0	17.8484966998154	
896.547116	89	9	2	0.000292112785	0.0002782723446	98.84622832	0.9382966785	0.2154749993	88.99726088	9.002242685	2.000496438							0	0	0	-896.547116	0.0002782723446	54.023539411896	
896.527116	89	9	2	0.0008753793871	0.0005558068801	98.84557267	0.9388316082	0.215595721	88.99178491	9.006726191	2.001488898							0	0	0	-896.527116	0.0005558068801	72.082760524853	
896.487116	89	9	2	0.002040108381	0.001110422346	98.84426096	0.9399018493	0.2158371945	88.98083369	9.015692629	2.003473686							0	0	0	-896.487116	0.001110422346	72.2014114836086	
896.407116	89	9	2	0.004361903201	0.00221601121	98.84163713	0.9420426469	0.2163202273	88.95893887	9.033619266	2.007441864							0	0	0	-896.407116	0.00221601121	-13669.6736139929	
896.327116	89	9	2	0.006672154821	0.00221012736	98.83901245	0.9441841618	0.2168033872	88.93705429	9.051537546	2.011408167							0	0	0	-896.327116	0.00221012736	-14353.491369384	
896.247116	89	9	2	0.008971723029	0.002204807465	98.83638693	0.9463263955	0.2172866749	88.91517994	9.06944746	2.015372599							0	0	0	-896.247116	0.002204807465	-15072.6182549754	
896.167116	89	9	2	0.01126068141	0.002199511972	98.83376056	0.9484693517	0.2177700911	88.89331582	9.08734902	2.019335161							0	0	0	-896.167116	0.002199511972	-15139.43153336	
896.087116	89	9	2	0.0135391011	0.002194238941	98.83113333	0.9506130323	0.2182536362	88.87146193	9.105242221	2.023295853							0	0	0	-896.087116	0.002194238941	-15203.8425872124	
896.007116	89	9	2	0.01580705263	0.002188988222	98.82850525	0.9527574391	0.2187373105	88.84961827	9.12312706	2.027254674							0	0	0	-896.007116	0.002188988222	-15268.3889794431	
895.927116	89	9	2	0.01806460589	0.00218375968	98.82587631	0.954902574	0.2192211144	88.82778484	9.141003533	2.031211624							0	0	0	-895.927116	0.00218375968	-15333.0815994182	
895.847116	89	9	2	0.02031183019	0.002178553175	98.82324651	0.9570484389	0.2197050482	88.80596166	9.158871637	2.035166701							0	0	0	-895.847116	0.002178553175	-15397.9158076261	
895.767116	89	9	2	0.02254879419	0.002173368571	98.82061585	0.9591950355	0.2201891122	88.78414872	9.176731369	2.039119906							0	0	0	-895.767116	0.002173368571	-15462.8941472938	
895.687116	89	9	2	0.02477556599	0.002168205732	98.81798433	0.9613423658	0.2206733069	88.76234604	9.194582724	2.043071238							0	0	0	-895.687116	0.002168205732	-15528.0163442837	
895.607116	89	9	2	0.02699221309	0.002163064524	98.81535194	0.9634904315	0.2211576324	88.7405536	9.212425699	2.047020696							0	0	0	-895.607116	0.002163064524	-15593.2820971587	
895.527116	89	9	2	0.0291988024	0.002157944813	98.81271868	0.9656392347	0.2216420892	88.71877143	9.230260292	2.050968279							0	0	0	-895.527116	0.002157944813	-15658.6896335297	
895.447116	89	9	2	0.03139540023	0.002152846466	98.81008455	0.9677887771	0.2221266776	88.69699952	9.248086498	2.054913986							0	0	0	-895.447116	0.002152846466	-15724.2402452124	
895.367116	89	9	2	0.03358207237	0.002147769352	98.80744954	0.9699390605	0.222611398	88.67523787	9.265904314	2.058857818							0	0	0	-895.367116	0.002147769352	-15789.9337038944	
895.287116	89	9	2	0.03575888399	0.00214271334	98.80481366	0.972090087	0.2230962506	88.65348649	9.283713737	2.062799773							0	0	0	-895.287116	0.00214271334	-15855.7730278933	
895.207116	89	9	2	0.03792589973	0.002137678303	98.80217691	0.9742418582	0.2235812359	88.63174539	9.301514763	2.066739852							0	0	0	-895.207116	0.002137678303	-15921.756471184	
895.127116	89	9	2	0.04008318366	0.002132664111	98.79953927	0.9763943762	0.2240663541	88.61001456	9.319307391	2.070678052							0	0	0	-895.127116	0.002132664111	-15987.8824469835	
895.047116	89	9	2	0.0422307993	0.002127670638	98.79690075	0.9785476427	0.2245516056	88.58829401	9.337091615	2.074614374							0	0	0	-895.047116	0.002127670638	-16054.152409237	
894.967116	89	9	2	0.04436880966	0.002122697757	98.79426135	0.9807016597	0.2250369907	88.56658375	9.354867434	2.078548818							0	0	0	-894.967116	0.002122697757	-16120.5663900323	
894.887116	89	9	2	0.04649727716	0.002117745344	98.79162106	0.982856429	0.2255225098	88.54488377	9.372634845	2.082481382							0	0	0	-894.887116	0.002117745344	-16187.1243463228	
894.807116	89	9	2	0.04861626373	0.002112813274	98.78897988	0.9850119526	0.2260081632	88.52319409	9.390393843	2.086412066							0	0	0	-894.807116	0.002112813274	-16253.8263745546	
894.727116	89	9	2	0.05072583076	0.002107901425	98.78633782	0.9871682321	0.2264939512	88.5015147	9.408144427	2.090340869							0	0	0	-894.727116	0.002107901425	-16320.6758535823	
894.647116	89	9	2	0.05282603911	0.002103009676	98.78369486	0.9893252697	0.2269798742	88.47984562	9.425886593	2.094267792							0	0	0	-894.647116	0.002103009676	-16387.6678991958	
894.567116	89	9	2	0.05491694915	0.002098137904	98.781051	0.9914830671	0.2274659326	88.45818683	9.443620339	2.098192833							0	0	0	-894.567116	0.002098137904	-16454.8026982946	
894.487116	89	9	2	0.0569986207	0.00209328599	98.77840625	0.9936416262	0.2279521265	88.43653835	9.461345661	2.102115992							0	0	0	-894.487116	0.00209328599	-16522.0854688021	
894.407116	89	9	2	0.05907111312	0.002088453816	98.77576059	0.9958009489	0.2284384565	88.41490017	9.479062557	2.106037268							0	0	0	-894.407116	0.002088453816	-16589.5113112011	
894.327116	89	9	2	0.06113448525	0.002083641262	98.77311404	0.9979610371	0.2289249228	88.39327231	9.496771025	2.109956661							0	0	0	-894.327116	0.002083641262	-16657.0822731742	
894.247116	89	9	2	0.06318879542	0.002078848213	98.77046658	1.000121893	0.2294115258	88.37165477	9.51447106	2.113874171							0	0	0	-894.247116	0.002078848213	-16724.8003016923	
894.167116	89	9	2	0.06523410152	0.002074074552	98.76781822	1.002283518	0.2298982657	88.35004754	9.532162661	2.117789797							0	0	0	-894.167116	0.002074074552	-16792.6623078679	
894.087116	89	9	2	0.06727046089	0.002069320164	98.76516894	1.004445914	0.230385143	88.32845064	9.549845826	2.121703538							0	0	0	-894.087116	0.002069320164	-16860.6685992305	
894.007116	89	9	2	0.06929793046	0.002064584934	98.76251876	1.006609083	0.230872158	88.30686405	9.567520551	2.125615394							0	0	0	-894.007116	0.002064584934	-16928.821387836	
893.927116	89	9	2	0.07131656663	0.00205986875	98.75986766	1.008773027	0.231359311	88.2852878	9.585186834	2.129525365							0	0	0	-893.927116	0.00205986875	-16997.121080349	
893.847116	89	9	2	0.07332642536	0.002055171499	98.75721565	1.010937748	0.2318466023	88.26372188	9.602844672	2.13343345							0	0	0	-893.847116	0.002055171499	-17065.5664087673	
893.767116	89	9	2	0.07532756214	0.00205049307	98.75456272	1.013103247	0.2323340323	88.24216629	9.620494063	2.137339649							0	0	0	-893.767116	0.00205049307	-17134.1578545385	
893.687116	89	9	2	0.07732003202	0.002045833352	98.75190887	1.015269528	0.2328216014	88.22062103	9.638135005	2.141243961							0	0	0	-893.687116	0.002045833352	-17202.8922749517	
893.607116	89	9	2	0.07930388955	0.002041192234	98.7492541	1.017436591	0.2333093097	88.19908612	9.655767495	2.145146386							0	0	0	-893.607116	0.002041192234	-17271.7739734846	
893.527116	89	9	2	0.08127918887	0.002036569609	98.7465984	1.019604438	0.2337971578	88.17756155	9.673391531	2.149046923							0	0	0	-893.527116	0.002036569609	-17340.8054077058	
893.447116	89	9	2	0.08324598366	0.002031965369	98.74394178	1.021773072	0.2342851459	88.15604732	9.69100711	2.152945573							0	0	0	-893.447116	0.002031965369	-17409.9816558161	
893.367116	89	9	2	0.08520432716	0.002027379406	98.74128423	1.023942494	0.2347732744	88.13454344	9.708614231	2.156842334							0	0	0	-893.367116	0.002027379406	-17479.3014854784	
893.287116	89	9	2	0.08715427219	0.002022811613	98.73862575	1.026112706	0.2352615435	88.1130499	9.72621289	2.160737207							0	0	0	-893.287116	0.002022811613	-17548.7694442711	
