T	w(AL)	w(CU)	w(SI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(CU@FCC_A1)	w(SI@FCC_A1)	w(AL@LIQUID)	w(CU@LIQUID)	w(SI@LIQUID)	w(AL@DIAMOND_A4)	w(CU@DIAMOND_A4)	w(SI@DIAMOND_A4)	w(AL@ALCU_THETA)	w(CU@ALCU_THETA)	w(SI@ALCU_THETA)	dwdT_L(AL@FCC_A1)	dwdT_L(CU@FCC_A1)	dwdT_L(SI@FCC_A1)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(SI@LIQUID)	dwdT_L(AL@DIAMOND_A4)	dwdT_L(CU@DIAMOND_A4)	dwdT_L(SI@DIAMOND_A4)	dwdT_L(AL@ALCU_THETA)	dwdT_L(CU@ALCU_THETA)	dwdT_L(SI@ALCU_THETA)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI	SI	SI	SI	SI	SI	SI	SI	SI	SI				
853.8303267	83	9	8	0	0	97.98067973	1.039353301	0.979966967	83	9	8							0.001791784509	-0.0009521434977	-0.000839641011	0.001791784509	-0.0009521434977	-0.000839641011							-853.8303267	0	41.2428125427305	
853.8203267	83	9	8	0.0001259976561	0.0001198217528	97.98038566	1.039513096	0.9801012487	82.99820724	9.000952655	8.000840102							0.00358445486	-0.001904756921	-0.001679697939	0	0	0							-853.8203267	0.0001198217528	125.671787958605	
853.8003267	83	9	8	0.0003773404459	0.0002390888374	97.97979728	1.039832878	0.9803698459	82.99462489	9.002856295	8.002518815							0.005374862889	-0.002856166011	-0.002518696878	0	0	0							-853.8003267	0.0002390888374	167.587699172298	
853.7603267	83	9	8	0.0008797867381	0.000478064594	97.97862043	1.040472493	0.9809070745	82.98745919	9.006664094	8.005876714							0.008957889658	-0.004760153825	-0.004197735833	0	0	0							-853.7603267	0.000478064594	167.492544506948	
853.6803267	83	9	8	0.001883166363	0.0009550637021	97.97626593	1.041752345	0.9819817287	82.97313162	9.014277629	8.012590752							0.01611912328	-0.008565547537	-0.007553575741	0	0	0							-853.6803267	0.0009550637021	167.880783091958	
853.5203267	83	9	8	0.00388393494	0.001906250142	97.97155363	1.044314543	0.9841318256	82.94449176	9.029496458	8.026011782							0.03043012223	-0.01617015708	-0.01425996515	0	0	0							-853.5203267	0.001906250142	168.554672338879	
853.2003267	83	9	8	0.007861670934	0.003797079641	97.96211588	1.049448943	0.9884351812	82.88727311	9.059901184	8.052825705							0.05900632991	-0.03135469963	-0.02765163028	0	0	0							-853.2003267	0.003797079641	169.931425050492	
852.5603267	83	9	8	0.01572321455	0.007533176299	97.94318735	1.059758045	0.9970546044	82.7730794	9.120579196	8.106341408							0.1159762166	-0.06162534195	-0.05435087469	0	0	0							-852.5603267	0.007533176299	172.892768258541	
851.2803267	83	9	8	0.0310536829	0.01480631748	97.90511585	1.080539574	1.014344574	82.54566103	9.241412417	8.212926552							0.2291909597	-0.1217749743	-0.1074159853	0	0	0							-851.2803267	0.01480631748	178.995165132644	
848.7203267	83	9	8	0.06028641634	0.02866502364	97.82809184	1.122774268	1.049133893	82.09465173	9.481006602	8.424341665							0.4527620083	-0.2405251092	-0.2122368991	0	0	0							-848.7203267	0.02866502364	-2865.53516610051	
846.1603267	83	9	8	0.08771821919	0.0277001391	97.74984752	1.165943059	1.084209418	81.64864623	9.717896908	8.633456865							0.4477389669	-0.237810817	-0.2099281499	0	0	0							-846.1603267	0.0277001391	-2742.77865913265	
843.6003267	83	9	8	0.1135112189	0.02679454815	97.67032919	1.210090257	1.119580549	81.20753305	9.952136071	8.840330878							0.4428277346	-0.235149402	-0.2076783326	0	0	0							-843.6003267	0.02679454815	-2921.10352363357	
841.0403267	83	9	8	0.1378095231	0.02594393772	97.58948012	1.255262572	1.155257312	80.77120066	10.18377689	9.045022451							0.4380284799	-0.2325409885	-0.2054874914	0	0	0							-841.0403267	0.02594393772	-3107.66161564214	
838.4803267	83	9	8	0.1607411132	0.0251439099	97.50724155	1.301508499	1.191249955	80.33953746	10.41287219	9.247590345							0.4333412587	-0.229985617	-0.2033556417	0	0	0							-838.4803267	0.0251439099	-3301.89642449225	
835.9203267	83	9	8	0.1824200146	0.02439051625	97.42355228	1.348878656	1.22756906	79.91243221	10.63947462	9.44809317							0.4287657143	-0.2274830856	-0.2012826287	0	0	0							-835.9203267	0.02439051625	-3504.04171752133	
833.3603267	83	9	8	0.2029481315	0.023680206	97.33834846	1.397425971	1.264225568	79.4897743	10.86363643	9.646589267							0.4243011995	-0.2250330145	-0.199268185	0	0	0							-833.3603267	0.023680206	-3714.35364347347	
830.8003267	83	9	8	0.2224168023	0.02300977788	97.25156331	1.447205886	1.301230801	79.07145403	11.08540935	9.843136621							0.4199468198	-0.2226348688	-0.197311951	0	0	0							-830.8003267	0.02300977788	-3933.10618904513	
828.2403267	83	9	8	0.240908122	0.02237633892	97.16312692	1.498276582	1.338596497	78.65736278	11.30484443	10.03779278							0.4157014718	-0.2202879785	-0.1954134933	0	0	0							-828.2403267	0.02237633892	-3923.23603527325	
828.0803267	83	9	8	0.2420325114	0.001391554376	97.15754276	1.50151339	1.34094385	78.63161808	11.31848666	10.04989526							0.02735416578	-0.01449507343	-0.01285909235	0	0	0							-828.0803267	0.001391554376	-111.293503811967	
828.0003267	83	9	8	0.2425925819	0.000694313758	97.15474814	1.503133793	1.34211807	78.61875171	11.32530451	10.05594378							0.01447532584	-0.007670419538	-0.006804906303	0	0	0							-828.0003267	0.000694313758	-71.0418024389772	
827.9803267	83	9	8	0.2427324662	0.0001735775567	97.15404922	1.503539102	1.34241168	78.61553575	11.32700864	10.05745561							0.004824801104	-0.002556634465	-0.002268166639	0	0	0							-827.9803267	0.0001735775567	278.429457965781	
827.9603267	83	9	8	0.2432163569	0.0005419589605	97.15291564	1.50464528	1.342439076	78.61022361	11.33301734	10.05675905	5.585682859E-05	0	99.99994414				0.005044638585	-0.005452916034	0.0004082774498	0	0	0	0.002921900715		0.001749648772				-827.9603267	0.0005419589605	65.1985450867677	
827.9403267	83	9	8	0.2439546896	0.0008148870892	97.15145788	1.506272855	1.342269261	78.60335191	11.34222364	10.05442445	5.583440074E-05	0	99.99994417				0.008487620517	-0.01006321048	0.001575589959	0	0	0	0.006361621944		0.002918279237				-827.9403267	0.0008148870892	67.2062975187477	
827.9003267	83	9	8	0.2454304058	0.001630109777	97.14853502	1.509535138	1.341929843	78.58958885	11.36066153	10.04974962	5.578956915E-05	0	99.99994421				0.0153719909	-0.0192919131	0.003919922203	0	0	0	0.01325380873		0.005257699849				-827.9003267	0.001630109777	49.2067554895822	
827.8203267	83	9	8	0.2483642069	0.003246754954	97.14268835	1.516060446	1.3412512	78.56210485	11.39749188	10.04040327	5.56999994E-05	0	99.9999443				0.02909297805	-0.03768602999	0.00859305195	0	0	0	0.02697509287		0.009929084911				-827.8203267	0.003246754954	49.6348444496162	
827.6603267	83	9	8	0.2541719413	0.00645114686	97.13096724	1.52913752	1.339895238	78.50720317	11.47109483	10.02170201	5.552123555E-05	0	99.99994448				0.05651080979	-0.07446194631	0.01795113651	0	0	0	0.05439349764		0.01928370343				-827.6603267	0.00645114686	50.3211164764488	
827.3403267	83	9	8	0.2655334913	0.01271548097	97.1074138	1.555397598	1.3371886	78.39766385	11.61807036	9.984265787	5.516520634E-05	0	99.99994483				0.1111494418	-0.1478415079	0.03669206611	0	0	0	0.1090324666		0.038018179				-827.3403267	0.01271548097	51.7912374580583	
