T	w(AL)	w(CU)	w(SI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(CU@FCC_A1)	w(SI@FCC_A1)	w(AL@LIQUID)	w(CU@LIQUID)	w(SI@LIQUID)	w(AL@DIAMOND_A4)	w(CU@DIAMOND_A4)	w(SI@DIAMOND_A4)	w(AL@ALCU_THETA)	w(CU@ALCU_THETA)	w(SI@ALCU_THETA)	dwdT_L(AL@FCC_A1)	dwdT_L(CU@FCC_A1)	dwdT_L(SI@FCC_A1)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(SI@LIQUID)	dwdT_L(AL@DIAMOND_A4)	dwdT_L(CU@DIAMOND_A4)	dwdT_L(SI@DIAMOND_A4)	dwdT_L(AL@ALCU_THETA)	dwdT_L(CU@ALCU_THETA)	dwdT_L(SI@ALCU_THETA)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI	SI	SI	SI	SI	SI	SI	SI	SI	SI				
842.1349342	81	10	9	0	0	97.63155582	1.223448119	1.144996064	81	10	9							0.00170060547	-0.0008974167646	-0.0008031887058	0.00170060547	-0.0008974167646	-0.0008031887058							-842.1349342	0	48.1739867388743	
842.1249342	81	10	9	0.0001083310699	0.0001024628333	97.63124104	1.223622903	1.14513606	80.99829842	10.00089793	9.000803655							0.003402111522	-0.001795307034	-0.001606804488	0	0	0							-842.1249342	0.0001024628333	147.018741744672	
842.1049342	81	10	9	0.0003243777753	0.0002044048716	97.63061119	1.223972725	1.145416088	80.9948984	10.00269213	9.002409471							0.005101377687	-0.002692010828	-0.002409366859	0	0	0							-842.1049342	0.0002044048716	196.043194524758	
842.0649342	81	10	9	0.000756317309	0.0004087480955	97.62935139	1.224672421	1.145976186	80.98809727	10.00628109	9.005621637							0.008502205938	-0.004486619264	-0.004015586674	0	0	0							-842.0649342	0.0004087480955	195.867173410285	
841.9849342	81	10	9	0.001619074096	0.0008166971556	97.62683082	1.226072572	1.147096611	80.97449845	10.01345715	9.012044404							0.01529931963	-0.008073395871	-0.007225923759	0	0	0							-841.9849342	0.0008166971556	196.269029372266	
841.8249342	81	10	9	0.003340148827	0.001630530629	97.6217857	1.228875917	1.149338379	80.94731456	10.02780177	9.024883677							0.02888323053	-0.01524133187	-0.01364189867	0	0	0							-841.8249342	0.001630530629	196.946985661048	
841.5049342	81	10	9	0.006764648047	0.003249664829	97.61167958	1.23449482	1.153825597	80.8930017	10.05646107	9.050537225							0.05600987016	-0.02955477004	-0.02645510011	0	0	0							-841.5049342	0.003249664829	198.33470252046	
840.8649342	81	10	9	0.01354387757	0.006454205926	97.59140337	1.245781799	1.162814829	80.78459502	10.11366024	9.101744744							0.1100990638	-0.05809217735	-0.05200688646	0	0	0							-840.8649342	0.006454205926	201.307995622639	
839.5849342	81	10	9	0.02680960387	0.01271589696	97.55059218	1.268554944	1.180852874	80.56865344	10.22758284	9.203763722							0.2176262559	-0.1148112431	-0.1028150128	0	0	0							-839.5849342	0.01271589696	207.411181771666	
837.0249342	81	10	9	0.05226954636	0.0247260528	97.46790771	1.314919468	1.217172825	80.14020057	10.45354881	9.406250624							0.4301184955	-0.2268441193	-0.2032743762	0	0	0							-837.0249342	0.0247260528	-3755.16555270814	
834.4649342	81	10	9	0.07636152845	0.02399763942	97.3837531	1.362422075	1.253824827	79.71622152	10.67707857	9.606699906							0.4256274581	-0.2243985197	-0.2012289385	0	0	0							-834.4649342	0.02399763942	-3621.96889718567	
831.9049342	81	10	9	0.09919489281	0.02331009926	97.29806381	1.411116187	1.290820006	79.29660575	10.89822399	9.805170254							0.421247336	-0.2220049407	-0.1992423954	0	0	0							-831.9049342	0.02331009926	-3836.00852490717	
829.3449342	81	10	9	0.1208681521	0.02266073969	97.21077238	1.461057789	1.328169828	78.88124511	11.11703559	10.0017193							0.4169757838	-0.2196620751	-0.1973137086	0	0	0							-829.3449342	0.02266073969	-3799.12192405813	
828.7049342	81	10	9	0.1261081962	0.005606130135	97.18868975	1.473746939	1.33756331	78.77805134	11.17139201	10.05055665							0.1048052323	-0.05520515718	-0.04960007516	0	0	0							-828.7049342	0.005606130135	-103.006668725065	
828.3849342	81	10	9	0.1287053127	0.002794246738	97.17760871	1.480122631	1.342268656	78.72655024	11.19851826	10.07493151							0.05311029888	-0.02797378788	-0.025136511	0	0	0							-828.3849342	0.002794246738	-114.0859294438	
828.2249342	81	10	9	0.1299967466	0.001393527173	97.17205826	1.483318278	1.34462346	78.70082386	11.21206827	10.08710787							0.02733466271	-0.01439706885	-0.01293759386	0	0	0							-828.2249342	0.001393527173	-57.1841632915126	
828.2049342	81	10	9	0.1307581974	0.0007341619521	97.17071379	1.484768361	1.344517853	78.69444733	11.22024074	10.08531192	5.613176337E-05	0	99.99994387				0.005052722409	-0.005455084591	0.0004023621824	0	0	0	0.002929387745		0.001748950273				-828.2049342	0.0007341619521	262.413197037325	
828.1849342	81	10	9	0.131615217	0.0008240472179	97.16926306	1.486389237	1.344347699	78.68755853	11.22946195	10.08297952	5.610923941E-05	0	99.99994389				0.008504259895	-0.01007283549	0.001568575594	0	0	0	0.006377673244		0.002916482897				-828.1849342	0.0008240472179	205.401249723672	
828.1449342	81	10	9	0.1333282245	0.00164846795	97.16635432	1.489638076	1.344007605	78.67376129	11.24792962	10.07830909	5.606421569E-05	0	99.99994394				0.01540571103	-0.01931643079	0.00391071976	0	0	0	0.0132869261		0.005253694481				-828.1449342	0.00164846795	48.6593840990144	
828.0649342	81	10	9	0.136733571	0.003283192255	97.16053589	1.496136503	1.343327609	78.64620917	11.28481932	10.06897151	5.597426201E-05	0	99.99994403				0.02916065836	-0.03774014789	0.00857948953	0	0	0	0.02704216162		0.009920710159				-828.0649342	0.003283192255	49.0879072521468	
