T	w(AL)	w(CU)	w(SI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(CU@FCC_A1)	w(SI@FCC_A1)	w(AL@LIQUID)	w(CU@LIQUID)	w(SI@LIQUID)	w(AL@DIAMOND_A4)	w(CU@DIAMOND_A4)	w(SI@DIAMOND_A4)	w(AL@ALCU_THETA)	w(CU@ALCU_THETA)	w(SI@ALCU_THETA)	dwdT_L(AL@FCC_A1)	dwdT_L(CU@FCC_A1)	dwdT_L(SI@FCC_A1)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(SI@LIQUID)	dwdT_L(AL@DIAMOND_A4)	dwdT_L(CU@DIAMOND_A4)	dwdT_L(SI@DIAMOND_A4)	dwdT_L(AL@ALCU_THETA)	dwdT_L(CU@ALCU_THETA)	dwdT_L(SI@ALCU_THETA)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI	SI	SI	SI	SI	SI	SI	SI	SI	SI				
895.3775522	91	5	4	0	0	99.06783793	0.4983221805	0.4338398909	91	5	4							0.002207374337	-0.001231668168	-0.0009757061695	0.002207374337	-0.001231668168	-0.0009757061695							-895.3775522	0	18.176248220386	
895.3675522	91	5	4	0.0002814172527	0.0002737003552	99.06758603	0.4984573317	0.433956636	90.99779262	5.00123167	4.000975713							0.004414653525	-0.002463286413	-0.001951367112	0	0	0							-895.3675522	0.0002737003552	54.8963642918166	
895.3475522	91	5	4	0.0008435116197	0.0005468513654	99.06708213	0.4987277397	0.434190133	90.99337817	5.003694847	4.002926988							0.006621536088	-0.003694690596	-0.002926845491	0	0	0							-895.3475522	0.0005468513654	73.2502418180923	
895.3075522	91	5	4	0.001965911078	0.001092468319	99.06607429	0.4992685558	0.4346571515	90.9845504	5.008620587	4.006829014							0.01103446375	-0.006157049319	-0.004877414427	0	0	0							-895.3075522	0.001092468319	73.3857762882611	
895.2275522	91	5	4	0.004203605348	0.002180402359	99.06405828	0.5003504287	0.4355912888	90.96689949	5.018469577	4.014630937							0.01985682446	-0.01107988722	-0.008776937238	0	0	0							-895.2275522	0.002180402359	73.6875487610427	
895.0675522	91	5	4	0.008650770864	0.004342769081	99.06002489	0.5025151413	0.4374599656	90.93161615	5.038157591	4.030226256							0.03748764215	-0.02091808499	-0.01656955716	0	0	0							-895.0675522	0.004342769081	74.3508763426765	
894.7475522	91	5	4	0.01742442352	0.008606224616	99.05195265	0.5068484576	0.4411988928	90.86112389	5.077493677	4.061382437							0.07269360494	-0.04056452396	-0.03212908098	0	0	0							-894.7475522	0.008606224616	75.7123020598907	
894.1075522	91	5	4	0.03452310324	0.01691888738	99.03578586	0.5155309351	0.4486832054	90.72043631	5.156005974	4.123557713							0.1428828902	-0.07973750817	-0.06314538207	0	0	0							-894.1075522	0.01691888738	78.3773463554427	
892.8275522	91	5	4	0.06702677982	0.03271892761	99.00336087	0.5329611142	0.4636780186	90.44025274	5.312388106	4.247359155							0.2823661772	-0.1576004887	-0.1247656885	0	0	0							-892.8275522	0.03271892761	83.9878641522739	
