T	w(AL)	w(CU)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(CU@FCC_A1)	w(AL@LIQUID)	w(CU@LIQUID)	w(AL@ALCU_THETA)	w(CU@ALCU_THETA)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	mole/mole	kg/kg	%	%	%	%	%	%	SI	SI				
917.5884698	94	6	0	0	99.3992878	0.6007121955	94	6			0.00368911227	-0.00368911227	-917.5884698	0	7.27187011871091	
917.5784698	94	6	0.0007049663027	0.0006829864683	99.39890217	0.6010978275	93.99631087	6.003689132			0	0	-917.5784698	0.0006829864683	22.0112869103927	
917.5584698	94	6	0.002112161103	0.001364153708	99.39813072	0.6018692822	93.98893303	6.011066969			0	0	-917.5584698	0.001364153708	29.3952239238712	
917.5184698	94	6	0.004915994913	0.002721802131	99.39658779	0.6034122136	93.97417885	6.025821151			0	0	-917.5184698	0.002721802131	29.533593148182	
917.4384698	94	6	0.01048176065	0.005417733044	99.3935014	0.6064985985	93.94467658	6.055323416			0	0	-917.4384698	0.005417733044	-2616.29669583555	
917.3584698	94	6	0.01598514323	0.005386796439	99.39041434	0.6095856573	93.91518263	6.084817373			0	0	-917.3584698	0.005386796439	-2764.9989634588	
917.2784698	94	6	0.02143097655	0.005359430988	99.38732661	0.6126733936	93.88569702	6.114302976			0	0	-917.2784698	0.005359430988	-2938.66215983253	
917.1984698	94	6	0.02682015409	0.005332346985	99.38423818	0.6157618171	93.85621971	6.143780287			0	0	-917.1984698	0.005332346985	-2968.33069375652	
917.1184698	94	6	0.03215353733	0.00530552607	99.38114907	0.6188509295	93.82675071	6.173249291			0	0	-917.1184698	0.00530552607	-2997.36889107417	
917.0384698	94	6	0.03743197048	0.005278964319	99.37805927	0.6219407321	93.79729003	6.202709971			0	0	-917.0384698	0.005278964319	-3026.54238425191	
916.9584698	94	6	0.04265628094	0.005252657995	99.37496877	0.6250312262	93.76783769	6.232162312			0	0	-916.9584698	0.005252657995	-3055.85550335633	
916.8784698	94	6	0.04782727974	0.005226603402	99.37187759	0.6281224134	93.7383937	6.261606296			0	0	-916.8784698	0.005226603402	-3085.30656013867	
916.7984698	94	6	0.05294576193	0.005200796917	99.3687857	0.631214295	93.70895809	6.291041909			0	0	-916.7984698	0.005200796917	-3114.89560022463	
