T	w(AL)	w(CU)	w(SI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(CU@FCC_A1)	w(SI@FCC_A1)	w(AL@LIQUID)	w(CU@LIQUID)	w(SI@LIQUID)	w(AL@DIAMOND_A4)	w(CU@DIAMOND_A4)	w(SI@DIAMOND_A4)	w(AL@ALCU_THETA)	w(CU@ALCU_THETA)	w(SI@ALCU_THETA)	dwdT_L(AL@FCC_A1)	dwdT_L(CU@FCC_A1)	dwdT_L(SI@FCC_A1)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(SI@LIQUID)	dwdT_L(AL@DIAMOND_A4)	dwdT_L(CU@DIAMOND_A4)	dwdT_L(SI@DIAMOND_A4)	dwdT_L(AL@ALCU_THETA)	dwdT_L(CU@ALCU_THETA)	dwdT_L(SI@ALCU_THETA)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI	SI	SI	SI	SI	SI	SI	SI	SI	SI				
898.2744054	92	4	4	0	0	99.17606872	0.3923697406	0.4315615364	92	4	4							0.002145164442	-0.001078441935	-0.001066722507	0.002145164442	-0.001078441935	-0.001066722507							-898.2744054	0	16.6385905781138	
898.2644054	92	4	4	0.0003058211278	0.0002990185043	99.17582977	0.3924832979	0.4316869305	91.99785483	4.001078443	4.001066729							0.004290244796	-0.002156845753	-0.002133399043	0	0	0							-898.2644054	0.0002990185043	50.2469021668976	
898.2444054	92	4	4	0.0009166570553	0.0005974463874	99.17535178	0.3927104959	0.4319377238	91.99356476	4.003235202	4.003200035							0.00643497254	-0.003235081973	-0.003199890567	0	0	0							-898.2444054	0.0005974463874	67.0496978264345	
898.2044054	92	4	4	0.002136230448	0.001193453703	99.17439578	0.3931648839	0.4324393361	91.98498564	4.007548242	4.007466117							0.01072368527	-0.005391204488	-0.005332480787	0	0	0							-898.2044054	0.001193453703	67.1863978662263	
898.1244054	92	4	4	0.0045670454	0.002381592906	99.17248352	0.3940738227	0.433442661	91.9678315	4.016172377	4.015996123							0.01929800707	-0.009701982916	-0.009596024153	0	0	0							-898.1244054	0.002381592906	67.483223185691	
897.9644054	92	4	4	0.00939559562	0.004742056201	99.16865793	0.3958923541	0.435449713	91.93353964	4.033412866	4.033047497							0.03643430252	-0.01831770527	-0.01811659725	0	0	0							-897.9644054	0.004742056201	68.1361251418606	
897.6444054	92	4	4	0.01891141731	0.009391122365	99.16100256	0.3995320594	0.4394653851	91.86502202	4.067862697	4.067115287							0.07065743401	-0.03552576587	-0.03513166814	0	0	0							-897.6444054	0.009391122365	69.4771388122207	
897.0044054	92	4	4	0.03741898334	0.01843902993	99.14567456	0.4068222668	0.4475031756	91.72825065	4.136637509	4.135111838							0.1389058439	-0.06984824657	-0.06905759733	0	0	0							-897.0044054	0.01843902993	72.1039962761621	
895.7244054	92	4	4	0.07246439868	0.03557480786	99.11494769	0.4214474566	0.4636048532	91.45576791	4.273684606	4.270547488							0.2746058719	-0.1381151502	-0.1364907218	0	0	0							-895.7244054	0.03557480786	77.6411972611645	
