T	w(AL)	w(CU)	w(SI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(CU@FCC_A1)	w(SI@FCC_A1)	w(AL@LIQUID)	w(CU@LIQUID)	w(SI@LIQUID)	w(AL@DIAMOND_A4)	w(CU@DIAMOND_A4)	w(SI@DIAMOND_A4)	w(AL@ALCU_THETA)	w(CU@ALCU_THETA)	w(SI@ALCU_THETA)	dwdT_L(AL@FCC_A1)	dwdT_L(CU@FCC_A1)	dwdT_L(SI@FCC_A1)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(SI@LIQUID)	dwdT_L(AL@DIAMOND_A4)	dwdT_L(CU@DIAMOND_A4)	dwdT_L(SI@DIAMOND_A4)	dwdT_L(AL@ALCU_THETA)	dwdT_L(CU@ALCU_THETA)	dwdT_L(SI@ALCU_THETA)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI	SI	SI	SI	SI	SI	SI	SI	SI	SI				
849.8310649	83	8	9	0	0	97.96860682	0.9180831753	1.113310004	83	8	9							0.001709951123	-0.0008090082718	-0.0009009428512	0.001709951123	-0.0008090082718	-0.0009009428512							-849.8310649	0	43.3679096083688	
849.8210649	83	8	9	0.0001196850151	0.0001143883842	97.96832579	0.918218398	1.113455807	82.99829005	8.000809004	9.000900951							0.00341983244	-0.001617983129	-0.001801849311	0	0	0							-849.8210649	0.0001143883842	131.475018192877	
849.8010649	83	8	9	0.0003586134544	0.0002284193669	97.96776352	0.91848906	1.113747425	82.99487036	8.002426917	9.002702723							0.005129426818	-0.002426820842	-0.002702605976	0	0	0							-849.8010649	0.0002284193669	175.355475200808	
849.7610649	83	8	9	0.0008361322149	0.000456619775	97.96663889	0.9190303932	1.114330712	82.98803181	8.00566235	9.006305838							0.008548007167	-0.004044205236	-0.004503801931	0	0	0							-849.7610649	0.000456619775	175.380722058518	
849.6810649	83	8	9	0.00178980525	0.000912271216	97.96438893	0.9201135807	1.115497493	82.97435808	8.012131605	9.01351032							0.01538263612	-0.00727776334	-0.008104872785	0	0	0							-849.6810649	0.000912271216	175.736456192467	
849.5210649	83	8	9	0.003691750397	0.001821037579	97.95988608	0.9222820452	1.117831877	82.94702402	8.025063689	9.027912292							0.02904183274	-0.01374006681	-0.01530176593	0	0	0							-849.5210649	0.001821037579	176.403163286963	
849.2010649	83	8	9	0.007474175367	0.003628131727	97.95086869	0.9266273602	1.12250395	82.89240949	8.050902185	9.056688322							0.05632004957	-0.02664544677	-0.0296746028	0	0	0							-849.2010649	0.003628131727	177.766197553399	
848.5610649	83	8	9	0.01495425856	0.00720109175	97.93278688	0.9353517548	1.131861366	82.78339421	8.102476688	9.114129103							0.1107163267	-0.0523794901	-0.05833683655	0	0	0							-848.5610649	0.00720109175	180.694900328132	
847.2810649	83	8	9	0.02955954641	0.01416673629	97.89643311	0.9529373712	1.150629521	82.56621382	8.205218418	9.228567761							0.2188726548	-0.1035422427	-0.1153304121	0	0	0							-847.2810649	0.01416673629	186.723698087045	
844.7210649	83	8	9	0.05747577411	0.02747323899	97.82294591	0.9886703671	1.188383723	82.13521239	8.409085329	9.455702282							0.4326762527	-0.2046589726	-0.2280172801	0	0	0							-844.7210649	0.02747323899	-3140.37995902851	
842.1610649	83	8	9	0.08375303453	0.02659678541	97.74838224	1.025182594	1.226435169	81.70860591	8.610839412	9.680554682							0.4282643834	-0.2025380031	-0.2257263803	0	0	0							-842.1610649	0.02659678541	-3014.75809817544	
839.6010649	83	8	9	0.1085322885	0.02577181424	97.67269764	1.062509554	1.26479281	81.28629868	8.810519687	9.903181631							0.4239485097	-0.2004561529	-0.2234923568	0	0	0							-839.6010649	0.02577181424	-3201.65171961933	
837.0410649	83	8	9	0.1319395171	0.0249947484	97.595846	1.100688098	1.303465903	80.86819527	9.008165082	10.12363965							0.4197294512	-0.1984138518	-0.2213155994	0	0	0							-837.0410649	0.0249947484	-3396.73963874621	
834.4810649	83	8	9	0.1540871826	0.02426189901	97.51777953	1.139756488	1.342463984	80.45420044	9.20381444	10.34198512							0.4156049887	-0.1964100741	-0.2191949146	0	0	0							-834.4810649	0.02426189901	-3303.13192434533	
833.2010649	83	8	9	0.1647094057	0.0119269861	97.47827418	1.159638396	1.362087424	80.24871013	9.300912236	10.45037764							0.2070938227	-0.09785537645	-0.1092384463	0	0	0							-833.2010649	0.0119269861	-105.557473321779	
832.5610649	83	8	9	0.1699128996	0.005913567579	97.45840082	1.169668441	1.371930742	80.14633476	9.349282604	10.50438264							0.1039741492	-0.04912569996	-0.05484844923	0	0	0							-832.5610649	0.005913567579	-107.412660764738	
832.2410649	83	8	9	0.1724914656	0.002947802721	97.44843357	1.174706044	1.376860389	80.09523947	9.373423041	10.53133749							0.05269196252	-0.02489489522	-0.02779706729	0	0	0							-832.2410649	0.002947802721	-66.8126090946513	
832.1610649	83	8	9	0.1731341928	0.0007369789334	97.44593859	1.175967792	1.378093613	80.08247538	9.379453447	10.53807117							0.01436035916	-0.006784640301	-0.00757571886	0	0	0							-832.1610649	0.0007369789334	-36.1626525336845	
