T	w(AL)	w(CU)	w(SI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(CU@FCC_A1)	w(SI@FCC_A1)	w(AL@LIQUID)	w(CU@LIQUID)	w(SI@LIQUID)	w(AL@DIAMOND_A4)	w(CU@DIAMOND_A4)	w(SI@DIAMOND_A4)	w(AL@ALCU_THETA)	w(CU@ALCU_THETA)	w(SI@ALCU_THETA)	dwdT_L(AL@FCC_A1)	dwdT_L(CU@FCC_A1)	dwdT_L(SI@FCC_A1)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(SI@LIQUID)	dwdT_L(AL@DIAMOND_A4)	dwdT_L(CU@DIAMOND_A4)	dwdT_L(SI@DIAMOND_A4)	dwdT_L(AL@ALCU_THETA)	dwdT_L(CU@ALCU_THETA)	dwdT_L(SI@ALCU_THETA)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI	SI	SI	SI	SI	SI	SI	SI	SI	SI				
898.953223	91	6	3	0	0	99.07449437	0.6040844493	0.3214211791	91	6	3							0.002442945234	-0.00163253986	-0.0008104053737	0.002442945234	-0.00163253986	-0.0008104053737							-898.953223	0	16.4394835550975	
898.943223	91	6	3	0.000312716317	0.000302632938	99.07421822	0.6042655788	0.3215162027	90.99755704	6.001632546	3.000810411							0.004885774214	-0.003265004246	-0.001620769968	0	0	0							-898.943223	0.000302632938	49.6471761857593	
898.923223	91	6	3	0.0009373192838	0.0006046652912	99.07366578	0.6046279632	0.3217062583	90.99267151	6.004897388	3.002431098							0.007328121004	-0.00489715146	-0.002430969545	0	0	0							-898.923223	0.0006046652912	66.2508784381644	
898.883223	91	6	3	0.002184327589	0.001207834389	99.07256087	0.6053527418	0.3220863885	90.98290184	6.011426165	3.005671999							0.01221179511	-0.00816077692	-0.004051018192	0	0	0							-898.883223	0.001207834389	66.3908971283123	
898.803223	91	6	3	0.004669616185	0.002410129526	99.07035065	0.6068026188	0.3228467342	90.9633681	6.024480025	3.012151876							0.021974891	-0.01468523521	-0.007289655787	0	0	0							-898.803223	0.002410129526	66.6931776995364	
898.643223	91	6	3	0.009605546166	0.004798238409	99.06592858	0.6097036571	0.3243677672	90.92432311	6.05057296	3.025103926							0.04148415663	-0.02772303544	-0.01376112119	0	0	0							-898.643223	0.004798238409	67.3578443485066	
898.323223	91	6	3	0.01932948688	0.009499624279	99.05707796	0.615510877	0.3274111678	90.84632383	6.102699328	3.050976846							0.08043486728	-0.05375408157	-0.02668078571	0	0	0							-898.323223	0.009499624279	68.7236157866104	
897.683223	91	6	3	0.03822900916	0.01864192153	99.0393502	0.6271463219	0.3335034801	90.6906872	6.206714202	3.102598596							0.1580648082	-0.1056377358	-0.05242707232	0	0	0							-897.683223	0.01864192153	71.4026630238295	
896.403223	91	6	3	0.07396971979	0.03592830232	99.0037858	0.6505036129	0.3457105909	90.3808699	6.413786248	3.205343853							0.3122299452	-0.2086846792	-0.103545266	0	0	0							-896.403223	0.03592830232	77.0631212172403	
893.843223	91	6	3	0.1381751197	0.06696645757	98.93219736	0.6975838351	0.3702188088	89.76711686	6.824054317	3.408828823							0.6161350846	-0.4118605725	-0.2042745121	0	0	0							-893.843223	0.06696645757	-679.056230856432	
891.283223	91	6	3	0.1940373308	0.06246407861	98.85995175	0.7451869627	0.3948612904	89.16129998	7.22906337	3.609636653							0.6081684968	-0.4065813587	-0.2015871381	0	0	0							-891.283223	0.06246407861	-607.373971673685	
888.723223	91	6	3	0.2430513272	0.05847491515	98.78699297	0.7933601192	0.4196469117	88.56348134	7.628762727	3.807755929							0.6001389406	-0.4012508437	-0.1988880968	0	0	0							-888.723223	0.05847491515	-682.919100466086	
886.163223	91	6	3	0.286379171	0.05491758952	98.71326448	0.842150961	0.4445845611	87.97369006	8.023124299	4.003185639							0.5920802311	-0.3958921739	-0.1961880572	0	0	0							-886.163223	0.05491758952	-763.278978238589	
883.603223	91	6	3	0.3249372945	0.05172721973	98.63870902	0.8916078084	0.4696831719	87.39192541	8.412140408	4.19593418							0.5840222964	-0.3905258327	-0.1934964637	0	0	0							-883.603223	0.05172721973	-848.580418973778	
