T	w(AL)	w(CU)	w(SI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(CU@FCC_A1)	w(SI@FCC_A1)	w(AL@LIQUID)	w(CU@LIQUID)	w(SI@LIQUID)	w(AL@ALCU_THETA)	w(CU@ALCU_THETA)	w(SI@ALCU_THETA)	w(AL@DIAMOND_A4)	w(CU@DIAMOND_A4)	w(SI@DIAMOND_A4)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(SI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI				
900.1070329	89	10	1	0	0	98.84850925	1.044805509	0.1066852363	89	10	1							0.00305768529	-0.002780336324	-0.0002773489665	-900.1070329	0	15.992188410334	
900.0970329	89	10	1	0.0003277071064	0.0003105943866	98.84814787	1.045133535	0.1067185919	88.99694182	10.00278079	1.000277394							0	0	0	-900.0970329	0.0003105943866	48.4004756648828	
900.0770329	89	10	1	0.000982091304	0.0006203736789	98.84742506	1.045789631	0.1067853127	88.99082747	10.00834053	1.000831999							0	0	0	-900.0770329	0.0006203736789	64.5818828167288	
900.0370329	89	10	1	0.002288583853	0.001239363455	98.84597898	1.047102244	0.106918778	88.9785999	10.019459	1.001941103							0	0	0	-900.0370329	0.001239363455	64.700811498957	
899.9570329	89	10	1	0.004892078355	0.002472808172	98.8430864	1.049727823	0.1071857795	88.95415321	10.04168825	1.004158533							0	0	0	-899.9570329	0.002472808172	-11173.8793030816	
899.8770329	89	10	1	0.007481286519	0.002465606323	98.84019291	1.052354201	0.1074528844	88.92971789	10.06390719	1.00637492							0	0	0	-899.8770329	0.002465606323	-11750.1730482503	
899.7970329	89	10	1	0.01005727388	0.00245911732	98.83729853	1.054981379	0.1077200932	88.90529393	10.0861158	1.008590264							0	0	0	-899.7970329	0.00245911732	-12359.9205204579	
899.7170329	89	10	1	0.01262014089	0.00245266109	98.83440323	1.057609363	0.1079874066	88.88088132	10.10831411	1.010804567							0	0	0	-899.7170329	0.00245266109	-12420.1568766471	
899.6370329	89	10	1	0.01516998451	0.002446234895	98.83150702	1.060238154	0.1082548249	88.85648007	10.1305021	1.013017828							0	0	0	-899.6370329	0.002446234895	-12478.1278410211	
899.5570329	89	10	1	0.01770690074	0.002439838515	98.8286099	1.062867754	0.1085223483	88.83209018	10.15267977	1.015230047							0	0	0	-899.5570329	0.002439838515	-12536.2261644634	
899.4770329	89	10	1	0.02023098466	0.002433471746	98.82571186	1.065498165	0.1087899773	88.80771167	10.17484711	1.017441223							0	0	0	-899.4770329	0.002433471746	-12594.4655346068	
899.3970329	89	10	1	0.02274233043	0.002427134386	98.8228129	1.06812939	0.1090577122	88.78334454	10.19700411	1.019651354							0	0	0	-899.3970329	0.002427134386	-12652.8412700844	
899.3170329	89	10	1	0.0252410313	0.00242082623	98.81991302	1.070761429	0.1093255532	88.7589888	10.21915076	1.021860441							0	0	0	-899.3170329	0.00242082623	-12711.3506880362	
899.2370329	89	10	1	0.02772717964	0.002414547077	98.81701221	1.073394286	0.1095935007	88.73464445	10.24128707	1.024068483							0	0	0	-899.2370329	0.002414547077	-12769.9981178039	
899.1570329	89	10	1	0.03020086693	0.00240829673	98.81411048	1.076027962	0.109861555	88.71031151	10.26341301	1.026275478							0	0	0	-899.1570329	0.00240829673	-12828.7818647709	
899.0770329	89	10	1	0.03266218375	0.00240207499	98.81120782	1.078662459	0.1101297165	88.68598999	10.28552859	1.028481426							0	0	0	-899.0770329	0.00240207499	-12887.7003280894	
898.9970329	89	10	1	0.03511121984	0.002395881662	98.80830424	1.081297778	0.1103979855	88.66167988	10.30763379	1.030686327							0	0	0	-898.9970329	0.002395881662	-12946.7560041361	
898.9170329	89	10	1	0.0375480641	0.002389716553	98.80539972	1.083933923	0.1106663622	88.63738121	10.32972861	1.032890179							0	0	0	-898.9170329	0.002389716553	-13005.9483622604	
898.8370329	89	10	1	0.03997280455	0.002383579471	98.80249426	1.086570894	0.1109348471	88.61309397	10.35181305	1.035092982							0	0	0	-898.8370329	0.002383579471	-13065.2769135031	
898.7570329	89	10	1	0.04238552841	0.002377470226	98.79958787	1.089208694	0.1112034404	88.58881818	10.37388709	1.037294735							0	0	0	-898.7570329	0.002377470226	-13124.7422596012	
898.6770329	89	10	1	0.04478632205	0.00237138863	98.79668053	1.091847326	0.1114721425	88.56455383	10.39595073	1.039495437							0	0	0	-898.6770329	0.00237138863	-13184.3439697787	
898.5970329	89	10	1	0.04717527104	0.002365334496	98.79377226	1.09448679	0.1117409537	88.54030095	10.41800396	1.041695088							0	0	0	-898.5970329	0.002365334496	-13244.0816588779	
898.5170329	89	10	1	0.04955246015	0.002359307639	98.79086304	1.097127088	0.1120098743	88.51605954	10.44004678	1.043893687							0	0	0	-898.5170329	0.002359307639	-13303.9571815322	
898.4370329	89	10	1	0.05191797333	0.002353307877	98.78795287	1.099768224	0.1122789047	88.4918296	10.46207917	1.046091234							0	0	0	-898.4370329	0.002353307877	-13363.9691019144	
898.3570329	89	10	1	0.05427189377	0.002347335027	98.78504176	1.102410198	0.1125480451	88.46761114	10.48410114	1.048287727							0	0	0	-898.3570329	0.002347335027	-13424.1183266025	
898.2770329	89	10	1	0.05661430387	0.002341388911	98.78212969	1.105053013	0.1128172959	88.44340417	10.50611267	1.050483166							0	0	0	-898.2770329	0.002341388911	-13484.4034197914	
898.1970329	89	10	1	0.05894528527	0.002335469348	98.77921667	1.107696671	0.1130866574	88.41920869	10.52811376	1.05267755							0	0	0	-898.1970329	0.002335469348	-13544.825412568	
898.1170329	89	10	1	0.06126491884	0.002329576164	98.7763027	1.110341173	0.1133561299	88.39502472	10.5501044	1.054870879							0	0	0	-898.1170329	0.002329576164	-13605.3875412148	
898.0370329	89	10	1	0.06357328471	0.002323709184	98.77338776	1.112986522	0.1136257138	88.37085226	10.57208459	1.057063151							0	0	0	-898.0370329	0.002323709184	-13666.0839433613	
897.9570329	89	10	1	0.06587046226	0.002317868232	98.77047187	1.11563272	0.1138954093	88.34669132	10.59405431	1.059254367							0	0	0	-897.9570329	0.002317868232	-13726.9180904035	
897.8770329	89	10	1	0.06815653014	0.002312053139	98.76755501	1.118279769	0.1141652169	88.3225419	10.61601357	1.061444526							0	0	0	-897.8770329	0.002312053139	-13787.8910522427	
897.7970329	89	10	1	0.07043156628	0.002306263733	98.76463719	1.12092767	0.1144351367	88.29840401	10.63796236	1.063633627							0	0	0	-897.7970329	0.002306263733	-13849.0005605625	
897.7170329	89	10	1	0.07269564788	0.002300499846	98.7617184	1.123576427	0.1147051692	88.27427767	10.65990067	1.065821668							0	0	0	-897.7170329	0.002300499846	-13910.2478149958	
897.6370329	89	10	1	0.07494885145	0.00229476131	98.75879865	1.12622604	0.1149753147	88.25016286	10.68182849	1.068008651							0	0	0	-897.6370329	0.00229476131	-13971.6317217075	
897.5570329	89	10	1	0.07719125279	0.002289047959	98.75587792	1.128876511	0.1152455734	88.22605961	10.70374582	1.070194574							0	0	0	-897.5570329	0.002289047959	-14033.1548682202	
897.4770329	89	10	1	0.07942292699	0.00228335963	98.75295621	1.131527844	0.1155159457	88.20196792	10.72565265	1.072379435							0	0	0	-897.4770329	0.00228335963	-14094.8161928354	
897.3970329	89	10	1	0.0816439485	0.002277696159	98.75003353	1.134180039	0.115786432	88.17788779	10.74754897	1.074563236							0	0	0	-897.3970329	0.002277696159	-14156.6147218261	
897.3170329	89	10	1	0.08385439104	0.002272057385	98.74710987	1.1368331	0.1160570325	88.15381923	10.76943479	1.076745975							0	0	0	-897.3170329	0.002272057385	-14218.5506711432	
897.2370329	89	10	1	0.0860543277	0.002266443147	98.74418523	1.139487027	0.1163277475	88.12976225	10.79131009	1.078927652							0	0	0	-897.2370329	0.002266443147	-14280.6256551389	
897.1570329	89	10	1	0.0882438309	0.002260853288	98.7412596	1.142141823	0.1165985775	88.10571686	10.81317488	1.081108265							0	0	0	-897.1570329	0.002260853288	-14342.8386989456	
897.0770329	89	10	1	0.0904229724	0.002255287649	98.73833299	1.14479749	0.1168695226	88.08168306	10.83502913	1.083287815							0	0	0	-897.0770329	0.002255287649	-14405.188966019	
896.9970329	89	10	1	0.0925918233	0.002249746075	98.73540539	1.14745403	0.1171405833	88.05766085	10.85687285	1.0854663							0	0	0	-896.9970329	0.002249746075	-14467.6794503413	
896.9170329	89	10	1	0.09475045408	0.002244228412	98.7324768	1.150111445	0.1174117597	88.03365025	10.87870603	1.087643721							0	0	0	-896.9170329	0.002244228412	-14530.3080321438	
896.8370329	89	10	1	0.09689893459	0.002238734506	98.72954721	1.152769737	0.1176830524	88.00965125	10.90052867	1.089820076							0	0	0	-896.8370329	0.002238734506	-14593.0739195168	
896.7570329	89	10	1	0.09903733404	0.002233264205	98.72661663	1.155428909	0.1179544615	87.98566387	10.92234076	1.091995365							0	0	0	-896.7570329	0.002233264205	-14655.978991751	
896.6770329	89	10	1	0.101165721	0.002227817359	98.72368505	1.158088961	0.1182259875	87.96168812	10.94414229	1.094169588							0	0	0	-896.6770329	0.002227817359	-14719.0238643472	
896.5970329	89	10	1	0.1032841635	0.002222393819	98.72075247	1.160749897	0.1184976305	87.93772399	10.96593327	1.096342743							0	0	0	-896.5970329	0.002222393819	-14782.2064786372	
896.5170329	89	10	1	0.105392729	0.002216993436	98.71781889	1.163411718	0.118769391	87.9137715	10.98771367	1.098514831							0	0	0	-896.5170329	0.002216993436	-14845.5289319376	
896.4370329	89	10	1	0.1074914841	0.002211616065	98.7148843	1.166074426	0.1190412692	87.88983064	11.00948351	1.10068585							0	0	0	-896.4370329	0.002211616065	-14908.9905325753	
896.3570329	89	10	1	0.1095804951	0.002206261559	98.71194871	1.168738024	0.1193132655	87.86590143	11.03124277	1.102855801							0	0	0	-896.3570329	0.002206261559	-14972.5907440408	
896.2770329	89	10	1	0.1116598275	0.002200929775	98.70901211	1.171402513	0.1195853802	87.84198387	11.05299145	1.105024682							0	0	0	-896.2770329	0.002200929775	-15036.3303274539	
896.1970329	89	10	1	0.1137295465	0.002195620569	98.70607449	1.174067896	0.1198576136	87.81807797	11.07472954	1.107192493							0	0	0	-896.1970329	0.002195620569	-15100.2087894069	
896.1170329	89	10	1	0.1157897165	0.0021903338	98.70313586	1.176734175	0.120129966	87.79418373	11.09645703	1.109359234							0	0	0	-896.1170329	0.0021903338	-15164.2270065952	
