T	w(AL)	w(CU)	w(SI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(CU@FCC_A1)	w(SI@FCC_A1)	w(AL@LIQUID)	w(CU@LIQUID)	w(SI@LIQUID)	w(AL@DIAMOND_A4)	w(CU@DIAMOND_A4)	w(SI@DIAMOND_A4)	w(AL@ALCU_THETA)	w(CU@ALCU_THETA)	w(SI@ALCU_THETA)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(SI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI				
856.3239531	86	4	10	0	0	98.37289362	0.4151433344	1.211963047	86	4	10							0.001584646401	-0.0004591277634	-0.001125518638	-856.3239531	0	38.7102993586862	
856.3139531	86	4	10	0.0001314176344	0.0001282264282	98.37266319	0.4152039928	1.212132818	85.99841535	4.000459119	10.00112553							0	0	0	-856.3139531	0.0001282264282	117.263787112685	
856.2939531	86	4	10	0.0003938017179	0.0002560817178	98.37220224	0.4153254073	1.212472356	85.99524623	4.00137733	10.00337644							0	0	0	-856.2939531	0.0002560817178	156.404874798354	
856.2539531	86	4	10	0.0009181666827	0.0005119001332	98.37128028	0.4155682237	1.213151494	85.98890863	4.003213575	10.0078778							0	0	0	-856.2539531	0.0005119001332	156.451969803065	
856.1739531	86	4	10	0.001965272271	0.001022645664	98.369436	0.4160540303	1.214509972	85.97623605	4.006885346	10.0168786							0	0	0	-856.1739531	0.001022645664	-62740.6359098224	
856.0939531	86	4	10	0.00300989933	0.001021367366	98.36759121	0.4165400688	1.215868718	85.96356699	4.010556156	10.02587685							0	0	0	-856.0939531	0.001021367366	-65509.4015852179	
856.0139531	86	4	10	0.004052257376	0.001020194256	98.36574593	0.4170263388	1.217227733	85.95090144	4.014225998	10.03487256							0	0	0	-856.0139531	0.001020194256	-68272.5820265125	
855.9339531	86	4	10	0.005092353885	0.001019023813	98.36390014	0.4175128405	1.218587017	85.9382394	4.017894873	10.04386573							0	0	0	-855.9339531	0.001019023813	-68423.8013265962	
855.8539531	86	4	10	0.006130196174	0.001017855883	98.36205385	0.4179995745	1.219946572	85.92558086	4.02156278	10.05285636							0	0	0	-855.8539531	0.001017855883	-68571.0089305977	
855.7739531	86	4	10	0.007165791526	0.00101669046	98.36020706	0.4184865411	1.221306396	85.91292583	4.025229721	10.06184445							0	0	0	-855.7739531	0.00101669046	-68718.4082156399	
855.6939531	86	4	10	0.008199147194	0.001015527535	98.35835977	0.4189737405	1.22266649	85.9002743	4.028895696	10.07083							0	0	0	-855.6939531	0.001015527535	-68865.9387911237	
855.6139531	86	4	10	0.0092302704	0.0010143671	98.35651197	0.4194611732	1.224026855	85.88762628	4.032560705	10.07981302							0	0	0	-855.6139531	0.0010143671	-69013.6577956331	
855.5339531	86	4	10	0.01025916834	0.001013209148	98.35466367	0.4199488396	1.22538749	85.87498175	4.036224748	10.0887935							0	0	0	-855.5339531	0.001013209148	-69161.5933391958	
855.4539531	86	4	10	0.01128584816	0.001012053672	98.35281486	0.4204367399	1.226748396	85.86234072	4.039887827	10.09777145							0	0	0	-855.4539531	0.001012053672	-69309.713973438	
855.3739531	86	4	10	0.01231031701	0.001010900664	98.35096555	0.4209248745	1.228109572	85.84970319	4.04354994	10.10674687							0	0	0	-855.3739531	0.001010900664	-69457.9879722823	
855.2939531	86	4	10	0.01333258198	0.001009750116	98.34911574	0.4214132439	1.22947102	85.83706915	4.04721109	10.11571976							0	0	0	-855.2939531	0.001009750116	-69606.4132257328	
855.2139531	86	4	10	0.01435265015	0.00100860202	98.34726541	0.4219018483	1.230832739	85.8244386	4.050871275	10.12469012							0	0	0	-855.2139531	0.00100860202	-69755.0486811311	
855.1339531	86	4	10	0.01537052855	0.00100745637	98.34541458	0.4223906881	1.232194729	85.81181155	4.054530497	10.13365796							0	0	0	-855.1339531	0.00100745637	-69903.8924409987	
855.0539531	86	4	10	0.01638622419	0.001006313158	98.34356325	0.4228797636	1.233556991	85.79918798	4.058188756	10.14262326							0	0	0	-855.0539531	0.001006313158	-70052.9128237403	
854.9739531	86	4	10	0.01739974406	0.001005172377	98.3417114	0.4233690753	1.234919525	85.7865679	4.061846052	10.15158605							0	0	0	-854.9739531	0.001005172377	-70202.0768245157	
854.8939531	86	4	10	0.01841109511	0.001004034018	98.33985905	0.4238586235	1.236282331	85.7739513	4.065502386	10.16054631							0	0	0	-854.8939531	0.001004034018	-70351.4448687306	
854.8139531	86	4	10	0.01942028426	0.001002898076	98.33800618	0.4243484085	1.237645408	85.76133819	4.069157758	10.16950406							0	0	0	-854.8139531	0.001002898076	-70501.0144442255	
854.7339531	86	4	10	0.02042731841	0.001001764542	98.33615281	0.4248384307	1.239008759	85.74872855	4.072812168	10.17845928							0	0	0	-854.7339531	0.001001764542	-70650.7224630338	
854.6539531	86	4	10	0.02143220442	0.001000633409	98.33429893	0.4253286904	1.240372381	85.7361224	4.076465617	10.18741199							0	0	0	-854.6539531	0.001000633409	-70800.6353161198	
854.5739531	86	4	10	0.02243494913	0.0009995046702	98.33244454	0.425819188	1.241736277	85.72351972	4.080118106	10.19636218							0	0	0	-854.5739531	0.0009995046702	-70950.7357070402	
854.4939531	86	4	10	0.02343555935	0.0009983783181	98.33058963	0.426309924	1.243100445	85.71092052	4.083769634	10.20530985							0	0	0	-854.4939531	0.0009983783181	-71101.0126374289	
854.4139531	86	4	10	0.02443404185	0.0009972543456	98.32873422	0.4268008985	1.244464886	85.69832479	4.087420202	10.21425501							0	0	0	-854.4139531	0.0009972543456	-71251.4769386167	
854.3339531	86	4	10	0.02543040339	0.0009961327456	98.32687829	0.427292112	1.245829601	85.68573253	4.09106981	10.22319766							0	0	0	-854.3339531	0.0009961327456	-71402.1205426267	
854.2539531	86	4	10	0.02642465069	0.0009950135108	98.32502185	0.4277835649	1.247194589	85.67314374	4.09471846	10.2321378							0	0	0	-854.2539531	0.0009950135108	-71552.944946088	
854.1739531	86	4	10	0.02741679044	0.0009938966342	98.32316489	0.4282752574	1.24855985	85.66055842	4.09836615	10.24107543							0	0	0	-854.1739531	0.0009938966342	-71703.9547701125	
854.0939531	86	4	10	0.02840682932	0.0009927821087	98.32130742	0.42876719	1.249925386	85.64797657	4.102012883	10.25001055							0	0	0	-854.0939531	0.0009927821087	-71855.1451091783	
854.0139531	86	4	10	0.02939477396	0.0009916699272	98.31944944	0.429259363	1.251291195	85.63539818	4.105658657	10.25894317							0	0	0	-854.0139531	0.0009916699272	-72006.5174631356	
853.9339531	86	4	10	0.03038063098	0.0009905600827	98.31759094	0.4297517768	1.252657279	85.62282325	4.109303473	10.26787328							0	0	0	-853.9339531	0.0009905600827	-72158.0733376489	
853.8539531	86	4	10	0.03136440695	0.0009894525682	98.31573193	0.4302444317	1.254023637	85.61025178	4.112947333	10.27680089							0	0	0	-853.8539531	0.0009894525682	-72309.8142989632	
853.7739531	86	4	10	0.03234610844	0.0009883473768	98.3138724	0.4307373282	1.25539027	85.59768377	4.116590235	10.285726							0	0	0	-853.7739531	0.0009883473768	-72461.7386238524	
853.6939531	86	4	10	0.03332574197	0.0009872445015	98.31201236	0.4312304664	1.256757177	85.58511921	4.120232182	10.2946486							0	0	0	-853.6939531	0.0009872445015	-72613.8413137671	
