T	w(AL)	w(CU)	w(SI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(CU@FCC_A1)	w(SI@FCC_A1)	w(AL@LIQUID)	w(CU@LIQUID)	w(SI@LIQUID)	w(AL@DIAMOND_A4)	w(CU@DIAMOND_A4)	w(SI@DIAMOND_A4)	w(AL@ALCU_THETA)	w(CU@ALCU_THETA)	w(SI@ALCU_THETA)	dwdT_L(AL@FCC_A1)	dwdT_L(CU@FCC_A1)	dwdT_L(SI@FCC_A1)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(SI@LIQUID)	dwdT_L(AL@DIAMOND_A4)	dwdT_L(CU@DIAMOND_A4)	dwdT_L(SI@DIAMOND_A4)	dwdT_L(AL@ALCU_THETA)	dwdT_L(CU@ALCU_THETA)	dwdT_L(SI@ALCU_THETA)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI	SI	SI	SI	SI	SI	SI	SI	SI	SI				
897.4217508	93	2	5	0	0	99.2650928	0.1902640522	0.5446431452	93	2	5							0.001836908248	-0.0005306118239	-0.001306296424	0.001836908248	-0.0005306118239	-0.001306296424							-897.4217508	0	16.9640099663301	
897.4117508	93	2	5	0.0002969126458	0.000293287072	99.26488532	0.190316357	0.5447983196	92.99816309	2.00053061	5.001306303							0.003673755121	-0.001061210578	-0.002612544543	0	0	0							-897.4117508	0.000293287072	51.2285628040844	
897.3917508	93	2	5	0.0008899602036	0.0005859966723	99.26447032	0.1904210078	0.5451086685	92.99448946	2.001591787	5.003918749							0.005510343422	-0.001591745703	-0.003918597719	0	0	0							-897.3917508	0.0005859966723	68.3579653247901	
897.3517508	93	2	5	0.002074076161	0.001170624471	99.2636403	0.1906302934	0.5457294042	92.98714296	2.003713959	5.009143082							0.009182974482	-0.002652685143	-0.006530289339	0	0	0							-897.3517508	0.001170624471	68.4915826727795	
897.2717508	93	2	5	0.004434453017	0.002336208904	99.26198009	0.1910489035	0.5469710068	92.97245296	2.00795757	5.01958947							0.0165259611	-0.004774013689	-0.01175194741	0	0	0							-897.2717508	0.002336208904	68.7839107473123	
897.1117508	93	2	5	0.009124014157	0.004652376691	99.25865898	0.1918862799	0.5494547369	92.94308501	2.016441857	5.040473134							0.03120288377	-0.009014483369	-0.0221884004	0	0	0							-897.1117508	0.004652376691	69.4269956285013	
896.7917508	93	2	5	0.01836988824	0.009216534322	99.25201406	0.1935616832	0.5544242596	92.88439751	2.03339882	5.082203668							0.06052051322	-0.01748666152	-0.0430338517	0	0	0							-896.7917508	0.009216534322	70.747167215292	
896.1517508	93	2	5	0.03636691824	0.01810722843	99.23871313	0.1969151618	0.5643717122	92.76721561	2.067265987	5.165518401							0.1190111346	-0.03439598064	-0.08461515395	0	0	0							-896.1517508	0.01810722843	73.329782413208	
894.8717508	93	2	5	0.07049881691	0.03497584375	99.21206596	0.2036335386	0.5843004997	92.53362431	2.134812706	5.331562986							0.2354121555	-0.06807350463	-0.1673386509	0	0	0							-894.8717508	0.03497584375	78.7668416859569	
892.3117508	93	2	5	0.1321375458	0.06545838021	99.15858211	0.2171215238	0.6242963649	92.06953975	2.269148976	5.661311273							0.4658883686	-0.1348587682	-0.3310296005	0	0	0							-892.3117508	0.06545838021	-734.890664818871	
889.7517508	93	2	5	0.1861311952	0.06136124259	99.10483318	0.2306826605	0.6644841636	91.60962469	2.402408712	5.987966597							0.4617036218	-0.1337784859	-0.3279251359	0	0	0							-889.7517508	0.06136124259	-665.449672054022	
887.1917508	93	2	5	0.2337936513	0.05771257651	99.05080031	0.2443295742	0.7048701157	91.15387284	2.534585211	6.311541946							0.4575241462	-0.1326909844	-0.3248331618	0	0	0							-887.1917508	0.05771257651	-745.152953041537	
884.6317508	93	2	5	0.2761606285	0.05444769229	98.99646538	0.2580745677	0.7454600566	90.70227337	2.665673369	6.632053265							0.4533555747	-0.131598366	-0.3217572087	0	0	0							-884.6317508	0.05444769229	-830.048928636382	
882.0717508	93	2	5	0.3140556668	0.05150986986	98.94181032	0.2719298021	0.7862598737	90.25480706	2.795670914	6.949522022							0.4492062898	-0.1305034735	-0.3187028163	0	0	0							-882.0717508	0.05150986986	-919.781764437443	
879.5117508	93	2	5	0.3481415065	0.04885300651	98.88681728	0.2859072899	0.8272754283	89.81144807	2.924577881	7.263974045							0.4450829812	-0.1294086218	-0.3156743594	0	0	0							-879.5117508	0.04885300651	-1014.40549632323	
876.9517508	93	2	5	0.3789573248	0.04643930933	98.83146854	0.3000189311	0.8685125299	89.3721646	3.052396369	7.575439035							0.4409916103	-0.1283158826	-0.3126757276	0	0	0							-876.9517508	0.04643930933	-1113.98907722049	
874.3917508	93	2	5	0.40694611	0.04423749787	98.77574644	0.3142764785	0.9099770811	88.93691956	3.17913032	7.883950117							0.4369374597	-0.1272271034	-0.3097103563	0	0	0							-874.3917508	0.04423749787	-1218.60537750943	
