T	w(AL)	w(SI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(SI@FCC_A1)	w(AL@LIQUID)	w(SI@LIQUID)	w(AL@DIAMOND_A4)	w(SI@DIAMOND_A4)	dwdT_L(AL@LIQUID)	dwdT_L(SI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	mole/mole	kg/kg	%	%	%	%	%	%	SI	SI				
889.6646727	93	7	0	0	99.21579681	0.7842031867	93	7			0.001483835029	-0.001483835029	-889.6646727	0	20.7853524147096	
889.6546727	93	7	0.0002394892306	0.0002388932359	99.2156112	0.7843887977	92.99851582	7.001484182			0	0	-889.6546727	0.0002388932359	62.9340543932494	
889.6346727	93	7	0.0007176724195	0.0004771291049	99.21523997	0.7847600297	92.99554864	7.004451356			0	0	-889.6346727	0.0004771291049	83.9600913983877	
889.5946727	93	7	0.001672841637	0.0009534361737	99.21449746	0.7855025383	92.9896142	7.0103858			0	0	-889.5946727	0.0009534361737	84.0547015463103	
889.5146727	93	7	0.003577995277	0.00190350049	99.21301227	0.7869877288	92.9777477	7.022252299			0	0	-889.5146727	0.00190350049	-19854.1100996146	
889.4346727	93	7	0.005475302846	0.001899453788	99.21152687	0.78847313	92.96588439	7.034115606			0	0	-889.4346727	0.001899453788	-20866.4594845116	
889.3546727	93	7	0.007365356755	0.001895793941	99.21004124	0.7899587578	92.95402428	7.045975724			0	0	-889.3546727	0.001895793941	-21900.2461488408	
889.2746727	93	7	0.009248198285	0.001892147882	99.20855539	0.791444613	92.94216735	7.057832654			0	0	-889.2746727	0.001892147882	-21981.6616978564	
889.1946727	93	7	0.01112386803	0.001888515098	99.2070693	0.7929306955	92.9303136	7.0696864			0	0	-889.1946727	0.001888515098	-22061.9211816966	
889.1146727	93	7	0.01299240628	0.001884895519	99.20558299	0.7944170057	92.91846304	7.081536963			0	0	-889.1146727	0.001884895519	-22142.333719175	
889.0346727	93	7	0.01485385304	0.001881289073	99.20409646	0.7959035437	92.90661566	7.093384343			0	0	-889.0346727	0.001881289073	-22222.8932124101	
888.9546727	93	7	0.016708248	0.001877695689	99.20260969	0.7973903096	92.89477146	7.105228541			0	0	-888.9546727	0.001877695689	-22303.6058035167	
888.8746727	93	7	0.01855563057	0.001874115298	99.2011227	0.7988773036	92.88293044	7.11706956			0	0	-888.8746727	0.001874115298	-22384.4714881189	
888.7946727	93	7	0.02039603987	0.00187054783	99.19963547	0.8003645259	92.8710926	7.1289074			0	0	-888.7946727	0.00187054783	-22465.4840709709	
888.7146727	93	7	0.02222951472	0.001866993215	99.19814802	0.8018519767	92.85925794	7.140742063			0	0	-888.7146727	0.001866993215	-22546.6499584023	
888.6346727	93	7	0.02405609368	0.001863451386	99.19666034	0.8033396562	92.84742645	7.15257355			0	0	-888.6346727	0.001863451386	-22627.9659625059	
888.5546727	93	7	0.02587581499	0.001859922273	99.19517244	0.8048275644	92.83559814	7.164401862			0	0	-888.5546727	0.001859922273	-22709.435601078	
888.4746727	93	7	0.02768871665	0.001856405811	99.1936843	0.8063157016	92.823773	7.176227			0	0	-888.4746727	0.001856405811	-22791.0556075172	
888.3946727	93	7	0.02949483635	0.00185290193	99.19219593	0.8078040679	92.81195103	7.188048966			0	0	-888.3946727	0.00185290193	-22872.8231167875	
888.3146727	93	7	0.03129421153	0.001849410565	99.19070734	0.8092926636	92.80013224	7.199867762			0	0	-888.3146727	0.001849410565	-22954.7480036737	
888.2346727	93	7	0.03308687934	0.00184593165	99.18921851	0.8107814887	92.78831661	7.211683387			0	0	-888.2346727	0.00184593165	-23036.8206958338	
888.1546727	93	7	0.03487287668	0.001842465118	99.18772946	0.8122705435	92.77650416	7.223495844			0	0	-888.1546727	0.001842465118	-23119.0448287656	
888.0746727	93	7	0.03665224016	0.001839010905	99.18624017	0.8137598281	92.76469487	7.235305134			0	0	-888.0746727	0.001839010905	-23201.4239775883	
887.9946727	93	7	0.03842500614	0.001835568946	99.18475066	0.8152493427	92.75288874	7.247111258			0	0	-887.9946727	0.001835568946	-23283.9518014104	
887.9146727	93	7	0.04019121071	0.001832139176	99.18326091	0.8167390874	92.74108578	7.258914218			0	0	-887.9146727	0.001832139176	-23366.6286286058	
887.8346727	93	7	0.0419508897	0.001828721531	99.18177094	0.8182290625	92.72928599	7.270714014			0	0	-887.8346727	0.001828721531	-23449.4582364088	
887.7546727	93	7	0.04370407868	0.001825315948	99.18028073	0.8197192681	92.71748935	7.282510648			0	0	-887.7546727	0.001825315948	-23532.4410506538	
887.6746727	93	7	0.04545081299	0.001821922364	99.1787903	0.8212097043	92.70569588	7.294304122			0	0	-887.6746727	0.001821922364	-23615.5740737931	
887.5946727	93	7	0.04719112767	0.001818540716	99.17729963	0.8227003714	92.69390556	7.306094436			0	0	-887.5946727	0.001818540716	-23698.8613188208	
887.5146727	93	7	0.04892505756	0.001815170943	99.17580873	0.8241912695	92.68211841	7.317881592			0	0	-887.5146727	0.001815170943	-23782.2997189147	
887.4346727	93	7	0.0506526372	0.001811812982	99.1743176	0.8256823987	92.67033441	7.329665591			0	0	-887.4346727	0.001811812982	-23865.8899307831	
887.3546727	93	7	0.05237390093	0.001808466773	99.17282624	0.8271737593	92.65855356	7.341446435			0	0	-887.3546727	0.001808466773	-23949.628793726	
887.2746727	93	7	0.05408888281	0.001805132253	99.17133465	0.8286653514	92.64677588	7.353224125			0	0	-887.2746727	0.001805132253	-24033.5206581124	
887.1946727	93	7	0.05579761668	0.001801809364	99.16984282	0.8301571752	92.63500134	7.364998661			0	0	-887.1946727	0.001801809364	-24117.5696156292	
887.1146727	93	7	0.05750013613	0.001798498045	99.16835077	0.8316492308	92.62322995	7.376770046			0	0	-887.1146727	0.001798498045	-24201.7655615253	
887.0346727	93	7	0.05919647452	0.001795198236	99.16685848	0.8331415184	92.61146172	7.388538281			0	0	-887.0346727	0.001795198236	-24286.1127743684	
886.9546727	93	7	0.06088666496	0.001791909878	99.16536596	0.8346340382	92.59969663	7.400303367			0	0	-886.9546727	0.001791909878	-24370.6119410943	
886.8746727	93	7	0.06257074033	0.001788632912	99.16387321	0.8361267903	92.58793469	7.412065305			0	0	-886.8746727	0.001788632912	-24455.2638451477	
886.7946727	93	7	0.0642487333	0.00178536728	99.16238023	0.837619775	92.5761759	7.423824097			0	0	-886.7946727	0.00178536728	-24540.069264409	
886.7146727	93	7	0.06592067627	0.001782112924	99.16088701	0.8391129923	92.56442026	7.435579744			0	0	-886.7146727	0.001782112924	-24625.0290755107	
886.6346727	93	7	0.06758660146	0.001778869787	99.15939356	0.8406064425	92.55266775	7.447332247			0	0	-886.6346727	0.001778869787	-24710.136465806	
886.5546727	93	7	0.06924654081	0.00177563781	99.15789987	0.8421001258	92.54091839	7.459081608			0	0	-886.5546727	0.00177563781	-24795.3962244607	
886.4746727	93	7	0.0709005261	0.001772416938	99.15640596	0.8435940422	92.52917217	7.470827827			0	0	-886.4746727	0.001772416938	-24880.8129790967	
886.3946727	93	7	0.07254858882	0.001769207114	99.15491181	0.8450881919	92.51742909	7.482570907			0	0	-886.3946727	0.001769207114	-24966.3761410699	
886.3146727	93	7	0.07419076029	0.001766008281	99.15341742	0.8465825752	92.50568915	7.494310848			0	0	-886.3146727	0.001766008281	-25052.0944924702	
886.2346727	93	7	0.0758270716	0.001762820385	99.15192281	0.8480771921	92.49395235	7.506047652			0	0	-886.2346727	0.001762820385	-25137.9649910536	
886.1546727	93	7	0.07745755361	0.001759643369	99.15042796	0.849572043	92.48221868	7.517781321			0	0	-886.1546727	0.001759643369	-25223.9888649235	
886.0746727	93	7	0.07908223697	0.00175647718	99.14893287	0.8510671278	92.47048815	7.529511855			0	0	-886.0746727	0.00175647718	-25310.1629856411	
885.9946727	93	7	0.08070115213	0.001753321761	99.14743755	0.8525624468	92.45876074	7.541239255			0	0	-885.9946727	0.001753321761	-25396.4886620373	
885.9146727	93	7	0.08231432933	0.00175017706	99.145942	0.8540580002	92.44703648	7.552963524			0	0	-885.9146727	0.00175017706	-25482.9749379223	
885.8346727	93	7	0.08392179858	0.001747043023	99.14444621	0.8555537881	92.43531534	7.564684663			0	0	-885.8346727	0.001747043023	-25569.6068329354	
