T	w(AL)	w(CU)	w(SI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(CU@FCC_A1)	w(SI@FCC_A1)	w(AL@LIQUID)	w(CU@LIQUID)	w(SI@LIQUID)	w(AL@DIAMOND_A4)	w(CU@DIAMOND_A4)	w(SI@DIAMOND_A4)	w(AL@ALCU_THETA)	w(CU@ALCU_THETA)	w(SI@ALCU_THETA)	dwdT_L(AL@FCC_A1)	dwdT_L(CU@FCC_A1)	dwdT_L(SI@FCC_A1)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(SI@LIQUID)	dwdT_L(AL@DIAMOND_A4)	dwdT_L(CU@DIAMOND_A4)	dwdT_L(SI@DIAMOND_A4)	dwdT_L(AL@ALCU_THETA)	dwdT_L(CU@ALCU_THETA)	dwdT_L(SI@ALCU_THETA)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI	SI	SI	SI	SI	SI	SI	SI	SI	SI				
879.7901546	86	10	4	0	0	98.45644125	1.089450752	0.4541080016	86	10	4							0.002282828564	-0.00163299094	-0.0006498376239	0.002282828564	-0.00163299094	-0.0006498376239							-879.7901546	0	27.0200123311478	
879.7801546	86	10	4	0.0001937481441	0.0001834652664	98.45612678	1.089675781	0.4541974382	85.99771633	10.00163359	4.000650079							0.004566354626	-0.003266480864	-0.001299873762	0	0	0							-879.7801546	0.0001834652664	81.9924475892177	
879.7601546	86	10	4	0.0005804836745	0.0003663056209	98.45549761	1.090126052	0.4543763341	85.99315191	10.00489869	4.001949402							0.006847681183	-0.004898397274	-0.001949283909	0	0	0							-879.7601546	0.0003663056209	109.372007904812	
879.7201546	86	10	4	0.001353214188	0.000732117137	98.4542392	1.091026646	0.4547341509	85.98402297	10.01142895	4.004548078							0.01141167194	-0.008163186722	-0.003248485214	0	0	0							-879.7201546	0.000732117137	109.433145981159	
879.6401546	86	10	4	0.002895177882	0.001461996432	98.45172158	1.092828501	0.4554499226	85.96577141	10.02448496	4.009743632							0.02053321614	-0.01468815972	-0.005845056418	0	0	0							-879.6401546	0.001461996432	109.775561035662	
879.4801546	86	10	4	0.00596518541	0.002915078059	98.4466831	1.096434878	0.4568820205	85.92929361	10.05057884	4.020127548							0.03875729947	-0.02772450552	-0.01103279394	0	0	0							-879.4801546	0.002915078059	110.450037405498	
879.1601546	86	10	4	0.01205007191	0.005794787822	98.4365932	1.103658355	0.4597484422	85.85643916	10.1026942	4.04086664							0.07512951384	-0.05374283762	-0.02138667622	0	0	0							-879.1601546	0.005794787822	111.906042495192	
878.5201546	86	10	4	0.02398680891	0.01143646398	98.41636136	1.118148461	0.4654901752	85.71113574	10.20663475	4.08222951							0.1475706732	-0.1055623907	-0.04200828246	0	0	0							-878.5201546	0.01143646398	114.902528231408	
877.2401546	86	10	4	0.04700227133	0.02230986213	98.37568516	1.147304842	0.4770099956	85.4221399	10.4133621	4.164498003							0.2912459832	-0.2083369244	-0.08290905885	0	0	0							-877.2401546	0.02230986213	120.855348938186	
874.6801546	86	10	4	0.0898707253	0.04251745946	98.29345255	1.206347974	0.5001994725	84.85055449	10.82222446	4.327221047							0.5738019753	-0.4104478225	-0.1633541528	0	0	0							-874.6801546	0.04251745946	-1392.75662769904	
