T	w(AL)	w(CU)	w(SI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(CU@FCC_A1)	w(SI@FCC_A1)	w(AL@LIQUID)	w(CU@LIQUID)	w(SI@LIQUID)	w(AL@ALCU_THETA)	w(CU@ALCU_THETA)	w(SI@ALCU_THETA)	w(AL@DIAMOND_A4)	w(CU@DIAMOND_A4)	w(SI@DIAMOND_A4)	dwdT_L(AL@FCC_A1)	dwdT_L(CU@FCC_A1)	dwdT_L(SI@FCC_A1)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(SI@LIQUID)	dwdT_L(AL@ALCU_THETA)	dwdT_L(CU@ALCU_THETA)	dwdT_L(SI@ALCU_THETA)	dwdT_L(AL@DIAMOND_A4)	dwdT_L(CU@DIAMOND_A4)	dwdT_L(SI@DIAMOND_A4)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI	SI	SI	SI	SI	SI	SI	SI	SI	SI				
528.3228778	92	7	1	1	0.5089675824	93.6400537	5.263408108	1.096538191				47.40673923	52.59326077	0	2.770926539E-05	0	99.99997229	0	0	0				0	0		0		0	-528.3228778	0.5089675824	NaN	
523.2028778	92	7	1	1	0.5089675824	93.6400537	5.263408108	1.096538191				47.40673923	52.59326077	0	2.770926539E-05	0	99.99997229	0	0	0				0	0		0		0	-523.2028778	0.5089675824	NaN	
518.0828778	92	7	1	1	0.5089675824	93.6400537	5.263408108	1.096538191				47.40673923	52.59326077	0	2.770926539E-05	0	99.99997229	0	0	0				0	0		0		0	-518.0828778	0.5089675824	NaN	
512.9628778	92	7	1	1	0.5089675824	93.6400537	5.263408108	1.096538191				47.40673923	52.59326077	0	2.770926539E-05	0	99.99997229	0	0	0				0	0		0		0	-512.9628778	0.5089675824	NaN	
507.8428778	92	7	1	1	0.5089675824	93.6400537	5.263408108	1.096538191				47.40673923	52.59326077	0	2.770926539E-05	0	99.99997229	0	0	0				0	0		0		0	-507.8428778	0.5089675824	NaN	
502.7228778	92	7	1	1	0.5089675824	93.6400537	5.263408108	1.096538191				47.40673923	52.59326077	0	2.770926539E-05	0	99.99997229	0	0	0				0	0		0		0	-502.7228778	0.5089675824	NaN	
497.6028778	92	7	1	1	0.5089675824	93.6400537	5.263408108	1.096538191				47.40673923	52.59326077	0	2.770926539E-05	0	99.99997229	0	0	0				0	0		0		0	-497.6028778	0.5089675824	NaN	
492.4828778	92	7	1	1	0.5089675824	93.6400537	5.263408108	1.096538191				47.40673923	52.59326077	0	2.770926539E-05	0	99.99997229	0	0	0				0	0		0		0	-492.4828778	0.5089675824	NaN	
487.3628778	92	7	1	1	0.5089675824	93.6400537	5.263408108	1.096538191				47.40673923	52.59326077	0	2.770926539E-05	0	99.99997229	0	0	0				0	0		0		0	-487.3628778	0.5089675824	NaN	
482.2428778	92	7	1	1	0.5089675824	93.6400537	5.263408108	1.096538191				47.40673923	52.59326077	0	2.770926539E-05	0	99.99997229	0	0	0				0	0		0		0	-482.2428778	0.5089675824	NaN	
477.1228778	92	7	1	1	0.5089675824	93.6400537	5.263408108	1.096538191				47.40673923	52.59326077	0	2.770926539E-05	0	99.99997229	0	0	0				0	0		0		0	-477.1228778	0.5089675824	NaN	
472.0028778	92	7	1	1	0.5089675824	93.6400537	5.263408108	1.096538191				47.40673923	52.59326077	0	2.770926539E-05	0	99.99997229	0	0	0				0	0		0		0	-472.0028778	0.5089675824	NaN	
466.8828778	92	7	1	1	0.5089675824	93.6400537	5.263408108	1.096538191				47.40673923	52.59326077	0	2.770926539E-05	0	99.99997229	0	0	0				0	0		0		0	-466.8828778	0.5089675824	NaN	
461.7628778	92	7	1	1	0.5089675824	93.6400537	5.263408108	1.096538191				47.40673923	52.59326077	0	2.770926539E-05	0	99.99997229	0	0	0				0	0		0		0	-461.7628778	0.5089675824	NaN	
456.6428778	92	7	1	1	0.5089675824	93.6400537	5.263408108	1.096538191				47.40673923	52.59326077	0	2.770926539E-05	0	99.99997229	0	0	0				0	0		0		0	-456.6428778	0.5089675824	NaN	
451.5228778	92	7	1	1	0.5089675824	93.6400537	5.263408108	1.096538191				47.40673923	52.59326077	0	2.770926539E-05	0	99.99997229	0	0	0				0	0		0		0	-451.5228778	0.5089675824	NaN	
446.4028778	92	7	1	1	0.5089675824	93.6400537	5.263408108	1.096538191				47.40673923	52.59326077	0	2.770926539E-05	0	99.99997229	0	0	0				0	0		0		0	-446.4028778	0.5089675824	NaN	
441.2828778	92	7	1	1	0.5089675824	93.6400537	5.263408108	1.096538191				47.40673923	52.59326077	0	2.770926539E-05	0	99.99997229	0	0	0				0	0		0		0	-441.2828778	0.5089675824	NaN	
436.1628778	92	7	1	1	0.5089675824	93.6400537	5.263408108	1.096538191				47.40673923	52.59326077	0	2.770926539E-05	0	99.99997229	0	0	0				0	0		0		0	-436.1628778	0.5089675824	NaN	
431.0428778	92	7	1	1	0.5089675824	93.6400537	5.263408108	1.096538191				47.40673923	52.59326077	0	2.770926539E-05	0	99.99997229	0	0	0				0	0		0		0	-431.0428778	0.5089675824	NaN	
425.9228778	92	7	1	1	0.5089675824	93.6400537	5.263408108	1.096538191				47.40673923	52.59326077	0	2.770926539E-05	0	99.99997229	0	0	0				0	0		0		0	-425.9228778	0.5089675824	NaN	
420.8028778	92	7	1	1	0.5089675824	93.6400537	5.263408108	1.096538191				47.40673923	52.59326077	0	2.770926539E-05	0	99.99997229	0	0	0				0	0		0		0	-420.8028778	0.5089675824	NaN	
415.6828778	92	7	1	1	0.5089675824	93.6400537	5.263408108	1.096538191				47.40673923	52.59326077	0	2.770926539E-05	0	99.99997229	0	0	0				0	0		0		0	-415.6828778	0.5089675824	NaN	
410.5628778	92	7	1	1	0.5089675824	93.6400537	5.263408108	1.096538191				47.40673923	52.59326077	0	2.770926539E-05	0	99.99997229	0	0	0				0	0		0		0	-410.5628778	0.5089675824	NaN	
405.4428778	92	7	1	1	0.5089675824	93.6400537	5.263408108	1.096538191				47.40673923	52.59326077	0	2.770926539E-05	0	99.99997229	0	0	0				0	0		0		0	-405.4428778	0.5089675824	NaN	
400.3228778	92	7	1	1	0.5089675824	93.6400537	5.263408108	1.096538191				47.40673923	52.59326077	0	2.770926539E-05	0	99.99997229	0	0	0				0	0		0		0	-400.3228778	0.5089675824	NaN	
395.2028778	92	7	1	1	0.5089675824	93.6400537	5.263408108	1.096538191				47.40673923	52.59326077	0	2.770926539E-05	0	99.99997229	0	0	0				0	0		0		0	-395.2028778	0.5089675824	NaN	
390.0828778	92	7	1	1	0.5089675824	93.6400537	5.263408108	1.096538191				47.40673923	52.59326077	0	2.770926539E-05	0	99.99997229	0	0	0				0	0		0		0	-390.0828778	0.5089675824	NaN	
384.9628778	92	7	1	1	0.5089675824	93.6400537	5.263408108	1.096538191				47.40673923	52.59326077	0	2.770926539E-05	0	99.99997229	0	0	0				0	0		0		0	-384.9628778	0.5089675824	NaN	
379.8428778	92	7	1	1	0.5089675824	93.6400537	5.263408108	1.096538191				47.40673923	52.59326077	0	2.770926539E-05	0	99.99997229	0	0	0				0	0		0		0	-379.8428778	0.5089675824	NaN	
374.7228778	92	7	1	1	0.5089675824	93.6400537	5.263408108	1.096538191				47.40673923	52.59326077	0	2.770926539E-05	0	99.99997229	0	0	0				0	0		0		0	-374.7228778	0.5089675824	NaN	
369.6028778	92	7	1	1	0.5089675824	93.6400537	5.263408108	1.096538191				47.40673923	52.59326077	0	2.770926539E-05	0	99.99997229	0	0	0				0	0		0		0	-369.6028778	0.5089675824	NaN	
364.4828778	92	7	1	1	0.5089675824	93.6400537	5.263408108	1.096538191				47.40673923	52.59326077	0	2.770926539E-05	0	99.99997229	0	0	0				0	0		0		0	-364.4828778	0.5089675824	NaN	
359.3628778	92	7	1	1	0.5089675824	93.6400537	5.263408108	1.096538191				47.40673923	52.59326077	0	2.770926539E-05	0	99.99997229	0	0	0				0	0		0		0	-359.3628778	0.5089675824	NaN	
354.2428778	92	7	1	1	0.5089675824	93.6400537	5.263408108	1.096538191				47.40673923	52.59326077	0	2.770926539E-05	0	99.99997229	0	0	0				0	0		0		0	-354.2428778	0.5089675824	NaN	
349.1228778	92	7	1	1	0.5089675824	93.6400537	5.263408108	1.096538191				47.40673923	52.59326077	0	2.770926539E-05	0	99.99997229	0	0	0				0	0		0		0	-349.1228778	0.5089675824	NaN	
344.0028778	92	7	1	1	0.5089675824	93.6400537	5.263408108	1.096538191				47.40673923	52.59326077	0	2.770926539E-05	0	99.99997229	0	0	0				0	0		0		0	-344.0028778	0.5089675824	NaN	
338.8828778	92	7	1	1	0.5089675824	93.6400537	5.263408108	1.096538191				47.40673923	52.59326077	0	2.770926539E-05	0	99.99997229	0	0	0				0	0		0		0	-338.8828778	0.5089675824	NaN	
333.7628778	92	7	1	1	0.5089675824	93.6400537	5.263408108	1.096538191				47.40673923	52.59326077	0	2.770926539E-05	0	99.99997229	0	0	0				0	0		0		0	-333.7628778	0.5089675824	NaN	
328.6428778	92	7	1	1	0.5089675824	93.6400537	5.263408108	1.096538191				47.40673923	52.59326077	0	2.770926539E-05	0	99.99997229	0	0	0				0	0		0		0	-328.6428778	0.5089675824	NaN	
323.5228778	92	7	1	1	0.5089675824	93.6400537	5.263408108	1.096538191				47.40673923	52.59326077	0	2.770926539E-05	0	99.99997229	0	0	0				0	0		0		0	-323.5228778	0.5089675824	NaN	
318.4028778	92	7	1	1	0.5089675824	93.6400537	5.263408108	1.096538191				47.40673923	52.59326077	0	2.770926539E-05	0	99.99997229	0	0	0				0	0		0		0	-318.4028778	0.5089675824	NaN	
313.2828778	92	7	1	1	0.5089675824	93.6400537	5.263408108	1.096538191				47.40673923	52.59326077	0	2.770926539E-05	0	99.99997229	0	0	0				0	0		0		0	-313.2828778	0.5089675824	NaN	
308.1628778	92	7	1	1	0.5089675824	93.6400537	5.263408108	1.096538191				47.40673923	52.59326077	0	2.770926539E-05	0	99.99997229	0	0	0				0	0		0		0	-308.1628778	0.5089675824	NaN	
303.0428778	92	7	1	1	0.5089675824	93.6400537	5.263408108	1.096538191				47.40673923	52.59326077	0	2.770926539E-05	0	99.99997229	0	0	0				0	0		0		0	-303.0428778	0.5089675824	NaN	
300	92	7	1	1	0.5089675824	93.6400537	5.263408108	1.096538191				47.40673923	52.59326077	0	2.770926539E-05	0	99.99997229	0	0	0				0	0		0		0	-300	0.5089675824	NaN	
