T	w(AL)	w(CU)	w(SI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(CU@FCC_A1)	w(SI@FCC_A1)	w(AL@LIQUID)	w(CU@LIQUID)	w(SI@LIQUID)	w(AL@DIAMOND_A4)	w(CU@DIAMOND_A4)	w(SI@DIAMOND_A4)	w(AL@ALCU_THETA)	w(CU@ALCU_THETA)	w(SI@ALCU_THETA)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(SI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI				
865.80578	89	1	10	0	0	98.71781353	0.09542260171	1.186763866	89	1	10							0.001452765572	-0.0001352305322	-0.001317535039	-865.80578	0	33.1938678701035	
865.79578	89	1	10	0.0001509697293	0.000149644082	98.71761205	0.09543701023	1.18695094	88.99854723	1.000135227	10.00131754							0	0	0	-865.79578	0.000149644082	100.456589486318	
865.77578	89	1	10	0.0004524375198	0.0002988976156	98.71720908	0.09546585074	1.187325072	88.99564184	1.000405678	10.00395248							0	0	0	-865.77578	0.0002988976156	133.993537925919	
865.73578	89	1	10	0.001054845467	0.0005974490662	98.71640307	0.09552352335	1.188073407	88.98983161	1.000946538	10.00922185							0	0	0	-865.73578	0.0005974490662	134.066874962254	
865.65578	89	1	10	0.002257539066	0.001193397615	98.71479083	0.09563889147	1.189570277	88.97821338	1.002028089	10.01975853							0	0	0	-865.65578	0.001193397615	-48044.4070386515	
865.57578	89	1	10	0.003457004297	0.001191727797	98.71317829	0.09575428966	1.191067416	88.96659811	1.00310941	10.03029248							0	0	0	-865.57578	0.001191727797	-50272.8102825168	
865.49578	89	1	10	0.004653504761	0.001190202021	98.71156546	0.09586971757	1.192564824	88.95498581	1.004190495	10.0408237							0	0	0	-865.49578	0.001190202021	-52498.3923586449	
865.41578	89	1	10	0.005847051473	0.001188680075	98.70995232	0.09598517531	1.194062502	88.94337648	1.005271345	10.05135218							0	0	0	-865.41578	0.001188680075	-52627.7847522944	
865.33578	89	1	10	0.007037655261	0.001187161793	98.70833889	0.09610066294	1.19556045	88.93177011	1.006351961	10.06187793							0	0	0	-865.33578	0.001187161793	-52754.698439925	
865.25578	89	1	10	0.008225326899	0.001185647161	98.70672515	0.09621618054	1.197058667	88.9201667	1.007432341	10.07240095							0	0	0	-865.25578	0.001185647161	-52881.7538936004	
865.17578	89	1	10	0.00941007711	0.001184136166	98.70511112	0.09633172818	1.198557155	88.90856626	1.008512488	10.08292125							0	0	0	-865.17578	0.001184136166	-53008.9838553679	
865.09578	89	1	10	0.01059191657	0.001182628796	98.70349678	0.09644730592	1.200055913	88.89696878	1.009592399	10.09343882							0	0	0	-865.09578	0.001182628796	-53136.3685183668	
865.01578	89	1	10	0.01177085589	0.001181125037	98.70188214	0.09656291385	1.201554941	88.88537426	1.010672076	10.10395366							0	0	0	-865.01578	0.001181125037	-53263.9238485754	
864.93578	89	1	10	0.01294690564	0.001179624878	98.70026721	0.09667855202	1.20305424	88.8737827	1.011751519	10.11446579							0	0	0	-864.93578	0.001179624878	-53391.6652770176	
864.85578	89	1	10	0.01412007635	0.001178128306	98.69865197	0.09679422053	1.20455381	88.86219409	1.012830728	10.12497519							0	0	0	-864.85578	0.001178128306	-53519.5734232774	
864.77578	89	1	10	0.01529037848	0.001176635309	98.69703643	0.09690991943	1.20605365	88.85060843	1.013909702	10.13548186							0	0	0	-864.77578	0.001176635309	-53647.6280264261	
864.69578	89	1	10	0.01645782245	0.001175145873	98.69542059	0.0970256488	1.207553761	88.83902573	1.014988442	10.14598582							0	0	0	-864.69578	0.001175145873	-53775.8452878556	
864.61578	89	1	10	0.01762241862	0.001173659987	98.69380445	0.09714140871	1.209054144	88.82744598	1.016066948	10.15648707							0	0	0	-864.61578	0.001173659987	-53904.2408654093	
864.53578	89	1	10	0.01878417732	0.001172177638	98.692188	0.09725719924	1.210554798	88.81586919	1.01714522	10.16698559							0	0	0	-864.53578	0.001172177638	-54032.7949303728	
864.45578	89	1	10	0.01994310882	0.001170698814	98.69057126	0.09737302045	1.212055723	88.80429533	1.018223259	10.17748141							0	0	0	-864.45578	0.001170698814	-54161.5236029746	
864.37578	89	1	10	0.02109922332	0.001169223503	98.68895421	0.09748887241	1.213556921	88.79272443	1.019301063	10.18797451							0	0	0	-864.37578	0.001169223503	-54290.4064799715	
864.29578	89	1	10	0.02225253102	0.001167751692	98.68733686	0.09760475521	1.215058389	88.78115647	1.020378634	10.19846489							0	0	0	-864.29578	0.001167751692	-54419.460149723	
864.21578	89	1	10	0.02340304202	0.00116628337	98.6857192	0.0977206689	1.21656013	88.76959146	1.021455971	10.20895257							0	0	0	-864.21578	0.00116628337	-54548.700998715	
864.13578	89	1	10	0.0245507664	0.001164818525	98.68410124	0.09783661357	1.218062143	88.75802939	1.022533074	10.21943754							0	0	0	-864.13578	0.001164818525	-54678.0899444533	
864.05578	89	1	10	0.0256957142	0.001163357144	98.68248298	0.09795258928	1.219564429	88.74647026	1.023609944	10.2299198							0	0	0	-864.05578	0.001163357144	-54807.6437596636	
863.97578	89	1	10	0.02683789538	0.001161899216	98.68086442	0.09806859611	1.221066986	88.73491407	1.024686581	10.24039935							0	0	0	-863.97578	0.001161899216	-54937.3600603654	
863.89578	89	1	10	0.02797731989	0.001160444728	98.67924555	0.09818463412	1.222569817	88.72336082	1.025762984	10.2508762							0	0	0	-863.89578	0.001160444728	-55067.2561876602	
863.81578	89	1	10	0.02911399761	0.00115899367	98.67762638	0.09830070339	1.22407292	88.7118105	1.026839155	10.26135035							0	0	0	-863.81578	0.00115899367	-55197.3106585094	
863.73578	89	1	10	0.03024793837	0.001157546028	98.6760069	0.09841680399	1.225576296	88.70026312	1.027915092	10.27182179							0	0	0	-863.73578	0.001157546028	-55327.5413012511	
863.65578	89	1	10	0.03137915198	0.001156101793	98.67438712	0.098532936	1.227079945	88.68871867	1.028990796	10.28229053							0	0	0	-863.65578	0.001156101793	-55457.9453483847	
863.57578	89	1	10	0.03250764816	0.001154660951	98.67276703	0.09864909947	1.228583867	88.67717715	1.030066266	10.29275658							0	0	0	-863.57578	0.001154660951	-55588.4830012389	
863.49578	89	1	10	0.03363343664	0.001153223491	98.67114664	0.09876529449	1.230088063	88.66563857	1.031141505	10.30321993							0	0	0	-863.49578	0.001153223491	-55719.2097355654	
863.41578	89	1	10	0.03475652705	0.001151789402	98.66952595	0.09888152113	1.231592532	88.65410291	1.03221651	10.31368058							0	0	0	-863.41578	0.001151789402	-55850.1042901803	
863.33578	89	1	10	0.03587692902	0.001150358672	98.66790495	0.09899777945	1.233097275	88.64257018	1.033291282	10.32413854							0	0	0	-863.33578	0.001150358672	-55981.1648737462	
863.25578	89	1	10	0.03699465209	0.00114893129	98.66628364	0.09911406954	1.234602291	88.63104038	1.034365822	10.3345938							0	0	0	-863.25578	0.00114893129	-56112.3893023883	
863.17578	89	1	10	0.0381097058	0.001147507244	98.66466203	0.09923039145	1.236107582	88.6195135	1.03544013	10.34504637							0	0	0	-863.17578	0.001147507244	-56243.7757327806	
863.09578	89	1	10	0.03922209962	0.001146086523	98.66304011	0.09934674527	1.237613147	88.60798954	1.036514205	10.35549625							0	0	0	-863.09578	0.001146086523	-56375.3418825804	
863.01578	89	1	10	0.04033184297	0.001144669116	98.66141788	0.09946313105	1.239118986	88.59646851	1.037588047	10.36594345							0	0	0	-863.01578	0.001144669116	-56507.0859491165	
862.93578	89	1	10	0.04143894525	0.001143255012	98.65979535	0.09957954889	1.2406251	88.58495039	1.038661658	10.37638795							0	0	0	-862.93578	0.001143255012	-56638.9859613876	
862.85578	89	1	10	0.0425434158	0.001141844199	98.65817251	0.09969599883	1.242131488	88.57343519	1.039735036	10.38682977							0	0	0	-862.85578	0.001141844199	-56771.0399719025	
862.77578	89	1	10	0.04364526391	0.001140436666	98.65654937	0.09981248097	1.243638151	88.56192291	1.040808182	10.39726891							0	0	0	-862.77578	0.001140436666	-56903.2659634495	
