T	w(AL)	w(CU)	w(SI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(CU@FCC_A1)	w(SI@FCC_A1)	w(AL@LIQUID)	w(CU@LIQUID)	w(SI@LIQUID)	w(AL@DIAMOND_A4)	w(CU@DIAMOND_A4)	w(SI@DIAMOND_A4)	w(AL@ALCU_THETA)	w(CU@ALCU_THETA)	w(SI@ALCU_THETA)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(SI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI				
892.2605702	90	6	4	0	0	98.93793077	0.6146216954	0.4474475364	90	6	4							0.002270800697	-0.001368229399	-0.0009025712974	-892.2605702	0	39.3411940923098	
892.2405702	90	6	4	0.0005251030281	0.0005080358815	98.93740118	0.6149242896	0.4476745322	89.99545846	6.002736424	4.001805117							0	0	0	-892.2405702	0.0005080358815	39.3934021371173	
892.2205702	90	6	4	0.001049509131	0.001015399354	98.93687158	0.6152268883	0.4479015365	89.99091728	6.00547265	4.003610072							0	0	0	-892.2205702	0.001015399354	39.4333395730063	
892.1805702	90	6	4	0.002097210544	0.002029057221	98.93581231	0.615832109	0.448355581	89.98183584	6.010944587	4.007219571							0	0	0	-892.1805702	0.002029057221	39.4949778257255	
892.1005702	90	6	4	0.004187207891	0.004051165609	98.93369356	0.6170426348	0.4492638037	89.96367683	6.021886321	4.014436852							0	0	0	-892.1005702	0.004051165609	39.6541309709613	
891.9405702	90	6	4	0.008338450682	0.008067652744	98.92945519	0.6194640439	0.4510807633	89.92737419	6.043761434	4.028864372							0	0	0	-891.9405702	0.008067652744	39.9848100436231	
891.6205702	90	6	4	0.01654910826	0.01601213347	98.92097495	0.6243082424	0.4547168046	89.85483063	6.087477635	4.057691732							0	0	0	-891.6205702	0.01601213347	40.5943154798343	
890.9805702	90	6	4	0.03259834533	0.03154247111	98.90400035	0.6340022849	0.4619973619	89.70999028	6.174774439	4.115235279							0	0	0	-890.9805702	0.03154247111	41.8589119472653	
889.7005702	90	6	4	0.06328310066	0.06124054142	98.86999385	0.6534135519	0.4765925934	89.42129774	6.34882585	4.22987641							0	0	0	-889.7005702	0.06124054142	44.4642361359825	
887.1405702	90	6	4	0.1195787967	0.115746596	98.80174514	0.6923335746	0.5059212901	88.84787244	6.694760948	4.457366615							0	0	0	-887.1405702	0.115746596	49.8540086069247	
884.5805702	90	6	4	0.1699728906	0.1645647439	98.733169	0.7313934208	0.5354375776	88.27973231	7.037814987	4.682452702							0	0	0	-884.5805702	0.1645647439	55.4673851705482	
882.0205702	90	6	4	0.2153566446	0.2085542005	98.66424959	0.7706050131	0.5651453937	87.71687956	7.378000305	4.905120133							0	0	0	-882.0205702	0.2085542005	61.3657172719859	
879.4605702	90	6	4	0.2564471844	0.2484062956	98.59497063	0.8099807228	0.5950486499	87.15930942	7.715333246	5.125357332							0	0	0	-879.4605702	0.2484062956	67.5473193410875	
876.9005702	90	6	4	0.2938317953	0.2846872079	98.52531543	0.849533328	0.6251512445	86.60701089	8.049833523	5.343155591							0	0	0	-876.9005702	0.2846872079	74.0076340630624	
874.3405702	90	6	4	0.3279960255	0.3178650541	98.45526691	0.889276014	0.6554570724	86.05996715	8.381523917	5.558508929							0	0	0	-874.3405702	0.3178650541	80.7415566210875	
871.7805702	90	6	4	0.3593447957	0.3483302362	98.38480759	0.9292223754	0.6859700348	85.51815606	8.710429995	5.771413949							0	0	0	-871.7805702	0.3483302362	87.7434125859774	
869.2205702	90	6	4	0.3882184624	0.3764109255	98.31391953	0.9693864181	0.7166940497	84.98155048	9.036579824	5.981869694							0	0	0	-869.2205702	0.3764109255	95.0069397634972	
866.6605702	90	6	4	0.4149051887	0.4023849868	98.24258437	1.009782565	0.7476330616	84.45011881	9.360003689	6.189877505							0	0	0	-866.6605702	0.4023849868	102.525272451705	
864.1005702	90	6	4	0.439650577	0.4264892628	98.17078329	1.050425661	0.7787910517	83.92382528	9.680733829	6.395440886							0	0	0	-864.1005702	0.4264892628	110.290925023741	
861.5405702	90	6	4	0.4626652441	0.4489268771	98.09849697	1.091330983	0.8101720489	83.40263046	9.998804173	6.598565369							0	0	0	-861.5405702	0.4489268771	118.295780054181	
858.9805702	90	6	4	0.484130836	0.4698730306	98.02570561	1.132514249	0.8417801404	82.88649153	10.31425009	6.799258385							0	0	0	-858.9805702	0.4698730306	126.53107645038	
856.4205702	90	6	4	0.5042048429	0.4894796438	97.95238889	1.173991629	0.8736194825	82.37536272	10.62710814	6.997529142							0	0	0	-856.4205702	0.4894796438	134.987398449319	
853.8605702	90	6	4	0.5230244862	0.5078791033	97.87852593	1.215779761	0.9056943125	81.86919564	10.93741585	7.193388511							0	0	0	-853.8605702	0.5078791033	143.6546690851	
851.3005702	90	6	4	0.5407098794	0.5251873082	97.80409528	1.257895764	0.9380089603	81.3679396	11.24521149	7.386848913							0	0	0	-851.3005702	0.5251873082	152.540538750519	
848.7405702	90	6	4	0.5573630233	0.5415025485	97.72907474	1.300357455	0.970567802	80.87154092	11.55053539	7.577923687							0	0	0	-848.7405702	0.5415025485	161.592540515469	
846.1805702	90	6	4	0.5730847066	0.5569224222	97.65344192	1.343182573	1.003375506	80.37994735	11.85342352	7.766629129							0	0	0	-846.1805702	0.5569224222	170.807150441519	
843.6205702	90	6	4	0.5879534713	0.5715226041	97.5771733	1.386389997	1.036436698	79.8931021	12.15391669	7.95298121							0	0	0	-843.6205702	0.5715226041	180.204120000253	
841.0605702	90	6	4	0.6020427674	0.5853740297	97.50024482	1.429998968	1.069756207	79.41094834	12.45205404	8.136997621							0	0	0	-841.0605702	0.5853740297	189.751517910226	
838.5005702	90	6	4	0.6154181384	0.5985400175	97.42263166	1.474029316	1.10333902	78.93342835	12.74787446	8.318697181							0	0	0	-838.5005702	0.5985400175	199.435179120623	
835.9405702	90	6	4	0.6281382611	0.6110772723	97.34430822	1.518501484	1.137190301	78.46048383	13.0414164	8.498099766							0	0	0	-835.9405702	0.6110772723	209.240269154596	
833.3805702	90	6	4	0.6402558287	0.6230367357	97.26524803	1.563436563	1.171315403	77.99205604	13.33271769	8.675226267							0	0	0	-833.3805702	0.6230367357	219.151276029732	
830.8205702	90	6	4	0.6518183015	0.6344643105	97.18542379	1.608856319	1.20571989	77.52808608	13.62181538	8.850098535							0	0	0	-830.8205702	0.6344643105	229.152013556633	
828.2605702	90	6	4	0.6628685485	0.6454014791	97.10480722	1.654783231	1.240409551	77.06851505	13.9087456	9.022739355							0	0	0	-828.2605702	0.6454014791	239.225623210504	
825.7005702	90	6	4	0.6734453978	0.6558858349	97.02336905	1.701240522	1.275390424	76.61328425	14.19354334	9.193172414							0	0	0	-825.7005702	0.6558858349	249.275797096912	
824.4205702	90	6	4	0.6785686438	0.660970239	96.98233254	1.724675372	1.292992086	76.38727886	14.33515197	9.277569164							0	0	0	-824.4205702	0.660970239	254.34244253885	
823.7805702	90	6	4	0.6810900184	0.663473966	96.96173318	1.736445785	1.301821038	76.27467508	14.40576126	9.319563662							0	0	0	-823.7805702	0.663473966	256.646024710368	
823.4605702	90	6	4	0.6823427293	0.6647183444	96.95141309	1.74234419	1.306242719	76.21847334	14.44101567	9.340510997							0	0	0	-823.4605702	0.6647183444	259.248019226677	
823.3805702	90	6	4	0.6826527987	0.6650263143	96.94883082	1.743820448	1.30734873	76.2044323	14.44982617	9.345741538							0	0	0	-823.3805702	0.6650263143	259.088511870814	
823.3405702	90	6	4	0.6828084105	0.6651809045	96.9475394	1.744558697	1.307901899	76.19741366	14.45422996	9.348356373							0	0	0	-823.3405702	0.6651809045	258.939320409872	
823.3295616	90	6	4	0.682851197	0.6652234101	96.94718395	1.744761902	1.308054153	76.1954822	14.45544188	9.349075922	5.089913372E-05	0	99.9999491				0	0	0	-823.3295616	0.6652234101	233.361729639437	
823.3105702	90	6	4	0.6831561541	0.6654940473	96.94604453	1.746060766	1.307894706	76.18831759	14.46453843	9.347143984	5.087956306E-05	0	99.99994912				0	0	0	-823.3105702	0.6654940473	70.1944410060996	
823.2905702	90	6	4	0.6834770771	0.6657788782	96.94484363	1.74742954	1.307726832	76.18076989	14.47412091	9.345109201	5.085896017E-05	0	99.99994914				0	0	0	-823.2905702	0.6657788782	70.2667856053005	
823.2505702	90	6	4	0.6841175124	0.666347335	96.94244207	1.75016681	1.307391118	76.16568284	14.49327538	9.341041783	5.081777637E-05	0	99.99994918				0	0	0	-823.2505702	0.666347335	70.4856829028159	
823.1705702	90	6	4	0.6853912452	0.6674784936	96.93763689	1.755643204	1.306719908	76.13552677	14.53156041	9.332912818	5.073549675E-05	0	99.99994926				0	0	0	-823.1705702	0.6674784936	70.9179576137916	
823.0105702	90	6	4	0.6879177654	0.6697224438	96.92801808	1.766603545	1.30537837	76.07528625	14.60803549	9.316678263	5.057128889E-05	0	99.99994943				0	0	0	-823.0105702	0.6697224438	71.7100996526361	
822.6905702	90	6	4	0.6928836667	0.6741355633	96.90874647	1.788554695	1.302698838	75.95509212	14.76060516	9.28430272	5.024427468E-05	0	99.99994976				0	0	0	-822.6905702	0.6741355633	73.3420810516399	
822.0505702	90	6	4	0.702480738	0.6826745863	96.870065	1.832581032	1.297353969	75.71585469	15.06421973	9.219925577	4.959582031E-05	0	99.9999504				0	0	0	-822.0505702	0.6826745863	76.6610682426427	
820.7705702	90	6	4	0.7204471385	0.6987001749	96.79213034	1.921148239	1.28672142	75.2420026	15.6653323	9.092665103	4.832095396E-05	0	99.99995168				0	0	0	-820.7705702	0.6987001749	83.5285013170373	
818.2105702	90	6	4	0.7521631208	0.7271392831	96.6338167	2.100494945	1.265688352	74.31290718	16.84299818	8.84409464	4.585739167E-05	0	99.99995414				0	0	0	-818.2105702	0.7271392831	97.6493958830366	
815.6505702	90	6	4	0.7793396748	0.7516978873	96.47192529	2.283103588	1.244971121	73.40875698	17.9878512	8.603391818	4.350499732E-05	0	99.9999565				0	0	0	-815.6505702	0.7516978873	112.055377896774	
813.0905702	90	6	4	0.802961293	0.773227425	96.30604066	2.469381423	1.224577915	72.52957391	19.09997742	8.370448674	4.125942846E-05	0	99.99995874				0	0	0	-813.0905702	0.773227425	126.780222752873	
810.5305702	90	6	4	0.8237612841	0.7923635059	96.13570467	2.659777822	1.20451751	71.67523301	20.17963888	8.145128114	3.911648411E-05	0	99.99996088				0	0	0	-810.5305702	0.7923635059	141.574196452329	
807.9705702	90	6	4	0.8422982634	0.8095918285	95.9604097	2.854790911	1.184799388	70.84547694	21.22725525	7.927267809	3.707210128E-05	0	99.99996293				0	0	0	-807.9705702	0.8095918285	156.161110350256	
805.4105702	90	6	4	0.8590066507	0.8252917398	95.77959016	3.054975948	1.165433895	70.03993128	22.24338453	7.716684189	3.512235127E-05	0	99.99996488				0	0	0	-805.4105702	0.8252917398	170.24343596809	
802.8505702	90	6	4	0.8742309341	0.8397658416	95.59261182	3.26095574	1.146432444	69.2581207	23.22870285	7.513176451	3.326343609E-05	0	99.99996674				0	0	0	-802.8505702	0.8397658416	183.509371388434	
800.2905702	90	6	4	0.8882495727	0.8532607074	95.39875852	3.473433719	1.127807762	68.4994849	24.18398468	7.316530426	3.149168479E-05	0	99.99996851				0	0	0	-800.2905702	0.8532607074	195.641354313733	
797.7305702	90	6	4	0.9012921341	0.8659818128	95.19721528	3.693210501	1.109574216	67.7633939	25.11008394	7.126522166	2.980355001E-05	0	99.9999702				0	0	0	-797.7305702	0.8659818128	206.325606387228	
795.1705702	90	6	4	0.9135519385	0.8781046503	94.98704675	3.921205029	1.091748223	67.04916205	26.00791675	6.942921203	2.819560445E-05	0	99.9999718				0	0	0	-795.1705702	0.8781046503	215.262181182073	
