T	w(AL)	w(CU)	w(SI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(CU@FCC_A1)	w(SI@FCC_A1)	w(AL@LIQUID)	w(CU@LIQUID)	w(SI@LIQUID)	w(AL@ALCU_THETA)	w(CU@ALCU_THETA)	w(SI@ALCU_THETA)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(SI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	SI	SI	SI				
850.6726382	92	8	0	0.8326982622	0.811391362	96.35369926	3.646300738	0	73.27045484	26.72954516	0				0	0		-850.6726382	0.811391362	247.999368504734	
848.1126382	92	8	0	0.8423575411	0.8215284843	96.20346944	3.796530565	0	72.65045958	27.34954042	0				0	0		-848.1126382	0.8215284843	256.758375748918	
845.5526382	92	8	0	0.8516450273	0.8313427361	96.04879611	3.95120389	0	72.04232909	27.95767091	0				0	0		-845.5526382	0.8313427361	264.643948063697	
842.9926382	92	8	0	0.8606093602	0.8408829895	95.88930988	4.110690121	0	71.44581088	28.55418912	0				0	0		-842.9926382	0.8408829895	271.615721101228	
840.4326382	92	8	0	0.869298508	0.8501982648	95.72459857	4.275401426	0	70.86064392	29.13935608	0				0	0		-840.4326382	0.8501982648	277.523094296265	
837.8726382	92	8	0	0.8777576511	0.8593353459	95.55419984	4.445800158	0	70.28655963	29.71344037	0				0	0		-837.8726382	0.8593353459	282.258300538092	
835.3126382	92	8	0	0.8860299823	0.8683396225	95.37759225	4.622407755	0	69.72328323	30.27671677	0				0	0		-835.3126382	0.8683396225	285.718630392774	
832.7526382	92	8	0	0.8941574912	0.8772559369	95.19418426	4.805815739	0	69.17053477	30.82946523	0				0	0		-832.7526382	0.8772559369	287.807910771054	
830.1926382	92	8	0	0.9021817642	0.8861294713	95.00330057	4.996699428	0	68.62802997	31.37197003	0				0	0		-830.1926382	0.8861294713	288.437994345942	
827.6326382	92	8	0	0.91014484	0.8950067206	94.80416478	5.195835216	0	68.09548081	31.90451919	0				0	0		-827.6326382	0.8950067206	287.530168919022	
825.0726382	92	8	0	0.9180901673	0.9039366096	94.59587739	5.40412261	0	67.57259587	32.42740413	0				0	0		-825.0726382	0.9039366096	284.974022771997	
822.5126382	92	8	0	0.9260660913	0.9129745705	94.37738737	5.622612635	0	67.05908046	32.94091954	0				0	0		-822.5126382	0.9129745705	280.957698394907	
821.2326382	92	8	0	0.9300786178	0.9175493069	94.2639374	5.7360626	0	66.80574305	33.19425695	0				0	0		-821.2326382	0.9175493069	277.82035199347	
820.9126382	92	8	0	0.9310880821	0.9187032017	94.2351081	5.7648919	0	66.74275851	33.25724149	0				0	0		-820.9126382	0.9187032017	277.993005580163	
820.7526382	92	8	0	0.9315906557	0.9192780641	94.22062171	5.77937829	0	66.71131851	33.28868149	0				0	0		-820.7526382	0.9192780641	273.568623470235	
820.7395073	92	8	0	1	0.9522766939	94.21943068	5.780569324	0	66.70873983	33.29126017	0	47.71320848	52.28679152	0	0	0		-820.7395073	0.9522766939	-927.747057626504	
820.7226382	92	8	0	1	0.952258501	94.22032491	5.779675086	0				47.71304083	52.28695917	0				-820.7226382	0.952258501	-929.856265563879	
820.7026382	92	8	0	1	0.9522370635	94.22138457	5.778615435	0				47.71284201	52.28715799	0				-820.7026382	0.9522370635	-932.253048840402	
820.6626382	92	8	0	1	0.9521940928	94.22350349	5.776496507	0				47.71244447	52.28755553	0				-820.6626382	0.9521940928	-931.149613997955	
820.5826382	92	8	0	1	0.9521082296	94.22773859	5.77226141	0				47.71164953	52.28835047	0				-820.5826382	0.9521082296	-932.280424953644	
820.4226382	92	8	0	1	0.9519368151	94.23619776	5.763802236	0				47.71006009	52.28993991	0				-820.4226382	0.9519368151	-934.543697494323	
820.1026382	92	8	0	1	0.9515952278	94.25307217	5.74692783	0				47.70688311	52.29311689	0				-820.1026382	0.9515952278	-939.080660520555	
819.4626382	92	8	0	1	0.9509169766	94.28664634	5.713353662	0				47.70053674	52.29946326	0				-819.4626382	0.9509169766	-946.979901848631	
818.1826382	92	8	0	1	0.9495747821	94.35310559	5.64689441	0				47.68787456	52.31212544	0				-818.1826382	0.9495747821	-962.380730546213	
815.6226382	92	8	0	1	0.9469608314	94.48333766	5.516662341	0				47.66267369	52.33732631	0				-815.6226382	0.9469608314	-996.373025735391	
813.0626382	92	8	0	1	0.9444332439	94.61011592	5.389884078	0				47.63763978	52.36236022	0				-813.0626382	0.9444332439	-1030.13453091776	
810.5026382	92	8	0	1	0.941987888	94.73358476	5.26641524	0				47.6127755	52.3872245	0				-810.5026382	0.941987888	-1064.46388283047	
807.9426382	92	8	0	1	0.9396207678	94.85387891	5.146121086	0				47.58808336	52.41191664	0				-807.9426382	0.9396207678	-1099.34120861712	
805.3826382	92	8	0	1	0.9373281702	94.97112435	5.028875648	0				47.56356575	52.43643425	0				-805.3826382	0.9373281702	-1134.77899995769	
802.8226382	92	8	0	1	0.935106639	95.08543904	4.914560962	0				47.53922493	52.46077507	0				-802.8226382	0.935106639	-1170.79016398123	
800.2626382	92	8	0	1	0.9329529517	95.19693362	4.803066376	0				47.51506305	52.48493695	0				-800.2626382	0.9329529517	-1207.38796912791	
797.7026382	92	8	0	1	0.9308640988	95.30571206	4.694287943	0				47.49108216	52.50891784	0				-797.7026382	0.9308640988	-1244.58612274807	
795.1426382	92	8	0	1	0.9288372656	95.41187213	4.588127866	0				47.46728417	52.53271583	0				-795.1426382	0.9288372656	-1282.39866181288	
792.5826382	92	8	0	1	0.9268698153	95.51550599	4.484494005	0				47.44367094	52.55632906	0				-792.5826382	0.9268698153	-1320.83998725782	
790.0226382	92	8	0	1	0.9249592745	95.61670057	4.383299435	0				47.42024418	52.57975582	0				-790.0226382	0.9249592745	-1359.92494830307	
787.4626382	92	8	0	1	0.9231033198	95.71553796	4.284462037	0				47.39700554	52.60299446	0				-787.4626382	0.9231033198	-1399.66895895008	
784.9026382	92	8	0	1	0.9212997663	95.81209586	4.187904144	0				47.37395658	52.62604342	0				-784.9026382	0.9212997663	-1440.08777401936	
782.3426382	92	8	0	1	0.9195465561	95.90644779	4.093552206	0				47.35109875	52.64890125	0				-782.3426382	0.9195465561	-1481.19748234948	
779.7826382	92	8	0	1	0.9178417489	95.99866351	4.00133649	0				47.32843346	52.67156654	0				-779.7826382	0.9178417489	-1523.01498209229	
777.2226382	92	8	0	1	0.9161835136	96.08880919	3.911190814	0				47.305962	52.694038	0				-777.2226382	0.9161835136	-1565.55741966988	
774.6626382	92	8	0	1	0.9145701193	96.17694771	3.823052292	0				47.2836856	52.7163144	0				-774.6626382	0.9145701193	-1608.84250785753	
772.1026382	92	8	0	1	0.912999929	96.26313889	3.736861113	0				47.26160542	52.73839458	0				-772.1026382	0.912999929	-1652.88862763828	
769.5426382	92	8	0	1	0.9114713923	96.34743967	3.652560328	0				47.23972255	52.76027745	0				-769.5426382	0.9114713923	-1697.71455338216	
766.9826382	92	8	0	1	0.9099830396	96.42990433	3.570095667	0				47.21803799	52.78196201	0				-766.9826382	0.9099830396	-1743.33980265539	
764.4226382	92	8	0	1	0.9085334766	96.51058464	3.489415359	0				47.1965527	52.8034473	0				-764.4226382	0.9085334766	-1789.78439728111	
761.8626382	92	8	0	1	0.907121379	96.58953003	3.410469975	0				47.17526756	52.82473244	0				-761.8626382	0.907121379	-1837.06895206353	
759.3026382	92	8	0	1	0.905745488	96.66678772	3.333212278	0				47.15418339	52.84581661	0				-759.3026382	0.905745488	-1885.21480762038	
756.7426382	92	8	0	1	0.904404606	96.74240291	3.25759709	0				47.13330095	52.86669905	0				-756.7426382	0.904404606	-1934.24407241531	
754.1826382	92	8	0	1	0.9030975928	96.81641884	3.183581164	0				47.11262094	52.88737906	0				-754.1826382	0.9030975928	-1984.17937325082	
751.6226382	92	8	0	1	0.9018233616	96.88887693	3.11112307	0				47.092144	52.907856	0				-751.6226382	0.9018233616	-2035.04413487612	
749.0626382	92	8	0	1	0.9005808761	96.95981692	3.040183085	0				47.07187071	52.92812929	0				-749.0626382	0.9005808761	-2086.86261318761	
746.5026382	92	8	0	1	0.8993691471	97.0292769	2.970723096	0				47.05180161	52.94819839	0				-746.5026382	0.8993691471	-2139.65974130973	
743.9426382	92	8	0	1	0.8981872298	97.09729349	2.902706508	0				47.03193718	52.96806282	0				-743.9426382	0.8981872298	-2193.46123963297	
741.3826382	92	8	0	1	0.897034221	97.16390185	2.836098153	0				47.01227783	52.98772217	0				-741.3826382	0.897034221	-2248.29387426294	
738.8226382	92	8	0	1	0.895909257	97.22913578	2.770864219	0				46.99282394	53.00717606	0				-738.8226382	0.895909257	-2304.18519629175	
736.2626382	92	8	0	1	0.8948115109	97.29302783	2.706972168	0				46.97357583	53.02642417	0				-736.2626382	0.8948115109	-2361.16358887175	
