T	w(AL)	w(CU)	w(SI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(CU@FCC_A1)	w(SI@FCC_A1)	w(AL@LIQUID)	w(CU@LIQUID)	w(SI@LIQUID)	w(AL@DIAMOND_A4)	w(CU@DIAMOND_A4)	w(SI@DIAMOND_A4)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(SI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
837.3584652	94	0	6	1	0.9533254745	98.60220835	0	1.397791649				6.753021337E-05	0	99.99993247				-837.3584652	0.9533254745	-9110.15072765235	
834.7984652	94	0	6	1	0.9530468391	98.63109452	0	1.368905477				6.426260651E-05	0	99.99993574				-834.7984652	0.9530468391	-9248.89312846634	
832.2384652	94	0	6	1	0.9527718468	98.65956034	0	1.340439658				6.113408778E-05	0	99.99993887				-832.2384652	0.9527718468	-9381.84969653063	
829.6784652	94	0	6	1	0.9525010403	98.6876087	0	1.312391296				5.81396217E-05	0	99.99994186				-829.6784652	0.9525010403	-9527.42615759795	
827.1184652	94	0	6	1	0.9522343867	98.71524252	0	1.284757476				5.527431871E-05	0	99.99994473				-827.1184652	0.9522343867	-9676.3466182235	
824.5584652	94	0	6	1	0.9519718509	98.74246474	0	1.257535257				5.25334323E-05	0	99.99994747				-824.5584652	0.9519718509	-9828.67173451193	
821.9984652	94	0	6	1	0.9517133978	98.76927832	0	1.230721678				4.991235606E-05	0	99.99995009				-821.9984652	0.9517133978	-9984.4942473039	
819.4384652	94	0	6	1	0.9514589919	98.79568624	0	1.204313758				4.740662079E-05	0	99.99995259				-819.4384652	0.9514589919	-10143.9203317443	
816.8784652	94	0	6	1	0.9512085982	98.82169151	0	1.178308492				4.501189161E-05	0	99.99995499				-816.8784652	0.9512085982	-10307.0547163023	
814.3184652	94	0	6	1	0.9509621811	98.84729714	0	1.152702858				4.272396514E-05	0	99.99995728				-814.3184652	0.9509621811	-10474.0048995341	
811.7584652	94	0	6	1	0.9507197054	98.87250619	0	1.12749381				4.05387666E-05	0	99.99995946				-811.7584652	0.9507197054	-10644.8896135939	
809.1984652	94	0	6	1	0.9504811357	98.89732172	0	1.102678285				3.845234708E-05	0	99.99996155				-809.1984652	0.9504811357	-10819.8236758976	
806.6384652	94	0	6	1	0.9502464366	98.9217468	0	1.078253198				3.64608807E-05	0	99.99996354				-806.6384652	0.9502464366	-10998.9277617534	
804.0784652	94	0	6	1	0.9500155726	98.94578455	0	1.054215449				3.45606619E-05	0	99.99996544				-804.0784652	0.9500155726	-11182.3293560714	
801.5184652	94	0	6	1	0.9497885083	98.96943809	0	1.030561914				3.274810266E-05	0	99.99996725				-801.5184652	0.9497885083	-11370.1576376919	
798.9584652	94	0	6	1	0.9495652081	98.99271055	0	1.007289454				3.101972987E-05	0	99.99996898				-798.9584652	0.9495652081	-11562.5494283922	
796.3984652	94	0	6	1	0.9493456366	99.01560509	0	0.9843949132				2.937218258E-05	0	99.99997063				-796.3984652	0.9493456366	-11759.6486416971	
793.8384652	94	0	6	1	0.9491297583	99.03812488	0	0.9618751157				2.780220944E-05	0	99.9999722				-793.8384652	0.9491297583	-11961.5965981922	
791.2784652	94	0	6	1	0.9489175376	99.06027313	0	0.9397268704				2.630666601E-05	0	99.99997369				-791.2784652	0.9489175376	-12168.5422371399	
788.7184652	94	0	6	1	0.9487089389	99.08205303	0	0.9179469691				2.488251224E-05	0	99.99997512				-788.7184652	0.9487089389	-12380.6425747627	
786.1584652	94	0	6	1	0.9485039266	99.10346781	0	0.8965321881				2.352680988E-05	0	99.99997647				-786.1584652	0.9485039266	-12598.0668200375	
783.5984652	94	0	6	1	0.9483024653	99.12452071	0	0.8754792878				2.223671998E-05	0	99.99997776				-783.5984652	0.9483024653	-12820.9773636128	
781.0384652	94	0	6	1	0.9481045192	99.14521499	0	0.8547850138				2.10095004E-05	0	99.99997899				-781.0384652	0.9481045192	-13049.5467204445	
778.4784652	94	0	6	1	0.9479100528	99.1655539	0	0.8344460971				1.984250334E-05	0	99.99998016				-778.4784652	0.9479100528	-13283.9625469269	
775.9184652	94	0	6	1	0.9477190305	99.18554075	0	0.8144592547				1.873317296E-05	0	99.99998127				-775.9184652	0.9477190305	-13524.4063707487	
773.3584652	94	0	6	1	0.9475314166	99.20517881	0	0.7948211901				1.767904276E-05	0	99.99998232				-773.3584652	0.9475314166	-13771.0810785914	
770.7984652	94	0	6	1	0.9473471757	99.22447141	0	0.7755285935				1.667773398E-05	0	99.99998332				-770.7984652	0.9473471757	-14024.1809660642	
768.2384652	94	0	6	1	0.9471662719	99.24342186	0	0.7565781428				1.572695219E-05	0	99.99998427				-768.2384652	0.9471662719	-14283.921354274	
765.6784652	94	0	6	1	0.9469886699	99.2620335	0	0.7379665041				1.482448571E-05	0	99.99998518				-765.6784652	0.9469886699	-14550.5229235336	
763.1184652	94	0	6	1	0.9468143339	99.28030967	0	0.7196903316				1.396820321E-05	0	99.99998603				-763.1184652	0.9468143339	-14824.2095056171	
760.5584652	94	0	6	1	0.9466432285	99.29825373	0	0.7017462689				1.315605147E-05	0	99.99998684				-760.5584652	0.9466432285	-15105.2193169181	
757.9984652	94	0	6	1	0.946475318	99.31586905	0	0.6841309491				1.238605321E-05	0	99.99998761				-757.9984652	0.946475318	-15393.7927481718	
755.4384652	94	0	6	1	0.9463105669	99.333159	0	0.6668409954				1.165630495E-05	0	99.99998834				-755.4384652	0.9463105669	-15690.1919992318	
752.8784652	94	0	6	1	0.9461489397	99.35012698	0	0.6498730218				1.096497489E-05	0	99.99998904				-752.8784652	0.9461489397	-15994.6806384939	
750.3184652	94	0	6	1	0.9459904009	99.36677637	0	0.6332236336				1.031030086E-05	0	99.99998969				-750.3184652	0.9459904009	-16307.5322353694	
747.7584652	94	0	6	1	0.945834915	99.38311057	0	0.6168894279				9.690588231E-06	0	99.99999031				-747.7584652	0.945834915	-16629.0363516629	
745.1984652	94	0	6	1	0.9456824466	99.39913301	0	0.6008669941				9.104207989E-06	0	99.9999909				-745.1984652	0.9456824466	-16959.4996209359	
742.6384652	94	0	6	1	0.9455329604	99.41484709	0	0.5851529149				8.549594717E-06	0	99.99999145				-742.6384652	0.9455329604	-17299.2174104266	
740.0784652	94	0	6	1	0.9453864208	99.43025623	0	0.5697437663				8.025244688E-06	0	99.99999197				-740.0784652	0.9453864208	-17648.5220394973	
737.5184652	94	0	6	1	0.9452427927	99.44536388	0	0.5546361185				7.529713975E-06	0	99.99999247				-737.5184652	0.9452427927	-18007.7561678122	
734.9584652	94	0	6	1	0.9451020407	99.46017346	0	0.5398265366				7.061616594E-06	0	99.99999294				-734.9584652	0.9451020407	-18377.2536438979	
732.3984652	94	0	6	1	0.9449641295	99.47468842	0	0.525311581				6.619622689E-06	0	99.99999338				-732.3984652	0.9449641295	-18757.4073871862	
729.8384652	94	0	6	1	0.9448290242	99.48891219	0	0.511087808				6.202456752E-06	0	99.9999938				-729.8384652	0.9448290242	-19148.5832928436	
727.2784652	94	0	6	1	0.9446966894	99.50284823	0	0.4971517705				5.808895879E-06	0	99.99999419				-727.2784652	0.9446966894	-19551.173349442	
724.7184652	94	0	6	1	0.9445670902	99.51649998	0	0.4835000187				5.437768063E-06	0	99.99999456				-724.7184652	0.9445670902	-19965.6028011471	
722.1584652	94	0	6	1	0.9444401915	99.5298709	0	0.4701291004				5.087950522E-06	0	99.99999491				-722.1584652	0.9444401915	-20392.295252954	
719.5984652	94	0	6	1	0.9443159584	99.54296444	0	0.4570355621				4.758368067E-06	0	99.99999524				-719.5984652	0.9443159584	-20831.7143663022	
717.0384652	94	0	6	1	0.9441943561	99.55578405	0	0.444215949				4.447991503E-06	0	99.99999555				-717.0384652	0.9441943561	-21284.3271952038	
714.4784652	94	0	6	1	0.9440753498	99.56833319	0	0.4316668062				4.155836066E-06	0	99.99999584				-714.4784652	0.9440753498	-21750.6110113734	
711.9184652	94	0	6	1	0.9439589047	99.58061532	0	0.4193846791				3.880959898E-06	0	99.99999612				-711.9184652	0.9439589047	-22231.0915620751	
709.3584652	94	0	6	1	0.9438449863	99.59263389	0	0.4073661141				3.622462555E-06	0	99.99999638				-709.3584652	0.9438449863	-22726.3162065053	
706.7984652	94	0	6	1	0.9437335601	99.60439234	0	0.395607659				3.379483552E-06	0	99.99999662				-706.7984652	0.9437335601	-23236.8160495471	
704.2384652	94	0	6	1	0.9436245915	99.61589414	0	0.384105864				3.151200945E-06	0	99.99999685				-704.2384652	0.9436245915	-23763.1765172392	
701.6784652	94	0	6	1	0.9435180462	99.62714272	0	0.372857282				2.936829943E-06	0	99.99999706				-701.6784652	0.9435180462	-24306.0407698113	
699.1184652	94	0	6	1	0.9434138901	99.63814153	0	0.3618584696				2.73562156E-06	0	99.99999726				-699.1184652	0.9434138901	-24866.0227017746	
696.5584652	94	0	6	1	0.9433120889	99.64889401	0	0.3511059873				2.546861296E-06	0	99.99999745				-696.5584652	0.9433120889	-25443.7904366504	
693.9984652	94	0	6	1	0.9432126087	99.6594036	0	0.3405964008				2.369867858E-06	0	99.99999763				-693.9984652	0.9432126087	-26040.0483264395	
691.4384652	94	0	6	1	0.9431154155	99.66967372	0	0.3303262808				2.20399191E-06	0	99.9999978				-691.4384652	0.9431154155	-26655.5248334087	
688.8784652	94	0	6	1	0.9430204756	99.6797078	0	0.3202922044				2.04861486E-06	0	99.99999795				-688.8784652	0.9430204756	-27290.9752575652	
686.3184652	94	0	6	1	0.9429277552	99.68950924	0	0.3104907554				1.903147673E-06	0	99.9999981				-686.3184652	0.9429277552	-27947.1932414508	
683.7584652	94	0	6	1	0.9428372208	99.69908148	0	0.3009185249				1.767029728E-06	0	99.99999823				-683.7584652	0.9428372208	-28625.034985749	
681.1984652	94	0	6	1	0.942748839	99.70842789	0	0.2915721123				1.639727698E-06	0	99.99999836				-681.1984652	0.942748839	-29325.3842851478	
678.6384652	94	0	6	1	0.9426625766	99.71755187	0	0.2824481255				1.520734464E-06	0	99.99999848				-678.6384652	0.9426625766	-30049.1461939669	
676.0784652	94	0	6	1	0.9425784004	99.72645682	0	0.2735431818				1.409568062E-06	0	99.99999859				-676.0784652	0.9425784004	-30797.2687984976	
673.5184652	94	0	6	1	0.9424962774	99.73514609	0	0.2648539086				1.305770661E-06	0	99.99999869				-673.5184652	0.9424962774	-31570.7585140186	
670.9584652	94	0	6	1	0.9424161747	99.74362306	0	0.256376944				1.208907571E-06	0	99.99999879				-670.9584652	0.9424161747	-32370.7135390053	
668.3984652	94	0	6	1	0.9423380598	99.75189106	0	0.2481089372				1.118566279E-06	0	99.99999888				-668.3984652	0.9423380598	-33198.2160359257	
665.8384652	94	0	6	1	0.9422619	99.75995345	0	0.2400465496				1.034355518E-06	0	99.99999897				-665.8384652	0.9422619	-34054.4320557384	
663.2784652	94	0	6	1	0.9421876631	99.76781354	0	0.2321864552				9.559043637E-07	0	99.99999904				-663.2784652	0.9421876631	-34940.5666036483	
660.7184652	94	0	6	1	0.9421153167	99.77547466	0	0.2245253411				8.828613601E-07	0	99.99999912				-660.7184652	0.9421153167	-35857.9240970281	
658.1584652	94	0	6	1	0.942044829	99.78294009	0	0.2170599084				8.148936724E-07	0	99.99999919				-658.1584652	0.942044829	-36807.8539389374	
655.5984652	94	0	6	1	0.941976168	99.79021313	0	0.2097868728				7.516862691E-07	0	99.99999925				-655.5984652	0.941976168	-37791.7652749291	
653.0384652	94	0	6	1	0.9419093022	99.79729703	0	0.202702965				6.929411302E-07	0	99.99999931				-653.0384652	0.9419093022	-38811.1444636469	
650.4784652	94	0	6	1	0.9418442	99.80419507	0	0.1958049318				6.383764827E-07	0	99.99999936				-650.4784652	0.9418442	-39867.5052345873	
647.9184652	94	0	6	1	0.9417808301	99.81091046	0	0.1890895361				5.877260622E-07	0	99.99999941				-647.9184652	0.9417808301	-40962.5866713843	
645.3584652	94	0	6	1	0.9417191616	99.81744644	0	0.1825535581				5.407383995E-07	0	99.99999946				-645.3584652	0.9417191616	-42098.0823456569	
642.7984652	94	0	6	1	0.9416591635	99.8238062	0	0.1761937956				4.971761337E-07	0	99.9999995				-642.7984652	0.9416591635	-43275.7452965406	
640.2384652	94	0	6	1	0.9416008051	99.82999294	0	0.1700070647				4.568153484E-07	0	99.99999954				-640.2384652	0.9416008051	-44497.5517898986	
637.6784652	94	0	6	1	0.941544056	99.8360098	0	0.1639902004				4.194449331E-07	0	99.99999958				-637.6784652	0.941544056	-45765.5476707038	
635.1184652	94	0	6	1	0.941488886	99.84185994	0	0.1581400574				3.848659674E-07	0	99.99999962				-635.1184652	0.941488886	-47081.8024540051	
632.5584652	94	0	6	1	0.941435265	99.84754649	0	0.1524535101				3.528911287E-07	0	99.99999965				-632.5584652	0.941435265	-48448.5358216692	
629.9984652	94	0	6	1	0.9413831632	99.85307255	0	0.146927454				3.233441223E-07	0	99.99999968				-629.9984652	0.9413831632	-49868.1204823808	
627.4384652	94	0	6	1	0.941332551	99.85844119	0	0.1415588058				2.960591329E-07	0	99.9999997				-627.4384652	0.941332551	-51343.1174549811	
624.8784652	94	0	6	1	0.9412833992	99.8636555	0	0.1363445039				2.708802982E-07	0	99.99999973				-624.8784652	0.9412833992	-52876.1092546701	
622.3184652	94	0	6	1	0.9412356786	99.86871849	0	0.1312815095				2.476612031E-07	0	99.99999975				-622.3184652	0.9412356786	-54469.7728908901	
619.7584652	94	0	6	1	0.9411893603	99.87363319	0	0.1263668064				2.262643936E-07	0	99.99999977				-619.7584652	0.9411893603	-56127.1504650184	
617.1984652	94	0	6	1	0.9411444158	99.8784026	0	0.1215974022				2.065609117E-07	0	99.99999979				-617.1984652	0.9411444158	-57851.2577644126	
614.6384652	94	0	6	1	0.9411008166	99.88302967	0	0.1169703287				1.884298483E-07	0	99.99999981				-614.6384652	0.9411008166	-59645.3675384917	
612.0784652	94	0	6	1	0.9410585347	99.88751736	0	0.1124826422				1.717579155E-07	0	99.99999983				-612.0784652	0.9410585347	-61513.0476023697	
609.5184652	94	0	6	1	0.9410175423	99.89186858	0	0.1081314242				1.564390369E-07	0	99.99999984				-609.5184652	0.9410175423	-63457.6992632387	
606.9584652	94	0	6	1	0.9409778116	99.89608622	0	0.103913782				1.423739555E-07	0	99.99999986				-606.9584652	0.9409778116	-65483.3283438098	
604.3984652	94	0	6	1	0.9409393155	99.90017315	0	0.09982684923				1.294698588E-07	0	99.99999987				-604.3984652	0.9409393155	-67594.1224004565	
601.8384652	94	0	6	1	0.9409020269	99.90413221	0	0.09586778599				1.176400203E-07	0	99.99999988				-601.8384652	0.9409020269	-69794.1065782536	
599.2784652	94	0	6	1	0.9408659189	99.90796622	0	0.09203377979				1.068034574E-07	0	99.99999989				-599.2784652	0.9408659189	-72087.9870446875	
596.7184652	94	0	6	1	0.9408309651	99.91167795	0	0.0883220458				9.688460464E-08	0	99.9999999				-596.7184652	0.9408309651	-74480.7321137448	
594.1584652	94	0	6	1	0.9407971393	99.91527017	0	0.08472982738				8.781300209E-08	0	99.99999991				-594.1584652	0.9407971393	-76977.4247403702	
591.5984652	94	0	6	1	0.9407644156	99.9187456	0	0.08125439654				7.952299832E-08	0	99.99999992				-591.5984652	0.9407644156	-79583.416455493	
589.0384652	94	0	6	1	0.9407327683	99.92210695	0	0.07789305435				7.195346749E-08	0	99.99999993				-589.0384652	0.9407327683	-82304.3715830974	
586.4784652	94	0	6	1	0.940702172	99.92535687	0	0.07464313143				6.504754001E-08	0	99.99999993				-586.4784652	0.940702172	-85146.5528271445	
583.9184652	94	0	6	1	0.9406726017	99.92849801	0	0.07150198835				5.875234633E-08	0	99.99999994				-583.9184652	0.9406726017	-88116.6131837808	
581.3584652	94	0	6	1	0.9406440327	99.93153298	0	0.06846701603				5.301877341E-08	0	99.99999995				-581.3584652	0.9406440327	-91221.3170528957	
578.7984652	94	0	6	1	0.9406164405	99.93446436	0	0.06553563615				4.780123345E-08	0	99.99999995				-578.7984652	0.9406164405	-94468.0161621891	
576.2384652	94	0	6	1	0.940589801	99.9372947	0	0.06270530155				4.305744424E-08	0	99.99999996				-576.2384652	0.940589801	-97864.2655294586	
573.6784652	94	0	6	1	0.9405640902	99.9400265	0	0.05997349655				3.874822097E-08	0	99.99999996				-573.6784652	0.9405640902	-101418.762277947	
571.1184652	94	0	6	1	0.9405392848	99.94266226	0	0.05733773739				3.483727881E-08	0	99.99999997				-571.1184652	0.9405392848	-105140.202348195	
568.5584652	94	0	6	1	0.9405153614	99.94520443	0	0.0547955725				3.129104597E-08	0	99.99999997				-568.5584652	0.9405153614	-109038.060429563	
565.9984652	94	0	6	1	0.9404922973	99.94765542	0	0.05234458285				2.807848681E-08	0	99.99999997				-565.9984652	0.9404922973	-113122.142906185	
563.4384652	94	0	6	1	0.9404700697	99.95001762	0	0.04998238229				2.517093454E-08	0	99.99999997				-563.4384652	0.9404700697	-117402.858818926	
560.8784652	94	0	6	1	0.9404486564	99.95229338	0	0.04770661781				2.254193319E-08	0	99.99999998				-560.8784652	0.9404486564	-121892.493017723	
558.3184652	94	0	6	1	0.9404280356	99.95448503	0	0.04551496985				2.016708834E-08	0	99.99999998				-558.3184652	0.9404280356	-126602.444230442	
555.7584652	94	0	6	1	0.9404081855	99.95659485	0	0.04340515257				1.802392636E-08	0	99.99999998				-555.7584652	0.9404081855	-131545.956948519	
553.1984652	94	0	6	1	0.940389085	99.95862509	0	0.04137491408				1.609176176E-08	0	99.99999998				-553.1984652	0.940389085	-136736.851455579	
550.6384652	94	0	6	1	0.940370713	99.96057796	0	0.03942203669				1.435157219E-08	0	99.99999999				-550.6384652	0.940370713	-142189.871835567	
548.0784652	94	0	6	1	0.940353049	99.96245566	0	0.03754433714				1.278588084E-08	0	99.99999999				-548.0784652	0.940353049	-147920.354581943	
545.5184652	94	0	6	1	0.9403360725	99.96426033	0	0.03573966679				1.137864593E-08	0	99.99999999				-545.5184652	0.9403360725	-153946.002827045	
542.9584652	94	0	6	1	0.9403197638	99.96599409	0	0.03400591179				1.011515683E-08	0	99.99999999				-542.9584652	0.9403197638	-160284.797693624	
540.3984652	94	0	6	1	0.9403041031	99.96765901	0	0.0323409933				8.981936591E-09	0	99.99999999				-540.3984652	0.9403041031	-166955.543619743	
537.8384652	94	0	6	1	0.9402890712	99.96925713	0	0.03074286759				7.966650554E-09	0	99.99999999				-537.8384652	0.9402890712	-173979.462581483	
535.2784652	94	0	6	1	0.9402746491	99.97079047	0	0.02920952621				7.058020725E-09	0	99.99999999				-535.2784652	0.9402746491	-181378.46233462	
532.7184652	94	0	6	1	0.9402608182	99.972261	0	0.02773899609				6.24574563E-09	0	99.99999999				-532.7184652	0.9402608182	-189176.457827111	
530.1584652	94	0	6	1	0.9402475602	99.97367066	0	0.02632933964				5.52042537E-09	0	99.99999999				-530.1584652	0.9402475602	-197400.083754615	
527.5984652	94	0	6	1	0.9402348573	99.97502135	0	0.02497865484				4.87349161E-09	0	100				-527.5984652	0.9402348573	-206075.247987951	
525.0384652	94	0	6	1	0.9402226917	99.97631492	0	0.02368507532				4.297142231E-09	0	100				-525.0384652	0.9402226917	-215231.043357049	
522.4784652	94	0	6	1	0.9402110462	99.97755323	0	0.02244677038				3.784280397E-09	0	100				-522.4784652	0.9402110462	-224901.926799728	
519.9184652	94	0	6	1	0.940199904	99.97873805	0	0.02126194502				3.328457803E-09	0	100				-519.9184652	0.940199904	-235120.308707502	
517.3584652	94	0	6	1	0.9401892484	99.97987116	0	0.02012883996				2.92382186E-09	0	100				-517.3584652	0.9401892484	-245922.39638604	
514.7984652	94	0	6	1	0.9401790632	99.98095427	0	0.01904573165				2.565066594E-09	0	100				-514.7984652	0.9401790632	-257348.938942824	
512.2384652	94	0	6	1	0.9401693325	99.98198907	0	0.01801093222				2.247387059E-09	0	100				-512.2384652	0.9401693325	-269441.669150933	
509.6784652	94	0	6	1	0.9401600407	99.98297721	0	0.01702278942				1.966437038E-09	0	100				-509.6784652	0.9401600407	-282247.001993535	
507.1184652	94	0	6	1	0.9401511726	99.98392031	0	0.01607968662				1.718289849E-09	0	100				-507.1184652	0.9401511726	-295814.889295689	
504.5584652	94	0	6	1	0.9401427133	99.98481996	0	0.01518004266				1.499402067E-09	0	100				-504.5584652	0.9401427133	-310197.696241385	
501.9984652	94	0	6	1	0.9401346482	99.98567769	0	0.0143223118				1.30657998E-09	0	100				-501.9984652	0.9401346482	-325456.178548989	
499.4384652	94	0	6	1	0.9401269632	99.98649502	0	0.01350498357				1.1369486E-09	0	100				-499.4384652	0.9401269632	-341653.694127988	
496.8784652	94	0	6	1	0.9401196444	99.98727342	0	0.01272658267				9.879230839E-10	0	100				-496.8784652	0.9401196444	-358852.161819181	
494.3184652	94	0	6	1	0.9401126781	99.98801433	0	0.01198566877				8.571823947E-10	0	100				-494.3184652	0.9401126781	-377125.78522208	
491.7584652	94	0	6	1	0.9401060511	99.98871916	0	0.01128083641				7.426450561E-10	0	100				-491.7584652	0.9401060511	-396560.513223334	
