T	w(AL)	w(MG)	w(SI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(MG@FCC_A1)	w(SI@FCC_A1)	w(AL@LIQUID)	w(MG@LIQUID)	w(SI@LIQUID)	w(AL@MG2SI)	w(MG@MG2SI)	w(SI@MG2SI)	w(AL@DIAMOND_A4)	w(MG@DIAMOND_A4)	w(SI@DIAMOND_A4)	dwdT_L(AL@LIQUID)	dwdT_L(MG@LIQUID)	dwdT_L(SI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI				
884.1312458	90	6	4	0	0	98.17513492	1.49807205	0.3267930354	90	6	4							0.002191112681	-0.001206598281	-0.0009845143992	-884.1312458	0	18.5738003288836	
884.1212458	90	6	4	0.0002671774843	0.000268102168	98.17486853	1.498276988	0.3268544819	89.99780885	6.001206687	4.000984466							0	0	0	-884.1212458	0.000268102168	56.0246266408745	
884.1012458	90	6	4	0.0008009299033	0.0005357693454	98.17433586	1.498686761	0.3269773811	89.99342642	6.00361993	4.002953651							0	0	0	-884.1012458	0.0005357693454	74.7432998544033	
884.0612458	90	6	4	0.001867021489	0.001070596355	98.17327068	1.499506163	0.3272231548	89.98466057	6.00844677	4.006892655							0	0	0	-884.0612458	0.001070596355	74.8471605568679	
883.9812458	90	6	4	0.003993602035	0.002137830098	98.17114226	1.501143236	0.3277145055	89.96712518	6.018101604	4.014773218							0	0	0	-883.9812458	0.002137830098	-20990.5867587885	
883.9012458	90	6	4	0.006111631658	0.002134005108	98.1690161	1.502778278	0.3282056237	89.94958486	6.027757937	4.022657201							0	0	0	-883.9012458	0.002134005108	-22321.4696250578	
883.8212458	90	6	4	0.008221783218	0.002130610886	98.16689215	1.504411365	0.3286964864	89.93203959	6.037416009	4.030544402							0	0	0	-883.8212458	0.002130610886	-23612.3450225365	
883.7412458	90	6	4	0.01032409991	0.002127228947	98.16477041	1.5060425	0.3291870939	89.91448934	6.04707583	4.038434825							0	0	0	-883.7412458	0.002127228947	-23693.9179031769	
883.6612458	90	6	4	0.01241862352	0.002123858062	98.16265087	1.507671685	0.329677446	89.89693413	6.056737403	4.046328469							0	0	0	-883.6612458	0.002123858062	-23771.6239353228	
883.5812458	90	6	4	0.01450539557	0.002120498197	98.16053354	1.509298921	0.3301675427	89.87937394	6.066400733	4.05422533							0	0	0	-883.5812458	0.002120498197	-23849.538754127	
883.5012458	90	6	4	0.01658445729	0.002117149301	98.15841841	1.510924209	0.3306573839	89.86180877	6.076065822	4.062125409							0	0	0	-883.5012458	0.002117149301	-23927.5866041831	
883.4212458	90	6	4	0.01865584965	0.002113811319	98.15630548	1.512547551	0.3311469693	89.84423862	6.085732676	4.070028704							0	0	0	-883.4212458	0.002113811319	-24005.7580088836	
883.3412458	90	6	4	0.02071961329	0.002110484198	98.15419475	1.514168947	0.3316362989	89.82666349	6.095401297	4.077935213							0	0	0	-883.3412458	0.002110484198	-24084.0612232515	
883.2612458	90	6	4	0.02277578861	0.002107167886	98.15208623	1.515788399	0.3321253727	89.80908338	6.105071691	4.085844934							0	0	0	-883.2612458	0.002107167886	-24162.4974417762	
883.1812458	90	6	4	0.02482441571	0.002103862331	98.1499799	1.517405908	0.3326141904	89.79149827	6.11474386	4.093757866							0	0	0	-883.1812458	0.002103862331	-24241.0605639695	
883.1012458	90	6	4	0.02686553442	0.00210056748	98.14787577	1.519021476	0.3331027519	89.77390818	6.124417809	4.101674009							0	0	0	-883.1012458	0.00210056748	-24319.7518384725	
883.0212458	90	6	4	0.02889918429	0.002097283282	98.14577384	1.520635103	0.3335910572	89.7563131	6.134093542	4.109593359							0	0	0	-883.0212458	0.002097283282	-24398.5724220479	
882.9412458	90	6	4	0.03092540461	0.002094009685	98.1436741	1.522246791	0.3340791062	89.73871302	6.143771061	4.117515916							0	0	0	-882.9412458	0.002094009685	-24477.5236671929	
882.8612458	90	6	4	0.0329442344	0.002090746639	98.14157656	1.523856542	0.3345668987	89.72110795	6.153450372	4.125441679							0	0	0	-882.8612458	0.002090746639	-24556.6030415917	
