T	w(AL)	w(MG)	w(SI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(MG@FCC_A1)	w(SI@FCC_A1)	w(AL@LIQUID)	w(MG@LIQUID)	w(SI@LIQUID)	w(AL@MG2SI)	w(MG@MG2SI)	w(SI@MG2SI)	w(AL@DIAMOND_A4)	w(MG@DIAMOND_A4)	w(SI@DIAMOND_A4)	dwdT_L(AL@LIQUID)	dwdT_L(MG@LIQUID)	dwdT_L(SI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI				
895.0253933	93	2	5	0	0	98.98706072	0.4802092812	0.5327300011	93	2	5							0.001819270638	-0.0004618096105	-0.001357461027	-895.0253933	0	16.40520340678	
895.0153933	93	2	5	0.0003039141195	0.0003038793169	98.98684853	0.4802787523	0.5328727182	92.99818109	2.00046175	5.001357165							0	0	0	-895.0153933	0.0003038793169	49.4103980102897	
894.9953933	93	2	5	0.0009111787357	0.0006073994421	98.98642424	0.4804175817	0.5331581754	92.99454219	2.001385441	5.004072374							0	0	0	-894.9953933	0.0006073994421	65.9338554359435	
894.9553933	93	2	5	0.00212360604	0.001213327473	98.98557586	0.4806950536	0.5337290862	92.98726515	2.003232586	5.009502268							0	0	0	-894.9553933	0.001213327473	66.0773973714951	
894.8753933	93	2	5	0.004540625846	0.002421732795	98.98387984	0.481249201	0.5348709566	92.9727112	2.006926603	5.020362202							0	0	0	-894.8753933	0.002421732795	-13890.8162955228	
894.7953933	93	2	5	0.006945800399	0.002415945748	98.98218502	0.4818021216	0.536012861	92.95815747	2.010620146	5.031222386							0	0	0	-894.7953933	0.002415945748	-14684.6514592785	
894.7153933	93	2	5	0.009340023703	0.002410769269	98.98049132	0.4823538874	0.5371547967	92.94360392	2.014313348	5.042082729							0	0	0	-894.7153933	0.002410769269	-15488.6543192528	
894.6353933	93	2	5	0.01172336941	0.002405615506	98.97879874	0.4829045006	0.5382967643	92.92905055	2.018006214	5.052943234							0	0	0	-894.6353933	0.002405615506	-15554.992865077	
894.5553933	93	2	5	0.01409590942	0.002400483094	98.97710727	0.4834539626	0.5394387639	92.91449736	2.021698746	5.063803898							0	0	0	-894.5553933	0.002400483094	-15619.6597849108	
894.4753933	93	2	5	0.016457715	0.002395371917	98.97541693	0.4840022752	0.5405807956	92.89994434	2.025390947	5.074664717							0	0	0	-894.4753933	0.002395371917	-15684.4913107016	
894.3953933	93	2	5	0.01880885682	0.002390281847	98.9737277	0.48454944	0.5417228592	92.88539149	2.029082818	5.085525688							0	0	0	-894.3953933	0.002390281847	-15749.4601258714	
894.3153933	93	2	5	0.02114940493	0.002385212752	98.97203959	0.4850954584	0.5428649548	92.87083883	2.032774363	5.096386808							0	0	0	-894.3153933	0.002385212752	-15814.564613475	
894.2353933	93	2	5	0.02347942879	0.002380164505	98.97035259	0.4856403323	0.5440070825	92.85628634	2.036465584	5.107248073							0	0	0	-894.2353933	0.002380164505	-15879.8092582861	
894.1553933	93	2	5	0.02579899727	0.002375136979	98.96866669	0.4861840631	0.5451492423	92.84173404	2.040156483	5.118109482							0	0	0	-894.1553933	0.002375136979	-15945.1892454574	
894.0753933	93	2	5	0.02810817861	0.002370130046	98.96698191	0.4867266525	0.5462914342	92.82718191	2.043847062	5.12897103							0	0	0	-894.0753933	0.002370130046	-16010.7061206321	
893.9953933	93	2	5	0.03040704052	0.002365143582	98.96529824	0.4872681021	0.5474336582	92.81262996	2.047537325	5.139832715							0	0	0	-893.9953933	0.002365143582	-16076.3597531765	
893.9153933	93	2	5	0.03269565009	0.002360177461	98.96361567	0.4878084135	0.5485759143	92.7980782	2.051227272	5.150694533							0	0	0	-893.9153933	0.002360177461	-16142.1485594453	
893.8353933	93	2	5	0.03497407387	0.00235523156	98.96193421	0.4883475882	0.5497182026	92.78352661	2.054916907	5.161556482							0	0	0	-893.8353933	0.00235523156	-16208.0774237495	
893.7553933	93	2	5	0.03724237782	0.002350305758	98.96025385	0.4888856278	0.5508605231	92.76897521	2.058606232	5.172418558							0	0	0	-893.7553933	0.002350305758	-16274.1414381563	
893.6753933	93	2	5	0.03950062734	0.002345399931	98.95857459	0.4894225339	0.5520028758	92.75442399	2.062295249	5.183280758							0	0	0	-893.6753933	0.002345399931	-16340.3424310228	
893.5953933	93	2	5	0.04174888731	0.002340513961	98.95689643	0.4899583081	0.5531452608	92.73987296	2.06598396	5.19414308							0	0	0	-893.5953933	0.002340513961	-16406.6820774873	
893.5153933	93	2	5	0.04398722202	0.002335647727	98.95521937	0.4904929519	0.5542876781	92.72532211	2.069672369	5.20500552							0	0	0	-893.5153933	0.002335647727	-16473.1589676922	
893.4353933	93	2	5	0.04621569525	0.002330801112	98.95354341	0.491026467	0.5554301276	92.71077145	2.073360476	5.215868075							0	0	0	-893.4353933	0.002330801112	-16539.7714837184	
893.3553933	93	2	5	0.04843437021	0.002325973996	98.95186854	0.4915588548	0.5565726096	92.69622097	2.077048285	5.226730743							0	0	0	-893.3553933	0.002325973996	-16606.5199197396	
893.2753933	93	2	5	0.05064330962	0.002321166264	98.95019476	0.492090117	0.5577151239	92.68167068	2.080735797	5.237593521							0	0	0	-893.2753933	0.002321166264	-16673.4078910115	
893.1953933	93	2	5	0.05284257565	0.0023163778	98.94852207	0.492620255	0.5588576706	92.66712058	2.084423015	5.248456405							0	0	0	-893.1953933	0.0023163778	-16740.4322685384	
893.1153933	93	2	5	0.05503222994	0.002311608489	98.94685048	0.4931492704	0.5600002497	92.65257067	2.088109941	5.259319392							0	0	0	-893.1153933	0.002311608489	-16807.5951357427	
893.0353933	93	2	5	0.05721233365	0.002306858218	98.94517997	0.4936771648	0.5611428614	92.63802094	2.091796577	5.270182481							0	0	0	-893.0353933	0.002306858218	-16874.8932643921	
892.9553933	93	2	5	0.05938294739	0.002302126872	98.94351055	0.4942039397	0.5622855055	92.62347141	2.095482926	5.281045667							0	0	0	-892.9553933	0.002302126872	-16942.3288934303	
892.8753933	93	2	5	0.06154413129	0.002297414341	98.94184222	0.4947295966	0.5634281822	92.60892206	2.09916899	5.291908948							0	0	0	-892.8753933	0.002297414341	-17009.9041635862	
892.7953933	93	2	5	0.06369594499	0.002292720513	98.94017497	0.4952541371	0.5645708915	92.59437291	2.10285477	5.302772321							0	0	0	-892.7953933	0.002292720513	-17077.6141692385	
892.7153933	93	2	5	0.06583844761	0.002288045277	98.9385088	0.4957775626	0.5657136334	92.57982395	2.10654027	5.313635784							0	0	0	-892.7153933	0.002288045277	-17145.4611982321	
892.6353933	93	2	5	0.0679716978	0.002283388524	98.93684372	0.4962998748	0.566856408	92.56527518	2.11022549	5.324499332							0	0	0	-892.6353933	0.002283388524	-17213.4476139708	
892.5553933	93	2	5	0.07009575372	0.002278750146	98.93517971	0.496821075	0.5679992153	92.5507266	2.113910435	5.335362965							0	0	0	-892.5553933	0.002278750146	-17281.5721526886	
892.4753933	93	2	5	0.07221067305	0.002274130035	98.93351678	0.4973411649	0.5691420553	92.53617822	2.117595104	5.346226678							0	0	0	-892.4753933	0.002274130035	-17349.8316738754	
892.3953933	93	2	5	0.074316513	0.002269528083	98.93185493	0.497860146	0.5702849282	92.52163003	2.121279501	5.357090469							0	0	0	-892.3953933	0.002269528083	-17418.2287015025	
892.3153933	93	2	5	0.07641333031	0.002264944185	98.93019415	0.4983780196	0.5714278338	92.50708204	2.124963629	5.367954336							0	0	0	-892.3153933	0.002264944185	-17486.7657803612	
892.2353933	93	2	5	0.07850118125	0.002260378236	98.92853444	0.4988947874	0.5725707723	92.49253424	2.128647488	5.378818274							0	0	0	-892.2353933	0.002260378236	-17555.4378912813	
892.1553933	93	2	5	0.08058012164	0.00225583013	98.92687581	0.4994104509	0.5737137437	92.47798664	2.132331081	5.389682283							0	0	0	-892.1553933	0.00225583013	-17624.2477429958	
892.0753933	93	2	5	0.08265020684	0.002251299765	98.92521824	0.4999250114	0.5748567481	92.46343923	2.13601441	5.400546358							0	0	0	-892.0753933	0.002251299765	-17693.1960352863	
891.9953933	93	2	5	0.08471149175	0.002246787037	98.92356174	0.5004384706	0.5759997855	92.44889202	2.139697477	5.411410498							0	0	0	-891.9953933	0.002246787037	-17762.2817174968	
891.9153933	93	2	5	0.08676403085	0.002242291845	98.92190631	0.5009508299	0.577142856	92.43434502	2.143380285	5.422274699							0	0	0	-891.9153933	0.002242291845	-17831.5055832351	
891.8353933	93	2	5	0.08880787815	0.002237814087	98.92025195	0.5014620907	0.5782859595	92.41979821	2.147062835	5.433138959							0	0	0	-891.8353933	0.002237814087	-17900.8665870789	
891.7553933	93	2	5	0.09084308724	0.002233353663	98.91859865	0.5019722546	0.5794290962	92.4052516	2.150745129	5.444003276							0	0	0	-891.7553933	0.002233353663	-17970.3676543384	
891.6753933	93	2	5	0.09286971128	0.002228910474	98.91694641	0.502481323	0.580572266	92.39070518	2.15442717	5.454867645							0	0	0	-891.6753933	0.002228910474	-18040.0036634379	
891.5953933	93	2	5	0.09488780297	0.002224484419	98.91529523	0.5029892973	0.5817154691	92.37615898	2.158108959	5.465732066							0	0	0	-891.5953933	0.002224484419	-18109.7756543034	
