T	w(AL)	w(MG)	w(SI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(MG@FCC_A1)	w(SI@FCC_A1)	w(AL@LIQUID)	w(MG@LIQUID)	w(SI@LIQUID)	w(AL@MG2SI)	w(MG@MG2SI)	w(SI@MG2SI)	dwdT_L(AL@LIQUID)	dwdT_L(MG@LIQUID)	dwdT_L(SI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
896.4150029	93	5	2	0.07495954754	0.002935007598	98.34090415	1.481890856	0.1772049973	92.56266124	5.288744701	2.148594055				0	0	0	-896.4150029	0.002935007598	-12652.9341591661	
896.3350029	93	5	2	0.07765950505	0.002928698764	98.3379686	1.484461209	0.1775701865	92.54569742	5.299919031	2.15438355				0	0	0	-896.3350029	0.002928698764	-12708.5136224666	
896.2550029	93	5	2	0.08034578868	0.002922417492	98.33503538	1.487029502	0.1779351205	92.52872896	5.311094549	2.16017649				0	0	0	-896.2550029	0.002922417492	-12764.216923703	
896.1750029	93	5	2	0.08301849726	0.002916163602	98.33210447	1.489595736	0.1782997991	92.51175587	5.322271261	2.165972874				0	0	0	-896.1750029	0.002916163602	-12820.0429504658	
896.0950029	93	5	2	0.08567772869	0.002909936916	98.32917587	1.492159912	0.1786642218	92.49477813	5.333449174	2.171772697				0	0	0	-896.0950029	0.002909936916	-12875.9957756323	
896.0150029	93	5	2	0.08832357997	0.002903737261	98.32624958	1.494722032	0.1790283884	92.47779575	5.344628294	2.177575958				0	0	0	-896.0150029	0.002903737261	-12932.0722141503	
895.9350029	93	5	2	0.09095614718	0.002897564459	98.3233256	1.497282099	0.1793922984	92.46080872	5.355808626	2.183382653				0	0	0	-895.9350029	0.002897564459	-12988.2723762388	
895.8550029	93	5	2	0.09357552551	0.00289141834	98.32040393	1.499840113	0.1797559516	92.44381704	5.366990178	2.189192779				0	0	0	-895.8550029	0.00289141834	-13044.5993881068	
895.7750029	93	5	2	0.09618180927	0.002885298732	98.31748458	1.502396077	0.1801193476	92.42682071	5.378172956	2.195006333				0	0	0	-895.7750029	0.002885298732	-13101.0491301137	
895.6950029	93	5	2	0.09877509188	0.002879205464	98.31456752	1.504949992	0.1804824861	92.40981972	5.389356965	2.200823313				0	0	0	-895.6950029	0.002879205464	-13157.6227724938	
895.6150029	93	5	2	0.1013554659	0.002873138368	98.31165277	1.50750186	0.1808453667	92.39281407	5.400542212	2.206643716				0	0	0	-895.6150029	0.002873138368	-13214.3215224282	
895.5350029	93	5	2	0.1039230231	0.002867097277	98.30874033	1.510051683	0.1812079892	92.37580376	5.411728702	2.212467538				0	0	0	-895.5350029	0.002867097277	-13271.1455897059	
895.4550029	93	5	2	0.1064778542	0.002861082026	98.30583019	1.512599462	0.1815703531	92.35878878	5.422916443	2.218294778				0	0	0	-895.4550029	0.002861082026	-13328.0940850083	
895.3750029	93	5	2	0.1090200494	0.00285509245	98.30292234	1.515145198	0.1819324582	92.34176913	5.434105441	2.224125431				0	0	0	-895.3750029	0.00285509245	-13385.166159226	
895.2950029	93	5	2	0.1115496978	0.002849128386	98.3000168	1.517688895	0.1822943042	92.3247448	5.4452957	2.229959496				0	0	0	-895.2950029	0.002849128386	-13442.3632061115	
895.2150029	93	5	2	0.1140668879	0.002843189673	98.29711356	1.520230552	0.1826558907	92.3077158	5.456487227	2.235796969				0	0	0	-895.2150029	0.002843189673	-13499.6844026178	
895.1350029	93	5	2	0.1165717071	0.00283727615	98.29421261	1.522770173	0.1830172173	92.29068212	5.467680029	2.241637848				0	0	0	-895.1350029	0.00283727615	-13557.1301273935	
895.0550029	93	5	2	0.1190642424	0.002831387659	98.29131396	1.525307758	0.1833782839	92.27364376	5.478874112	2.247482129				0	0	0	-895.0550029	0.002831387659	-13614.7019135794	
894.9750029	93	5	2	0.1215445796	0.002825524043	98.2884176	1.52784331	0.18373909	92.25660071	5.49006948	2.253329811				0	0	0	-894.9750029	0.002825524043	-13672.3967052577	
894.8950029	93	5	2	0.1240128039	0.002819685144	98.28552354	1.530376829	0.1840996354	92.23955297	5.501266141	2.259180891				0	0	0	-894.8950029	0.002819685144	-13730.2149785099	
894.8150029	93	5	2	0.1264689999	0.002813870808	98.28263176	1.532908318	0.1844599197	92.22250053	5.5124641	2.265035365				0	0	0	-894.8150029	0.002813870808	-13788.1595541885	
894.7350029	93	5	2	0.1289132512	0.002808080882	98.27974228	1.535437778	0.1848199427	92.20544341	5.523663364	2.270893231				0	0	0	-894.7350029	0.002808080882	-13846.2298163975	
894.6550029	93	5	2	0.1313456408	0.002802315214	98.27685508	1.537965211	0.185179704	92.18838158	5.534863937	2.276754487				0	0	0	-894.6550029	0.002802315214	-13904.4227221658	
894.5750029	93	5	2	0.1337662507	0.002796573651	98.27397018	1.540490619	0.1855392033	92.17131504	5.546065826	2.282619129				0	0	0	-894.5750029	0.002796573651	-13962.738884021	
894.4950029	93	5	2	0.1361751624	0.002790856044	98.27108756	1.543014002	0.1858984403	92.15424381	5.557269038	2.288487155				0	0	0	-894.4950029	0.002790856044	-14021.1813424381	
894.4150029	93	5	2	0.1385724567	0.002785162245	98.26820722	1.545535363	0.1862574148	92.13716786	5.568473577	2.294358562				0	0	0	-894.4150029	0.002785162245	-14079.7483364252	
894.3350029	93	5	2	0.1409582135	0.002779492106	98.26532917	1.548054704	0.1866161263	92.1200872	5.579679449	2.300233348				0	0	0	-894.3350029	0.002779492106	-14138.4406166191	
894.2550029	93	5	2	0.143332512	0.002773845482	98.2624534	1.550572026	0.1869745746	92.10300183	5.590886661	2.30611151				0	0	0	-894.2550029	0.002773845482	-14197.256386339	
894.1750029	93	5	2	0.145695431	0.002768222226	98.25957991	1.55308733	0.1873327595	92.08591174	5.602095218	2.311993046				0	0	0	-894.1750029	0.002768222226	-14256.1952058781	
894.0950029	93	5	2	0.1480470481	0.002762622195	98.2567087	1.555600618	0.1876906806	92.06881692	5.613305125	2.317877952				0	0	0	-894.0950029	0.002762622195	-14315.2603988924	
894.0150029	93	5	2	0.1503874406	0.002757045247	98.25383977	1.558111892	0.1880483376	92.05171738	5.62451639	2.323766226				0	0	0	-894.0150029	0.002757045247	-14374.4502864879	
893.9350029	93	5	2	0.1527166849	0.00275149124	98.25097312	1.560621154	0.1884057302	92.03461312	5.635729017	2.329657867				0	0	0	-893.9350029	0.00275149124	-14433.7631852661	
893.8550029	93	5	2	0.1550348569	0.002745960033	98.24810874	1.563128404	0.1887628581	92.01750412	5.646943012	2.33555287				0	0	0	-893.8550029	0.002745960033	-14493.2013358462	
893.7750029	93	5	2	0.1573420318	0.002740451488	98.24524663	1.565633645	0.1891197211	92.00039039	5.658158381	2.341451234				0	0	0	-893.7750029	0.002740451488	-14552.7657056224	
893.6950029	93	5	2	0.1596382839	0.002734965467	98.2423868	1.568136878	0.1894763189	91.98327192	5.669375129	2.347352955				0	0	0	-893.6950029	0.002734965467	-14612.4533529571	
893.6150029	93	5	2	0.1619236872	0.002729501832	98.23952924	1.570638105	0.1898326511	91.96614871	5.680593262	2.353258032				0	0	0	-893.6150029	0.002729501832	-14672.2639818743	
893.5350029	93	5	2	0.1641983148	0.002724060447	98.23667396	1.573137327	0.1901887176	91.94902075	5.691812786	2.359166463				0	0	0	-893.5350029	0.002724060447	-14732.2000079621	
893.4550029	93	5	2	0.1664622392	0.002718641178	98.23382094	1.575634545	0.1905445179	91.93188805	5.703033707	2.365078243				0	0	0	-893.4550029	0.002718641178	-14792.2611989205	
893.3750029	93	5	2	0.1687155324	0.002713243891	98.23097019	1.578129762	0.1909000519	91.9147506	5.71425603	2.370993372				0	0	0	-893.3750029	0.002713243891	-14852.4459992098	
893.2950029	93	5	2	0.1709582656	0.002707868453	98.2281217	1.58062298	0.1912553192	91.89760839	5.72547976	2.376911846				0	0	0	-893.2950029	0.002707868453	-14912.7556117166	
893.2150029	93	5	2	0.1731905094	0.002702514733	98.22527548	1.583114198	0.1916103195	91.88046143	5.736704903	2.382833663				0	0	0	-893.2150029	0.002702514733	-14973.1898730113	
893.1350029	93	5	2	0.175412334	0.0026971826	98.22243153	1.58560342	0.1919650527	91.86330971	5.747931465	2.38875882				0	0	0	-893.1350029	0.0026971826	-15033.7486894116	
893.0550029	93	5	2	0.1776238088	0.002691871925	98.21958984	1.588090646	0.1923195184	91.84615323	5.759159451	2.394687316				0	0	0	-893.0550029	0.002691871925	-15094.4319473361	
892.9750029	93	5	2	0.1798250026	0.002686582579	98.21675041	1.590575878	0.1926737163	91.82899199	5.770388867	2.400619147				0	0	0	-892.9750029	0.002686582579	-15155.2396049917	
892.8950029	93	5	2	0.1820159836	0.002681314435	98.21391324	1.593059118	0.1930276462	91.81182597	5.781619719	2.406554312				0	0	0	-892.8950029	0.002681314435	-15216.1716017466	
892.8150029	93	5	2	0.1841968195	0.002676067366	98.21107832	1.595540367	0.1933813078	91.79465518	5.792852011	2.412492807				0	0	0	-892.8150029	0.002676067366	-15277.2264804503	
892.7350029	93	5	2	0.1863675774	0.002670841246	98.20824567	1.598019627	0.1937347009	91.77747962	5.804085749	2.418434631				0	0	0	-892.7350029	0.002670841246	-15338.4086712655	
892.6550029	93	5	2	0.1885283238	0.002665635953	98.20541528	1.600496899	0.1940878251	91.76029928	5.815320938	2.424379781				0	0	0	-892.6550029	0.002665635953	-15399.7152345104	
892.5750029	93	5	2	0.1906791246	0.002660451361	98.20258713	1.602972185	0.1944406802	91.74311416	5.826557585	2.430328255				0	0	0	-892.5750029	0.002660451361	-15461.1433546402	
892.4950029	93	5	2	0.1928200451	0.002655287348	98.19976125	1.605445487	0.194793266	91.72592426	5.837795694	2.43628005				0	0	0	-892.4950029	0.002655287348	-15522.6960345918	
892.4150029	93	5	2	0.1949511503	0.002650143792	98.19693761	1.607916804	0.1951455821	91.70872956	5.849035271	2.442235165				0	0	0	-892.4150029	0.002650143792	-15584.3749693274	
892.3350029	93	5	2	0.1970725042	0.002645020574	98.19411623	1.610386141	0.1954976283	91.69153008	5.860276322	2.448193595				0	0	0	-892.3350029	0.002645020574	-15646.1803209204	
892.2550029	93	5	2	0.1991841707	0.002639917574	98.1912971	1.612853497	0.1958494045	91.67432581	5.87151885	2.454155341				0	0	0	-892.2550029	0.002639917574	-15708.1061644264	
892.1750029	93	5	2	0.2012862129	0.002634834671	98.18848022	1.615318874	0.1962009102	91.65711674	5.882762863	2.460120398				0	0	0	-892.1750029	0.002634834671	-15770.1573807673	
892.0950029	93	5	2	0.2033786935	0.00262977175	98.18566558	1.617782274	0.1965521452	91.63990287	5.894008365	2.466088765				0	0	0	-892.0950029	0.00262977175	-15832.3341249839	
892.0150029	93	5	2	0.2054616745	0.002624728692	98.18285319	1.620243699	0.1969031094	91.6226842	5.905255361	2.472060439				0	0	0	-892.0150029	0.002624728692	-15894.6336504629	
891.9350029	93	5	2	0.2075352175	0.002619705382	98.18004305	1.622703149	0.1972538024	91.60546072	5.916503857	2.478035419				0	0	0	-891.9350029	0.002619705382	-15957.0593667944	
891.8550029	93	5	2	0.2095993837	0.002614701705	98.17723515	1.625160627	0.1976042239	91.58823244	5.927753858	2.484013701				0	0	0	-891.8550029	0.002614701705	-16019.6084540425	
891.7750029	93	5	2	0.2116542335	0.002609717546	98.17442949	1.627616133	0.1979543738	91.57099935	5.939005369	2.489995284				0	0	0	-891.7750029	0.002609717546	-16082.281288848	
891.6950029	93	5	2	0.2136998269	0.002604752792	98.17162608	1.63006967	0.1983042518	91.55376144	5.950258396	2.495980165				0	0	0	-891.6950029	0.002604752792	-16145.0798785162	
891.6150029	93	5	2	0.2157362237	0.002599807331	98.1688249	1.632521238	0.1986538577	91.53651871	5.961512944	2.501968343				0	0	0	-891.6150029	0.002599807331	-16208.0013825427	
891.5350029	93	5	2	0.2177634827	0.00259488105	98.16602597	1.634970839	0.1990031911	91.51927117	5.972769017	2.507959814				0	0	0	-891.5350029	0.00259488105	-16271.0462850992	
891.4550029	93	5	2	0.2197816625	0.002589973839	98.16322927	1.637418475	0.1993522519	91.5020188	5.984026622	2.513954577				0	0	0	-891.4550029	0.002589973839	-16334.2183705445	
891.3750029	93	5	2	0.2217908213	0.002585085589	98.16043481	1.639864147	0.1997010398	91.48476161	5.995285763	2.51995263				0	0	0	-891.3750029	0.002585085589	-16397.5131531241	
891.2950029	93	5	2	0.2237910165	0.002580216189	98.15764259	1.642307857	0.2000495545	91.46749958	6.006546445	2.52595397				0	0	0	-891.2950029	0.002580216189	-16460.9312321925	
891.2150029	93	5	2	0.2257823053	0.002575365532	98.1548526	1.644749606	0.2003977959	91.45023273	6.017808674	2.531958595				0	0	0	-891.2150029	0.002575365532	-16524.4748148196	
891.1350029	93	5	2	0.2277647444	0.00257053351	98.15206484	1.647189395	0.2007457637	91.43296104	6.029072454	2.537966503				0	0	0	-891.1350029	0.00257053351	-16588.1428702429	
891.0550029	93	5	2	0.2297383898	0.002565720017	98.14927932	1.649627226	0.2010934576	91.41568452	6.040337792	2.543977691				0	0	0	-891.0550029	0.002565720017	-16651.9342820681	
890.9750029	93	5	2	0.2317032973	0.002560924946	98.14649602	1.6520631	0.2014408774	91.39840315	6.051604691	2.549992159				0	0	0	-890.9750029	0.002560924946	-16715.8497664349	
890.8950029	93	5	2	0.2336595222	0.002556148193	98.14371496	1.65449702	0.2017880229	91.38111694	6.062873157	2.556009902				0	0	0	-890.8950029	0.002556148193	-16779.8899805198	
890.8150029	93	5	2	0.2356071192	0.002551389653	98.14093612	1.656928985	0.2021348939	91.36382589	6.074143194	2.56203092				0	0	0	-890.8150029	0.002551389653	-16844.0539499724	
890.7350029	93	5	2	0.2375461427	0.002546649223	98.13815951	1.659358998	0.20248149	91.34652998	6.085414809	2.56805521				0	0	0	-890.7350029	0.002546649223	-16908.3424154319	
890.6550029	93	5	2	0.2394766466	0.0025419268	98.13538513	1.66178706	0.2028278112	91.32922922	6.096688006	2.57408277				0	0	0	-890.6550029	0.0025419268	-16972.7562215725	
890.5750029	93	5	2	0.2413986843	0.002537222283	98.13261297	1.664213173	0.2031738571	91.31192361	6.10796279	2.580113599				0	0	0	-890.5750029	0.002537222283	-17037.2925537475	
890.4950029	93	5	2	0.2433123088	0.002532535569	98.12984303	1.666637337	0.2035196275	91.29461314	6.119239165	2.586147693				0	0	0	-890.4950029	0.002532535569	-17101.952332177	
890.4150029	93	5	2	0.2452175728	0.002527866559	98.12707532	1.669059555	0.2038651223	91.27729781	6.130517138	2.59218505				0	0	0	-890.4150029	0.002527866559	-17166.738219945	
890.3350029	93	5	2	0.2471145284	0.002523215153	98.12430983	1.671479828	0.2042103411	91.25997762	6.141796713	2.59822567				0	0	0	-890.3350029	0.002523215153	-17231.6456482865	
890.2550029	93	5	2	0.2490032274	0.002518581251	98.12154656	1.673898157	0.2045552837	91.24265256	6.153077894	2.604269549				0	0	0	-890.2550029	0.002518581251	-17296.679326758	
890.1750029	93	5	2	0.2508837211	0.002513964757	98.11878551	1.676314544	0.20489995	91.22532263	6.164360687	2.610316685				0	0	0	-890.1750029	0.002513964757	-17361.8364278181	
890.0950029	93	5	2	0.2527560603	0.002509365571	98.11602667	1.678728989	0.2052443397	91.20798783	6.175645096	2.616367077				0	0	0	-890.0950029	0.002509365571	-17427.1162045278	
890.0150029	93	5	2	0.2546202957	0.002504783598	98.11327005	1.681141495	0.2055884526	91.19064815	6.186931128	2.622420723				0	0	0	-890.0150029	0.002504783598	-17492.5234350558	
889.9350029	93	5	2	0.2564764772	0.002500218742	98.11051565	1.683552063	0.2059322885	91.1733036	6.198218785	2.62847762				0	0	0	-889.9350029	0.002500218742	-17558.0515933659	
889.8550029	93	5	2	0.2583246547	0.002495670906	98.10776346	1.685960694	0.2062758471	91.15595416	6.209508074	2.634537766				0	0	0	-889.8550029	0.002495670906	-17623.7037604928	
889.7750029	93	5	2	0.2601648773	0.002491139997	98.10501348	1.688367389	0.2066191283	91.13859984	6.220798999	2.64060116				0	0	0	-889.7750029	0.002491139997	-17689.4829901755	
889.6950029	93	5	2	0.2619971939	0.002486625921	98.10226572	1.690772151	0.2069621317	91.12124064	6.232091565	2.646667799				0	0	0	-889.6950029	0.002486625921	-17755.3826745981	
889.6150029	93	5	2	0.2638216532	0.002482128583	98.09952016	1.69317498	0.2073048573	91.10387654	6.243385776	2.652737681				0	0	0	-889.6150029	0.002482128583	-17821.4060317785	
889.5350029	93	5	2	0.2656383031	0.002477647892	98.09677682	1.695575877	0.2076473048	91.08650756	6.254681638	2.658810805				0	0	0	-889.5350029	0.002477647892	-17887.5562534499	
889.4550029	93	5	2	0.2674471916	0.002473183756	98.09403568	1.697974845	0.2079894739	91.06913368	6.265979155	2.664887168				0	0	0	-889.4550029	0.002473183756	-17953.8286825701	
889.3750029	93	5	2	0.2692483658	0.002468736083	98.09129675	1.700371884	0.2083313646	91.0517549	6.277278332	2.670966768				0	0	0	-889.3750029	0.002468736083	-18020.2226069284	
889.2950029	93	5	2	0.2710418728	0.002464304782	98.08856003	1.702766996	0.2086729765	91.03437122	6.288579175	2.677049604				0	0	0	-889.2950029	0.002464304782	-18086.7434674848	
889.2150029	93	5	2	0.2728277592	0.002459889765	98.08582551	1.705160183	0.2090143094	91.01698264	6.299881686	2.683135674				0	0	0	-889.2150029	0.002459889765	-18153.3885316326	
889.1350029	93	5	2	0.2746060713	0.002455490941	98.08309319	1.707551445	0.2093553632	90.99958915	6.311185872	2.689224975				0	0	0	-889.1350029	0.002455490941	-18220.155193085	
889.0550029	93	5	2	0.2763768549	0.002451108222	98.08036308	1.709940784	0.2096961377	90.98219076	6.322491737	2.695317505				0	0	0	-889.0550029	0.002451108222	-18287.0469252651	
888.9750029	93	5	2	0.2781401555	0.00244674152	98.07763517	1.712328201	0.2100366326	90.96478745	6.333799285	2.701413264				0	0	0	-888.9750029	0.00244674152	-18354.0631800824	
888.8950029	93	5	2	0.2798960184	0.002442390748	98.07490945	1.714713698	0.2103768478	90.94737923	6.345108522	2.707512248				0	0	0	-888.8950029	0.002442390748	-18421.2012499522	
888.8150029	93	5	2	0.2816444883	0.002438055818	98.07218594	1.717097276	0.2107167829	90.92996609	6.356419451	2.713614456				0	0	0	-888.8150029	0.002438055818	-18488.4627385319	
888.7350029	93	5	2	0.2833856097	0.002433736645	98.06946463	1.719478936	0.211056438	90.91254804	6.367732078	2.719719885				0	0	0	-888.7350029	0.002433736645	-18555.851363577	
888.6550029	93	5	2	0.2851194267	0.002429433144	98.06674551	1.721858681	0.2113958126	90.89512506	6.379046408	2.725828535				0	0	0	-888.6550029	0.002429433144	-18623.3601531828	
888.5750029	93	5	2	0.286845983	0.002425145228	98.06402858	1.72423651	0.2117349067	90.87769715	6.390362444	2.731940403				0	0	0	-888.5750029	0.002425145228	-18690.9930152443	
888.4950029	93	5	2	0.2885653222	0.002420872815	98.06131385	1.726612426	0.2120737201	90.86026432	6.401680192	2.738055487				0	0	0	-888.4950029	0.002420872815	-18758.7493428949	
888.4150029	93	5	2	0.2902774872	0.002416615819	98.05860132	1.728986429	0.2124122525	90.84282656	6.412999655	2.744173786				0	0	0	-888.4150029	0.002416615819	-18826.6288243423	
888.3350029	93	5	2	0.2919825209	0.002412374159	98.05589097	1.731358522	0.2127505038	90.82538386	6.424320839	2.750295297				0	0	0	-888.3350029	0.002412374159	-18894.6353671319	
888.2550029	93	5	2	0.2936804656	0.002408147752	98.05318282	1.733728705	0.2130884737	90.80793623	6.435643749	2.756420019				0	0	0	-888.2550029	0.002408147752	-18962.7619250169	
888.1750029	93	5	2	0.2953713634	0.002403936515	98.05047686	1.73609698	0.2134261621	90.79048366	6.446968388	2.76254795				0	0	0	-888.1750029	0.002403936515	-19031.0126050992	
888.0950029	93	5	2	0.2970552563	0.002399740368	98.04777308	1.738463348	0.2137635688	90.77302615	6.458294761	2.768679087				0	0	0	-888.0950029	0.002399740368	-19099.3869669724	
888.0150029	93	5	2	0.2987321854	0.002395559229	98.0450715	1.740827811	0.2141006936	90.7555637	6.469622872	2.77481343				0	0	0	-888.0150029	0.002395559229	-19167.8847458793	
887.9350029	93	5	2	0.3004021921	0.002391393019	98.04237209	1.743190369	0.2144375363	90.7380963	6.480952727	2.780950976				0	0	0	-887.9350029	0.002391393019	-19236.5055272103	
887.8550029	93	5	2	0.3020653171	0.002387241657	98.03967488	1.745551024	0.2147740967	90.72062395	6.49228433	2.787091723				0	0	0	-887.8550029	0.002387241657	-19305.2514206964	
887.7750029	93	5	2	0.303721601	0.002383105066	98.03697985	1.747909778	0.2151103746	90.70314664	6.503617685	2.79323567				0	0	0	-887.7750029	0.002383105066	-19374.1196935676	
887.6950029	93	5	2	0.3053710838	0.002378983165	98.034287	1.750266632	0.2154463699	90.68566439	6.514952796	2.799382815				0	0	0	-887.6950029	0.002378983165	-19443.1078272436	
887.6150029	93	5	2	0.3070138056	0.002374875877	98.03159633	1.752621586	0.2157820823	90.66817718	6.526289668	2.805533156				0	0	0	-887.6150029	0.002374875877	-19512.2225699921	
887.5350029	93	5	2	0.3086498059	0.002370783125	98.02890785	1.754974643	0.2161175117	90.650685	6.537628306	2.811686691				0	0	0	-887.5350029	0.002370783125	-19581.4613689493	
887.4550029	93	5	2	0.3102791239	0.002366704832	98.02622154	1.757325804	0.2164526579	90.63318787	6.548968714	2.817843419				0	0	0	-887.4550029	0.002366704832	-19650.8240512069	
887.3750029	93	5	2	0.3119017987	0.002362640922	98.02353741	1.759675069	0.2167875207	90.61568577	6.560310896	2.824003338				0	0	0	-887.3750029	0.002362640922	-19720.3079797345	
887.2950029	93	5	2	0.3135178689	0.002358591318	98.02085546	1.762022441	0.2171221	90.5981787	6.571654856	2.830166445				0	0	0	-887.2950029	0.002358591318	-19789.9129998584	
887.2150029	93	5	2	0.315127373	0.002354555945	98.01817568	1.76436792	0.2174563955	90.58066666	6.583000599	2.836332739				0	0	0	-887.2150029	0.002354555945	-19859.641354276	
887.1350029	93	5	2	0.316730349	0.002350534728	98.01549808	1.766711509	0.2177904071	90.56314965	6.59434813	2.842502219				0	0	0	-887.1350029	0.002350534728	-19929.4954425921	
