T	w(AL)	w(MG)	w(SI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(MG@FCC_A1)	w(SI@FCC_A1)	w(AL@LIQUID)	w(MG@LIQUID)	w(SI@LIQUID)	w(AL@MG2SI)	w(MG@MG2SI)	w(SI@MG2SI)	w(AL@DIAMOND_A4)	w(MG@DIAMOND_A4)	w(SI@DIAMOND_A4)	dwdT_L(AL@LIQUID)	dwdT_L(MG@LIQUID)	dwdT_L(SI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI				
879.1319994	90	3	7	0	0	98.63928098	0.6308104567	0.7299085605	90	3	7							0.001850095077	-0.0005073602672	-0.00134273481	-879.1319994	0	23.2682210273818	
879.1219994	90	3	7	0.0002141992435	0.0002142159093	98.63909339	0.6308606519	0.7300459582	89.99815036	3.000507275	7.00134237							0	0	0	-879.1219994	0.0002142159093	70.0955261627145	
879.1019994	90	3	7	0.0006422099611	0.0004281653051	98.63871827	0.6309609473	0.7303207801	89.99444969	3.001522124	7.004028185							0	0	0	-879.1019994	0.0004281653051	93.5197369764577	
879.0619994	90	3	7	0.001497131978	0.0008555202431	98.6379682	0.631161382	0.7308704179	89.98704926	3.003551604	7.009399133							0	0	0	-879.0619994	0.0008555202431	93.6599150565766	
878.9819994	90	3	7	0.003203058524	0.001708567098	98.63646867	0.6315615964	0.7319697319	89.97224829	3.007610652	7.020141058							0	0	0	-878.9819994	0.001708567098	-27777.4784691112	
878.9019994	90	3	7	0.004903025278	0.001705677244	98.63497017	0.6319607583	0.7330690677	89.95744723	3.011669669	7.030883098							0	0	0	-878.9019994	0.001705677244	-29324.7974560535	
878.8219994	90	3	7	0.006597508232	0.001703079873	98.63347264	0.6323589274	0.7341684284	89.94264606	3.015728739	7.041625203							0	0	0	-878.8219994	0.001703079873	-30849.78145015	
878.7419994	90	3	7	0.008286533734	0.001700490795	98.63197608	0.632756105	0.7352678146	89.92784476	3.019787866	7.052367375							0	0	0	-878.7419994	0.001700490795	-30944.9968616845	
878.6619994	90	3	7	0.009970127428	0.001697909386	98.63048048	0.6331522922	0.7363672264	89.91304334	3.02384705	7.063109612							0	0	0	-878.6619994	0.001697909386	-31036.9101694922	
878.5819994	90	3	7	0.01164831481	0.00169533562	98.62898585	0.6335474902	0.737466664	89.89824179	3.027906294	7.073851914							0	0	0	-878.5819994	0.00169533562	-31129.0257117192	
878.5019994	90	3	7	0.01332112121	0.001692769466	98.62749217	0.6339417	0.7385661273	89.88344012	3.031965597	7.084594278							0	0	0	-878.5019994	0.001692769466	-31221.2935530428	
878.4219994	90	3	7	0.01498857181	0.00169021089	98.62599946	0.6343349227	0.7396656166	89.86863833	3.036024961	7.095336705							0	0	0	-878.4219994	0.00169021089	-31313.6932532092	
878.3419994	90	3	7	0.01665069165	0.001687659858	98.62450771	0.6347271595	0.7407651319	89.85383642	3.040084387	7.106079192							0	0	0	-878.3419994	0.001687659858	-31406.2408896222	
878.2619994	90	3	7	0.01830750559	0.001685116339	98.62301692	0.6351184114	0.7418646734	89.83903438	3.044143877	7.116821739							0	0	0	-878.2619994	0.001685116339	-31498.9340064301	
878.1819994	90	3	7	0.01995903836	0.001682580299	98.62152708	0.6355086795	0.7429642412	89.82423223	3.048203431	7.127564343							0	0	0	-878.1819994	0.001682580299	-31591.7642718025	
878.1019994	90	3	7	0.02160531453	0.001680051706	98.6200382	0.6358979649	0.7440638353	89.80942995	3.05226305	7.138307004							0	0	0	-878.1019994	0.001680051706	-31684.7417376772	
878.0219994	90	3	7	0.02324635853	0.001677530528	98.61855028	0.6362862687	0.745163456	89.79462754	3.056322737	7.149049721							0	0	0	-878.0219994	0.001677530528	-31777.8641620733	
877.9419994	90	3	7	0.02488219462	0.001675016733	98.6170633	0.6366735921	0.7462631032	89.77982502	3.060382491	7.159792492							0	0	0	-877.9419994	0.001675016733	-31871.1292653612	
877.8619994	90	3	7	0.02651284693	0.001672510289	98.61557729	0.637059936	0.7473627771	89.76502237	3.064442314	7.170535316							0	0	0	-877.8619994	0.001672510289	-31964.5347300039	
877.7819994	90	3	7	0.02813833944	0.001670011164	98.61409222	0.6374453016	0.7484624779	89.7502196	3.068502208	7.181278193							0	0	0	-877.7819994	0.001670011164	-32058.0846612844	
877.7019994	90	3	7	0.02975869599	0.001667519327	98.6126081	0.63782969	0.7495622056	89.73541671	3.072562173	7.192021119							0	0	0	-877.7019994	0.001667519327	-32151.7832017352	
877.6219994	90	3	7	0.03137394027	0.001665034747	98.61112494	0.6382131022	0.7506619604	89.72061369	3.07662221	7.202764096							0	0	0	-877.6219994	0.001665034747	-32245.6216093729	
877.5419994	90	3	7	0.03298409582	0.001662557392	98.60964272	0.6385955393	0.7517617424	89.70581056	3.080682321	7.21350712							0	0	0	-877.5419994	0.001662557392	-32339.6041781879	
877.4619994	90	3	7	0.03458918605	0.001660087232	98.60816145	0.6389770025	0.7528615516	89.6910073	3.084742506	7.224250192							0	0	0	-877.4619994	0.001660087232	-32433.7350892392	
877.3819994	90	3	7	0.03618923422	0.001657624236	98.60668112	0.6393574927	0.7539613882	89.67620392	3.088802768	7.23499331							0	0	0	-877.3819994	0.001657624236	-32527.998913554	
877.3019994	90	3	7	0.03778426346	0.001655168372	98.60520174	0.6397370111	0.7550612523	89.66140042	3.092863106	7.245736472							0	0	0	-877.3019994	0.001655168372	-32622.4133275979	
877.2219994	90	3	7	0.03937429675	0.001652719612	98.6037233	0.6401155587	0.7561611441	89.6465968	3.096923522	7.256479678							0	0	0	-877.2219994	0.001652719612	-32716.9758624332	
877.1419994	90	3	7	0.04095935694	0.001650277924	98.6022458	0.6404931367	0.7572610636	89.63179306	3.100984017	7.267222927							0	0	0	-877.1419994	0.001650277924	-32811.6710942305	
877.0619994	90	3	7	0.04253946675	0.001647843278	98.60076924	0.640869746	0.7583610109	89.61698919	3.105044592	7.277966217							0	0	0	-877.0619994	0.001647843278	-32906.5168207067	
876.9819994	90	3	7	0.04411464874	0.001645415645	98.59929363	0.6412453878	0.7594609863	89.6021852	3.109105249	7.288709546							0	0	0	-876.9819994	0.001645415645	-33001.5108097602	
876.9019994	90	3	7	0.04568492536	0.001642994995	98.59781895	0.6416200631	0.7605609897	89.5873811	3.113165988	7.299452915							0	0	0	-876.9019994	0.001642994995	-33096.6509497447	
876.8219994	90	3	7	0.04725031892	0.001640581299	98.59634521	0.641993773	0.7616610213	89.57257687	3.11722681	7.310196322							0	0	0	-876.8219994	0.001640581299	-33191.928010702	
