T	w(AL)	w(MG)	w(SI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(MG@FCC_A1)	w(SI@FCC_A1)	w(AL@LIQUID)	w(MG@LIQUID)	w(SI@LIQUID)	w(AL@MG2SI)	w(MG@MG2SI)	w(SI@MG2SI)	w(AL@DIAMOND_A4)	w(MG@DIAMOND_A4)	w(SI@DIAMOND_A4)	dwdT_L(AL@LIQUID)	dwdT_L(MG@LIQUID)	dwdT_L(SI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI				
877.6102671	89	5	6	0	0	98.35012247	1.105345839	0.5445316865	89	5	6							0.002090156158	-0.0008706189183	-0.00121953724	-877.6102671	0	22.3346738747196	
877.6002671	89	5	6	0.0002230942466	0.0002235570629	98.3499249	1.105448097	0.5446270036	88.99791073	5.000870307	6.001218958							0	0	0	-877.6002671	0.0002235570629	67.1279435909968	
877.5802671	89	5	6	0.0006690281509	0.0004469903481	98.34952979	1.105652594	0.5448176173	88.99372937	5.002611962	6.003658668							0	0	0	-877.5802671	0.0004469903481	89.5646924471757	
877.5402671	89	5	6	0.00155967335	0.0008930727228	98.34873978	1.106061358	0.5451988602	88.98536789	5.00609472	6.008537388							0	0	0	-877.5402671	0.0008930727228	89.7228953028066	
877.4602671	89	5	6	0.003336904886	0.001783649532	98.34716117	1.106877605	0.5459612285	88.96864267	5.013060961	6.018296367							0	0	0	-877.4602671	0.001783649532	-28084.2435425516	
877.3802671	89	5	6	0.005107949001	0.00178079176	98.34558428	1.107692243	0.546723481	88.9519145	5.020028018	6.028057485							0	0	0	-877.3802671	0.00178079176	-29785.8937361575	
877.3002671	89	5	6	0.006873309777	0.001778242719	98.34400908	1.108505314	0.5474856017	88.93518331	5.026996048	6.037820637							0	0	0	-877.3002671	0.001778242719	-31434.6787983137	
877.2202671	89	5	6	0.008633014347	0.001775701814	98.34243559	1.109316819	0.5482475913	88.91844912	5.033965056	6.047585826							0	0	0	-877.2202671	0.001775701814	-31530.5183629252	
877.1402671	89	5	6	0.01038708896	0.001773168249	98.34086379	1.110126759	0.5490094496	88.90171191	5.040935043	6.057353049							0	0	0	-877.1402671	0.001773168249	-31621.8919589945	
877.0602671	89	5	6	0.01213555974	0.001770642007	98.33929369	1.110935136	0.5497711768	88.88497168	5.047906011	6.067122307							0	0	0	-877.0602671	0.001770642007	-31713.4881256215	
876.9802671	89	5	6	0.01387845261	0.001768123056	98.33772528	1.11174195	0.5505327728	88.86822844	5.054877963	6.076893596							0	0	0	-876.9802671	0.001768123056	-31805.2181938236	
