T	w(AL)	w(SI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(SI@FCC_A1)	w(AL@LIQUID)	w(SI@LIQUID)	dwdT_L(AL@LIQUID)	dwdT_L(SI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
794.2969339	96	4	0.8398696527	0.01787891386	96.93046988	3.069530124	80.55098167	19.44901833	0	0	-794.2969339	0.01787891386	-7346.238017058	
791.7369339	96	4	0.8426960238	0.01753716136	96.8639086	3.1360914	80.25979382	19.74020618	0	0	-791.7369339	0.01753716136	-7644.90141997599	
789.1769339	96	4	0.8454207428	0.0172086625	96.79688393	3.203116071	79.97023074	20.02976926	0	0	-789.1769339	0.0172086625	-7950.77960167287	
786.6169339	96	4	0.8480493384	0.01689271095	96.72939059	3.270609406	79.68225953	20.31774047	0	0	-786.6169339	0.01689271095	-8263.96248487702	
784.0569339	96	4	0.8505869478	0.01658864915	96.66142329	3.338576708	79.39584793	20.60415207	0	0	-784.0569339	0.01658864915	-8584.54232080858	
781.4969339	96	4	0.8530383507	0.01629586413	96.59297669	3.407023309	79.11096436	20.88903564	0	0	-781.4969339	0.01629586413	-8912.61322762672	
778.9369339	96	4	0.8554079996	0.01601378386	96.52404543	3.475954574	78.82757782	21.17242218	0	0	-778.9369339	0.01601378386	-9248.27304666973	
776.3769339	96	4	0.8577000473	0.01574187396	96.4546241	3.545375904	78.54565794	21.45434206	0	0	-776.3769339	0.01574187396	-9591.62148669414	
773.8169339	96	4	0.8599183714	0.0154796346	96.38470727	3.615292735	78.26517497	21.73482503	0	0	-773.8169339	0.0154796346	-9942.76167024451	
771.2569339	96	4	0.862066597	0.01522659788	96.31428946	3.68571054	77.98609971	22.01390029	0	0	-771.2569339	0.01522659788	-10301.8002027469	
768.6969339	96	4	0.8641481162	0.01498232528	96.24336517	3.756634835	77.70840356	22.29159644	0	0	-768.6969339	0.01498232528	-10668.8461808239	
766.1369339	96	4	0.8661661072	0.01474640544	96.17192883	3.828071172	77.43205848	22.56794152	0	0	-766.1369339	0.01474640544	-11044.0130455782	
763.5769339	96	4	0.8681235502	0.01451845213	96.09997485	3.900025149	77.15703694	22.84296306	0	0	-763.5769339	0.01451845213	-11427.417959112	
761.0169339	96	4	0.8700232427	0.01429810237	96.02749759	3.972502405	76.88331198	23.11668802	0	0	-761.0169339	0.01429810237	-11819.1814054579	
758.4569339	96	4	0.8718678137	0.01408501472	95.95449137	4.045508626	76.61085714	23.38914286	0	0	-758.4569339	0.01408501472	-12219.428727914	
755.8969339	96	4	0.8736597353	0.01387886776	95.88095046	4.119049542	76.33964647	23.66035353	0	0	-755.8969339	0.01387886776	-12628.2898199718	
753.3369339	96	4	0.875401335	0.01367935864	95.80686907	4.193130933	76.06965451	23.93034549	0	0	-753.3369339	0.01367935864	-13045.8982188246	
750.7769339	96	4	0.8770948055	0.01348620177	95.73224137	4.267758627	75.80085627	24.19914373	0	0	-750.7769339	0.01348620177	-13472.3940472021	
748.2169339	96	4	0.8787422146	0.01329912768	95.6570615	4.342938502	75.53322725	24.46677275	0	0	-748.2169339	0.01329912768	-13907.92154115	
745.6569339	96	4	0.880345514	0.01311788184	95.58132351	4.418676489	75.26674339	24.73325661	0	0	-745.6569339	0.01311788184	-14352.6306804253	
743.0969339	96	4	0.8819065468	0.01294222373	95.50502143	4.494978569	75.00138106	24.99861894	0	0	-743.0969339	0.01294222373	-14806.6781334895	
740.5369339	96	4	0.8834270558	0.01277192586	95.42814922	4.571850781	74.73711709	25.26288291	0	0	-740.5369339	0.01277192586	-15270.2250721824	
737.9769339	96	4	0.8849086893	0.01260677292	95.35070078	4.649299217	74.4739287	25.5260713	0	0	-737.9769339	0.01260677292	-15743.4412787275	
735.4169339	96	4	0.8863530081	0.01244656103	95.27266997	4.727330027	74.21179353	25.78820647	0	0	-735.4169339	0.01244656103	-16226.5029010784	
732.8569339	96	4	0.8877614907	0.01229109696	95.19405058	4.805949417	73.95068962	26.04931038	0	0	-732.8569339	0.01229109696	-16719.5917524277	
730.2969339	96	4	0.8891355392	0.01214019747	95.11483635	4.885163654	73.69059538	26.30940462	0	0	-730.2969339	0.01214019747	-17222.8993272936	
727.7369339	96	4	0.8904764835	0.01199368871	95.03502094	4.964979065	73.43148962	26.56851038	0	0	-727.7369339	0.01199368871	-17736.7230486624	
725.1769339	96	4	0.8917855867	0.01185140712	94.95459796	5.045402038	73.17335148	26.82664852	0	0	-725.1769339	0.01185140712	-18261.0651143497	
722.6169339	96	4	0.8930640482	0.01171319283	94.87356098	5.126439025	72.91616048	27.08383952	0	0	-722.6169339	0.01171319283	-18796.1647365997	
720.0569339	96	4	0.8943130086	0.01157889838	94.79190346	5.20809654	72.65989647	27.34010353	0	0	-720.0569339	0.01157889838	-19342.4300982516	
717.4969339	96	4	0.8955335527	0.01144838201	94.70961884	5.290381164	72.40453964	27.59546036	0	0	-717.4969339	0.01144838201	-19891.0402633606	
714.9369339	96	4	0.8967267016	0.0113213991	94.62670046	5.373299543	72.15007147	27.84992853	0	0	-714.9369339	0.0113213991	-20470.2443272801	
712.3769339	96	4	0.8978934622	0.01119815138	94.54314161	5.456858391	71.89647081	28.10352919	0	0	-712.3769339	0.01119815138	-21059.1227108074	
709.8169339	96	4	0.8990347598	0.01107818551	94.45893551	5.541064491	71.64371979	28.35628021	0	0	-709.8169339	0.01107818551	-21643.0900011634	
707.2569339	96	4	0.9001514882	0.01096149559	94.3740753	5.625924696	71.39179984	28.60820016	0	0	-707.2569339	0.01096149559	-22248.4887907836	
704.6969339	96	4	0.9012444999	0.01084797052	94.28855407	5.711445928	71.14069268	28.85930732	0	0	-704.6969339	0.01084797052	-22866.5577402349	
702.1369339	96	4	0.9023146088	0.01073750429	94.20236482	5.797635185	70.89038029	29.10961971	0	0	-702.1369339	0.01073750429	-23497.6102810381	
699.5769339	96	4	0.9033625922	0.01062999577	94.11550047	5.884499534	70.64084494	29.35915506	0	0	-699.5769339	0.01062999577	-24141.9763356447	
697.0169339	96	4	0.904389193	0.01052534839	94.02795388	5.972046119	70.39206915	29.60793085	0	0	-697.0169339	0.01052534839	-24799.9982045774	
694.4569339	96	4	0.9053951213	0.01042346991	93.93971784	6.06028216	70.14403569	29.85596431	0	0	-694.4569339	0.01042346991	-25472.0410761247	
691.8969339	96	4	0.9063810563	0.01032427222	93.85078505	6.149214951	69.89672759	30.10327241	0	0	-691.8969339	0.01032427222	-26158.4855890759	
689.3369339	96	4	0.9073476484	0.01022767107	93.76114813	6.238851867	69.65012812	30.34987188	0	0	-689.3369339	0.01022767107	-26866.7908700459	
686.7769339	96	4	0.9082955259	0.01013363345	93.67079925	6.329200751	69.40422005	30.59577995	0	0	-686.7769339	0.01013363345	-27571.0465441159	
684.2169339	96	4	0.9092252706	0.0100419113	93.57973203	6.420267966	69.15898921	30.84101079	0	0	-684.2169339	0.0100419113	-28301.884244338	
681.6569339	96	4	0.9101374654	0.009952659346	93.4879377	6.512062297	68.91441743	31.08558257	0	0	-681.6569339	0.009952659346	-29061.20038659	
679.0969339	96	4	0.9110326555	0.009865673131	93.39540895	6.604591048	68.67048955	31.32951045	0	0	-679.0969339	0.009865673131	-29821.5939641747	
676.5369339	96	4	0.9119113668	0.00978091393	93.302138	6.697861999	68.42718991	31.57281009	0	0	-676.5369339	0.00978091393	-30603.6600589986	
673.9769339	96	4	0.9127741036	0.009698317015	93.20811698	6.791883016	68.18450306	31.81549694	0	0	-673.9769339	0.009698317015	-31403.4329363379	
671.4169339	96	4	0.9136213504	0.009617820347	93.11333795	6.886662048	67.94241372	32.05758628	0	0	-671.4169339	0.009617820347	-32221.4920817098	
668.8569339	96	4	0.9144535725	0.009539364468	93.01779287	6.982207134	67.7009068	32.2990932	0	0	-668.8569339	0.009539364468	-33058.4523909088	
666.2969339	96	4	0.9152712168	0.009462892369	92.9214736	7.078526399	67.4599674	32.5400326	0	0	-666.2969339	0.009462892369	-33914.9643894602	
663.7369339	96	4	0.9160747131	0.009388349382	92.82437194	7.175628059	67.21958075	32.78041925	0	0	-663.7369339	0.009388349382	-34791.7166726627	
661.1769339	96	4	0.9168644748	0.009315683063	92.72647958	7.273520417	66.9797323	33.0202677	0	0	-661.1769339	0.009315683063	-35689.4388094817	
658.6169339	96	4	0.9176408994	0.009244843096	92.62778813	7.372211871	66.74040761	33.25959239	0	0	-658.6169339	0.009244843096	-36608.9042245874	
656.0569339	96	4	0.9184043696	0.009175781189	92.52828909	7.471710911	66.50159241	33.49840759	0	0	-656.0569339	0.009175781189	-37550.9328841033	
653.4969339	96	4	0.919155254	0.009108450986	92.42797388	7.572026119	66.26327259	33.73672741	0	0	-653.4969339	0.009108450986	-38516.396334455	
650.9369339	96	4	0.9198939073	0.00904280798	92.32683383	7.673166173	66.02543416	33.97456584	0	0	-650.9369339	0.00904280798	-39506.2200550395	
648.3769339	96	4	0.9206206716	0.008978809429	92.22486015	7.775139847	65.78806327	34.21193673	0	0	-648.3769339	0.008978809429	-40521.3888205795	
645.8169339	96	4	0.9213358763	0.008916414282	92.12204399	7.877956012	65.55114621	34.44885379	0	0	-645.8169339	0.008916414282	-41562.9499562444	
643.2569339	96	4	0.9220398394	0.0088555831	92.01837636	7.981623636	65.31466939	34.68533061	0	0	-643.2569339	0.0088555831	-42632.0199238449	
640.6969339	96	4	0.9227328673	0.008796277994	91.91384821	8.086151789	65.07861933	34.92138067	0	0	-640.6969339	0.008796277994	-43729.7892968786	
638.1369339	96	4	0.9234152557	0.008738462553	91.80845036	8.191549639	64.84298267	35.15701733	0	0	-638.1369339	0.008738462553	-44857.5285035368	
635.5769339	96	4	0.9240872902	0.008682101787	91.70217354	8.297826456	64.60774616	35.39225384	0	0	-635.5769339	0.008682101787	-46016.5940600726	
633.0169339	96	4	0.9247492465	0.008627162062	91.59500839	8.404991612	64.37289665	35.62710335	0	0	-633.0169339	0.008627162062	-47208.4374552191	
630.4569339	96	4	0.9254013906	0.008573611052	91.48694541	8.513054585	64.13842111	35.86157889	0	0	-630.4569339	0.008573611052	-48434.612374992	
627.8969339	96	4	0.92604398	0.008521417679	91.37797504	8.622024956	63.90430657	36.09569343	0	0	-627.8969339	0.008521417679	-49696.783547993	
625.3369339	96	4	0.9266772631	0.008470552069	91.26808759	8.731912411	63.67054017	36.32945983	0	0	-625.3369339	0.008470552069	-50996.7373550911	
622.7769339	96	4	0.9273014803	0.0084209855	91.15727326	8.842726744	63.43710912	36.56289088	0	0	-622.7769339	0.0084209855	-52336.3912820833	
620.2169339	96	4	0.9279168641	0.008372690359	91.04552214	8.954477858	63.20400075	36.79599925	0	0	-620.2169339	0.008372690359	-53717.8091744906	
617.6569339	96	4	0.9285236394	0.008325640101	90.93282424	9.067175764	62.9712024	37.0287976	0	0	-617.6569339	0.008325640101	-55143.2113489211	
615.0969339	96	4	0.9291220236	0.008279809204	90.81916942	9.180830582	62.73870154	37.26129846	0	0	-615.0969339	0.008279809204	-56614.9915330415	
612.5369339	96	4	0.9297122276	0.008235173135	90.70454745	9.295452545	62.50648567	37.49351433	0	0	-612.5369339	0.008235173135	-58135.7339519012	
609.9769339	96	4	0.9302944551	0.00819170831	90.588948	9.411051998	62.27454237	37.72545763	0	0	-609.9769339	0.00819170831	-59708.2338691534	
607.4169339	96	4	0.9308689039	0.008149392065	90.4723606	9.527639397	62.04285927	37.95714073	0	0	-607.4169339	0.008149392065	-61335.5159026297	
604.8569339	96	4	0.9314357651	0.008108202616	90.35477468	9.645225316	61.81142405	38.18857595	0	0	-604.8569339	0.008108202616	-63020.8567008846	
602.2969339	96	4	0.9319952244	0.008068119031	90.23617956	9.76382044	61.58022444	38.41977556	0	0	-602.2969339	0.008068119031	-64767.8196503754	
599.7369339	96	4	0.9325474614	0.008029121204	90.11656443	9.883435573	61.34924822	38.65075178	0	0	-599.7369339	0.008029121204	-66580.2767834417	
597.1769339	96	4	0.9330926506	0.007991189819	89.99591836	10.00408164	61.11848319	38.88151681	0	0	-597.1769339	0.007991189819	-68462.4483713332	
594.6169339	96	4	0.933630961	0.007954306332	89.87423033	10.12576967	60.88791722	39.11208278	0	0	-594.6169339	0.007954306332	-70418.9411504422	
592.0569339	96	4	0.9341625567	0.007918452938	89.75148918	10.24851082	60.65753818	39.34246182	0	0	-592.0569339	0.007918452938	-72454.7911283577	
589.4969339	96	4	0.9346875969	0.007883612552	89.62768362	10.37231638	60.42733397	39.57266603	0	0	-589.4969339	0.007883612552	-74575.5201539771	
586.9369339	96	4	0.9352062362	0.007849768785	89.50280226	10.49719774	60.19729253	39.80270747	0	0	-586.9369339	0.007849768785	-76787.1875186978	
584.3769339	96	4	0.9357186246	0.00781690592	89.37683358	10.62316642	59.96740181	40.03259819	0	0	-584.3769339	0.00781690592	-79096.4612707445	
581.8169339	96	4	0.9362249078	0.007785008894	89.24976593	10.75023407	59.73764975	40.26235025	0	0	-581.8169339	0.007785008894	-81510.6979527463	
579.2569339	96	4	0.9367252275	0.007754063278	89.12158756	10.87841244	59.50802434	40.49197566	0	0	-579.2569339	0.007754063278	-84038.02941528	
576.6969339	96	4	0.9372197212	0.007724055258	88.99228656	11.00771344	59.27851354	40.72148646	0	0	-576.6969339	0.007724055258	-86687.4671339471	
574.1369339	96	4	0.9377085227	0.007694971617	88.86185093	11.13814907	59.04910533	40.95089467	0	0	-574.1369339	0.007694971617	-89469.0273085426	
571.5769339	96	4	0.938191762	0.00766679972	88.73026851	11.26973149	58.81978769	41.18021231	0	0	-571.5769339	0.00766679972	-92393.8707359393	
569.0169339	96	4	0.9386695657	0.007639527496	88.59752706	11.40247294	58.59054857	41.40945143	0	0	-569.0169339	0.007639527496	-95474.4698902225	
566.4569339	96	4	0.9391420566	0.007613143424	88.46361416	11.53638584	58.36137593	41.63862407	0	0	-566.4569339	0.007613143424	-98724.810677566	
563.8969339	96	4	0.9396093544	0.007587636519	88.3285173	11.6714827	58.13225771	41.86774229	0	0	-563.8969339	0.007587636519	-102160.629642143	
561.3369339	96	4	0.9400715758	0.00756299632	88.19222382	11.80777618	57.9031818	42.0968182	0	0	-561.3369339	0.00756299632	-105799.689816532	
558.7769339	96	4	0.9405288339	0.007539212875	88.05472094	11.94527906	57.67413612	42.32586388	0	0	-558.7769339	0.007539212875	-109662.119440536	
556.2169339	96	4	0.9409812394	0.007516276731	87.91599576	12.08400424	57.44510851	42.55489149	0	0	-556.2169339	0.007516276731	-113770.813020159	
553.6569339	96	4	0.9414288996	0.007494178919	87.77603523	12.22396477	57.21608679	42.78391321	0	0	-553.6569339	0.007494178919	-118151.94125596	
551.0969339	96	4	0.9418719193	0.007472910951	87.63482619	12.36517381	56.98705875	43.01294125	0	0	-551.0969339	0.007472910951	-122835.53339325	
548.5369339	96	4	0.9423104007	0.0074524648	87.49235532	12.50764468	56.75801214	43.24198786	0	0	-548.5369339	0.0074524648	-127856.232399356	
545.9769339	96	4	0.9427444432	0.007432832901	87.3486092	12.6513908	56.52893465	43.47106535	0	0	-545.9769339	0.007432832901	-133254.215331375	
543.4169339	96	4	0.9431741438	0.007414008135	87.20357425	12.79642575	56.29981391	43.70018609	0	0	-543.4169339	0.007414008135	-139107.838246269	
540.8569339	96	4	0.9435995976	0.007395991488	87.05723679	12.94276321	56.07063728	43.92936272	0	0	-540.8569339	0.007395991488	-145337.545498416	
538.2969339	96	4	0.9440208954	0.007378746078	86.90958299	13.09041701	55.84139298	44.15860702	0	0	-538.2969339	0.007378746078	-152197.857333434	
535.7369339	96	4	0.9444381287	0.007362312	86.76059887	13.23940113	55.61206776	44.38793224	0	0	-535.7369339	0.007362312	-159723.63309116	
533.1769339	96	4	0.9448513847	0.007346653267	86.61027036	13.38972964	55.38264923	44.61735077	0	0	-533.1769339	0.007346653267	-167869.64746717	
530.6169339	96	4	0.9452607492	0.007331772531	86.45858321	13.54141679	55.15312471	44.84687529	0	0	-530.6169339	0.007331772531	-176876.094689354	
528.0569339	96	4	0.945666306	0.007317665209	86.30552308	13.69447692	54.92348141	45.07651859	0	0	-528.0569339	0.007317665209	-186845.488884267	
525.4969339	96	4	0.9460681367	0.007304327124	86.15107547	13.84892453	54.69370647	45.30629353	0	0	-525.4969339	0.007304327124	-197946.847561573	
522.9369339	96	4	0.9464663211	0.007291754493	85.99522575	14.00477425	54.46378692	45.53621308	0	0	-522.9369339	0.007291754493	-210391.294554025	
520.3769339	96	4	0.9468609374	0.007279943928	85.83795918	14.16204082	54.23370972	45.76629028	0	0	-520.3769339	0.007279943928	-224446.106800603	
517.8169339	96	4	0.9472520616	0.007268892431	85.67926087	14.32073913	54.0034617	45.9965383	0	0	-517.8169339	0.007268892431	-240454.709720156	
515.2569339	96	4	0.9476397684	0.007258597391	85.5191158	14.4808842	53.7730296	46.2269704	0	0	-515.2569339	0.007258597391	-258865.929708004	
512.6969339	96	4	0.9480241304	0.007249056579	85.35750883	14.64249117	53.54240002	46.45759998	0	0	-512.6969339	0.007249056579	-280278.022184118	
510.1369339	96	4	0.9484052191	0.007240268151	85.19442468	14.80557532	53.31155948	46.68844052	0	0	-510.1369339	0.007240268151	-305506.599661304	
507.5769339	96	4	0.9487831039	0.007232230639	85.02984795	14.97015205	53.08049432	46.91950568	0	0	-507.5769339	0.007232230639	-335693.732834127	
505.0169339	96	4	0.9491578532	0.007224942954	84.8637631	15.1362369	52.8491908	47.1508092	0	0	-505.0169339	0.007224942954	-350571.026491475	
503.7369339	96	4	0.9493439724	0.003612417105	84.78015004	15.21984996	52.73344519	47.26655481	0	0	-503.7369339	0.003612417105	-354.289224824984	
503.0969339	96	4	0.9494366441	0.001805897973	84.73820014	15.26179986	52.67554825	47.32445175	0	0	-503.0969339	0.001805897973	-1194866.54906264	
502.4569339	96	4	0.9495291001	0.001805362507	84.69615428	15.30384572	52.61763489	47.38236511	0	0	-502.4569339	0.001805362507	-1194512.2359432	
502.1369339	96	4	0.9495752459	0.0009026904898	84.67509526	15.32490474	52.58867198	47.41132802	0	0	-502.1369339	0.0009026904898	-354.481617668192	
501.9769339	96	4	0.9495982941	0.0004513135109	84.66455673	15.33544327	52.57418945	47.42581055	0	0	-501.9769339	0.0004513135109	-354.519768025505	
501.8969339	96	4	0.9496098132	0.0002256716877	84.65928451	15.34071549	52.5669472	47.4330528	0	0	-501.8969339	0.0002256716877	-354.434714020381	
501.8569339	96	4	0.9496155707	0.0001127984832	84.65664857	15.34335143	52.56332604	47.43667396	0	0	-501.8569339	0.0001127984832	-354.533029004906	
501.8369339	96	4	0.9496184491	5.639841837E-05	84.65533043	15.34466957	52.56151546	47.43848454	0	0	-501.8369339	5.639841837E-05	-354.614674807863	
501.8269339	96	4	0.9496198881	2.819900066E-05	84.65467131	15.34532869	52.56061017	47.43938983	0	0	-501.8269339	2.819900066E-05	-354.617251422946	
501.8169339	96	4	0.9496213275	2.820704699E-05	84.6540121	15.3459879	52.55970488	47.44029512	0	0	-501.8169339	2.820704699E-05	-354.538605398581	
501.7769339	96	4	0.9496270847	0.0001128369201	84.65137492	15.34862508	52.55608362	47.44391638	0	0	-501.7769339	0.0001128369201	-2009.98715178311	
501.7569339	96	4	0.9496299618	5.639907311E-05	84.65005607	15.34994393	52.55427293	47.44572707	0	0	-501.7569339	5.639907311E-05	32298357.3022617	
501.7169339	96	4	0.9496357183	0.0001128350624	84.64741845	15.35258155	52.55065184	47.44934816	0	0	-501.7169339	0.0001128350624	708.841763892935	
501.6369339	96	4	0.9496472299	0.0002256716217	84.64214165	15.35785835	52.54340918	47.45659082	0	0	-501.6369339	0.0002256716217	709.02741704369	
