T	w(AL)	w(MG)	w(SI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(MG@FCC_A1)	w(SI@FCC_A1)	w(AL@LIQUID)	w(MG@LIQUID)	w(SI@LIQUID)	w(AL@DIAMOND_A4)	w(MG@DIAMOND_A4)	w(SI@DIAMOND_A4)	w(AL@MG2SI)	w(MG@MG2SI)	w(SI@MG2SI)	dwdT_L(AL@LIQUID)	dwdT_L(MG@LIQUID)	dwdT_L(SI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI				
901.4468234	95	1	4	0.1327121141	0.002846844074	99.21807229	0.2767725112	0.5051552002	94.34871115	1.112099844	4.53918901							0	0	0	-901.4468234	0.002846844074	-10812.3308244051	
901.3668234	95	1	4	0.1351763857	0.0028394636	99.21637385	0.2771687053	0.5064574411	94.33485024	1.114477353	4.550672411							0	0	0	-901.3668234	0.0028394636	-10866.6984971736	
901.2868234	95	1	4	0.1376273048	0.002832120006	99.21467618	0.2775640386	0.5077597818	94.32099073	1.116854324	4.562154945							0	0	0	-901.2868234	0.002832120006	-10921.2034544872	
901.2068234	95	1	4	0.1400649768	0.002824813017	99.21297926	0.2779585127	0.5090622224	94.30713263	1.119230762	4.573636608							0	0	0	-901.2068234	0.002824813017	-10975.8453268673	
901.1268234	95	1	4	0.1424895062	0.00281754236	99.21128311	0.2783521294	0.5103647628	94.29327594	1.121606669	4.585117396							0	0	0	-901.1268234	0.00281754236	-11030.6261008008	
901.0468234	95	1	4	0.1449009963	0.002810307768	99.20958771	0.2787448901	0.5116674031	94.27942065	1.123982046	4.596597307							0	0	0	-901.0468234	0.002810307768	-11085.5455051646	
900.9668234	95	1	4	0.1472995493	0.002803108973	99.20789306	0.2791367964	0.5129701433	94.26556677	1.126356897	4.608076336							0	0	0	-900.9668234	0.002803108973	-11140.6018489133	
900.8868234	95	1	4	0.1496852665	0.002795945711	99.20619917	0.27952785	0.5142729834	94.25171429	1.128731225	4.61955448							0	0	0	-900.8868234	0.002795945711	-11195.7965104146	
900.8068234	95	1	4	0.152058248	0.002788817721	99.20450602	0.2799180523	0.5155759233	94.23786323	1.131105031	4.631031737							0	0	0	-900.8068234	0.002788817721	-11251.1293910196	
900.7268234	95	1	4	0.1544185929	0.002781724744	99.20281363	0.2803074051	0.5168789632	94.22401358	1.133478319	4.642508102							0	0	0	-900.7268234	0.002781724744	-11306.5996464883	
900.6468234	95	1	4	0.1567663995	0.002774666523	99.20112199	0.2806959097	0.518182103	94.21016534	1.13585109	4.653983572							0	0	0	-900.6468234	0.002774666523	-11362.2080781621	
900.5668234	95	1	4	0.1591017648	0.002767642805	99.19943109	0.2810835679	0.5194853426	94.19631851	1.138223348	4.665458144							0	0	0	-900.5668234	0.002767642805	-11417.9538909184	
900.4868234	95	1	4	0.161424785	0.002760653337	99.19774094	0.281470381	0.5207886823	94.18247309	1.140595095	4.676931815							0	0	0	-900.4868234	0.002760653337	-11473.8388642837	
900.4068234	95	1	4	0.1637355552	0.002753697873	99.19605153	0.2818563508	0.5220921219	94.16862909	1.142966332	4.688404581							0	0	0	-900.4068234	0.002753697873	-11529.8614270886	
900.3268234	95	1	4	0.1660341698	0.002746776163	99.19436286	0.2822414787	0.5233956614	94.1547865	1.145337064	4.699876439							0	0	0	-900.3268234	0.002746776163	-11586.0218686827	
900.2468234	95	1	4	0.1683207218	0.002739887966	99.19267493	0.2826257662	0.5246993009	94.14094532	1.147707291	4.711347386							0	0	0	-900.2468234	0.002739887966	-11642.3211793502	
900.1668234	95	1	4	0.1705953037	0.002733033038	99.19098774	0.2830092148	0.5260030404	94.12710556	1.150077017	4.722817418							0	0	0	-900.1668234	0.002733033038	-11698.7571806164	
900.0868234	95	1	4	0.1728580068	0.00272621114	99.18930129	0.2833918262	0.52730688	94.11326722	1.152446244	4.734286534							0	0	0	-900.0868234	0.00272621114	-11755.3318829194	
900.0068234	95	1	4	0.1751089217	0.002719422035	99.18761558	0.2837736017	0.5286108195	94.0994303	1.154814974	4.745754728							0	0	0	-900.0068234	0.002719422035	-11812.0457127427	
899.9268234	95	1	4	0.1773481379	0.002712665489	99.1859306	0.284154543	0.5299148592	94.08559479	1.15718321	4.757221998							0	0	0	-899.9268234	0.002712665489	-11868.8973651132	
899.8468234	95	1	4	0.179575744	0.002705941268	99.18424635	0.2845346515	0.5312189989	94.0717607	1.159550954	4.768688342							0	0	0	-899.8468234	0.002705941268	-11925.886479862	
899.7668234	95	1	4	0.181791828	0.002699249142	99.18256283	0.2849139287	0.5325232387	94.05792804	1.161918208	4.780153755							0	0	0	-899.7668234	0.002699249142	-11983.0144732985	
899.6868234	95	1	4	0.1839964766	0.002692588883	99.18088005	0.285292376	0.5338275786	94.04409679	1.164284974	4.791618235							0	0	0	-899.6868234	0.002692588883	-12040.2801536681	
899.6068234	95	1	4	0.1861897761	0.002685960264	99.17919799	0.2856699951	0.5351320187	94.03026697	1.166651256	4.803081779							0	0	0	-899.6068234	0.002685960264	-12097.6841938537	
899.5268234	95	1	4	0.1883718115	0.002679363062	99.17751665	0.2860467873	0.536436559	94.01643856	1.169017055	4.814544383							0	0	0	-899.5268234	0.002679363062	-12155.2272861543	
899.4468234	95	1	4	0.1905426673	0.002672797055	99.17583605	0.2864227541	0.5377411994	94.00261158	1.171382373	4.826006045							0	0	0	-899.4468234	0.002672797055	-12212.9074250205	
899.3668234	95	1	4	0.1927024271	0.002666262022	99.17415616	0.286797897	0.5390459401	93.98878602	1.173747214	4.837466762							0	0	0	-899.3668234	0.002666262022	-12270.7263738057	
899.2868234	95	1	4	0.1948511735	0.002659757747	99.172477	0.2871722175	0.5403507811	93.97496189	1.176111578	4.84892653							0	0	0	-899.2868234	0.002659757747	-12328.6849781312	
899.2068234	95	1	4	0.1969889886	0.002653284014	99.17079856	0.287545717	0.5416557223	93.96113919	1.178475468	4.860385346							0	0	0	-899.2068234	0.002653284014	-12386.7803790643	
899.1268234	95	1	4	0.1991159533	0.002646840608	99.16912084	0.287918397	0.5429607639	93.9473179	1.180838888	4.871843208							0	0	0	-899.1268234	0.002646840608	-12445.014521227	
899.0468234	95	1	4	0.2012321482	0.002640427319	99.16744384	0.2882902589	0.5442659058	93.93349805	1.183201838	4.883300113							0	0	0	-899.0468234	0.002640427319	-12503.3884085649	
898.9668234	95	1	4	0.2033376526	0.002634043937	99.16576755	0.2886613041	0.5455711482	93.91967962	1.185564321	4.894756058							0	0	0	-898.9668234	0.002634043937	-12561.899237569	
898.8868234	95	1	4	0.2054325454	0.002627690253	99.16409197	0.2890315342	0.5468764909	93.90586262	1.187926339	4.906211039							0	0	0	-898.8868234	0.002627690253	-12620.5481437726	
898.8068234	95	1	4	0.2075169047	0.002621366062	99.16241712	0.2894009504	0.5481819341	93.89204705	1.190287894	4.917665054							0	0	0	-898.8068234	0.002621366062	-12679.3362940196	
898.7268234	95	1	4	0.2095908076	0.00261507116	99.16074297	0.2897695543	0.5494874778	93.87823291	1.192648989	4.9291181							0	0	0	-898.7268234	0.00261507116	-12738.262952335	
898.6468234	95	1	4	0.2116543308	0.002608805345	99.15906953	0.2901373472	0.550793122	93.8644202	1.195009626	4.940570174							0	0	0	-898.6468234	0.002608805345	-12797.3284127221	
898.5668234	95	1	4	0.2137075499	0.002602568417	99.1573968	0.2905043307	0.5520988668	93.85060892	1.197369806	4.952021273							0	0	0	-898.5668234	0.002602568417	-12856.5319809887	
898.4868234	95	1	4	0.2157505402	0.002596360177	99.15572478	0.290870506	0.5534047121	93.83679907	1.199729532	4.963471395							0	0	0	-898.4868234	0.002596360177	-12915.8740519182	
898.4068234	95	1	4	0.2177833758	0.002590180429	99.15405347	0.2912358746	0.5547106582	93.82299066	1.202088807	4.974920537							0	0	0	-898.4068234	0.002590180429	-12975.3550394834	
898.3268234	95	1	4	0.2198061306	0.002584028978	99.15238286	0.2916004378	0.5560167049	93.80918367	1.204447631	4.986368695							0	0	0	-898.3268234	0.002584028978	-13034.9743832451	
898.2468234	95	1	4	0.2218188773	0.002577905631	99.15071295	0.2919641972	0.5573228523	93.79537812	1.206806008	4.997815867							0	0	0	-898.2468234	0.002577905631	-13094.7326065683	
898.1668234	95	1	4	0.2238216883	0.002571810197	99.14904375	0.292327154	0.5586291006	93.78157401	1.209163939	5.009262051							0	0	0	-898.1668234	0.002571810197	-13154.6292032773	
898.0868234	95	1	4	0.2258146351	0.002565742486	99.14737524	0.2926893097	0.5599354496	93.76777133	1.211521427	5.020707243							0	0	0	-898.0868234	0.002565742486	-13214.6648121287	
898.0068234	95	1	4	0.2277977886	0.002559702311	99.14570743	0.2930506656	0.5612418995	93.75397009	1.213878473	5.032151441							0	0	0	-898.0068234	0.002559702311	-13274.8400974012	
897.9268234	95	1	4	0.229771219	0.002553689486	99.14404033	0.2934112231	0.5625484503	93.74017028	1.216235079	5.043594641							0	0	0	-897.9268234	0.002553689486	-13335.1524652438	
897.8468234	95	1	4	0.2317349959	0.002547703825	99.14237391	0.2937709836	0.563855102	93.72637191	1.218591248	5.055036843							0	0	0	-897.8468234	0.002547703825	-13395.60381563	
897.7668234	95	1	4	0.2336891882	0.002541745147	99.1407082	0.2941299484	0.5651618548	93.71257498	1.220946982	5.066478042							0	0	0	-897.7668234	0.002541745147	-13456.1949156806	
897.6868234	95	1	4	0.2356338641	0.00253581327	99.13904317	0.2944881189	0.5664687086	93.69877948	1.223302282	5.077918235							0	0	0	-897.6868234	0.00253581327	-13516.9244208608	
897.6068234	95	1	4	0.2375690913	0.002529908015	99.13737884	0.2948454965	0.5677756634	93.68498543	1.225657151	5.089357422							0	0	0	-897.6068234	0.002529908015	-13577.7920581417	
