T	w(AL)	w(MG)	w(SI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(MG@FCC_A1)	w(SI@FCC_A1)	w(AL@LIQUID)	w(MG@LIQUID)	w(SI@LIQUID)	dwdT_L(AL@LIQUID)	dwdT_L(MG@LIQUID)	dwdT_L(SI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	SI	SI	SI				
906.7398324	95	2	3	0	0	99.14973322	0.5410152263	0.3092515559	95	2	3	0.001898174942	-0.0006673484157	-0.001230826527	-906.7398324	0	10.902347458921	
906.7298324	95	2	3	0.000457015429	0.0004572597625	99.14947392	0.5411540126	0.3093720723	94.99810232	2.000667205	3.001230477	0	0	0	-906.7298324	0.0004572597625	32.8364671934655	
906.7098324	95	2	3	0.001370151512	0.0009139791367	99.14895541	0.5414314782	0.309613111	94.9943054	2.002002032	3.003692569	0	0	0	-906.7098324	0.0009139791367	43.8283329056014	
906.6698324	95	2	3	0.003191874146	0.001825064667	99.14791869	0.5419860998	0.3100952075	94.9867123	2.004671115	3.008616587	0	0	0	-906.6698324	0.001825064667	43.9657337143696	
906.5898324	95	2	3	0.006818173462	0.003639562433	99.14584686	0.5430937479	0.3110593965	94.97152505	2.010008403	3.018466547	0	0	0	-906.5898324	0.003639562433	44.2182044761025	
906.4298324	95	2	3	0.01400287514	0.007237193024	99.14170923	0.5453029524	0.312987815	94.94114636	2.020679508	3.038174134	0	0	0	-906.4298324	0.007237193024	44.7794596777307	
906.1098324	95	2	3	0.02808399017	0.0142889515	99.13345908	0.5496956732	0.3168452426	94.88037393	2.042003107	3.077622959	0	0	0	-906.1098324	0.0142889515	45.936088492974	
905.4698324	95	2	3	0.05518789389	0.02790248671	99.11705623	0.5583823412	0.3245614331	94.75876462	2.084588712	3.156646667	0	0	0	-905.4698324	0.02790248671	48.20756391528	
904.1898324	95	2	3	0.1055004334	0.05328104067	99.08463388	0.5753683008	0.3399978216	94.51529031	2.169531929	3.315177761	0	0	0	-904.1898324	0.05328104067	53.0468920011789	
901.6298324	95	2	3	0.1928547288	0.09771209082	99.0212725	0.6078506992	0.3708768058	94.02732067	2.33865223	3.634027102	0	0	0	-901.6298324	0.09771209082	-424.756794230471	
899.0698324	95	2	3	0.2656712582	0.0902691789	98.95974041	0.6385473125	0.4017122727	93.53789641	2.507346872	3.954756715	0	0	0	-899.0698324	0.0902691789	-374.001181525166	
896.5098324	95	2	3	0.32721756	0.0838667785	98.89996629	0.6675348616	0.4324988495	93.04703033	2.675770909	4.277198758	0	0	0	-896.5098324	0.0838667785	-432.053825240666	
893.9498324	95	2	3	0.379861918	0.07830209279	98.84188495	0.6948818844	0.4632331622	92.55473382	2.844055523	4.601210659	0	0	0	-893.9498324	0.07830209279	-494.400952876499	
891.3898324	95	2	3	0.4253604949	0.07342156898	98.78543633	0.7206502562	0.4939134136	92.06101681	3.012312852	4.926670337	0	0	0	-891.3898324	0.07342156898	-561.055652159144	
888.8298324	95	2	3	0.4650417052	0.06910702607	98.73056446	0.7448965087	0.5245390324	91.56588762	3.180639722	5.253472657	0	0	0	-888.8298324	0.06910702607	-632.041532712512	
886.2698324	95	2	3	0.4999280376	0.06526602824	98.67721677	0.7676728082	0.555110418	91.0693528	3.349120483	5.581526716	0	0	0	-886.2698324	0.06526602824	-707.384699902742	
883.7098324	95	2	3	0.5308186817	0.06182523882	98.62534354	0.789027718	0.5856287419	90.57141707	3.517829228	5.910753706	0	0	0	-883.7098324	0.06182523882	-787.11395945267	
881.1498324	95	2	3	0.5583468742	0.05872573172	98.57489741	0.8090067974	0.6160957928	90.07208323	3.686831546	6.241085221	0	0	0	-881.1498324	0.05872573172	-871.260894952677	
878.5898324	95	2	3	0.5830205224	0.0559196182	98.52583307	0.8276530767	0.6465138543	89.5713522	3.856185908	6.572461887	0	0	0	-878.5898324	0.0559196182	-959.859956981914	
876.0298324	95	2	3	0.6052515101	0.05336757882	98.47810695	0.8450074394	0.6768856066	89.06922295	4.025944803	6.904832251	0	0	0	-876.0298324	0.05336757882	-1052.94857045305	
873.4698324	95	2	3	0.6253771891	0.05103702888	98.43167702	0.861108931	0.7072140464	88.56569249	4.196155654	7.238151855	0	0	0	-873.4698324	0.05103702888	-1150.56720643806	
870.9098324	95	2	3	0.6436763748	0.04890073572	98.38650257	0.8759950118	0.7375024228	88.06075595	4.366861577	7.572382469	0	0	0	-870.9098324	0.04890073572	-1252.75943262501	
868.3498324	95	2	3	0.6603814137	0.04693576301	98.34254405	0.889701764	0.767754183	87.55440655	4.538102009	7.907491444	0	0	0	-868.3498324	0.04693576301	-1359.57196427821	
865.7898324	95	2	3	0.6756873987	0.04512265543	98.29976301	0.9022640628	0.7979729277	87.04663561	4.709913236	8.243451157	0	0	0	-865.7898324	0.04512265543	-1471.05468964216	
863.2298324	95	2	3	0.6897592866	0.04344480208	98.25812191	0.9137157188	0.8281623741	86.53743262	4.882328835	8.580238541	0	0	0	-863.2298324	0.04344480208	-1587.26069407099	
860.6698324	95	2	3	0.7027374532	0.04188793467	98.21758408	0.9240895966	0.858326324	86.02678528	5.055380049	8.917834673	0	0	0	-860.6698324	0.04188793467	-1708.24629075721	
858.1098324	95	2	3	0.7147420685	0.04043972827	98.17811365	0.9334177143	0.8884686367	85.51467947	5.229096107	9.25622442	0	0	0	-858.1098324	0.04043972827	-1834.07100146305	
855.5498324	95	2	3	0.7258765762	0.03908948097	98.13967547	0.9417313266	0.9185932062	85.00109938	5.403504497	9.595396121	0	0	0	-855.5498324	0.03908948097	-1964.79754609656	
852.9898324	95	2	3	0.7362304805	0.03782785488	98.10223506	0.9490609954	0.9487039405	84.48602748	5.5786312	9.935341316	0	0	0	-852.9898324	0.03782785488	-2100.49188515001	
850.4298324	95	2	3	0.7458815975	0.03664666523	98.06575861	0.9554366488	0.9788047445	83.96944461	5.754500894	10.2760545	0	0	0	-850.4298324	0.03664666523	-2241.22314336773	
847.8698324	95	2	3	0.7548978866	0.03553870732	98.03021286	0.9608876314	1.008899504	83.45132998	5.931137131	10.61753289	0	0	0	-847.8698324	0.03553870732	-2387.06363011424	
845.3098324	95	2	3	0.7633389488	0.03449761384	97.99556518	0.9654427466	1.038992072	82.93166126	6.108562485	10.95977626	0	0	0	-845.3098324	0.03449761384	-2538.08880310335	
