T	w(AL)	w(SI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(SI@FCC_A1)	w(AL@LIQUID)	w(SI@LIQUID)	w(AL@DIAMOND_A4)	w(SI@DIAMOND_A4)	dwdT_L(AL@LIQUID)	dwdT_L(SI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	mole/mole	kg/kg	%	%	%	%	%	%	SI	SI				
909.4869339	96	4	0	0	99.52984127	0.470158735	96	4			0.001602318788	-0.001602318788	-909.4869339	0	10.9394507116477	
909.4769339	96	4	0.0004546226053	0.0004539859179	99.52964189	0.4703581139	95.99839741	4.001602587			0	0	-909.4769339	0.0004539859179	33.114779192053	
909.4569339	96	4	0.001362299219	0.0009067542027	99.52924312	0.4707568786	95.99519321	4.004806794			0	0	-909.4569339	0.0009067542027	44.1974406893113	
909.4169339	96	4	0.003173276927	0.001810773795	99.52844555	0.4715544484	95.98878491	4.011215088			0	0	-909.4169339	0.001810773795	44.3188694277024	
909.3369339	96	4	0.006777219923	0.003610052842	99.52685025	0.4731497451	95.97597094	4.02402906			0	0	-909.3369339	0.003610052842	-5874.75269016665	
909.2569339	96	4	0.01035416606	0.00359632979	99.52525477	0.474745226	95.96316048	4.036839523			0	0	-909.2569339	0.00359632979	-6195.55019091178	
909.1769339	96	4	0.01390609126	0.003584064767	99.52365909	0.4763409088	95.95035352	4.049646478			0	0	-909.1769339	0.003584064767	-6544.80848402688	
909.0969339	96	4	0.01743325406	0.003571882374	99.52206321	0.4779367946	95.93755007	4.062449935			0	0	-909.0969339	0.003571882374	-6588.5594825258	
909.0169339	96	4	0.02093590762	0.003559779724	99.52046712	0.4795328838	95.92475011	4.075249892			0	0	-909.0169339	0.003559779724	-6631.89806524785	
908.9369339	96	4	0.02441430171	0.003547756034	99.51887082	0.4811291765	95.91195365	4.088046351			0	0	-908.9369339	0.003547756034	-6675.37863339874	
908.8569339	96	4	0.02786868275	0.003535810536	99.51727433	0.4827256729	95.89916069	4.100839313			0	0	-908.8569339	0.003535810536	-6719.00196662781	
908.7769339	96	4	0.03129929386	0.00352394247	99.51567763	0.4843223734	95.88637122	4.113628777			0	0	-908.7769339	0.00352394247	-6762.76845169287	
908.6969339	96	4	0.03470637492	0.003512151089	99.51408072	0.485919278	95.87358526	4.126414744			0	0	-908.6969339	0.003512151089	-6806.67796279525	
908.6169339	96	4	0.03809016266	0.003500435652	99.51248361	0.4875163871	95.86080279	4.139197215			0	0	-908.6169339	0.003500435652	-6850.7299171456	
908.5369339	96	4	0.04145089062	0.003488795429	99.5108863	0.4891137009	95.84802381	4.15197619			0	0	-908.5369339	0.003488795429	-6894.92495728152	
908.4569339	96	4	0.0447887893	0.0034772297	99.50928878	0.4907112195	95.83524833	4.164751669			0	0	-908.4569339	0.0034772297	-6939.26294245167	
908.3769339	96	4	0.04810408615	0.003465737753	99.50769106	0.4923089433	95.82247635	4.177523654			0	0	-908.3769339	0.003465737753	-6983.74352051266	
908.2969339	96	4	0.05139700566	0.003454318885	99.50609313	0.4939068724	95.80970786	4.190292145			0	0	-908.2969339	0.003454318885	-7028.36702718625	
908.2169339	96	4	0.05466776936	0.003442972403	99.50449499	0.495505007	95.79694286	4.203057142			0	0	-908.2169339	0.003442972403	-7073.13357908533	
908.1369339	96	4	0.05791659591	0.003431697622	99.50289665	0.4971033475	95.78418135	4.215818645			0	0	-908.1369339	0.003431697622	-7118.04340231216	
908.0569339	96	4	0.06114370114	0.003420493867	99.50129811	0.498701894	95.77142334	4.228576656			0	0	-908.0569339	0.003420493867	-7163.09583069144	
907.9769339	96	4	0.06434929805	0.003409360468	99.49969935	0.5003006466	95.75866883	4.241331175			0	0	-907.9769339	0.003409360468	-7208.2909489138	
907.8969339	96	4	0.06753359694	0.003398296767	99.49810039	0.5018996058	95.7459178	4.254082202			0	0	-907.8969339	0.003398296767	-7253.629540083	
907.8169339	96	4	0.07069680536	0.003387302113	99.49650123	0.5034987716	95.73317026	4.266829738			0	0	-907.8169339	0.003387302113	-7299.1112054643	
907.7369339	96	4	0.07383912824	0.003376375863	99.49490186	0.5050981443	95.72042622	4.279573783			0	0	-907.7369339	0.003376375863	-7344.73560195967	
907.6569339	96	4	0.07696076785	0.003365517381	99.49330228	0.5066977242	95.70768566	4.292314339			0	0	-907.6569339	0.003365517381	-7390.50280748705	
907.5769339	96	4	0.08006192392	0.00335472604	99.49170249	0.5082975114	95.69494859	4.305051405			0	0	-907.5769339	0.00335472604	-7436.41332045038	
907.4969339	96	4	0.08314279361	0.003344001221	99.49010249	0.5098975062	95.68221502	4.317784983			0	0	-907.4969339	0.003344001221	-7482.46704756413	
907.4169339	96	4	0.08620357161	0.003333342312	99.48850229	0.5114977087	95.66948493	4.330515072			0	0	-907.4169339	0.003333342312	-7528.66362327554	
907.3369339	96	4	0.08924445013	0.003322748708	99.48690188	0.5130981193	95.65675833	4.343241674			0	0	-907.3369339	0.003322748708	-7575.00310882649	
907.2569339	96	4	0.09226561898	0.003312219812	99.48530126	0.5146987381	95.64403521	4.355964788			0	0	-907.2569339	0.003312219812	-7621.4863763133	
907.1769339	96	4	0.09526726557	0.003301755036	99.48370043	0.5162995654	95.63131558	4.368684417			0	0	-907.1769339	0.003301755036	-7668.11255290207	
907.0969339	96	4	0.09824957497	0.003291353795	99.4820994	0.5179006014	95.61859944	4.381400559			0	0	-907.0969339	0.003291353795	-7714.88123379898	
907.0169339	96	4	0.10121273	0.003281015514	99.48049815	0.5195018462	95.60588678	4.394113216			0	0	-907.0169339	0.003281015514	-7761.79353491271	
906.9369339	96	4	0.104156911	0.003270739625	99.4788967	0.5211033002	95.59317761	4.406822389			0	0	-906.9369339	0.003270739625	-7808.8491915018	
906.8569339	96	4	0.1070822964	0.003260525566	99.47729504	0.5227049635	95.58047192	4.419528077			0	0	-906.8569339	0.003260525566	-7856.04801378398	
906.7769339	96	4	0.1099890621	0.003250372782	99.47569316	0.5243068364	95.56776972	4.432230282			0	0	-906.7769339	0.003250372782	-7903.38987171811	
906.6969339	96	4	0.1128773822	0.003240280724	99.47409108	0.5259089191	95.555071	4.444929005			0	0	-906.6969339	0.003240280724	-7950.87511636981	
906.6169339	96	4	0.1157474282	0.003230248851	99.47248879	0.5275112118	95.54237575	4.457624245			0	0	-906.6169339	0.003230248851	-7998.50376960348	
906.5369339	96	4	0.1185993698	0.003220276627	99.47088629	0.5291137147	95.529684	4.470316004			0	0	-906.5369339	0.003220276627	-8046.2751413572	
906.4569339	96	4	0.1214333747	0.003210363522	99.46928357	0.5307164281	95.51699572	4.483004282			0	0	-906.4569339	0.003210363522	-8094.19023257829	
906.3769339	96	4	0.1242496083	0.003200509015	99.46768065	0.5323193521	95.50431092	4.49568908			0	0	-906.3769339	0.003200509015	-8142.24846205786	
906.2969339	96	4	0.1270482341	0.003190712587	99.46607751	0.533922487	95.4916296	4.508370398			0	0	-906.2969339	0.003190712587	-8190.45021420616	
906.2169339	96	4	0.1298294138	0.00318097373	99.46447417	0.5355258331	95.47895176	4.521048237			0	0	-906.2169339	0.00318097373	-8238.79544749903	
906.1369339	96	4	0.1325933068	0.003171291937	99.46287061	0.5371293905	95.4662774	4.533722598			0	0	-906.1369339	0.003171291937	-8287.28342566366	
906.0569339	96	4	0.1353400708	0.00316166671	99.46126684	0.5387331594	95.45360652	4.546393482			0	0	-906.0569339	0.00316166671	-8335.91512774848	
905.9769339	96	4	0.1380698617	0.003152097556	99.45966286	0.54033714	95.44093911	4.559060888			0	0	-905.9769339	0.003152097556	-8384.69036087764	
905.8969339	96	4	0.1407828333	0.003142583988	99.45805867	0.5419413327	95.42827518	4.571724818			0	0	-905.8969339	0.003142583988	-8433.60898585186	
905.8169339	96	4	0.1434791377	0.003133125524	99.45645426	0.5435457376	95.41561473	4.584385273			0	0	-905.8169339	0.003133125524	-8482.67094027229	
905.7369339	96	4	0.1461589251	0.003123721688	99.45484965	0.5451503549	95.40295775	4.597042253			0	0	-905.7369339	0.003123721688	-8531.87668106172	
905.6569339	96	4	0.1488223441	0.00311437201	99.45324482	0.5467551848	95.39030424	4.609695759			0	0	-905.6569339	0.00311437201	-8581.22582749057	
