T	w(AL)	w(MG)	w(SI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(MG@FCC_A1)	w(SI@FCC_A1)	w(AL@LIQUID)	w(MG@LIQUID)	w(SI@LIQUID)	w(AL@MG2SI)	w(MG@MG2SI)	w(SI@MG2SI)	w(AL@DIAMOND_A4)	w(MG@DIAMOND_A4)	w(SI@DIAMOND_A4)	dwdT_L(AL@LIQUID)	dwdT_L(MG@LIQUID)	dwdT_L(SI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI				
896.7358082	93	3	4	0	0	98.84592576	0.7593409231	0.3947333171	93	3	4							0.001962247471	-0.0007520881387	-0.001210159332	-896.7358082	0	14.8673379971443	
896.7258082	93	3	4	0.0003352516692	0.0003355942511	98.84568482	0.7594720467	0.3948431298	92.99803841	3.000751878	4.001209713							0	0	0	-896.7258082	0.0003355942511	44.7284385527414	
896.7058082	93	3	4	0.001005283159	0.0006709040484	98.84520304	0.7597342135	0.3950627508	92.99411315	3.00225631	4.003630545							0	0	0	-896.7058082	0.0006709040484	59.6870261759296	
896.6658082	93	3	4	0.002342804267	0.00134015575	98.84423972	0.7602582787	0.395502006	92.98626356	3.005264629	4.008471807							0	0	0	-896.6658082	0.00134015575	59.8284578403321	
896.5858082	93	3	4	0.005008628038	0.002674634057	98.8423146	0.7613049462	0.3963804493	92.97056284	3.011281142	4.018156018							0	0	0	-896.5858082	0.002674634057	-12168.918659863	
896.5058082	93	3	4	0.007660498878	0.002668027059	98.84039141	0.7623497583	0.3972588322	92.95486008	3.017297405	4.027842516							0	0	0	-896.5058082	0.002668027059	-12903.0748335472	
896.4258082	93	3	4	0.01029946987	0.002662149067	98.83847009	0.7633927819	0.3981371312	92.93915522	3.023313654	4.037531129							0	0	0	-896.4258082	0.002662149067	-13641.9545738717	
896.3458082	93	3	4	0.01292563336	0.002656298407	98.83655063	0.7644340198	0.3990153469	92.92344825	3.029329896	4.047221857							0	0	0	-896.3458082	0.002656298407	-13703.5940050927	
896.2658082	93	3	4	0.01553907923	0.002650473187	98.83463305	0.7654734741	0.399893479	92.90773917	3.035346135	4.056914697							0	0	0	-896.2658082	0.002650473187	-13763.4066794609	
896.1858082	93	3	4	0.01813989657	0.002644673268	98.83271733	0.7665111469	0.4007715275	92.89202798	3.041362376	4.066609644							0	0	0	-896.1858082	0.002644673268	-13823.3864545336	
896.1058082	93	3	4	0.02072817367	0.00263889849	98.83080347	0.7675470402	0.4016494923	92.87631468	3.047378623	4.076306694							0	0	0	-896.1058082	0.00263889849	-13883.5033444057	
896.0258082	93	3	4	0.02330399799	0.002633148691	98.82889147	0.7685811561	0.4025273732	92.86059928	3.05339488	4.086005844							0	0	0	-896.0258082	0.002633148691	-13943.7516753501	
895.9458082	93	3	4	0.02586745621	0.002627423709	98.82698133	0.7696134966	0.4034051701	92.84488176	3.059411151	4.095707088							0	0	0	-895.9458082	0.002627423709	-14004.1317493123	
895.8658082	93	3	4	0.02841863423	0.002621723385	98.82507305	0.7706440638	0.4042828829	92.82916214	3.065427441	4.105410424							0	0	0	-895.8658082	0.002621723385	-14064.646345175	
895.7858082	93	3	4	0.03095761714	0.002616047562	98.82316663	0.7716728596	0.4051605115	92.8134404	3.071443753	4.115115847							0	0	0	-895.7858082	0.002616047562	-14125.2946225673	
895.7058082	93	3	4	0.0334844893	0.002610396083	98.82126206	0.7726998862	0.4060380557	92.79771655	3.077460093	4.124823352							0	0	0	-895.7058082	0.002610396083	-14186.075790083	
895.6258082	93	3	4	0.03599933428	0.002604768793	98.81935934	0.7737251455	0.4069155155	92.7819906	3.083476464	4.134532937							0	0	0	-895.6258082	0.002604768793	-14246.9902999295	
895.5458082	93	3	4	0.03850223491	0.002599165538	98.81745847	0.7747486396	0.4077928907	92.76626253	3.08949287	4.144244597							0	0	0	-895.5458082	0.002599165538	-14308.0373866588	
895.4658082	93	3	4	0.04099327326	0.002593586165	98.81555945	0.7757703705	0.4086701812	92.75053236	3.095509315	4.153958327							0	0	0	-895.4658082	0.002593586165	-14369.217594923	
895.3858082	93	3	4	0.04347253068	0.002588030523	98.81366227	0.7767903401	0.409547387	92.73480007	3.101525804	4.163674125							0	0	0	-895.3858082	0.002588030523	-14430.5315010187	
