T	w(AL)	w(MG)	w(SI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(MG@FCC_A1)	w(SI@FCC_A1)	w(AL@LIQUID)	w(MG@LIQUID)	w(SI@LIQUID)	w(AL@MG2SI)	w(MG@MG2SI)	w(SI@MG2SI)	w(AL@DIAMOND_A4)	w(MG@DIAMOND_A4)	w(SI@DIAMOND_A4)	dwdT_L(AL@LIQUID)	dwdT_L(MG@LIQUID)	dwdT_L(SI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI				
864.9219904	86	7	7	0	0	97.98605242	1.440575156	0.5733724293	86	7	7							0.002243184837	-0.001040440969	-0.001202743868	-864.9219904	0	26.5569208404131	
864.9119904	86	7	7	0.0001866304652	0.0001872815784	97.98587782	1.440672813	0.5734493657	85.99775674	7.001040551	7.001202708							0	0	0	-864.9119904	0.0001872815784	80.2341483658992	
864.8919904	86	7	7	0.000559389001	0.0003741690293	97.98552873	1.440868027	0.5736032483	85.99327021	7.003121488	7.003608298							0	0	0	-864.8919904	0.0003741690293	107.02577255862	
864.8519904	86	7	7	0.001304206118	0.0007478445241	97.98483084	1.441258177	0.5739109789	85.98429628	7.007283763	7.00841996							0	0	0	-864.8519904	0.0007478445241	107.10247354404	
864.7719904	86	7	7	0.002791052921	0.001493989747	97.98343608	1.442037576	0.5745263397	85.96634525	7.015609636	7.018045113							0	0	0	-864.7719904	0.001493989747	-41967.5569348031	
864.6919904	86	7	7	0.004273628989	0.001492078605	97.98204323	1.442815263	0.5751415079	85.94839009	7.023937111	7.027672801							0	0	0	-864.6919904	0.001492078605	-44545.2339240203	
864.6119904	86	7	7	0.005752302951	0.001490374303	97.98065211	1.443591402	0.5757564893	85.93043074	7.032266331	7.037302928							0	0	0	-864.6119904	0.001490374303	-47003.1558090976	
864.5319904	86	7	7	0.007227090158	0.001488674566	97.97926272	1.444365997	0.5763712844	85.9124672	7.040597301	7.046935496							0	0	0	-864.5319904	0.001488674566	-47121.5977581568	
864.4519904	86	7	7	0.008698005358	0.001486978823	97.97787506	1.445139047	0.576985893	85.89449947	7.048930022	7.056570505							0	0	0	-864.4519904	0.001486978823	-47232.659154406	
864.3719904	86	7	7	0.01016506324	0.00148528707	97.97648913	1.445910555	0.5776003153	85.87652755	7.057264496	7.066207954							0	0	0	-864.3719904	0.00148528707	-47344.0206359405	
864.2919904	86	7	7	0.01162827843	0.001483599295	97.97510493	1.44668052	0.5782145512	85.85855143	7.065600724	7.075847843							0	0	0	-864.2919904	0.001483599295	-47455.5282451856	
864.2119904	86	7	7	0.01308766545	0.001481915483	97.97372245	1.447448945	0.5788286008	85.84057112	7.073938709	7.085490169							0	0	0	-864.2119904	0.001481915483	-47567.1665217409	
864.1319904	86	7	7	0.0145432388	0.001480235621	97.97234171	1.448215829	0.5794424641	85.82258662	7.082278451	7.095134934							0	0	0	-864.1319904	0.001480235621	-47678.933329249	
864.0519904	86	7	7	0.01599501286	0.001478559694	97.97096268	1.448981175	0.5800561411	85.80459791	7.090619954	7.104782134							0	0	0	-864.0519904	0.001478559694	-47790.8270387718	
863.9719904	86	7	7	0.01744300197	0.001476887689	97.96958538	1.449744984	0.5806696318	85.78660501	7.098963217	7.114431771							0	0	0	-863.9719904	0.001476887689	-47902.8454638168	
863.8919904	86	7	7	0.01888722038	0.001475219591	97.96820981	1.450507256	0.5812829363	85.76860791	7.107308243	7.124083844							0	0	0	-863.8919904	0.001475219591	-48014.9869285931	
863.8119904	86	7	7	0.02032768228	0.001473555387	97.96683595	1.451267992	0.5818960546	85.75060662	7.115655034	7.13373835							0	0	0	-863.8119904	0.001473555387	-48127.2637400308	
863.7319904	86	7	7	0.02176440179	0.001471895063	97.96546382	1.452027194	0.5825089867	85.73260112	7.12400359	7.14339529							0	0	0	-863.7319904	0.001471895063	-48239.6596311685	
863.6519904	86	7	7	0.02319739296	0.001470238605	97.9640934	1.452784863	0.5831217325	85.71459142	7.132353914	7.153054664							0	0	0	-863.6519904	0.001470238605	-48352.1872653636	
863.5719904	86	7	7	0.02462666977	0.001468586	97.96272471	1.453540999	0.5837342923	85.69657752	7.140706007	7.162716469							0	0	0	-863.5719904	0.001468586	-48464.8594180563	
863.4919904	86	7	7	0.02605224612	0.001466937235	97.96135773	1.454295605	0.5843466659	85.67855942	7.149059872	7.172380705							0	0	0	-863.4919904	0.001466937235	-48577.6447990377	
863.4119904	86	7	7	0.02747413587	0.001465292295	97.95999247	1.45504868	0.5849588534	85.66053712	7.157415508	7.182047372							0	0	0	-863.4119904	0.001465292295	-48690.556478362	
863.3319904	86	7	7	0.02889235278	0.001463651168	97.95862892	1.455800226	0.5855708548	85.64251061	7.165772919	7.191716469							0	0	0	-863.3319904	0.001463651168	-48803.5921357887	
863.2519904	86	7	7	0.03030691056	0.001462013839	97.95726709	1.456550245	0.5861826701	85.6244799	7.174132105	7.201387995							0	0	0	-863.2519904	0.001462013839	-48916.7652767521	
863.1719904	86	7	7	0.03171782286	0.001460380297	97.95590696	1.457298737	0.5867942993	85.60644498	7.182493069	7.211061949							0	0	0	-863.1719904	0.001460380297	-49030.0736000572	
863.0919904	86	7	7	0.03312510324	0.001458750527	97.95454855	1.458045702	0.5874057426	85.58840586	7.190855811	7.22073833							0	0	0	-863.0919904	0.001458750527	-49143.4855614416	
