T	w(AL)	w(MG)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(MG@FCC_A1)	w(AL@LIQUID)	w(MG@LIQUID)	w(AL@ALMG_BETA)	w(MG@ALMG_BETA)	dwdT_L(AL@LIQUID)	dwdT_L(MG@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
921.8418662	98	2	0.1853335445	0.01013104014	99.26164602	0.7383539771	97.70160855	2.298391445			0	0	-921.8418662	0.01013104014	-1137.98532191716	
921.7618662	98	2	0.19351607	0.01006121656	99.25661832	0.7433816843	97.68580426	2.314195745			0	0	-921.7618662	0.01006121656	-1153.66467928437	
921.6818662	98	2	0.201560861	0.009992338763	99.25159124	0.748408765	97.67000047	2.329999535			0	0	-921.6818662	0.009992338763	-1169.45073046183	
921.6018662	98	2	0.2094711492	0.009924387642	99.24656478	0.7534352207	97.65419719	2.345802807			0	0	-921.6018662	0.009924387642	-1185.34351935529	
921.5218662	98	2	0.217250069	0.00985734458	99.24153895	0.7584610533	97.63839445	2.361605554			0	0	-921.5218662	0.00985734458	-1201.34289725178	
921.4418662	98	2	0.2249006616	0.009791191461	99.23651374	0.7634862643	97.62259223	2.377407768			0	0	-921.4418662	0.009791191461	-1217.44889948247	
921.3618662	98	2	0.2324258781	0.009725910648	99.23148914	0.7685108556	97.60679056	2.393209441			0	0	-921.3618662	0.009725910648	-1233.66153154767	
921.2818662	98	2	0.239828583	0.009661484969	99.22646517	0.7735348289	97.59098944	2.409010564			0	0	-921.2818662	0.009661484969	-1249.98074823198	
921.2018662	98	2	0.2471115567	0.009597897695	99.22144181	0.7785581858	97.57518887	2.424811131			0	0	-921.2018662	0.009597897695	-1266.40654179116	
921.1218662	98	2	0.2542774993	0.009535132536	99.21641907	0.783580928	97.55938887	2.440611133			0	0	-921.1218662	0.009535132536	-1282.93890450747	
921.0418662	98	2	0.2613290326	0.009473173617	99.21139694	0.7886030574	97.54358944	2.456410562			0	0	-921.0418662	0.009473173617	-1299.57781727154	
920.9618662	98	2	0.2682687037	0.009412005473	99.20637542	0.7936245755	97.52779059	2.472209411			0	0	-920.9618662	0.009412005473	-1316.32327047838	
920.8818662	98	2	0.2750989869	0.009351613029	99.20135452	0.798645484	97.51199233	2.488007672			0	0	-920.8818662	0.009351613029	-1333.17522859308	
920.8018662	98	2	0.2818222866	0.009291981592	99.19633422	0.8036657848	97.49619466	2.503805337			0	0	-920.8018662	0.009291981592	-1350.13370234863	
920.7218662	98	2	0.2884409393	0.009233096839	99.19131452	0.8086854794	97.4803976	2.519602398			0	0	-920.7218662	0.009233096839	-1367.19866268149	
920.6418662	98	2	0.2949572167	0.009174944802	99.18629543	0.8137045697	97.46460115	2.535398848			0	0	-920.6418662	0.009174944802	-1384.37008821485	
920.5618662	98	2	0.3013733271	0.009117511861	99.18127694	0.8187230572	97.44880532	2.551194678			0	0	-920.5618662	0.009117511861	-1401.64797631074	
920.4818662	98	2	0.3076914178	0.009060784731	99.17625906	0.8237409438	97.43301012	2.566989881			0	0	-920.4818662	0.009060784731	-1419.03231336651	
920.4018662	98	2	0.3139135773	0.009004750453	99.17124177	0.828758231	97.41721555	2.582784449			0	0	-920.4018662	0.009004750453	-1436.52307412643	
920.3218662	98	2	0.3200418373	0.008949396382	99.16622508	0.8337749207	97.40142163	2.598578374			0	0	-920.3218662	0.008949396382	-1454.1202260451	
920.2418662	98	2	0.3260781743	0.008894710179	99.16120899	0.8387910145	97.38562835	2.614371648			0	0	-920.2418662	0.008894710179	-1471.82378563223	
920.1618662	98	2	0.3320245114	0.008840679804	99.15619349	0.8438065142	97.36983574	2.630164265			0	0	-920.1618662	0.008840679804	-1489.63374353269	
920.0818662	98	2	0.3378827205	0.008787293503	99.15117858	0.8488214214	97.35404378	2.645956215			0	0	-920.0818662	0.008787293503	-1507.55004158734	
920.0018662	98	2	0.3436546236	0.0087345398	99.14616426	0.8538357378	97.33825251	2.661747492			0	0	-920.0018662	0.0087345398	-1525.57268844765	
919.9218662	98	2	0.3493419943	0.008682407493	99.14115053	0.8588494651	97.32246191	2.677538087			0	0	-919.9218662	0.008682407493	-1543.70167997064	
919.8418662	98	2	0.3549465599	0.008630885641	99.13613739	0.8638626051	97.30667201	2.693327994			0	0	-919.8418662	0.008630885641	-1561.93697978159	
919.7618662	98	2	0.3604700021	0.008579963559	99.13112484	0.8688751595	97.2908828	2.709117203			0	0	-919.7618662	0.008579963559	-1580.27858082795	
919.6818662	98	2	0.3659139593	0.00852963081	99.12611287	0.8738871299	97.27509429	2.724905708			0	0	-919.6818662	0.00852963081	-1598.72648651929	
919.6018662	98	2	0.3712800273	0.008479877199	99.12110148	0.878898518	97.2593065	2.7406935			0	0	-919.6018662	0.008479877199	-1617.2806519891	
919.5218662	98	2	0.3765697609	0.008430692762	99.11609067	0.8839093256	97.24351943	2.756480572			0	0	-919.5218662	0.008430692762	-1635.94104261432	
919.4418662	98	2	0.3817846752	0.008382067764	99.11108045	0.8889195544	97.22773308	2.772266917			0	0	-919.4418662	0.008382067764	-1654.70769038818	
919.3618662	98	2	0.3869262469	0.008333992692	99.10607079	0.893929206	97.21194747	2.788052527			0	0	-919.3618662	0.008333992692	-1673.58055469984	
919.2818662	98	2	0.3919959153	0.008286458245	99.10106172	0.8989382822	97.19616261	2.803837394			0	0	-919.2818662	0.008286458245	-1692.55963669435	
919.2018662	98	2	0.3969950836	0.008239455334	99.09605322	0.9039467846	97.18037849	2.81962151			0	0	-919.2018662	0.008239455334	-1711.64493092298	
919.1218662	98	2	0.4019251198	0.00819297507	99.09104529	0.908954715	97.16459513	2.835404867			0	0	-919.1218662	0.00819297507	-1730.83636980645	
919.0418662	98	2	0.406787358	0.008147008761	99.08603792	0.913962075	97.14881254	2.851187459			0	0	-919.0418662	0.008147008761	-1750.13395816678	
918.9618662	98	2	0.4115830994	0.008101547908	99.08103113	0.9189688665	97.13303072	2.866969277			0	0	-918.9618662	0.008101547908	-1769.53769537111	
918.8818662	98	2	0.4163136132	0.008056584198	99.07602491	0.923975091	97.11724969	2.882750315			0	0	-918.8818662	0.008056584198	-1789.0475906733	
918.8018662	98	2	0.4209801376	0.008012109501	99.07101925	0.9289807502	97.10146944	2.898530563			0	0	-918.8018662	0.008012109501	-1808.66359103492	
918.7218662	98	2	0.4255838805	0.00796811586	99.06601415	0.9339858459	97.08568998	2.914310015			0	0	-918.7218662	0.00796811586	-1828.38565918036	
918.6418662	98	2	0.4301260209	0.007924595492	99.06100962	0.9389903798	97.06991134	2.930088663			0	0	-918.6418662	0.007924595492	-1848.21382405119	
918.5618662	98	2	0.4346077093	0.007881540781	99.05600565	0.9439943535	97.0541335	2.9458665			0	0	-918.5618662	0.007881540781	-1868.14805545247	
918.4818662	98	2	0.4390300687	0.007838944273	99.05100223	0.9489977687	97.03835648	2.961643518			0	0	-918.4818662	0.007838944273	-1888.18831731184	
918.4018662	98	2	0.4433941954	0.007796798672	99.04599937	0.9540006273	97.02258029	2.977419708			0	0	-918.4018662	0.007796798672	-1908.33462954272	
918.3218662	98	2	0.4477011597	0.007755096838	99.04099707	0.9590029307	97.00680493	2.993195065			0	0	-918.3218662	0.007755096838	-1928.5869709759	
918.2418662	98	2	0.4519520067	0.007713831779	99.03599532	0.9640046809	96.99103042	3.00896958			0	0	-918.2418662	0.007713831779	-1948.9452989294	
918.1618662	98	2	0.4561477572	0.00767299665	99.03099412	0.9690058793	96.97525675	3.024743246			0	0	-918.1618662	0.00767299665	-1965.88164000588	
918.0818662	98	2	0.4602893303	0.007632441434	99.02599347	0.9740065278	96.95948424	3.040515761			0	0	-918.0818662	0.007632441434	-1990.2314458003	
918.0018662	98	2	0.464377857	0.007592591614	99.02099337	0.9790066281	96.94371229	3.056287713			0	0	-918.0018662	0.007592591614	-2014.27603883371	
917.9218662	98	2	0.4684142093	0.007553006662	99.01599382	0.9840061818	96.92794121	3.072058793			0	0	-917.9218662	0.007553006662	-2031.44083278581	
917.8418662	98	2	0.4723993166	0.00751382564	99.01099481	0.9890051906	96.91217101	3.087828994			0	0	-917.8418662	0.00751382564	-2052.32872838521	
917.7618662	98	2	0.4763340872	0.007475042383	99.00599634	0.9940036562	96.89640169	3.103598307			0	0	-917.7618662	0.007475042383	-2073.32268094186	
917.6818662	98	2	0.4802194089	0.007436650849	99.00099842	0.9990015803	96.88063327	3.119366727			0	0	-917.6818662	0.007436650849	-2094.42257650612	
917.6018662	98	2	0.4840561493	0.007398645116	98.99600104	1.003998965	96.86486576	3.135134245			0	0	-917.6018662	0.007398645116	-2115.62832701053	
917.5218662	98	2	0.4878451565	0.00736101938	98.99100419	1.008995811	96.84909915	3.150900853			0	0	-917.5218662	0.00736101938	-2136.93995427011	
917.4418662	98	2	0.4915872597	0.007323767955	98.98600788	1.013992121	96.83333346	3.166666545			0	0	-917.4418662	0.007323767955	-2158.3574156763	
917.3618662	98	2	0.4952832697	0.007286885265	98.9810121	1.018987896	96.81756869	3.182431312			0	0	-917.3618662	0.007286885265	-2179.88066249387	
917.2818662	98	2	0.4989339791	0.007250365846	98.97601686	1.023983138	96.80180485	3.198195148			0	0	-917.2818662	0.007250365846	-2201.50977666721	
917.2018662	98	2	0.5025401634	0.007214204343	98.97102215	1.028977849	96.78604196	3.213958045			0	0	-917.2018662	0.007214204343	-2223.2447015984	
917.1218662	98	2	0.5061025808	0.007178395503	98.96602797	1.03397203	96.77028	3.229719995			0	0	-917.1218662	0.007178395503	-2245.08535649502	
917.0418662	98	2	0.5096219731	0.007142934176	98.96103432	1.038965683	96.75451901	3.245480992			0	0	-917.0418662	0.007142934176	-2267.03178298318	
916.9618662	98	2	0.5130990659	0.007107815313	98.95604119	1.04395881	96.73875897	3.261241027			0	0	-916.9618662	0.007107815313	-2289.08402293342	
916.8818662	98	2	0.5165345693	0.007073033963	98.95104859	1.048951413	96.72299991	3.277000093			0	0	-916.8818662	0.007073033963	-2311.24194463185	
916.8018662	98	2	0.5199291778	0.007038585266	98.94605651	1.053943492	96.70724182	3.292758184			0	0	-916.8018662	0.007038585266	-2333.50557319469	
916.7218662	98	2	0.5232835714	0.00700446446	98.94106495	1.058935051	96.69148471	3.308515291			0	0	-916.7218662	0.00700446446	-2355.87497690684	
916.6418662	98	2	0.5265984155	0.006970666871	98.93607391	1.06392609	96.67572859	3.324271408			0	0	-916.6418662	0.006970666871	-2378.39168426552	
916.5618662	98	2	0.5298743617	0.006937189069	98.93108339	1.068916611	96.65997347	3.340026526			0	0	-916.5618662	0.006937189069	-2400.96900507933	
916.4818662	98	2	0.5331120471	0.006904024172	98.92609338	1.073906616	96.64421936	3.355780639			0	0	-916.4818662	0.006904024172	-2423.61195083814	
916.4018662	98	2	0.5363120957	0.006871168994	98.92110389	1.078896107	96.62846626	3.371533739			0	0	-916.4018662	0.006871168994	-2446.40398076293	
916.3218662	98	2	0.5394751187	0.006838619203	98.91611492	1.083885085	96.61271418	3.387285819			0	0	-916.3218662	0.006838619203	-2469.30167481046	
916.2418662	98	2	0.5426017144	0.006806370548	98.91112645	1.088873551	96.59696313	3.403036871			0	0	-916.2418662	0.006806370548	-2492.30493641158	
916.1618662	98	2	0.5456924687	0.006774418854	98.90613849	1.093861509	96.58121311	3.418786889			0	0	-916.1618662	0.006774418854	-2515.41377495848	
916.0818662	98	2	0.5487479557	0.006742760026	98.90115104	1.098848959	96.56546414	3.434535865			0	0	-916.0818662	0.006742760026	-2538.62825746681	
916.0018662	98	2	0.5517687373	0.006711390043	98.8961641	1.103835903	96.54971621	3.450283791			0	0	-916.0018662	0.006711390043	-2561.94831603486	
915.9218662	98	2	0.5547553643	0.006680304957	98.89117766	1.108822342	96.53396934	3.466030661			0	0	-915.9218662	0.006680304957	-2585.37389361349	
915.8418662	98	2	0.5577083761	0.006649500891	98.88619172	1.113808279	96.51822353	3.481776467			0	0	-915.8418662	0.006649500891	-2608.90502952057	
915.7618662	98	2	0.5606283011	0.00661897404	98.88120628	1.118793715	96.5024788	3.497521202			0	0	-915.7618662	0.00661897404	-2632.54168341036	
915.6818662	98	2	0.5635156573	0.006588720665	98.87622135	1.123778652	96.48673514	3.513264859			0	0	-915.6818662	0.006588720665	-2656.28378011322	
915.6018662	98	2	0.5663709522	0.006558737095	98.87123691	1.128763091	96.47099257	3.52900743			0	0	-915.6018662	0.006558737095	-2680.13146410058	
915.5218662	98	2	0.569194683	0.006529019727	98.86625297	1.133747035	96.45525109	3.544748908			0	0	-915.5218662	0.006529019727	-2704.0846073691	
915.4418662	98	2	0.5719873374	0.006499565017	98.86126952	1.138730484	96.43951071	3.560489286			0	0	-915.4418662	0.006499565017	-2728.14317451068	
915.3618662	98	2	0.574749393	0.006470369488	98.85628656	1.143713441	96.42377144	3.576228558			0	0	-915.3618662	0.006470369488	-2752.30719917451	
915.2818662	98	2	0.5774813182	0.006441429721	98.85130409	1.148695907	96.40803329	3.591966714			0	0	-915.2818662	0.006441429721	-2776.57671767465	
915.2018662	98	2	0.5801835723	0.006412742361	98.84632212	1.153677884	96.39229625	3.607703749			0	0	-915.2018662	0.006412742361	-2800.95163983276	
915.1218662	98	2	0.5828566056	0.006384304106	98.84134063	1.158659373	96.37656034	3.623439656			0	0	-915.1218662	0.006384304106	-2825.43186552204	
915.0418662	98	2	0.5855008594	0.006356111715	98.83635962	1.163640377	96.36082557	3.639174426			0	0	-915.0418662	0.006356111715	-2850.01760849138	
914.9618662	98	2	0.5881167667	0.006328162004	98.8313791	1.168620896	96.34509195	3.654908054			0	0	-914.9618662	0.006328162004	-2874.70870666683	
914.8818662	98	2	0.5907047522	0.00630045184	98.82639907	1.173600933	96.32935947	3.670640531			0	0	-914.8818662	0.00630045184	-2899.50507005557	
914.8018662	98	2	0.5932652321	0.006272978146	98.82141951	1.17858049	96.31362815	3.686371851			0	0	-914.8018662	0.006272978146	-2924.40688143353	
914.7218662	98	2	0.595798615	0.006245737899	98.81644043	1.183559567	96.29789799	3.702102007			0	0	-914.7218662	0.006245737899	-2949.41402167366	
914.6418662	98	2	0.5983053016	0.006218728124	98.81146183	1.188538167	96.28216901	3.717830991			0	0	-914.6418662	0.006218728124	-2974.52644121186	
914.5618662	98	2	0.600785685	0.006191945899	98.80648371	1.193516291	96.2664412	3.733558796			0	0	-914.5618662	0.006191945899	-2999.74425654032	
914.4818662	98	2	0.6032401508	0.006165388351	98.80150606	1.198493942	96.25071458	3.749285416			0	0	-914.4818662	0.006165388351	-3025.06725536736	
914.4018662	98	2	0.6056690775	0.006139052652	98.79652888	1.20347112	96.23498916	3.765010843			0	0	-914.4018662	0.006139052652	-3050.4955157837	
914.3218662	98	2	0.6080728364	0.006112936026	98.79155217	1.208447827	96.21926493	3.78073507			0	0	-914.3218662	0.006112936026	-3076.0291660172	
914.2418662	98	2	0.6104517919	0.006087035741	98.78657593	1.213424065	96.20354191	3.79645809			0	0	-914.2418662	0.006087035741	-3101.66798761212	
914.1618662	98	2	0.6128063017	0.006061349109	98.78160016	1.218399837	96.1878201	3.812179896			0	0	-914.1618662	0.006061349109	-3127.41205032439	
914.0818662	98	2	0.6151367169	0.006035873489	98.77662486	1.223375142	96.17209952	3.827900481			0	0	-914.0818662	0.006035873489	-3153.26134868105	
914.0018662	98	2	0.6174433819	0.006010606281	98.77165002	1.228349984	96.15638016	3.843619838			0	0	-914.0018662	0.006010606281	-3179.21581137335	
913.9218662	98	2	0.6197266351	0.005985544929	98.76667564	1.233324363	96.14066204	3.85933796			0	0	-913.9218662	0.005985544929	-3205.27553498535	
913.8418662	98	2	0.6219868086	0.005960686919	98.76170172	1.238298282	96.12494516	3.87505484			0	0	-913.8418662	0.005960686919	-3231.44040792141	
913.7618662	98	2	0.6242242283	0.005936029776	98.75672826	1.243271742	96.10922953	3.890770471			0	0	-913.7618662	0.005936029776	-3257.71049683828	
913.6818662	98	2	0.6264392145	0.005911571068	98.75175526	1.248244744	96.09351515	3.906484846			0	0	-913.6818662	0.005911571068	-3284.08570091852	
913.6018662	98	2	0.6286320816	0.005887308398	98.74678271	1.253217291	96.07780204	3.922197958			0	0	-913.6018662	0.005887308398	-3310.56597078755	
913.5218662	98	2	0.6308031381	0.005863239411	98.74181062	1.258189385	96.0620902	3.9379098			0	0	-913.5218662	0.005863239411	-3337.15148873779	
913.4418662	98	2	0.6329526873	0.005839361789	98.73683897	1.263161026	96.04637964	3.953620365			0	0	-913.4418662	0.005839361789	-3363.84206545494	
913.3618662	98	2	0.635081027	0.005815673249	98.73186778	1.268132216	96.03067035	3.969329646			0	0	-913.3618662	0.005815673249	-3390.70016933764	
913.2818662	98	2	0.6371884501	0.005792172402	98.72689704	1.273102958	96.01496236	3.985037637			0	0	-913.2818662	0.005792172402	-3417.60237860706	
913.2018662	98	2	0.6392752434	0.005768855359	98.72192675	1.278073252	95.99925567	4.00074433			0	0	-913.2018662	0.005768855359	-3444.54908462347	
913.1218662	98	2	0.6413416894	0.005745720767	98.7169569	1.283043101	95.98355028	4.016449718			0	0	-913.1218662	0.005745720767	-3471.66002276863	
913.0418662	98	2	0.6433880652	0.005722766486	98.71198749	1.288012506	95.96784621	4.032153795			0	0	-913.0418662	0.005722766486	-3498.87592690199	
912.9618662	98	2	0.6454146435	0.005699990406	98.70701853	1.292981469	95.95214345	4.047856553			0	0	-912.9618662	0.005699990406	-3526.19693229896	
912.8818662	98	2	0.6474216918	0.005677390455	98.70205001	1.297949991	95.93644201	4.063557987			0	0	-912.8818662	0.005677390455	-3553.62302484259	
912.8018662	98	2	0.6494094734	0.005654964588	98.69708193	1.302918075	95.92074191	4.079258088			0	0	-912.8018662	0.005654964588	-3581.15399255152	
912.7218662	98	2	0.6513782466	0.005632710794	98.69211428	1.307885721	95.90504315	4.09495685			0	0	-912.7218662	0.005632710794	-3608.79002369619	
912.6418662	98	2	0.6533282656	0.005610627093	98.68714707	1.312852932	95.88934573	4.110654267			0	0	-912.6418662	0.005610627093	-3636.53109009813	
912.5618662	98	2	0.6552597802	0.005588711535	98.68218029	1.317819709	95.87364967	4.126350331			0	0	-912.5618662	0.005588711535	-3664.37709283894	
912.4818662	98	2	0.6571730358	0.005566962199	98.67721395	1.322786054	95.85795496	4.142045036			0	0	-912.4818662	0.005566962199	-3692.32811412417	
912.4018662	98	2	0.6590682737	0.005545377195	98.67224803	1.327751969	95.84226163	4.157738374			0	0	-912.4018662	0.005545377195	-3720.38406990106	
912.3218662	98	2	0.6609457311	0.005523954659	98.66728255	1.332717454	95.82656966	4.17343034			0	0	-912.3218662	0.005523954659	-3748.54489172987	
912.2418662	98	2	0.6628056411	0.005502692757	98.66231749	1.337682513	95.81087907	4.189120925			0	0	-912.2418662	0.005502692757	-3776.81059214718	
912.1618662	98	2	0.6646482332	0.005481589681	98.65735285	1.342647146	95.79518988	4.204810125			0	0	-912.1618662	0.005481589681	-3805.18129059457	
912.0818662	98	2	0.6664737326	0.005460643653	98.65238865	1.347611355	95.77950207	4.220497931			0	0	-912.0818662	0.005460643653	-3833.65701071704	
912.0018662	98	2	0.6682823611	0.005439852919	98.64742486	1.352575142	95.76381566	4.236184336			0	0	-912.0018662	0.005439852919	-3862.23750934789	
911.9218662	98	2	0.6700743366	0.005419215751	98.64246149	1.357538508	95.74813066	4.251869336			0	0	-911.9218662	0.005419215751	-3890.9229039949	
911.8418662	98	2	0.6718498736	0.005398730448	98.63749854	1.362501456	95.73244708	4.267552921			0	0	-911.8418662	0.005398730448	-3919.71321386823	
911.7618662	98	2	0.6736091828	0.005378395333	98.63253601	1.367463987	95.71676491	4.283235087			0	0	-911.7618662	0.005378395333	-3948.60836170169	
911.6818662	98	2	0.6753524716	0.005358208754	98.6275739	1.372426102	95.70108417	4.298915825			0	0	-911.6818662	0.005358208754	-3977.60825319424	
911.6018662	98	2	0.677079944	0.005338169082	98.6226122	1.377387803	95.68540487	4.31459513			0	0	-911.6018662	0.005338169082	-4006.71308819759	
911.5218662	98	2	0.6787918006	0.005318274715	98.61765091	1.382349092	95.66972701	4.330272995			0	0	-911.5218662	0.005318274715	-4035.92274286786	
911.4418662	98	2	0.6804882388	0.00529852407	98.61269003	1.38730997	95.65405059	4.345949413			0	0	-911.4418662	0.00529852407	-4065.23719882836	
911.3618662	98	2	0.6821694527	0.005278915591	98.60772956	1.39227044	95.63837562	4.361624377			0	0	-911.3618662	0.005278915591	-4094.6565004783	
911.2818662	98	2	0.6838356334	0.005259447741	98.6027695	1.397230503	95.62270212	4.377297881			0	0	-911.2818662	0.005259447741	-4124.18048335936	
911.2018662	98	2	0.6854869688	0.005240119007	98.59780984	1.40219016	95.60703008	4.392969918			0	0	-911.2018662	0.005240119007	-4153.80937293869	
911.1218662	98	2	0.6871236439	0.005220927898	98.59285059	1.407149413	95.59135952	4.408640482			0	0	-911.1218662	0.005220927898	-4183.54294553636	
911.0418662	98	2	0.6887458406	0.005201872942	98.58789174	1.412108264	95.57569043	4.424309565			0	0	-911.0418662	0.005201872942	-4213.38139712581	
910.9618662	98	2	0.6903537381	0.005182952692	98.58293329	1.417066714	95.56002284	4.439977162			0	0	-910.9618662	0.005182952692	-4243.32454419717	
910.8818662	98	2	0.6919475126	0.005164165716	98.57797523	1.422024765	95.54435673	4.455643266			0	0	-910.8818662	0.005164165716	-4273.37230931405	
910.8018662	98	2	0.6935273376	0.005145510607	98.57301758	1.42698242	95.52869213	4.471307869			0	0	-910.8018662	0.005145510607	-4303.52501383202	
910.7218662	98	2	0.6950933837	0.005126985976	98.56806032	1.431939678	95.51302903	4.486970967			0	0	-910.7218662	0.005126985976	-4333.78238950171	
910.6418662	98	2	0.6966458191	0.005108590453	98.56310346	1.436896543	95.49736745	4.502632551			0	0	-910.6418662	0.005108590453	-4364.14447319499	
910.5618662	98	2	0.6981848092	0.005090322688	98.55814698	1.441853016	95.48170738	4.518292616			0	0	-910.5618662	0.005090322688	-4377.15630889071	
910.4818662	98	2	0.6997104733	0.005072037023	98.5531909	1.446809098	95.46604929	4.533950712			0	0	-910.4818662	0.005072037023	-4425.81391595077	
910.4018662	98	2	0.7012230579	0.005054161828	98.54823521	1.451764791	95.45039229	4.549607711			0	0	-910.4018662	0.005054161828	-4473.3244207053	
910.3218662	98	2	0.7027226781	0.005036269424	98.5432799	1.456720096	95.43473683	4.56526317			0	0	-910.3218662	0.005036269424	-4486.64056558407	
910.2418662	98	2	0.7042094894	0.00501849956	98.53832498	1.461675016	95.41908292	4.580917084			0	0	-910.2418662	0.00501849956	-4517.52604346779	
910.1618662	98	2	0.7056836447	0.005000850978	98.53337045	1.466629552	95.40343055	4.596569446			0	0	-910.1618662	0.005000850978	-4548.51616498142	
910.0818662	98	2	0.7071452947	0.004983322434	98.52841629	1.471583706	95.38777975	4.61222025			0	0	-910.0818662	0.004983322434	-4579.6109083543	
910.0018662	98	2	0.7085945877	0.004965912704	98.52346252	1.476537479	95.37213051	4.627869489			0	0	-910.0018662	0.004965912704	-4610.81044142604	
909.9218662	98	2	0.7100316699	0.004948620579	98.51850913	1.481490873	95.35648284	4.643517156			0	0	-909.9218662	0.004948620579	-4642.11462734627	
909.8418662	98	2	0.7114566852	0.004931444867	98.51355611	1.48644389	95.34083675	4.659163246			0	0	-909.8418662	0.004931444867	-4673.52325267599	
909.7618662	98	2	0.7128697752	0.00491438439	98.50860347	1.491396531	95.32519225	4.674807751			0	0	-909.7618662	0.00491438439	-4705.03660050478	
909.6818662	98	2	0.7142710795	0.00489743799	98.5036512	1.496348798	95.30954933	4.690450666			0	0	-909.6818662	0.00489743799	-4736.65473829546	
909.6018662	98	2	0.7156607356	0.004880604521	98.49869931	1.501300693	95.29390802	4.706091984			0	0	-909.6018662	0.004880604521	-4768.37712268065	
909.5218662	98	2	0.7170388789	0.004863882852	98.49374778	1.506252216	95.2782683	4.721731698			0	0	-909.5218662	0.004863882852	-4800.20426553405	
909.4418662	98	2	0.7184056429	0.004847271871	98.48879663	1.511203371	95.2626302	4.737369803			0	0	-909.4418662	0.004847271871	-4832.13602578931	
909.3618662	98	2	0.7197611588	0.004830770476	98.48384584	1.516154158	95.24699371	4.753006292			0	0	-909.3618662	0.004830770476	-4864.17236364888	
