T	w(AL)	w(MG)	w(SI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(MG@FCC_A1)	w(SI@FCC_A1)	w(AL@LIQUID)	w(MG@LIQUID)	w(SI@LIQUID)	w(AL@MG2SI)	w(MG@MG2SI)	w(SI@MG2SI)	w(AL@DIAMOND_A4)	w(MG@DIAMOND_A4)	w(SI@DIAMOND_A4)	dwdT_L(AL@LIQUID)	dwdT_L(MG@LIQUID)	dwdT_L(SI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI				
922.782001	98	1	1	0	0	99.58801813	0.3056516816	0.1063301906	98	1	1							0.001879678588	-0.0008217767371	-0.001057901851	-922.782001	0	4.19033031484453	
922.772001	98	1	1	0.001182134858	0.001182621217	99.58767821	0.3058829025	0.1064388864	97.99812031	1.000821792	1.001057897							0	0	0	-922.772001	0.001182621217	12.7212553327701	
922.752001	98	1	1	0.003539622757	0.002361058578	99.58699851	0.3063451869	0.1066563056	97.99436087	1.002465045	1.00317408							0	0	0	-922.752001	0.002361058578	17.0024559585565	
922.712001	98	1	1	0.008226638874	0.0047052051	99.58563985	0.3072689143	0.1070912309	97.98684168	1.005750246	1.007408078							0	0	0	-922.712001	0.0047052051	17.1366207873841	
922.632001	98	1	1	0.0174807249	0.00933470721	99.58292564	0.3091128286	0.107961529	97.97180228	1.012314439	1.015883281							0	0	0	-922.632001	0.00933470721	-1166.66595340269	
922.552001	98	1	1	0.02658004477	0.009265072824	99.58021486	0.3109529813	0.1088321549	97.95676086	1.018873376	1.024365768							0	0	0	-922.552001	0.009265072824	-1155.59351026811	
922.472001	98	1	1	0.03552809977	0.009196240918	99.57750757	0.3127893494	0.1097030839	97.94171773	1.025426966	1.0328553							0	0	0	-922.472001	0.009196240918	-1171.73344803127	
922.392001	98	1	1	0.04432857981	0.009128505394	99.57480371	0.3146219718	0.1105743198	97.92667276	1.031975333	1.04135191							0	0	0	-922.392001	0.009128505394	-1189.80694602938	
922.312001	98	1	1	0.05298497109	0.009061751006	99.57210327	0.316450868	0.1114458578	97.91162592	1.038518533	1.049855546							0	0	0	-922.312001	0.009061751006	-1207.22396237223	
922.232001	98	1	1	0.06150065242	0.008995956032	99.56940625	0.3182760573	0.1123176929	97.89657722	1.045056623	1.058366158							0	0	0	-922.232001	0.008995956032	-1224.76421546736	
922.152001	98	1	1	0.06987890002	0.008931100118	99.56671262	0.3200975585	0.1131898203	97.88152665	1.051589655	1.066883696							0	0	0	-922.152001	0.008931100118	-1242.43332897435	
