T	w(AL)	w(MG)	w(SI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(MG@FCC_A1)	w(SI@FCC_A1)	w(AL@LIQUID)	w(MG@LIQUID)	w(SI@LIQUID)	w(AL@MG2SI)	w(MG@MG2SI)	w(SI@MG2SI)	w(AL@DIAMOND_A4)	w(MG@DIAMOND_A4)	w(SI@DIAMOND_A4)	dwdT_L(AL@LIQUID)	dwdT_L(MG@LIQUID)	dwdT_L(SI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI				
892.5363309	92	4	4	0	0	98.6222733	1.006496975	0.3712297252	92	4	4							0.002051081411	-0.0009271473632	-0.001123934048	-892.5363309	0	16.0727452939416	
892.5263309	92	4	4	0.0003092211254	0.0003097884313	98.62202323	1.006656353	0.3713204159	91.99794888	4.000927215	4.001123902							0	0	0	-892.5263309	0.0003097884313	48.4874447566711	
892.5063309	92	4	4	0.0009269363529	0.0006190612668	98.62152319	1.006975003	0.3715018045	91.99384659	4.002781513	4.003371901							0	0	0	-892.5063309	0.0006190612668	64.6948860456316	
892.4663309	92	4	4	0.002160424703	0.001236831896	98.62052335	1.007612075	0.3718645752	91.98564131	4.006490241	4.007868446							0	0	0	-892.4663309	0.001236831896	64.8087404172588	
892.3863309	92	4	4	0.004619696368	0.002468966139	98.61852541	1.008884595	0.3725899943	91.96922826	4.013908026	4.016863717							0	0	0	-892.3863309	0.002468966139	-14819.6118190562	
892.3063309	92	4	4	0.007067271317	0.002463543921	98.61652961	1.010155106	0.3733152817	91.95281189	4.021326181	4.02586193							0	0	0	-892.3063309	0.002463543921	-15735.2737461572	
892.2263309	92	4	4	0.009504045117	0.002458726666	98.61453591	1.011423679	0.374040413	91.93639215	4.028744952	4.034862895							0	0	0	-892.2263309	0.002458726666	-16642.4362566137	
892.1463309	92	4	4	0.01193008796	0.002453929857	98.61254429	1.012690319	0.3747653887	91.91996904	4.036164348	4.043866616							0	0	0	-892.1463309	0.002453929857	-16710.6433175097	
892.0663309	92	4	4	0.01434546802	0.002449151856	98.61055476	1.013955026	0.3754902086	91.90354254	4.043584374	4.052873089							0	0	0	-892.0663309	0.002449151856	-16776.4062552514	
891.9863309	92	4	4	0.01675025296	0.00244439258	98.60856732	1.015217803	0.3762148726	91.88711266	4.051005032	4.06188231							0	0	0	-891.9863309	0.00244439258	-16842.3498621328	
891.9063309	92	4	4	0.01914450986	0.002439651921	98.60658197	1.016478651	0.3769393805	91.87067939	4.058426329	4.070894278							0	0	0	-891.9063309	0.002439651921	-16908.4297602859	
891.8263309	92	4	4	0.02152830526	0.002434929772	98.6045987	1.017737572	0.3776637324	91.85424274	4.065848267	4.079908989							0	0	0	-891.8263309	0.002434929772	-16974.6430104132	
891.7463309	92	4	4	0.02390170514	0.002430226025	98.60261751	1.018994567	0.3783879279	91.83780271	4.073270852	4.08892644							0	0	0	-891.7463309	0.002430226025	-17040.9884939844	
891.6663309	92	4	4	0.02626477494	0.002425540574	98.60063839	1.020249638	0.3791119671	91.82135928	4.080694087	4.097946628							0	0	0	-891.6663309	0.002425540574	-17107.46684343	
891.5863309	92	4	4	0.02861757958	0.002420873313	98.59866136	1.021502788	0.3798358498	91.80491247	4.088117977	4.10696955							0	0	0	-891.5863309	0.002420873313	-17174.0787970441	
891.5063309	92	4	4	0.03096018342	0.002416224138	98.59668641	1.022754017	0.3805595759	91.78846227	4.095542526	4.115995204							0	0	0	-891.5063309	0.002416224138	-17240.82321431	
891.4263309	92	4	4	0.03329265031	0.002411592944	98.59471353	1.024003328	0.3812831452	91.77200868	4.102967737	4.125023585							0	0	0	-891.4263309	0.002411592944	-17307.6990343707	
891.3463309	92	4	4	0.03561504358	0.002406979628	98.59274272	1.025250723	0.3820065576	91.75555169	4.110393616	4.134054692							0	0	0	-891.3463309	0.002406979628	-17374.7089065792	
891.2663309	92	4	4	0.03792742605	0.002402384088	98.59077399	1.026496202	0.3827298131	91.73909131	4.117820167	4.143088522							0	0	0	-891.2663309	0.002402384088	-17441.8517882839	
891.1863309	92	4	4	0.04022986	0.002397806222	98.58880732	1.027739767	0.3834529116	91.72262754	4.125247393	4.152125071							0	0	0	-891.1863309	0.002397806222	-17509.1266615909	
891.1063309	92	4	4	0.04252240724	0.002393245929	98.58684273	1.028981422	0.3841758528	91.70616036	4.132675299	4.161164337							0	0	0	-891.1063309	0.002393245929	-17576.536366454	
891.0263309	92	4	4	0.04480512906	0.00238870311	98.5848802	1.030221166	0.3848986367	91.68968979	4.140103888	4.170206317							0	0	0	-891.0263309	0.00238870311	-17644.0779464847	
890.9463309	92	4	4	0.04707808626	0.002384177664	98.58291974	1.031459002	0.3856212632	91.67321583	4.147533165	4.179251008							0	0	0	-890.9463309	0.002384177664	-17711.7524529634	
890.8663309	92	4	4	0.04934133914	0.002379669494	98.58096134	1.032694931	0.3863437323	91.65673846	4.154963135	4.188298407							0	0	0	-890.8663309	0.002379669494	-17779.5608156042	
890.7863309	92	4	4	0.05159494752	0.002375178501	98.579005	1.033928956	0.3870660436	91.64025769	4.1623938	4.197348512							0	0	0	-890.7863309	0.002375178501	-17847.5001906716	
890.7063309	92	4	4	0.05383897075	0.002370704588	98.57705073	1.035161077	0.3877881973	91.62377352	4.169825166	4.206401319							0	0	0	-890.7063309	0.002370704588	-17915.573615799	
