T	w(AL)	w(MG)	w(SI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(MG@FCC_A1)	w(SI@FCC_A1)	w(AL@LIQUID)	w(MG@LIQUID)	w(SI@LIQUID)	w(AL@MG2SI)	w(MG@MG2SI)	w(SI@MG2SI)	dwdT_L(AL@LIQUID)	dwdT_L(MG@LIQUID)	dwdT_L(SI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	SI	SI	SI				
913.0850741	96	3	1	0	0	98.99914595	0.9069803453	0.09387370363	96	3	1				0.002010590503	-0.001403079411	-0.000607511092	-913.0850741	0	7.42208382769189	
913.0750741	96	3	1	0.0006688434648	0.0006701415834	98.99870992	0.9073668961	0.09392318054	95.9979894	3.001403109	1.000607494				0	0	0	-913.0750741	0.0006701415834	22.4223557585083	
913.0550741	96	3	1	0.002004343213	0.001338884872	98.99783781	0.9081400486	0.09402214496	95.99396805	3.004209194	1.001822757				0	0	0	-913.0550741	0.001338884872	29.9341403987846	
913.0150741	96	3	1	0.004666756451	0.002672725599	98.99609426	0.909685672	0.09422006411	95.98592464	3.009821045	1.004254319				0	0	0	-913.0150741	0.002672725599	30.0455312650257	
912.9350741	96	3	1	0.009957442029	0.00532535322	98.99260939	0.9127747222	0.09461588698	95.96983502	3.021043417	1.009121561				0	0	0	-912.9350741	0.00532535322	-3441.16233646904	
912.8550741	96	3	1	0.01519628714	0.005301896011	98.98912738	0.9158609678	0.09501165047	95.95374172	3.032264372	1.013993913				0	0	0	-912.8550741	0.005301896011	-3649.62860678649	
912.7750741	96	3	1	0.02038700802	0.005281175401	98.9856481	0.9189445934	0.09540730496	95.93764467	3.043484443	1.018870889				0	0	0	-912.7750741	0.005281175401	-3876.82476469972	
912.6950741	96	3	1	0.02553023947	0.00526062374	98.98217154	0.9220256086	0.09580284968	95.92154385	3.054703663	1.023752487				0	0	0	-912.6950741	0.00526062374	-3907.89927581544	
912.6150741	96	3	1	0.03062659846	0.005240231447	98.9786977	0.9251040178	0.09619828331	95.90543926	3.065922049	1.028638694				0	0	0	-912.6150741	0.005240231447	-3938.3848826263	
912.5350741	96	3	1	0.03567669163	0.005219996727	98.97522657	0.9281798257	0.09659360451	95.88933089	3.077139616	1.033529499				0	0	0	-912.5350741	0.005219996727	-3968.9960715297	
912.4550741	96	3	1	0.0406811155	0.005199917782	98.97175815	0.9312530368	0.09698881197	95.87321873	3.088356379	1.038424893				0	0	0	-912.4550741	0.005199917782	-3999.72877276179	
912.3750741	96	3	1	0.04564045664	0.005179992829	98.96829244	0.9343236557	0.09738390438	95.85710278	3.099572356	1.043324864				0	0	0	-912.3750741	0.005179992829	-4030.5820035377	
912.2950741	96	3	1	0.05055529187	0.005160220114	98.96482943	0.9373916867	0.09777888043	95.84098304	3.110787561	1.048229401				0	0	0	-912.2950741	0.005160220114	-4061.55603535961	
912.2150741	96	3	1	0.05542618851	0.00514059791	98.96136913	0.9404571344	0.09817373885	95.8248595	3.122002009	1.053138494				0	0	0	-912.2150741	0.00514059791	-4092.65084198846	
912.1350741	96	3	1	0.06025370449	0.005121124515	98.95791152	0.9435200031	0.09856847835	95.80873215	3.133215717	1.058052133				0	0	0	-912.1350741	0.005121124515	-4123.86628928462	
912.0550741	96	3	1	0.06503838862	0.005101798252	98.9544566	0.9465802973	0.09896309767	95.79260099	3.1444287	1.062970306				0	0	0	-912.0550741	0.005101798252	-4155.20255634211	
911.9750741	96	3	1	0.06978078072	0.005082617471	98.95100438	0.9496380214	0.09935759556	95.77646602	3.155640973	1.067893005				0	0	0	-911.9750741	0.005082617471	-4186.659594748	
911.8950741	96	3	1	0.07448141181	0.005063580544	98.94755485	0.9526931796	0.09975197076	95.76032723	3.166852551	1.072820218				0	0	0	-911.8950741	0.005063580544	-4218.23747076343	
911.8150741	96	3	1	0.07914080431	0.00504468587	98.944108	0.9557457763	0.100146222	95.74418462	3.178063449	1.077751935				0	0	0	-911.8150741	0.00504468587	-4249.93610866883	
911.7350741	96	3	1	0.08375947218	0.005025931868	98.94066384	0.9587958157	0.1005403482	95.72803817	3.189273683	1.082688146				0	0	0	-911.7350741	0.005025931868	-4281.75555163817	
911.6550741	96	3	1	0.0883379211	0.005007316984	98.93722235	0.9618433022	0.1009343479	95.71188789	3.200483266	1.087628841				0	0	0	-911.6550741	0.005007316984	-4313.69603790698	
911.5750741	96	3	1	0.09287664866	0.004988839685	98.93378354	0.9648882398	0.1013282201	95.69573377	3.211692215	1.092574011				0	0	0	-911.5750741	0.004988839685	-4345.75734013882	
911.4950741	96	3	1	0.09737614444	0.00497049846	98.9303474	0.9679306329	0.1017219635	95.67957581	3.222900543	1.097523645				0	0	0	-911.4950741	0.00497049846	-4377.93955399432	
911.4150741	96	3	1	0.1018368903	0.004952291821	98.92691394	0.9709704855	0.1021155769	95.663414	3.234108265	1.102477734				0	0	0	-911.4150741	0.004952291821	-4410.24275050213	
911.3350741	96	3	1	0.1062593603	0.004934218301	98.92348314	0.9740078019	0.1025090592	95.64724834	3.245315396	1.107436268				0	0	0	-911.3350741	0.004934218301	-4442.66685767276	
911.2550741	96	3	1	0.1106440212	0.004916276454	98.920055	0.9770425861	0.1029024092	95.63107881	3.256521951	1.112399236				0	0	0	-911.2550741	0.004916276454	-4475.21189433037	
911.1750741	96	3	1	0.1149913323	0.004898464855	98.91662953	0.9800748422	0.1032956257	95.61490543	3.267727943	1.117366631				0	0	0	-911.1750741	0.004898464855	-4507.87810376959	
911.0950741	96	3	1	0.1193017457	0.004880782101	98.91320672	0.9831045743	0.1036887075	95.59872817	3.278933386	1.122338442				0	0	0	-911.0950741	0.004880782101	-4540.66531069237	
911.0150741	96	3	1	0.1235757064	0.004863226806	98.90978656	0.9861317864	0.1040816536	95.58254704	3.290138296	1.127314659				0	0	0	-911.0150741	0.004863226806	-4573.57344139362	
910.9350741	96	3	1	0.1278136524	0.004845797606	98.90636905	0.9891564825	0.1044744627	95.56636204	3.301342686	1.132295274				0	0	0	-910.9350741	0.004845797606	-4606.60289478431	
910.8550741	96	3	1	0.1320160151	0.004828493157	98.9029542	0.9921786666	0.1048671338	95.55017315	3.31254657	1.137280278				0	0	0	-910.8550741	0.004828493157	-4639.75337371412	
910.7750741	96	3	1	0.136183219	0.004811312131	98.89954199	0.9951983427	0.1052596657	95.53398038	3.323749963	1.14226966				0	0	0	-910.7750741	0.004811312131	-4673.02480875191	
910.6950741	96	3	1	0.1403156823	0.004794253221	98.89613243	0.9982155146	0.1056520574	95.51778371	3.334952877	1.147263412				0	0	0	-910.6950741	0.004794253221	-4706.41761848082	
910.6150741	96	3	1	0.1444138164	0.004777315139	98.89272551	1.001230186	0.1060443076	95.50158315	3.346155327	1.152261525				0	0	0	-910.6150741	0.004777315139	-4739.93148904145	
910.5350741	96	3	1	0.1484780268	0.004760496612	98.88932122	1.004242362	0.1064364154	95.48537868	3.357357326	1.157263989				0	0	0	-910.5350741	0.004760496612	-4773.56662701497	
910.4550741	96	3	1	0.1525087126	0.004743796389	98.88591958	1.007252045	0.1068283796	95.46917031	3.368558889	1.162270797				0	0	0	-910.4550741	0.004743796389	-4807.32287138842	
910.3750741	96	3	1	0.1565062667	0.004727213231	98.88252056	1.010259239	0.1072201992	95.45295803	3.379760028	1.167281938				0	0	0	-910.3750741	0.004727213231	-4841.20032976201	
910.2950741	96	3	1	0.1604710764	0.004710745922	98.87912418	1.013263949	0.107611873	95.43674184	3.390960757	1.172297404				0	0	0	-910.2950741	0.004710745922	-4875.19945856451	
910.2150741	96	3	1	0.1644035229	0.00469439326	98.87573042	1.016266177	0.1080034001	95.42052172	3.40216109	1.177317187				0	0	0	-910.2150741	0.00469439326	-4909.31949005391	
910.1350741	96	3	1	0.1683039816	0.004678154057	98.87233929	1.019265929	0.1083947793	95.40429768	3.413361039	1.182341278				0	0	0	-910.1350741	0.004678154057	-4943.56078307606	
910.0550741	96	3	1	0.1721728225	0.004662027146	98.86895078	1.022263206	0.1087860096	95.38806971	3.424560619	1.187369667				0	0	0	-910.0550741	0.004662027146	-4977.92377239633	
909.9750741	96	3	1	0.1760104099	0.004646011374	98.8655649	1.025258014	0.10917709	95.37183781	3.435759841	1.192402348				0	0	0	-909.9750741	0.004646011374	-5012.4077589456	
909.8950741	96	3	1	0.1798171027	0.004630105601	98.86218162	1.028250356	0.1095680195	95.35560197	3.44695872	1.19743931				0	0	0	-909.8950741	0.004630105601	-5047.01322289137	
909.8150741	96	3	1	0.1835932545	0.004614308708	98.85880097	1.031240236	0.109958797	95.33936219	3.458157268	1.202480546				0	0	0	-909.8150741	0.004614308708	-5081.74039239516	
909.7350741	96	3	1	0.1873392137	0.004598619587	98.85542292	1.034227656	0.1103494215	95.32311845	3.469355498	1.207526048				0	0	0	-909.7350741	0.004598619587	-5116.58864108393	
909.6550741	96	3	1	0.1910553235	0.004583037145	98.85204749	1.037212622	0.1107398919	95.30687077	3.480553423	1.212575806				0	0	0	-909.6550741	0.004583037145	-5151.55838101793	
909.5750741	96	3	1	0.194741922	0.004567560306	98.84867466	1.040195136	0.1111302074	95.29061913	3.491751057	1.217629813				0	0	0	-909.5750741	0.004567560306	-5186.64960895592	
909.4950741	96	3	1	0.1983993424	0.004552188006	98.84530443	1.043175202	0.1115203669	95.27436353	3.50294841	1.222688061				0	0	0	-909.4950741	0.004552188006	-5221.86242614572	
909.4150741	96	3	1	0.2020279132	0.004536919198	98.84193681	1.046152824	0.1119103694	95.25810396	3.514145497	1.227750541				0	0	0	-909.4150741	0.004536919198	-5257.19682181447	
909.3350741	96	3	1	0.2056279579	0.004521752846	98.83857178	1.049128004	0.1123002139	95.24184042	3.52534233	1.232817245				0	0	0	-909.3350741	0.004521752846	-5292.65253848127	
909.2550741	96	3	1	0.2091997954	0.004506687929	98.83520935	1.052100748	0.1126898994	95.22557291	3.536538921	1.237888166				0	0	0	-909.2550741	0.004506687929	-5328.2299049331	
909.1750741	96	3	1	0.2127437398	0.00449172344	98.83184952	1.055071058	0.1130794251	95.20930142	3.547735283	1.242963296				0	0	0	-909.1750741	0.00449172344	-5363.92898769824	
909.0950741	96	3	1	0.2162601011	0.004476858385	98.82849227	1.058038937	0.1134687899	95.19302595	3.558931428	1.248042625				0	0	0	-909.0950741	0.004476858385	-5399.74957120327	
909.0150741	96	3	1	0.2197491844	0.004462091782	98.82513762	1.06100439	0.1138579928	95.17674648	3.570127369	1.253126148				0	0	0	-909.0150741	0.004462091782	-5435.69169856232	
908.9350741	96	3	1	0.2232112907	0.004447422663	98.82178555	1.063967419	0.114247033	95.16046303	3.581323117	1.258213855				0	0	0	-908.9350741	0.004447422663	-5471.75567280795	
908.8550741	96	3	1	0.2266467166	0.004432850073	98.81843606	1.066928028	0.1146359095	95.14417557	3.592518686	1.26330574				0	0	0	-908.8550741	0.004432850073	-5507.94112711419	
908.7750741	96	3	1	0.2300557545	0.004418373067	98.81508916	1.069886221	0.1150246213	95.12788412	3.603714086	1.268401794				0	0	0	-908.7750741	0.004418373067	-5544.24835094313	
908.6950741	96	3	1	0.2334386928	0.004403990716	98.81174483	1.072842001	0.1154131675	95.11158866	3.61490933	1.27350201				0	0	0	-908.6950741	0.004403990716	-5580.67730046774	
908.6150741	96	3	1	0.2367958154	0.004389702099	98.80840308	1.07579537	0.1158015473	95.09528919	3.626104431	1.27860638				0	0	0	-908.6150741	0.004389702099	-5617.22804669384	
908.5350741	96	3	1	0.2401274028	0.004375506311	98.80506391	1.078746334	0.1161897597	95.0789857	3.6372994	1.283714897				0	0	0	-908.5350741	0.004375506311	-5653.9004954718	
908.4550741	96	3	1	0.2434337311	0.004361402454	98.8017273	1.081694894	0.1165778037	95.0626782	3.648494248	1.288827554				0	0	0	-908.4550741	0.004361402454	-5690.69467003938	
908.3750741	96	3	1	0.2467150726	0.004347389646	98.79839327	1.084641054	0.1169656786	95.04636667	3.659688989	1.293944342				0	0	0	-908.3750741	0.004347389646	-5727.61082902075	
908.2950741	96	3	1	0.2499716961	0.004333467013	98.7950618	1.087584818	0.1173533833	95.03005111	3.670883632	1.299065255				0	0	0	-908.2950741	0.004333467013	-5764.64873035756	
908.2150741	96	3	1	0.2532038663	0.004319633694	98.79173289	1.090526188	0.1177409171	95.01373152	3.682078191	1.304190285				0	0	0	-908.2150741	0.004319633694	-5801.80837862768	
908.1350741	96	3	1	0.2564118444	0.004305888837	98.78840655	1.093465169	0.1181282789	94.9974079	3.693272677	1.309319425				0	0	0	-908.1350741	0.004305888837	-5839.08987365477	
908.0550741	96	3	1	0.259595888	0.004292231603	98.78508277	1.096401763	0.1185154681	94.98108023	3.704467101	1.314452668				0	0	0	-908.0550741	0.004292231603	-5876.49358945501	
907.9750741	96	3	1	0.2627562512	0.004278661163	98.78176154	1.099335973	0.1189024836	94.96474852	3.715661475	1.319590007				0	0	0	-907.9750741	0.004278661163	-5914.0189011955	
907.8950741	96	3	1	0.2658931844	0.004265176696	98.77844287	1.102267803	0.1192893246	94.94841276	3.72685581	1.324731434				0	0	0	-907.8950741	0.004265176696	-5951.66613139834	
907.8150741	96	3	1	0.2690069348	0.004251777395	98.77512675	1.105197255	0.1196759903	94.93207294	3.738050118	1.329876942				0	0	0	-907.8150741	0.004251777395	-5989.43565634536	
907.7350741	96	3	1	0.2720977461	0.004238462461	98.77181319	1.108124334	0.1200624798	94.91572906	3.74924441	1.335026525				0	0	0	-907.7350741	0.004238462461	-6027.32682711579	
907.6550741	96	3	1	0.2751658587	0.004225231104	98.76850217	1.111049042	0.1204487922	94.89938113	3.760438697	1.340180176				0	0	0	-907.6550741	0.004225231104	-6065.33995725773	
907.5750741	96	3	1	0.2782115098	0.004212082546	98.76519369	1.113971382	0.1208349268	94.88302912	3.771632991	1.345337887				0	0	0	-907.5750741	0.004212082546	-6103.47542879041	
907.4950741	96	3	1	0.2812349334	0.004199016018	98.76188776	1.116891358	0.1212208827	94.86667305	3.782827302	1.350499651				0	0	0	-907.4950741	0.004199016018	-6141.73277535961	
907.4150741	96	3	1	0.2842363602	0.004186030759	98.75858437	1.119808972	0.121606659	94.85031289	3.794021642	1.355665463				0	0	0	-907.4150741	0.004186030759	-6180.1123068389	
907.3350741	96	3	1	0.2872160179	0.00417312602	98.75528352	1.122724227	0.121992255	94.83394866	3.805216022	1.360835315				0	0	0	-907.3350741	0.00417312602	-6218.61390385575	
907.2550741	96	3	1	0.2901741313	0.004160301058	98.7519852	1.125637128	0.1223776698	94.81758035	3.816410453	1.3660092				0	0	0	-907.2550741	0.004160301058	-6257.23729786529	
907.1750741	96	3	1	0.2931109219	0.004147555141	98.74868942	1.128547676	0.1227629026	94.80120794	3.827604945	1.371187111				0	0	0	-907.1750741	0.004147555141	-6295.98299640087	
907.0950741	96	3	1	0.2960266085	0.004134887546	98.74539617	1.131455875	0.1231479527	94.78483145	3.83879951	1.376369043				0	0	0	-907.0950741	0.004134887546	-6334.85085053446	
907.0150741	96	3	1	0.2989214068	0.004122297558	98.74210545	1.134361727	0.1235328191	94.76845085	3.849994159	1.381554988				0	0	0	-907.0150741	0.004122297558	-6373.84103395519	
906.9350741	96	3	1	0.3017955298	0.004109784472	98.73881726	1.137265236	0.1239175011	94.75206616	3.861188901	1.386744941				0	0	0	-906.9350741	0.004109784472	-6412.95352256505	
906.8550741	96	3	1	0.3046491877	0.00409734759	98.7355316	1.140166406	0.124301998	94.73567736	3.872383749	1.391938893				0	0	0	-906.8550741	0.00409734759	-6452.18784942819	
906.7750741	96	3	1	0.3074825878	0.004084986222	98.73224845	1.143065237	0.1246863089	94.71928445	3.883578712	1.397136839				0	0	0	-906.7750741	0.004084986222	-6491.54438361437	
906.6950741	96	3	1	0.3102959347	0.004072699688	98.72896783	1.145961735	0.125070433	94.70288742	3.894773802	1.402338773				0	0	0	-906.6950741	0.004072699688	-6531.0235649516	
906.6150741	96	3	1	0.3130894305	0.004060487316	98.72568973	1.148855901	0.1254543696	94.68648628	3.905969028	1.407544688				0	0	0	-906.6150741	0.004060487316	-6570.62484035033	
906.5350741	96	3	1	0.3158632744	0.00404834844	98.72241414	1.151747739	0.125838118	94.67008102	3.917164402	1.412754578				0	0	0	-906.5350741	0.00404834844	-6610.34825999289	
906.4550741	96	3	1	0.3186176633	0.004036282404	98.71914107	1.154637251	0.1262216773	94.65367163	3.928359934	1.417968436				0	0	0	-906.4550741	0.004036282404	-6650.19419390618	
906.3750741	96	3	1	0.3213527913	0.004024288559	98.71587051	1.15752444	0.1266050468	94.63725811	3.939555634	1.423186257				0	0	0	-906.3750741	0.004024288559	-6690.16226481468	
906.2950741	96	3	1	0.3240688502	0.004012366263	98.71260246	1.16040931	0.1269882257	94.62084045	3.950751512	1.428408033				0	0	0	-906.2950741	0.004012366263	-6730.25271344136	
906.2150741	96	3	1	0.3267660291	0.004000514883	98.70933692	1.163291863	0.1273712134	94.60441866	3.961947579	1.433633759				0	0	0	-906.2150741	0.004000514883	-6770.46584161105	
906.1350741	96	3	1	0.3294445149	0.003988733793	98.70607389	1.166172102	0.1277540089	94.58799272	3.973143846	1.438863429				0	0	0	-906.1350741	0.003988733793	-6810.80145530707	
906.0550741	96	3	1	0.3321044919	0.003977022374	98.70281336	1.169050029	0.1281366117	94.57156264	3.984340322	1.444097037				0	0	0	-906.0550741	0.003977022374	-6851.25911637505	
905.9750741	96	3	1	0.3347461423	0.003965380013	98.69955533	1.171925649	0.128519021	94.55512841	3.995537018	1.449334576				0	0	0	-905.9750741	0.003965380013	-6891.83903548379	
905.8950741	96	3	1	0.3373696456	0.003953806106	98.6962998	1.174798962	0.128901236	94.53869002	4.006733943	1.454576041				0	0	0	-905.8950741	0.003953806106	-6932.54177783124	
905.8150741	96	3	1	0.3399751795	0.003942300056	98.69304677	1.177669973	0.129283256	94.52224747	4.017931108	1.459821425				0	0	0	-905.8150741	0.003942300056	-6973.36708857208	
905.7350741	96	3	1	0.3425629191	0.003930861272	98.68979624	1.180538684	0.1296650804	94.50580075	4.029128523	1.465070723				0	0	0	-905.7350741	0.003930861272	-7014.31476860104	
905.6550741	96	3	1	0.3451330374	0.00391948917	98.68654819	1.183405098	0.1300467083	94.48934987	4.040326198	1.470323928				0	0	0	-905.6550741	0.00391948917	-7055.38497731356	
905.5750741	96	3	1	0.3476857052	0.003908183173	98.68330264	1.186269217	0.1304281392	94.47289482	4.051524143	1.475581036				0	0	0	-905.5750741	0.003908183173	-7096.57762346047	
905.4950741	96	3	1	0.3502210912	0.00389694271	98.68005958	1.189131045	0.1308093722	94.45643559	4.062722367	1.480842039				0	0	0	-905.4950741	0.00389694271	-7137.89267877831	
905.4150741	96	3	1	0.352739362	0.003885767217	98.67681901	1.191990583	0.1311904066	94.43997219	4.073920881	1.486106933				0	0	0	-905.4150741	0.003885767217	-7179.33049163764	
905.3350741	96	3	1	0.355240682	0.003874656137	98.67358092	1.194847836	0.1315712419	94.4235046	4.085119694	1.491375711				0	0	0	-905.3350741	0.003874656137	-7220.89115627599	
905.2550741	96	3	1	0.3577252136	0.003863608919	98.67034532	1.197702804	0.1319518773	94.40703282	4.096318816	1.496648368				0	0	0	-905.2550741	0.003863608919	-7262.57417063239	
905.1750741	96	3	1	0.3601931174	0.003852625017	98.6671122	1.200555492	0.132332312	94.39055684	4.107518257	1.501924898				0	0	0	-905.1750741	0.003852625017	-7304.38008723344	
905.0950741	96	3	1	0.3626445518	0.003841703894	98.66388155	1.203405902	0.1327125455	94.37407668	4.118718026	1.507205296				0	0	0	-905.0950741	0.003841703894	-7346.3084879984	
905.0150741	96	3	1	0.3650796731	0.003830845015	98.66065339	1.206254036	0.1330925771	94.35759231	4.129918134	1.512489555				0	0	0	-905.0150741	0.003830845015	-7388.35904795294	
904.9350741	96	3	1	0.3674986361	0.003820047854	98.6574277	1.209099897	0.133472406	94.34110374	4.141118589	1.517777671				0	0	0	-904.9350741	0.003820047854	-7430.53317471943	
904.8550741	96	3	1	0.3699015933	0.003809311892	98.65420448	1.211943488	0.1338520316	94.32461096	4.152319402	1.523069638				0	0	0	-904.8550741	0.003809311892	-7472.82958998515	
904.7750741	96	3	1	0.3722886956	0.003798636611	98.65098374	1.214784811	0.1342314532	94.30811397	4.163520581	1.52836545				0	0	0	-904.7750741	0.003798636611	-7515.24848933162	
904.6950741	96	3	1	0.3746600919	0.003788021504	98.64776546	1.217623869	0.1346106703	94.29161276	4.174722136	1.533665102				0	0	0	-904.6950741	0.003788021504	-7557.79077531973	
904.6150741	96	3	1	0.3770159294	0.003777466067	98.64454965	1.220460665	0.134989682	94.27510734	4.185924077	1.538968588				0	0	0	-904.6150741	0.003777466067	-7600.45568763923	
904.5350741	96	3	1	0.3793563534	0.003766969802	98.64133631	1.223295201	0.1353684878	94.25859768	4.197126413	1.544275903				0	0	0	-904.5350741	0.003766969802	-7643.24320068573	
904.4550741	96	3	1	0.3816815075	0.003756532216	98.63812543	1.22612748	0.1357470871	94.24208381	4.208329153	1.549587042				0	0	0	-904.4550741	0.003756532216	-7686.15335180619	
904.3750741	96	3	1	0.3839915337	0.003746152822	98.63491702	1.228957504	0.1361254791	94.22556569	4.219532307	1.554901999				0	0	0	-904.3750741	0.003746152822	-7729.18622713953	
904.2950741	96	3	1	0.386286572	0.003735831138	98.63171106	1.231785276	0.1365036633	94.20904335	4.230735883	1.560220769				0	0	0	-904.2950741	0.003735831138	-7772.34236205518	
904.2150741	96	3	1	0.388566761	0.003725566689	98.62850756	1.234610799	0.136881639	94.19251676	4.241939892	1.565543347				0	0	0	-904.2150741	0.003725566689	-7815.62158163205	
904.1350741	96	3	1	0.3908322375	0.003715359003	98.62530652	1.237434074	0.1372594056	94.17598593	4.253144342	1.570869728				0	0	0	-904.1350741	0.003715359003	-7859.02340121957	
904.0550741	96	3	1	0.3930831366	0.003705207614	98.62210793	1.240255105	0.1376369624	94.15945085	4.264349242	1.576199906				0	0	0	-904.0550741	0.003705207614	-7902.54773720206	
903.9750741	96	3	1	0.3953195921	0.00369511206	98.6189118	1.243073894	0.1380143088	94.14291152	4.275554601	1.581533876				0	0	0	-903.9750741	0.00369511206	-7946.19537182828	
903.8950741	96	3	1	0.3975417358	0.003685071887	98.61571811	1.245890443	0.1383914443	94.12636794	4.286760429	1.586871633				0	0	0	-903.8950741	0.003685071887	-7989.96593044684	
903.8150741	96	3	1	0.3997496982	0.003675086642	98.61252688	1.248704755	0.1387683681	94.10982009	4.297966735	1.592213172				0	0	0	-903.8150741	0.003675086642	-8033.85954473989	
903.7350741	96	3	1	0.4019436083	0.003665155881	98.60933809	1.251516833	0.1391450798	94.09326799	4.309173527	1.597558488				0	0	0	-903.7350741	0.003665155881	-8077.87633361271	
903.6550741	96	3	1	0.4041235934	0.003655279161	98.60615174	1.254326678	0.1395215786	94.07671161	4.320380814	1.602907576				0	0	0	-903.6550741	0.003655279161	-8122.01529558901	
903.5750741	96	3	1	0.4062897793	0.003645456045	98.60296784	1.257134294	0.1398978639	94.06015096	4.331588605	1.608260431				0	0	0	-903.5750741	0.003645456045	-8166.27792015965	
903.4950741	96	3	1	0.4084422906	0.003635686103	98.59978638	1.259939682	0.1402739353	94.04358604	4.34279691	1.613617047				0	0	0	-903.4950741	0.003635686103	-8210.66367590594	
903.4150741	96	3	1	0.4105812501	0.003625968906	98.59660736	1.262742846	0.140649792	94.02701684	4.354005737	1.618977421				0	0	0	-903.4150741	0.003625968906	-8255.17168451634	
903.3350741	96	3	1	0.4127067794	0.003616304031	98.59343078	1.265543788	0.1410254335	94.01044336	4.365215094	1.624341547				0	0	0	-903.3350741	0.003616304031	-8299.80364562514	
903.2550741	96	3	1	0.4148189987	0.003606691062	98.59025663	1.268342509	0.1414008592	93.99386559	4.376424991	1.629709419				0	0	0	-903.2550741	0.003606691062	-8344.55873571345	
903.1750741	96	3	1	0.4169180265	0.003597129583	98.58708492	1.271139013	0.1417760685	93.97728353	4.387635436	1.635081034				0	0	0	-903.1750741	0.003597129583	-8389.43621231853	
903.0950741	96	3	1	0.4190039804	0.003587619185	98.58391564	1.273933302	0.1421510609	93.96069718	4.398846437	1.640456387				0	0	0	-903.0950741	0.003587619185	-8434.43708247724	
903.0150741	96	3	1	0.4210769764	0.003578159463	98.58074879	1.276725377	0.1425258357	93.94410652	4.410058005	1.645835472				0	0	0	-903.0150741	0.003578159463	-8479.56111388415	
902.9350741	96	3	1	0.423137129	0.003568750016	98.57758436	1.279515243	0.1429003924	93.92751157	4.421270146	1.651218285				0	0	0	-902.9350741	0.003568750016	-8524.80811429423	
902.8550741	96	3	1	0.4251845516	0.003559390447	98.57442237	1.2823029	0.1432747304	93.91091231	4.43248287	1.656604821				0	0	0	-902.8550741	0.003559390447	-8570.1788611161	
902.7750741	96	3	1	0.4272193563	0.003550080365	98.5712628	1.285088352	0.1436488491	93.89430874	4.443696185	1.661995076				0	0	0	-902.7750741	0.003550080365	-8615.67231961077	
902.6950741	96	3	1	0.429241654	0.003540819379	98.56810565	1.2878716	0.144022748	93.87770086	4.4549101	1.667389044				0	0	0	-902.6950741	0.003540819379	-8661.28894119415	
902.6150741	96	3	1	0.431251554	0.003531607107	98.56495093	1.290652647	0.1443964266	93.86108866	4.466124623	1.672786722				0	0	0	-902.6150741	0.003531607107	-8707.02915585168	
902.5350741	96	3	1	0.4332491648	0.003522443167	98.56179862	1.293431495	0.1447698842	93.84447213	4.477339762	1.678188104				0	0	0	-902.5350741	0.003522443167	-8752.8921000456	
902.4550741	96	3	1	0.4352345933	0.003513327183	98.55864873	1.296208147	0.1451431203	93.82785129	4.488555526	1.683593186				0	0	0	-902.4550741	0.003513327183	-8798.87881700951	
902.3750741	96	3	1	0.4372079454	0.003504258783	98.55550126	1.298982605	0.1455161344	93.81122611	4.499771924	1.689001963				0	0	0	-902.3750741	0.003504258783	-8844.98848694527	
902.2950741	96	3	1	0.4391693258	0.003495237597	98.5523562	1.301754871	0.1458889259	93.79459661	4.510988963	1.694414431				0	0	0	-902.2950741	0.003495237597	-8891.22132263661	
902.2150741	96	3	1	0.4411188379	0.003486263261	98.54921356	1.304524947	0.1462614943	93.77796276	4.522206652	1.699830586				0	0	0	-902.2150741	0.003486263261	-8937.57805680652	
902.1350741	96	3	1	0.4430565841	0.003477335414	98.54607333	1.307292836	0.146633839	93.76132458	4.533424999	1.705250422				0	0	0	-902.1350741	0.003477335414	-8984.05749332508	
902.0550741	96	3	1	0.4449826655	0.003468453697	98.5429355	1.31005854	0.1470059596	93.74468205	4.544644012	1.710673935				0	0	0	-902.0550741	0.003468453697	-9030.66050381144	
901.9750741	96	3	1	0.4468971823	0.003459617758	98.53980008	1.312822061	0.1473778554	93.72803518	4.5558637	1.716101122				0	0	0	-901.9750741	0.003459617758	-9077.38694989524	
901.8950741	96	3	1	0.4488002334	0.003450827245	98.53666707	1.315583401	0.1477495259	93.71138395	4.567084071	1.721531977				0	0	0	-901.8950741	0.003450827245	-9124.23628390578	
901.8150741	96	3	1	0.4506919165	0.003442081812	98.53353647	1.318342563	0.1481209707	93.69472837	4.578305132	1.726966496				0	0	0	-901.8150741	0.003442081812	-9171.20951052389	
901.7350741	96	3	1	0.4525723285	0.003433381116	98.53040826	1.321099549	0.1484921892	93.67806843	4.589526892	1.732404675				0	0	0	-901.7350741	0.003433381116	-9218.3061459249	
901.6550741	96	3	1	0.4544415651	0.003424724817	98.52728246	1.323854361	0.1488631808	93.66140413	4.600749359	1.737846509				0	0	0	-901.6550741	0.003424724817	-9265.52573231432	
901.5750741	96	3	1	0.4562997209	0.003416112578	98.52415905	1.326607001	0.1492339451	93.64473546	4.611972541	1.743291994				0	0	0	-901.5750741	0.003416112578	-9312.86893441726	
