T	w(AL)	w(MG)	w(SI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(MG@FCC_A1)	w(SI@FCC_A1)	w(AL@LIQUID)	w(MG@LIQUID)	w(SI@LIQUID)	w(AL@MG2SI)	w(MG@MG2SI)	w(SI@MG2SI)	w(AL@DIAMOND_A4)	w(MG@DIAMOND_A4)	w(SI@DIAMOND_A4)	dwdT_L(AL@LIQUID)	dwdT_L(MG@LIQUID)	dwdT_L(SI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI				
897.9018828	93	4	3	0	0	98.65725556	1.069401106	0.2733433378	93	4	3							0.002066248583	-0.001070344515	-0.0009959040674	-897.9018828	0	13.6275048936038	
897.8918828	93	4	3	0.0003644860606	0.0003652622319	98.65696169	1.069617835	0.2734204726	92.99793372	4.001070407	3.000995871							0	0	0	-897.8918828	0.0003652622319	41.1276771462884	
897.8718828	93	4	3	0.001092584566	0.0007298718085	98.65637408	1.070051178	0.2735747448	92.99380105	4.003211109	3.002987838							0	0	0	-897.8718828	0.0007298718085	54.8766316378916	
897.8318828	93	4	3	0.002546146118	0.00145815823	98.6551991	1.070917615	0.2738832814	92.98553492	4.007492585	3.006972499							0	0	0	-897.8318828	0.00145815823	54.9836707950107	
897.7518828	93	4	3	0.005442739439	0.002909965677	98.6528512	1.072648585	0.2745002182	92.96899961	4.016055749	3.014944642							0	0	0	-897.7518828	0.002909965677	-10962.0584149527	
897.6718828	93	4	3	0.008323346822	0.002902630531	98.65050574	1.074377262	0.2751169944	92.95246028	4.024619214	3.022920504							0	0	0	-897.6718828	0.002902630531	-11647.2086347488	
897.5918828	93	4	3	0.01118916379	0.002896128517	98.64816268	1.076103745	0.2757335797	92.93591688	4.0331833	3.030899823							0	0	0	-897.5918828	0.002896128517	-12333.9594289967	
897.5118828	93	4	3	0.01404030152	0.002889658063	98.64582199	1.077828037	0.2763499743	92.91936938	4.041748019	3.038882602							0	0	0	-897.5118828	0.002889658063	-12391.9536060557	
897.4318828	93	4	3	0.01687686807	0.002883216781	98.64348368	1.079550142	0.2769661777	92.90281779	4.050313377	3.046868835							0	0	0	-897.4318828	0.002883216781	-12448.0429590888	
897.3518828	93	4	3	0.01969897051	0.002876804506	98.64114775	1.081270061	0.2775821898	92.8862621	4.05887938	3.05485852							0	0	0	-897.3518828	0.002876804506	-12504.2942351243	
897.2718828	93	4	3	0.02250671489	0.002870421047	98.63881419	1.082987796	0.2781980102	92.86970231	4.067446035	3.062851653							0	0	0	-897.2718828	0.002870421047	-12560.6795135807	
897.1918828	93	4	3	0.02530020622	0.002864066213	98.63648301	1.08470335	0.2788136387	92.85313842	4.076013348	3.070848228							0	0	0	-897.1918828	0.002864066213	-12617.1955198558	
897.1118828	93	4	3	0.02807954855	0.002857739813	98.6341542	1.086416723	0.2794290749	92.83657043	4.084581326	3.078848244							0	0	0	-897.1118828	0.002857739813	-12673.8409220077	
897.0318828	93	4	3	0.03084484491	0.002851441658	98.63182776	1.088127919	0.2800443185	92.81999833	4.093149974	3.086851695							0	0	0	-897.0318828	0.002851441658	-12730.6163844534	
896.9518828	93	4	3	0.03359619737	0.002845171561	98.62950369	1.089836939	0.2806593692	92.80342212	4.1017193	3.094858579							0	0	0	-896.9518828	0.002845171561	-12787.5226327317	
896.8718828	93	4	3	0.03633370703	0.002838929337	98.62718199	1.091543786	0.2812742268	92.7868418	4.110289308	3.10286889							0	0	0	-896.8718828	0.002838929337	-12844.5604549952	
896.7918828	93	4	3	0.03905747404	0.002832714803	98.62486265	1.093248461	0.281888891	92.77025737	4.118860006	3.110882627							0	0	0	-896.7918828	0.002832714803	-12901.7275549106	
