T	w(AL)	w(MG)	w(SI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(MG@FCC_A1)	w(SI@FCC_A1)	w(AL@LIQUID)	w(MG@LIQUID)	w(SI@LIQUID)	dwdT_L(AL@LIQUID)	dwdT_L(MG@LIQUID)	dwdT_L(SI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	SI	SI	SI				
875.5214085	88	9	3	0	0	97.41675162	2.388219902	0.1950284788	88	9	3	0.002249125536	-0.001579158735	-0.0006699668005	-875.5214085	0	20.8492717396204	
875.5114085	88	9	3	0.0002374713962	0.0002389210093	97.41640301	2.388543809	0.1950531768	87.99775086	9.001579242	3.000669899	0	0	0	-875.5114085	0.0002389210093	62.8604030963372	
875.4914085	88	9	3	0.0007119183099	0.0004774858394	97.41570585	2.389191569	0.1951025765	87.99325242	9.004737611	3.002009968	0	0	0	-875.4914085	0.0004774858394	83.8570806438211	
875.4514085	88	9	3	0.00165971334	0.0009542331003	97.41431145	2.390487215	0.1952013399	87.98425467	9.011054718	3.004690611	0	0	0	-875.4514085	0.0009542331003	83.9557574176466	
875.3714085	88	9	3	0.00355097036	0.001905897249	97.41152444	2.393076909	0.1953986552	87.96625584	9.023690163	3.010053995	0	0	0	-875.3714085	0.001905897249	84.1769516993445	
875.2114085	88	9	3	0.007316233862	0.003801555493	97.40595598	2.398251519	0.1957925009	87.93024487	9.048965971	3.020789157	0	0	0	-875.2114085	0.003801555493	84.6322044464667	
874.8914085	88	9	3	0.01477840913	0.00756244993	97.3948413	2.408581646	0.196577051	87.85816967	9.099537314	3.042293014	0	0	0	-874.8914085	0.00756244993	85.6232923760338	
874.2514085	88	9	3	0.02941271553	0.01494611134	97.3727051	2.429160247	0.1981346486	87.71380604	9.200746617	3.085447347	0	0	0	-874.2514085	0.01494611134	87.6627973878283	
872.9714085	88	9	3	0.05761287929	0.02923675743	97.3287944	2.470004005	0.201201594	87.42422375	9.403461469	3.172314782	0	0	0	-872.9714085	0.02923675743	91.6735025831652	
870.4114085	88	9	3	0.1100623112	0.05601047179	97.24240657	2.550451653	0.2071417784	86.84163782	9.810099326	3.348262857	0	0	0	-870.4114085	0.05601047179	-1294.88584858995	
867.8514085	88	9	3	0.1576645001	0.05384546733	97.15777159	2.629439039	0.2127893713	86.25454877	10.21874923	3.526702005	0	0	0	-867.8514085	0.05384546733	-1230.52603566065	
865.2914085	88	9	3	0.2010278177	0.05183780103	97.07485672	2.706998026	0.2181452534	85.66298236	10.62943067	3.707586967	0	0	0	-865.2914085	0.05183780103	-1325.48422909014	
862.7314085	88	9	3	0.2406668836	0.04997230495	96.99362883	2.783160551	0.223210616	85.06698031	11.04215144	3.890868253	0	0	0	-862.7314085	0.04997230495	-1423.93842998091	
860.1714085	88	9	3	0.2770175116	0.04823327643	96.91405487	2.857957998	0.2279871324	84.46659877	11.45690688	4.076494348	0	0	0	-860.1714085	0.04823327643	-1524.87146869875	
857.6114085	88	9	3	0.3104510154	0.04660708629	96.8361019	2.931421183	0.2324769193	83.86190951	11.87367946	4.264411033	0	0	0	-857.6114085	0.04660708629	-1628.01380761594	
855.0514085	88	9	3	0.341285559	0.04508187532	96.75973709	3.003580406	0.2366825082	83.25300054	12.29243857	4.454560886	0	0	0	-855.0514085	0.04508187532	-1733.08781371302	
852.4914085	88	9	3	0.3697952156	0.04364727858	96.6849277	3.074465476	0.2406068205	82.63997669	12.71314048	4.64688283	0	0	0	-852.4914085	0.04364727858	-1839.80042511144	
849.9314085	88	9	3	0.3962172542	0.04229420115	96.61164112	3.144105737	0.2442531446	82.02296012	13.13572814	4.84131174	0	0	0	-849.9314085	0.04229420115	-1947.84802397695	
847.3714085	88	9	3	0.4207580424	0.04101463468	96.53984481	3.212530075	0.2476251164	81.40209069	13.5601312	5.037778105	0	0	0	-847.3714085	0.04101463468	-2056.92228008425	
844.8114085	88	9	3	0.443597862	0.03980150631	96.46950638	3.279766916	0.2507267003	80.77752628	13.98626597	5.236207751	0	0	0	-844.8114085	0.03980150631	-2166.71690581277	
842.2514085	88	9	3	0.4648948626	0.03864855367	96.40059361	3.345844219	0.253562172	80.14944283	14.41403554	5.436521629	0	0	0	-842.2514085	0.03864855367	-2276.9350423651	
839.6914085	88	9	3	0.4847883255	0.03755022072	96.33307444	3.410789461	0.2561361017	79.51803439	14.84332994	5.638635669	0	0	0	-839.6914085	0.03755022072	-2387.29705231166	
837.1314085	88	9	3	0.503401376	0.03650157058	96.26691705	3.474629617	0.2584533378	78.88351286	15.27402644	5.8424607	0	0	0	-837.1314085	0.03650157058	-2497.54847385702	
834.5714085	88	9	3	0.5208432463	0.03549821209	96.20208987	3.537391137	0.2605189908	78.24610761	15.70598993	6.04790246	0	0	0	-834.5714085	0.03549821209	-2607.46766690975	
832.0114085	88	9	3	0.5372111752	0.03453623753	96.13856167	3.599099917	0.2623384168	77.60606492	16.13907342	6.25486166	0	0	0	-832.0114085	0.03453623753	-2716.87280974123	
829.4514085	88	9	3	0.5525920087	0.03361216941	96.07630153	3.659781271	0.2639172011	76.96364717	16.57311869	6.463234146	0	0	0	-829.4514085	0.03361216941	-2825.62800903994	
826.8914085	88	9	3	0.567063556	0.03272291471	96.01527895	3.719459906	0.2652611404	76.31913184	17.00795703	6.672911124	0	0	0	-826.8914085	0.03272291471	-2933.64808762701	
824.3314085	88	9	3	0.5806957409	0.03186572509	95.95546389	3.778159886	0.2663762259	75.6728104	17.44341013	6.883779472	0	0	0	-824.3314085	0.03186572509	-3040.90201390911	
821.7714085	88	9	3	0.5935515855	0.03103816211	95.89682676	3.835904614	0.267268624	75.02498687	17.87929102	7.095722114	0	0	0	-821.7714085	0.03103816211	-3147.41452754073	
819.2114085	88	9	3	0.6056880517	0.0302380663	95.83933854	3.892716801	0.2679446578	74.37597631	18.31540522	7.308618472	0	0	0	-819.2114085	0.0302380663	-3253.26624563368	
816.6514085	88	9	3	0.6171567649	0.02946352964	95.78297077	3.948618446	0.268410787	73.72610315	18.75155187	7.522344973	0	0	0	-816.6514085	0.02946352964	-3358.59226122832	
814.0914085	88	9	3	0.6280046369	0.02871287063	95.72769559	4.003630823	0.2686735878	73.07569933	19.18752506	7.736775616	0	0	0	-814.0914085	0.02871287063	-3463.57896304917	
811.5314085	88	9	3	0.6382744048	0.02798461153	95.6734858	4.057774463	0.2687397325	72.42510236	19.62311506	7.951782583	0	0	0	-811.5314085	0.02798461153	-3568.45989247855	
808.9714085	88	9	3	0.6480050979	0.0272774575	95.62031488	4.11106915	0.2686159679	71.77465336	20.05810977	8.167236876	0	0	0	-808.9714085	0.0272774575	-3673.51074362361	
806.4114085	88	9	3	0.6572324433	0.02659027731	95.56815699	4.163533914	0.2683090948	71.12469493	20.49229607	8.383008993	0	0	0	-806.4114085	0.02659027731	-3779.04435159576	
803.8514085	88	9	3	0.6659892186	0.02592208567	95.51698702	4.215187036	0.2678259471	70.47556917	20.92546122	8.59896961	0	0	0	-803.8514085	0.02592208567	-3885.40397674291	
801.2914085	88	9	3	0.6743055609	0.0252720263	95.46678058	4.266046049	0.2671733712	69.82761552	21.35739422	8.814990261	0	0	0	-801.2914085	0.0252720263	-3992.94849634194	
798.7314085	88	9	3	0.682209235	0.02463935394	95.41751403	4.316127769	0.2663582036	69.18116894	21.78788707	9.03094399	0	0	0	-798.7314085	0.02463935394	-4102.05630370805	
796.1714085	88	9	3	0.6897258701	0.02402342295	95.36916445	4.365448302	0.2653872524	68.53655789	22.2167361	9.246706007	0	0	0	-796.1714085	0.02402342295	-4213.12978541606	
793.6114085	88	9	3	0.6968791681	0.0234236746	95.32170967	4.414023052	0.2642672806	67.89410256	22.64374312	9.462154318	0	0	0	-793.6114085	0.0234236746	-4326.57030903438	
791.0514085	88	9	3	0.7036910856	0.02283962147	95.27512826	4.461866755	0.2630049867	67.25411319	23.06871652	9.677170288	0	0	0	-791.0514085	0.02283962147	-4442.77340739245	
788.4914085	88	9	3	0.7101819948	0.02227083693	95.22939951	4.508993506	0.261606988	66.61688863	23.49147221	9.891639163	0	0	0	-788.4914085	0.02227083693	-4562.1354546488	
785.9314085	88	9	3	0.7163708263	0.02171694498	95.1845034	4.555416792	0.2600798058	65.98271501	23.91183446	10.10545054	0	0	0	-785.9314085	0.02171694498	-4685.04739059005	
783.3714085	88	9	3	0.7222751949	0.02117761082	95.14042063	4.601149517	0.2584298511	65.35186457	24.32963667	10.31849876	0	0	0	-783.3714085	0.02117761082	-4811.89043595996	
780.8114085	88	9	3	0.7279115125	0.02065253232	95.09713255	4.646204038	0.2566634124	64.72459476	24.74472196	10.53068328	0	0	0	-780.8114085	0.02065253232	-4943.03409729598	
778.2514085	88	9	3	0.7332950872	0.02014143265	95.05462115	4.6905922	0.254786645	64.10114746	25.15694359	10.74190895	0	0	0	-778.2514085	0.02014143265	-5078.83480793563	
775.6914085	88	9	3	0.7384402137	0.01964405379	95.01286908	4.734325363	0.2528055615	63.48174843	25.56616538	10.95208619	0	0	0	-775.6914085	0.01964405379	-5219.63456369819	
773.1314085	88	9	3	0.7433602523	0.019160151	94.97185954	4.777414437	0.2507260237	62.86660695	25.97226185	11.1611312	0	0	0	-773.1314085	0.019160151	-5365.76041290889	
770.5714085	88	9	3	0.7480677017	0.01868948818	94.93157635	4.819869915	0.2485537367	62.25591558	26.37511841	11.36896602	0	0	0	-770.5714085	0.01868948818	-5517.52412016697	
768.0114085	88	9	3	0.7525742638	0.01823183404	94.89200386	4.8617019	0.2462942436	61.64985015	26.77463129	11.57551855	0	0	0	-768.0114085	0.01823183404	-5675.22229023984	
765.4514085	88	9	3	0.7568909021	0.01778695906	94.85312694	4.902920138	0.2439529215	61.04856988	27.17070751	11.7807226	0	0	0	-765.4514085	0.01778695906	-5839.13643344512	
762.8914085	88	9	3	0.7610278954	0.01735463308	94.81493098	4.943534038	0.2415349798	60.45221761	27.56326463	11.98451776	0	0	0	-762.8914085	0.01735463308	-6012.50947666274	
760.3314085	88	9	3	0.7649949916	0.01693502172	94.77740006	4.983554492	0.2390454505	59.86091302	27.9522359	12.18685108	0	0	0	-760.3314085	0.01693502172	-6187.61208646343	
757.7714085	88	9	3	0.7688010779	0.01652685682	94.74052374	5.022987074	0.2364891832	59.27478255	28.33754854	12.38766891	0	0	0	-757.7714085	0.01652685682	-6368.96148341851	
755.2114085	88	9	3	0.7724547085	0.01613076086	94.70428729	5.061841801	0.2338709083	58.69391444	28.71915534	12.58693022	0	0	0	-755.2114085	0.01613076086	-6561.98234881831	
752.6514085	88	9	3	0.7759638691	0.01574626038	94.66867786	5.100126984	0.2311951597	58.11839054	29.09701299	12.78459647	0	0	0	-752.6514085	0.01574626038	-6760.70983865417	
750.0914085	88	9	3	0.7793360653	0.01537310429	94.63368299	5.1378507	0.2284663058	57.54827904	29.47108691	12.98063405	0	0	0	-750.0914085	0.01537310429	-6967.05062280083	
747.5314085	88	9	3	0.7825783551	0.01501103817	94.59929063	5.175020816	0.2256885526	56.98363512	29.84135077	13.17501411	0	0	0	-747.5314085	0.01501103817	-7181.2061780361	
744.9714085	88	9	3	0.7856973773	0.01465980328	94.56548906	5.211644995	0.2228659465	56.4245017	30.20778603	13.36771227	0	0	0	-744.9714085	0.01465980328	-7403.35803912323	
742.4114085	88	9	3	0.7886993796	0.0143191373	94.53226691	5.247730715	0.2200023787	55.87091021	30.5703814	13.55870839	0	0	0	-742.4114085	0.0143191373	-7633.68014739419	
739.8514085	88	9	3	0.7915902429	0.01398877504	94.49961314	5.283285275	0.2171015888	55.32288133	30.92913236	13.74798631	0	0	0	-739.8514085	0.01398877504	-7872.33779569668	
737.2914085	88	9	3	0.7943755052	0.01366844917	94.46751703	5.318315804	0.2141671691	54.78042579	31.28404062	13.93553359	0	0	0	-737.2914085	0.01366844917	-8119.48799354784	
734.7314085	88	9	3	0.7970603834	0.01335789102	94.43596816	5.352829269	0.2112025694	54.24354506	31.63511369	14.12134125	0	0	0	-734.7314085	0.01335789102	-8375.2808726884	
732.1714085	88	9	3	0.7996497932	0.01305683143	94.40495642	5.386832482	0.208211101	53.71223213	31.98236434	14.30540353	0	0	0	-732.1714085	0.01305683143	-8639.85935212008	
729.6114085	88	9	3	0.8021483684	0.01276500149	94.37447195	5.420332106	0.205195942	53.1864722	32.3258102	14.48771761	0	0	0	-729.6114085	0.01276500149	-8913.35964135664	
727.0514085	88	9	3	0.8045604784	0.01248213335	94.3445052	5.453334658	0.2021601417	52.66624336	32.66547322	14.66828342	0	0	0	-727.0514085	0.01248213335	-9195.91274209577	
724.4914085	88	9	3	0.8068902446	0.01220796097	94.31504686	5.485846512	0.1991066251	52.15151726	33.00137936	14.84710338	0	0	0	-724.4914085	0.01220796097	-9487.64328419689	
721.9314085	88	9	3	0.8091415559	0.01194222074	94.2860879	5.517873905	0.1960381978	51.64225972	33.33355808	15.0241822	0	0	0	-721.9314085	0.01194222074	-9788.67091880518	
719.3714085	88	9	3	0.8113180831	0.01168465218	94.25761951	5.549422938	0.1929575504	51.13843132	33.66204202	15.19952666	0	0	0	-719.3714085	0.01168465218	-10099.1107532247	
