T	w(AL)	w(MG)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(MG@FCC_A1)	w(AL@LIQUID)	w(MG@LIQUID)	w(AL@ALMG_BETA)	w(MG@ALMG_BETA)	dwdT_L(AL@LIQUID)	dwdT_L(MG@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	mole/mole	kg/kg	%	%	%	%	%	%	SI	SI				
876.6556561	96	4	0.7707731795	0.001965040278	96.47235136	3.527648637	89.04753942	10.95246058			0	0	-876.6556561	0.001965040278	-26841.4990597426	
876.5756561	96	4	0.7712193054	0.001962064041	96.46741885	3.532581152	89.03295253	10.96704747			0	0	-876.5756561	0.001962064041	-26917.8322018444	
876.4956561	96	4	0.7716638849	0.001959096239	96.46248607	3.537513929	89.01836879	10.98163121			0	0	-876.4956561	0.001959096239	-26994.2864632285	
876.4156561	96	4	0.7721069255	0.001956136837	96.45755303	3.54244697	89.00378821	10.99621179			0	0	-876.4156561	0.001956136837	-27070.8602529368	
876.3356561	96	4	0.7725484348	0.001953185801	96.45261972	3.547380276	88.98921079	11.01078921			0	0	-876.3356561	0.001953185801	-27147.5472173904	
876.2556561	96	4	0.7729884202	0.001950243095	96.44768615	3.552313848	88.97463653	11.02536347			0	0	-876.2556561	0.001950243095	-27224.3550022802	
876.1756561	96	4	0.7734268892	0.001947308687	96.44275231	3.557247689	88.96006543	11.03993457			0	0	-876.1756561	0.001947308687	-27301.2817526435	
876.0956561	96	4	0.7738638492	0.001944382541	96.4378182	3.562181799	88.94549749	11.05450251			0	0	-876.0956561	0.001944382541	-27378.3212939266	
876.0156561	96	4	0.7742993074	0.001941464624	96.43288382	3.56711618	88.93093272	11.06906728			0	0	-876.0156561	0.001941464624	-27455.4811641064	
875.9356561	96	4	0.7747332712	0.001938554902	96.42794917	3.572050833	88.91637112	11.08362888			0	0	-875.9356561	0.001938554902	-27532.7550031935	
875.8556561	96	4	0.7751657478	0.001935653341	96.42301424	3.57698576	88.90181268	11.09818732			0	0	-875.8556561	0.001935653341	-27610.1506384958	
875.7756561	96	4	0.7755967444	0.001932759909	96.41807904	3.581920962	88.88725742	11.11274258			0	0	-875.7756561	0.001932759909	-27687.6663410304	
875.6956561	96	4	0.7760262681	0.001929874572	96.41314356	3.58685644	88.87270532	11.12729468			0	0	-875.6956561	0.001929874572	-27765.2957238755	
875.6156561	96	4	0.776454326	0.001926997297	96.4082078	3.591792196	88.85815639	11.14184361			0	0	-875.6156561	0.001926997297	-27843.0418489393	
875.5356561	96	4	0.7768809253	0.001924128051	96.40327177	3.596728232	88.84361064	11.15638936			0	0	-875.5356561	0.001924128051	-27920.9079129024	
875.4556561	96	4	0.7773060729	0.001921266802	96.39833545	3.601664548	88.82906806	11.17093194			0	0	-875.4556561	0.001921266802	-27998.8922132698	
875.3756561	96	4	0.7777297758	0.001918413517	96.39339885	3.606601147	88.81452866	11.18547134			0	0	-875.3756561	0.001918413517	-28076.9931297547	
875.2956561	96	4	0.7781520409	0.001915568164	96.38846197	3.611538029	88.79999243	11.20000757			0	0	-875.2956561	0.001915568164	-28155.2188700467	
875.2156561	96	4	0.7785728751	0.001912730712	96.3835248	3.616475196	88.78545938	11.21454062			0	0	-875.2156561	0.001912730712	-28233.5577967689	
875.1356561	96	4	0.7789922853	0.001909901127	96.37858735	3.621412649	88.77092951	11.22907049			0	0	-875.1356561	0.001909901127	-28312.0083205804	
875.0556561	96	4	0.7794102783	0.001907079378	96.37364961	3.626350391	88.75640282	11.24359718			0	0	-875.0556561	0.001907079378	-28390.5887550744	
874.9756561	96	4	0.7798268607	0.001904265435	96.36871158	3.631288421	88.74187931	11.25812069			0	0	-874.9756561	0.001904265435	-28469.2822893533	
874.8956561	96	4	0.7802420395	0.001901459264	96.36377326	3.636226742	88.72735898	11.27264102			0	0	-874.8956561	0.001901459264	-28548.0925171726	
874.8156561	96	4	0.7806558211	0.001898660836	96.35883464	3.641165356	88.71284184	11.28715816			0	0	-874.8156561	0.001898660836	-28627.02776363	
874.7356561	96	4	0.7810682124	0.001895870119	96.35389574	3.646104263	88.69832788	11.30167212			0	0	-874.7356561	0.001895870119	-28706.0762896684	
874.6556561	96	4	0.7814792198	0.001893087082	96.34895654	3.651043464	88.6838171	11.3161829			0	0	-874.6556561	0.001893087082	-28785.2467059782	
874.5756561	96	4	0.7818888499	0.001890311695	96.34401704	3.655982962	88.66930952	11.33069048			0	0	-874.5756561	0.001890311695	-28864.5373529386	
874.4956561	96	4	0.7822971092	0.001887543927	96.33907724	3.660922758	88.65480512	11.34519488			0	0	-874.4956561	0.001887543927	-28943.9413946641	
874.4156561	96	4	0.7827040043	0.001884783747	96.33413715	3.665862853	88.64030391	11.35969609			0	0	-874.4156561	0.001884783747	-29023.4676777577	
874.3356561	96	4	0.7831095416	0.001882031126	96.32919675	3.670803249	88.62580589	11.37419411			0	0	-874.3356561	0.001882031126	-29103.1091703971	
874.2556561	96	4	0.7835137274	0.001879286032	96.32425605	3.675743946	88.61131106	11.38868894			0	0	-874.2556561	0.001879286032	-29182.8750434514	
874.1756561	96	4	0.7839165681	0.001876548438	96.31931505	3.680684947	88.59681943	11.40318057			0	0	-874.1756561	0.001876548438	-29262.7634484254	
874.0956561	96	4	0.7843180701	0.001873818312	96.31437375	3.685626252	88.58233099	11.41766901			0	0	-874.0956561	0.001873818312	-29342.7622729839	
874.0156561	96	4	0.7847182396	0.001871095625	96.30943214	3.690567864	88.56784574	11.43215426			0	0	-874.0156561	0.001871095625	-29422.885877014	
873.9356561	96	4	0.7851170829	0.001868380348	96.30449022	3.695509784	88.55336369	11.44663631			0	0	-873.9356561	0.001868380348	-29503.1272448287	
873.8556561	96	4	0.7855146062	0.001865672451	96.29954799	3.700452012	88.53888484	11.46111516			0	0	-873.8556561	0.001865672451	-29583.4847759146	
873.7756561	96	4	0.7859108156	0.001862971905	96.29460545	3.705394551	88.52440919	11.47559081			0	0	-873.7756561	0.001862971905	-29663.9677846017	
873.6956561	96	4	0.7863057173	0.001860278682	96.2896626	3.710337401	88.50993673	11.49006327			0	0	-873.6956561	0.001860278682	-29744.5691197178	
873.6156561	96	4	0.7866993175	0.001857592752	96.28471943	3.715280565	88.49546748	11.50453252			0	0	-873.6156561	0.001857592752	-29825.2928441865	
873.5356561	96	4	0.7870916221	0.001854914088	96.27977596	3.720224044	88.48100142	11.51899858			0	0	-873.5356561	0.001854914088	-29906.1315758684	
873.4556561	96	4	0.7874826371	0.001852242659	96.27483216	3.725167838	88.46653857	11.53346143			0	0	-873.4556561	0.001852242659	-29987.0895091813	
873.3756561	96	4	0.7878723687	0.001849578439	96.26988805	3.730111951	88.45207892	11.54792108			0	0	-873.3756561	0.001849578439	-30068.1703900415	
873.2956561	96	4	0.7882608227	0.001846921398	96.26494362	3.735056381	88.43762248	11.56237752			0	0	-873.2956561	0.001846921398	-30149.367184268	
873.2156561	96	4	0.788648005	0.001844271509	96.25999887	3.740001133	88.42316924	11.57683076			0	0	-873.2156561	0.001844271509	-30230.6952538564	
873.1356561	96	4	0.7890339215	0.001841628745	96.25505379	3.744946206	88.40871921	11.59128079			0	0	-873.1356561	0.001841628745	-30312.1358472772	
873.0556561	96	4	0.7894185782	0.001838993076	96.2501084	3.749891602	88.39427238	11.60572762			0	0	-873.0556561	0.001838993076	-30393.6932211461	
872.9756561	96	4	0.7898019807	0.001836364476	96.24516268	3.754837322	88.37982877	11.62017123			0	0	-872.9756561	0.001836364476	-30475.3771340396	
872.8956561	96	4	0.7901841349	0.001833742917	96.24021663	3.759783368	88.36538836	11.63461164			0	0	-872.8956561	0.001833742917	-30557.1744721568	
872.8156561	96	4	0.7905650465	0.001831128371	96.23527026	3.764729742	88.35095116	11.64904884			0	0	-872.8156561	0.001831128371	-30639.0953169519	
872.7356561	96	4	0.7909447213	0.001828520812	96.23032356	3.769676444	88.33651718	11.66348282			0	0	-872.7356561	0.001828520812	-30721.1439207161	
872.6556561	96	4	0.7913231649	0.001825920213	96.22537652	3.774623477	88.3220864	11.6779136			0	0	-872.6556561	0.001825920213	-30803.3069402726	
872.5756561	96	4	0.7917003829	0.001823326546	96.22042916	3.779570841	88.30765884	11.69234116			0	0	-872.5756561	0.001823326546	-30885.5887363104	
872.4956561	96	4	0.7920763809	0.001820739785	96.21548146	3.784518538	88.29323449	11.70676551			0	0	-872.4956561	0.001820739785	-30967.9935817065	
872.4156561	96	4	0.7924511647	0.001818159903	96.21053343	3.789466569	88.27881336	11.72118664			0	0	-872.4156561	0.001818159903	-31050.5199852251	
872.3356561	96	4	0.7928247396	0.001815586874	96.20558506	3.794414936	88.26439544	11.73560456			0	0	-872.3356561	0.001815586874	-31133.1723939623	
872.2556561	96	4	0.7931971112	0.001813020672	96.20063636	3.79936364	88.24998074	11.75001926			0	0	-872.2556561	0.001813020672	-31215.9431787156	
872.1756561	96	4	0.793568285	0.00181046127	96.19568732	3.804312682	88.23556926	11.76443074			0	0	-872.1756561	0.00181046127	-31298.824621328	
872.0956561	96	4	0.7939382664	0.001807908641	96.19073794	3.809262065	88.221161	11.778839			0	0	-872.0956561	0.001807908641	-31381.8335353166	
872.0156561	96	4	0.7943070609	0.001805362761	96.18578821	3.814211789	88.20675595	11.79324405			0	0	-872.0156561	0.001805362761	-31464.9744646161	
871.9356561	96	4	0.7946746738	0.001802823604	96.18083814	3.819161855	88.19235413	11.80764587			0	0	-871.9356561	0.001802823604	-31548.2273729743	
871.8556561	96	4	0.7950411105	0.001800291143	96.17588773	3.824112266	88.17795553	11.82204447			0	0	-871.8556561	0.001800291143	-31631.5968870344	
871.7756561	96	4	0.7954063763	0.001797765353	96.17093698	3.829063022	88.16356014	11.83643986			0	0	-871.7756561	0.001797765353	-31715.0938628659	
871.6956561	96	4	0.7957704765	0.001795246209	96.16598588	3.834014125	88.14916798	11.85083202			0	0	-871.6956561	0.001795246209	-31798.716823285	
871.6156561	96	4	0.7961334163	0.001792733686	96.16103442	3.838965576	88.13477905	11.86522095			0	0	-871.6156561	0.001792733686	-31882.4514950889	
871.5356561	96	4	0.7964952011	0.001790227757	96.15608262	3.843917377	88.12039334	11.87960666			0	0	-871.5356561	0.001790227757	-31966.3155474008	
871.4556561	96	4	0.7968558359	0.0017877284	96.15113047	3.84886953	88.10601085	11.89398915			0	0	-871.4556561	0.0017877284	-32050.3007445929	
871.3756561	96	4	0.797215326	0.001785235587	96.14617797	3.853822034	88.09163159	11.90836841			0	0	-871.3756561	0.001785235587	-32134.399431023	
871.2956561	96	4	0.7975736766	0.001782749295	96.14122511	3.858774893	88.07725556	11.92274444			0	0	-871.2956561	0.001782749295	-32218.6356594957	
871.2156561	96	4	0.7979308926	0.0017802695	96.13627189	3.863728107	88.06288275	11.93711725			0	0	-871.2156561	0.0017802695	-32302.9819611086	
871.1356561	96	4	0.7982869792	0.001777796175	96.13131832	3.868681678	88.04851318	11.95148682			0	0	-871.1356561	0.001777796175	-32387.4499755757	
871.0556561	96	4	0.7986419415	0.001775329298	96.12636439	3.873635606	88.03414683	11.96585317			0	0	-871.0556561	0.001775329298	-32472.0510464476	
870.9756561	96	4	0.7989957845	0.001772868844	96.12141011	3.878589895	88.01978371	11.98021629			0	0	-870.9756561	0.001772868844	-32556.7640209981	
870.8956561	96	4	0.7993485131	0.001770414788	96.11645546	3.883544544	88.00542382	11.99457618			0	0	-870.8956561	0.001770414788	-32641.6005727148	
870.8156561	96	4	0.7997001324	0.001767967107	96.11150044	3.888499555	87.99106717	12.00893283			0	0	-870.8156561	0.001767967107	-32726.565761236	
870.7356561	96	4	0.8000506472	0.001765525777	96.10654507	3.89345493	87.97671374	12.02328626			0	0	-870.7356561	0.001765525777	-32811.6514429413	
870.6556561	96	4	0.8004000625	0.001763090774	96.10158933	3.89841067	87.96236355	12.03763645			0	0	-870.6556561	0.001763090774	-32896.8560409365	
870.5756561	96	4	0.8007483832	0.001760662074	96.09663322	3.903366777	87.9480166	12.0519834			0	0	-870.5756561	0.001760662074	-32982.1847888728	
870.4956561	96	4	0.8010956141	0.001758239654	96.09167675	3.908323252	87.93367287	12.06632713			0	0	-870.4956561	0.001758239654	-33067.6360983093	
870.4156561	96	4	0.80144176	0.00175582349	96.0867199	3.913280095	87.91933238	12.08066762			0	0	-870.4156561	0.00175582349	-33153.2154036628	
870.3356561	96	4	0.8017868258	0.00175341356	96.08176269	3.91823731	87.90499513	12.09500487			0	0	-870.3356561	0.00175341356	-33238.9141647936	
870.2556561	96	4	0.8021308162	0.001751009839	96.0768051	3.923194896	87.89066112	12.10933888			0	0	-870.2556561	0.001751009839	-33324.7310079151	
870.1756561	96	4	0.8024737359	0.001748612305	96.07184714	3.928152856	87.87633034	12.12366966			0	0	-870.1756561	0.001748612305	-33410.6781334489	
870.0956561	96	4	0.8028155898	0.001746220935	96.06688881	3.933111191	87.8620028	12.1379972			0	0	-870.0956561	0.001746220935	-33496.747146159	
870.0156561	96	4	0.8031563823	0.001743835706	96.0619301	3.938069902	87.8476785	12.1523215			0	0	-870.0156561	0.001743835706	-33582.9364974361	
869.9356561	96	4	0.8034961184	0.001741456595	96.05697101	3.94302899	87.83335743	12.16664257			0	0	-869.9356561	0.001741456595	-33669.2517370963	
869.8556561	96	4	0.8038348025	0.00173908358	96.05201154	3.947988458	87.81903961	12.18096039			0	0	-869.8556561	0.00173908358	-33755.6841491073	
869.7756561	96	4	0.8041724392	0.001736716637	96.04705169	3.952948306	87.80472503	12.19527497			0	0	-869.7756561	0.001736716637	-33842.2466511051	
869.6956561	96	4	0.8045090333	0.001734355746	96.04209146	3.957908535	87.79041368	12.20958632			0	0	-869.6956561	0.001734355746	-33928.9375296873	
869.6156561	96	4	0.8048445891	0.001732000883	96.03713085	3.962869148	87.77610558	12.22389442			0	0	-869.6156561	0.001732000883	-34015.748367422	
869.5356561	96	4	0.8051791113	0.001729652027	96.03216985	3.967830146	87.76180073	12.23819927			0	0	-869.5356561	0.001729652027	-34102.677367485	
869.4556561	96	4	0.8055126044	0.001727309154	96.02720847	3.972791529	87.74749911	12.25250089			0	0	-869.4556561	0.001727309154	-34189.7304964334	
869.3756561	96	4	0.8058450729	0.001724972244	96.0222467	3.9777533	87.73320074	12.26679926			0	0	-869.3756561	0.001724972244	-34276.9207083211	
869.2956561	96	4	0.8061765211	0.001722641275	96.01728454	3.982715459	87.71890561	12.28109439			0	0	-869.2956561	0.001722641275	-34364.2245902319	
869.2156561	96	4	0.8065069536	0.001720316224	96.01232199	3.987678009	87.70461373	12.29538627			0	0	-869.2156561	0.001720316224	-34451.6480063303	
869.1356561	96	4	0.8068363748	0.00171799707	96.00735905	3.99264095	87.69032509	12.30967491			0	0	-869.1356561	0.00171799707	-34539.1967229585	
869.0556561	96	4	0.807164789	0.001715683791	96.00239572	3.997604284	87.6760397	12.3239603			0	0	-869.0556561	0.001715683791	-34626.876861202	
868.9756561	96	4	0.8074922006	0.001713376367	95.99743199	4.002568012	87.66175756	12.33824244			0	0	-868.9756561	0.001713376367	-34714.6868753732	
868.8956561	96	4	0.8078186139	0.001711074776	95.99246786	4.007532136	87.64747866	12.35252134			0	0	-868.8956561	0.001711074776	-34802.6102853296	
868.8156561	96	4	0.8081440333	0.001708778996	95.98750334	4.012496657	87.63320301	12.36679699			0	0	-868.8156561	0.001708778996	-34890.6607178055	
868.7356561	96	4	0.808468463	0.001706489007	95.98253842	4.017461576	87.61893061	12.38106939			0	0	-868.7356561	0.001706489007	-34978.8365599969	
868.6556561	96	4	0.8087919073	0.001704204787	95.9775731	4.022426895	87.60466146	12.39533854			0	0	-868.6556561	0.001704204787	-35067.1287602997	
868.5756561	96	4	0.8091143705	0.001701926315	95.97260738	4.027392616	87.59039555	12.40960445			0	0	-868.5756561	0.001701926315	-35155.5589119081	
868.4956561	96	4	0.8094358567	0.001699653572	95.96764126	4.032358739	87.5761329	12.4238671			0	0	-868.4956561	0.001699653572	-35244.1177653508	
868.4156561	96	4	0.8097563702	0.001697386536	95.96267473	4.037325266	87.56187349	12.43812651			0	0	-868.4156561	0.001697386536	-35332.7884413845	
868.3356561	96	4	0.8100759151	0.001695125186	95.9577078	4.042292198	87.54761734	12.45238266			0	0	-868.3356561	0.001695125186	-35421.5849376375	
868.2556561	96	4	0.8103944955	0.001692869502	95.95274046	4.047259537	87.53336444	12.46663556			0	0	-868.2556561	0.001692869502	-35510.513623022	
868.1756561	96	4	0.8107121157	0.001690619464	95.94777272	4.052227285	87.51911479	12.48088521			0	0	-868.1756561	0.001690619464	-35599.5651607168	
868.0956561	96	4	0.8110287797	0.001688375051	95.94280456	4.057195442	87.50486839	12.49513161			0	0	-868.0956561	0.001688375051	-35688.7381136296	
868.0156561	96	4	0.8113444915	0.001686136243	95.93783599	4.062164009	87.49062525	12.50937475			0	0	-868.0156561	0.001686136243	-35778.0389044452	
867.9356561	96	4	0.8116592553	0.00168390302	95.93286701	4.067132989	87.47638535	12.52361465			0	0	-867.9356561	0.00168390302	-35867.4660928766	
867.8556561	96	4	0.8119730751	0.001681675362	95.92789762	4.072102383	87.46214871	12.53785129			0	0	-867.8556561	0.001681675362	-35957.0182175128	
867.7756561	96	4	0.8122859548	0.001679453249	95.92292781	4.077072192	87.44791533	12.55208467			0	0	-867.7756561	0.001679453249	-36046.7019569412	
867.6956561	96	4	0.8125978986	0.001677236662	95.91795758	4.082042417	87.4336852	12.5663148			0	0	-867.6956561	0.001677236662	-36136.5076452918	
867.6156561	96	4	0.8129089103	0.00167502558	95.91298694	4.08701306	87.41945833	12.58054167			0	0	-867.6156561	0.00167502558	-36226.4339190373	
867.5356561	96	4	0.8132189938	0.001672819984	95.90801588	4.091984122	87.40523471	12.59476529			0	0	-867.5356561	0.001672819984	-36316.4873519589	
867.4556561	96	4	0.8135281532	0.001670619854	95.9030444	4.096955605	87.39101434	12.60898566			0	0	-867.4556561	0.001670619854	-36406.6665792356	
867.3756561	96	4	0.8138363924	0.001668425171	95.89807249	4.101927509	87.37679724	12.62320276			0	0	-867.3756561	0.001668425171	-36496.9784177339	
867.2956561	96	4	0.8141437151	0.001666235916	95.89310016	4.106899838	87.36258339	12.63741661			0	0	-867.2956561	0.001666235916	-36587.4215024047	
867.2156561	96	4	0.8144501254	0.00166405207	95.88812741	4.11187259	87.34837279	12.65162721			0	0	-867.2156561	0.00166405207	-36677.977548836	
867.1356561	96	4	0.8147556269	0.001661873612	95.88315423	4.116845769	87.33416546	12.66583454			0	0	-867.1356561	0.001661873612	-36768.6620497703	
867.0556561	96	4	0.8150602236	0.001659700525	95.87818062	4.121819376	87.31996138	12.68003862			0	0	-867.0556561	0.001659700525	-36859.4732444323	
866.9756561	96	4	0.8153639192	0.001657532788	95.87320659	4.126793411	87.30576056	12.69423944			0	0	-866.9756561	0.001657532788	-36950.4100186908	
866.8956561	96	4	0.8156667176	0.001655370384	95.86823212	4.131767876	87.291563	12.708437			0	0	-866.8956561	0.001655370384	-37041.4878027739	
866.8156561	96	4	0.8159686224	0.001653213294	95.86325723	4.136742774	87.2773687	12.7226313			0	0	-866.8156561	0.001653213294	-37132.6795477955	
866.7356561	96	4	0.8162696375	0.001651061498	95.8582819	4.141718104	87.26317765	12.73682235			0	0	-866.7356561	0.001651061498	-37223.9924029007	
866.6556561	96	4	0.8165697665	0.001648914978	95.85330613	4.146693868	87.24898987	12.75101013			0	0	-866.6556561	0.001648914978	-37315.4421565616	
866.5756561	96	4	0.8168690132	0.001646773716	95.84832993	4.151670069	87.23480535	12.76519465			0	0	-866.5756561	0.001646773716	-37407.0187226558	
866.4956561	96	4	0.8171673811	0.001644637693	95.84335329	4.156646706	87.22062408	12.77937592			0	0	-866.4956561	0.001644637693	-37498.7207407014	
866.4156561	96	4	0.8174648741	0.001642506891	95.83837622	4.161623782	87.20644608	12.79355392			0	0	-866.4156561	0.001642506891	-37590.5466579316	
866.3356561	96	4	0.8177614957	0.001640381291	95.8333987	4.166601298	87.19227134	12.80772866			0	0	-866.3356561	0.001640381291	-37682.5039909463	
866.2556561	96	4	0.8180572495	0.001638260876	95.82842074	4.171579255	87.17809986	12.82190014			0	0	-866.2556561	0.001638260876	-37774.5911881738	
866.1756561	96	4	0.8183521392	0.001636145627	95.82344235	4.176557655	87.16393164	12.83606836			0	0	-866.1756561	0.001636145627	-37866.7980189783	
866.0956561	96	4	0.8186461683	0.001634035526	95.8184635	4.181536499	87.14976669	12.85023331			0	0	-866.0956561	0.001634035526	-37959.1318954241	
866.0156561	96	4	0.8189393405	0.001631930555	95.81348421	4.186515788	87.135605	12.864395			0	0	-866.0156561	0.001631930555	-38051.6004711164	
865.9356561	96	4	0.8192316591	0.001629830697	95.80850448	4.191495524	87.12144657	12.87855343			0	0	-865.9356561	0.001629830697	-38144.1931920627	
865.8556561	96	4	0.8195231278	0.001627735933	95.80352429	4.196475708	87.1072914	12.8927086			0	0	-865.8556561	0.001627735933	-38236.917936294	
865.7756561	96	4	0.8198137501	0.001625646247	95.79854366	4.201456342	87.09313949	12.90686051			0	0	-865.7756561	0.001625646247	-38329.7730700066	
865.6956561	96	4	0.8201035295	0.00162356162	95.79356257	4.206437426	87.07899085	12.92100915			0	0	-865.6956561	0.00162356162	-38422.7389283142	
865.6156561	96	4	0.8203924694	0.001621482034	95.78858104	4.211418963	87.06484547	12.93515453			0	0	-865.6156561	0.001621482034	-38515.8416949958	
865.5356561	96	4	0.8206805733	0.001619407473	95.78359905	4.216400954	87.05070336	12.94929664			0	0	-865.5356561	0.001619407473	-38609.0892580611	
865.4556561	96	4	0.8209678446	0.00161733792	95.7786166	4.221383399	87.03656451	12.96343549			0	0	-865.4556561	0.00161733792	-38702.4523079669	
865.3756561	96	4	0.8212542867	0.001615273356	95.7736337	4.226366302	87.02242893	12.97757107			0	0	-865.3756561	0.001615273356	-38795.929420751	
865.2956561	96	4	0.8215399031	0.001613213764	95.76865034	4.231349661	87.00829661	12.99170339			0	0	-865.2956561	0.001613213764	-38889.5472833267	
865.2156561	96	4	0.8218246971	0.001611159128	95.76366652	4.23633348	86.99416755	13.00583245			0	0	-865.2156561	0.001611159128	-38983.2950239257	
865.1356561	96	4	0.822108672	0.00160910943	95.75868224	4.24131776	86.98004176	13.01995824			0	0	-865.1356561	0.00160910943	-39077.1714318198	
865.0556561	96	4	0.8223918313	0.001607064654	95.7536975	4.246302501	86.96591924	13.03408076			0	0	-865.0556561	0.001607064654	-39171.1845465623	
864.9756561	96	4	0.8226741782	0.001605024783	95.74871229	4.251287706	86.95179998	13.04820002			0	0	-864.9756561	0.001605024783	-39265.3138008982	
864.8956561	96	4	0.8229557161	0.001602989799	95.74372662	4.256273375	86.93768398	13.06231602			0	0	-864.8956561	0.001602989799	-39359.5771529505	
864.8156561	96	4	0.8232364482	0.001600959687	95.73874049	4.261259511	86.92357125	13.07642875			0	0	-864.8156561	0.001600959687	-39453.9632151803	
864.7356561	96	4	0.8235163779	0.001598934428	95.73375389	4.266246113	86.90946179	13.09053821			0	0	-864.7356561	0.001598934428	-39548.4806884971	
864.6556561	96	4	0.8237955083	0.001596914008	95.72876682	4.271233185	86.8953556	13.1046444			0	0	-864.6556561	0.001596914008	-39643.1376021119	
864.5756561	96	4	0.8240738428	0.001594898409	95.72377927	4.276220727	86.88125267	13.11874733			0	0	-864.5756561	0.001594898409	-39737.9132457458	
864.4956561	96	4	0.8243513845	0.001592887615	95.71879126	4.28120874	86.86715301	13.13284699			0	0	-864.4956561	0.001592887615	-39832.8258054241	
864.4156561	96	4	0.8246281367	0.00159088161	95.71380277	4.286197226	86.85305661	13.14694339			0	0	-864.4156561	0.00159088161	-39927.8639792589	
864.3356561	96	4	0.8249041025	0.001588880377	95.70881381	4.291186186	86.83896348	13.16103652			0	0	-864.3356561	0.001588880377	-40023.0264100589	
864.2556561	96	4	0.8251792851	0.0015868839	95.70382438	4.296175622	86.82487362	13.17512638			0	0	-864.2556561	0.0015868839	-40118.3216378321	
864.1756561	96	4	0.8254536877	0.001584892163	95.69883446	4.301165535	86.81078703	13.18921297			0	0	-864.1756561	0.001584892163	-40213.7483140106	
864.0956561	96	4	0.8257273134	0.00158290515	95.69384407	4.306155927	86.7967037	13.2032963			0	0	-864.0956561	0.00158290515	-40309.3050709682	
864.0156561	96	4	0.8260001654	0.001580922845	95.6888532	4.311146798	86.78262364	13.21737636			0	0	-864.0156561	0.001580922845	-40404.9905216259	
863.9356561	96	4	0.8262722467	0.001578945232	95.68386185	4.31613815	86.76854685	13.23145315			0	0	-863.9356561	0.001578945232	-40500.8032593428	
863.8556561	96	4	0.8265435605	0.001576972295	95.67887002	4.321129985	86.75447333	13.24552667			0	0	-863.8556561	0.001576972295	-40596.7522074077	
863.7756561	96	4	0.8268141098	0.001575004019	95.6738777	4.326122303	86.74040307	13.25959693			0	0	-863.7756561	0.001575004019	-40692.8359691158	
863.6956561	96	4	0.8270838977	0.001573040388	95.66888489	4.331115107	86.72633609	13.27366391			0	0	-863.6956561	0.001573040388	-40789.0324287883	
863.6156561	96	4	0.8273529272	0.001571081385	95.6638916	4.336108397	86.71227237	13.28772763			0	0	-863.6156561	0.001571081385	-40885.3715430302	
863.5356561	96	4	0.8276212014	0.001569126997	95.65889782	4.341102176	86.69821192	13.30178808			0	0	-863.5356561	0.001569126997	-40981.8411629228	
863.4556561	96	4	0.8278887232	0.001567177206	95.65390356	4.346096443	86.68415473	13.31584527			0	0	-863.4556561	0.001567177206	-41078.4404064029	
863.3756561	96	4	0.8281554957	0.001565231999	95.6489088	4.351091202	86.67010082	13.32989918			0	0	-863.3756561	0.001565231999	-41175.167383176	
863.2956561	96	4	0.8284215219	0.001563291358	95.64391355	4.356086452	86.65605017	13.34394983			0	0	-863.2956561	0.001563291358	-41272.0211761894	
863.2156561	96	4	0.8286868047	0.00156135527	95.6389178	4.361082196	86.64200279	13.35799721			0	0	-863.2156561	0.00156135527	-41369.0213456377	
863.1356561	96	4	0.8289513471	0.001559423719	95.63392157	4.366078435	86.62795869	13.37204131			0	0	-863.1356561	0.001559423719	-41466.1346498274	
863.0556561	96	4	0.829215152	0.001557496689	95.62892483	4.37107517	86.61391784	13.38608216			0	0	-863.0556561	0.001557496689	-41563.3920081311	
862.9756561	96	4	0.8294782223	0.001555574167	95.6239276	4.376072402	86.59988027	13.40011973			0	0	-862.9756561	0.001555574167	-41660.7810311673	
862.8956561	96	4	0.829740561	0.001553656136	95.61892987	4.381070133	86.58584597	13.41415403			0	0	-862.8956561	0.001553656136	-41758.2898162967	
862.8156561	96	4	0.830002171	0.001551742582	95.61393164	4.386068365	86.57181493	13.42818507			0	0	-862.8156561	0.001551742582	-41855.9275285867	
862.7356561	96	4	0.830263055	0.001549833489	95.6089329	4.391067098	86.55778717	13.44221283			0	0	-862.7356561	0.001549833489	-41953.704027308	
862.6556561	96	4	0.8305232161	0.001547928844	95.60393367	4.396066334	86.54376267	13.45623733			0	0	-862.6556561	0.001547928844	-42051.628846921	
862.5756561	96	4	0.8307826569	0.001546028632	95.59893392	4.401066075	86.52974144	13.47025856			0	0	-862.5756561	0.001546028632	-42149.6676014365	
862.4956561	96	4	0.8310413805	0.001544132837	95.59393368	4.406066321	86.51572348	13.48427652			0	0	-862.4956561	0.001544132837	-42247.829993126	
862.4156561	96	4	0.8312993895	0.001542241445	95.58893293	4.411067075	86.50170879	13.49829121			0	0	-862.4156561	0.001542241445	-42346.1368608708	
862.3356561	96	4	0.8315566869	0.001540354442	95.58393166	4.416068337	86.48769737	13.51230263			0	0	-862.3356561	0.001540354442	-42444.5757130169	
862.2556561	96	4	0.8318132753	0.001538471813	95.57892989	4.421070109	86.47368922	13.52631078			0	0	-862.2556561	0.001538471813	-42543.1339352267	
