T	w(AL)	w(MG)	w(SI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(MG@FCC_A1)	w(SI@FCC_A1)	w(AL@LIQUID)	w(MG@LIQUID)	w(SI@LIQUID)	w(AL@MG2SI)	w(MG@MG2SI)	w(SI@MG2SI)	w(AL@DIAMOND_A4)	w(MG@DIAMOND_A4)	w(SI@DIAMOND_A4)	dwdT_L(AL@LIQUID)	dwdT_L(MG@LIQUID)	dwdT_L(SI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI				
879.0672155	89	6	5	0	0	98.17542015	1.407291004	0.4172888439	89	6	5							0.002190837489	-0.001096602376	-0.001094235113	-879.0672155	0	20.8391791590014	
879.0572155	89	6	5	0.0002381138304	0.0002388735945	98.17519274	1.407446612	0.4173606482	88.99780911	6.001096697	5.001094191							0	0	0	-879.0572155	0.0002388735945	62.8871114837336	
879.0372155	89	6	5	0.0007137784224	0.0004773263923	98.17473802	1.407757714	0.4175042635	88.99342726	6.003289948	5.003282793							0	0	0	-879.0372155	0.0004773263923	83.8945258393821	
878.9972155	89	6	5	0.001663973984	0.0009538830038	98.17382877	1.408379754	0.417791475	88.98466263	6.007676802	5.007660567							0	0	0	-878.9972155	0.0009538830038	83.9930056999387	
878.9172155	89	6	5	0.003559864039	0.001905042684	98.17201201	1.409622273	0.4183657192	88.96712998	6.016451663	5.016418357							0	0	0	-878.9172155	0.001905042684	-25957.5931884834	
878.8372155	89	6	5	0.005448883779	0.00190195065	98.17019733	1.410862905	0.4189397611	88.94959284	6.02522796	5.025179202							0	0	0	-878.8372155	0.00190195065	-27589.6649121708	
878.7572155	89	6	5	0.007331589057	0.001899202946	98.16838471	1.412101711	0.4195135813	88.93205116	6.034005897	5.033942943							0	0	0	-878.7572155	0.001899202946	-29163.5637743357	
878.6772155	89	6	5	0.009208011148	0.001896464322	98.16657413	1.413338694	0.4200871798	88.91450493	6.042785481	5.042709586							0	0	0	-878.6772155	0.001896464322	-29255.260481126	
878.5972155	89	6	5	0.01107818027	0.00189373382	98.16476559	1.414573855	0.4206605567	88.89695416	6.051566714	5.051479128							0	0	0	-878.5972155	0.00189373382	-29342.3145109993	
878.5172155	89	6	5	0.01294212647	0.001891011422	98.16295909	1.415807194	0.421233712	88.87939883	6.060349599	5.060251568							0	0	0	-878.5172155	0.001891011422	-29429.600728558	
878.4372155	89	6	5	0.0147998796	0.001888297093	98.16115464	1.417038714	0.4218066456	88.86183896	6.069134141	5.069026904							0	0	0	-878.4372155	0.001888297093	-29517.0211481346	
878.3572155	89	6	5	0.01665146934	0.001885590797	98.15935223	1.418268415	0.4223793573	88.84427452	6.07792034	5.077805136							0	0	0	-878.3572155	0.001885590797	-29604.5735885905	
878.2772155	89	6	5	0.01849692518	0.001882892499	98.15755185	1.419496298	0.4229518473	88.82670554	6.086708202	5.086586262							0	0	0	-878.2772155	0.001882892499	-29692.2612452604	
878.1972155	89	6	5	0.0203362764	0.001880202164	98.15575352	1.420722364	0.4235241155	88.80913199	6.095497727	5.095370282							0	0	0	-878.1972155	0.001880202164	-29780.0818957663	
878.1172155	89	6	5	0.02216955214	0.001877519757	98.15395722	1.421946616	0.4240961617	88.79155389	6.10428892	5.104157193							0	0	0	-878.1172155	0.001877519757	-29868.0276725023	
878.0372155	89	6	5	0.02399678133	0.001874845242	98.15216296	1.423169054	0.4246679861	88.77397122	6.113081784	5.112946994							0	0	0	-878.0372155	0.001874845242	-29956.1018875529	
877.9572155	89	6	5	0.02581799273	0.001872178585	98.15037073	1.424389679	0.4252395884	88.75638399	6.121876321	5.121739685							0	0	0	-877.9572155	0.001872178585	-30044.3134246729	
877.8772155	89	6	5	0.02763321491	0.001869519752	98.14858054	1.425608492	0.4258109688	88.7387922	6.130672534	5.130535264							0	0	0	-877.8772155	0.001869519752	-30132.6544034242	
877.7972155	89	6	5	0.02944247628	0.001866868708	98.14679238	1.426825495	0.4263821271	88.72119584	6.139470426	5.13933373							0	0	0	-877.7972155	0.001866868708	-30221.1225817184	
877.7172155	89	6	5	0.03124580506	0.001864225419	98.14500625	1.428040689	0.4269530633	88.70359492	6.14827	5.148135082							0	0	0	-877.7172155	0.001864225419	-30309.7270977123	
877.6372155	89	6	5	0.03304322931	0.001861589852	98.14322215	1.429254075	0.4275237773	88.68598942	6.15707126	5.156939318							0	0	0	-877.6372155	0.001861589852	-30398.4598940121	
877.5572155	89	6	5	0.0348347769	0.001858961972	98.14144008	1.430465654	0.4280942692	88.66837936	6.165874207	5.165746437							0	0	0	-877.5572155	0.001858961972	-30487.3246297795	
877.4772155	89	6	5	0.03662047554	0.001856341747	98.13966003	1.431675427	0.4286645389	88.65076472	6.174678845	5.174556438							0	0	0	-877.4772155	0.001856341747	-30576.3247255553	
877.3972155	89	6	5	0.03840035276	0.001853729143	98.13788202	1.432883396	0.4292345863	88.6331455	6.183485177	5.18336932							0	0	0	-877.3972155	0.001853729143	-30665.4463062598	
877.3172155	89	6	5	0.04017443593	0.001851124126	98.13610603	1.434089562	0.4298044115	88.61552171	6.192293205	5.192185082							0	0	0	-877.3172155	0.001851124126	-30754.7047803589	
877.2372155	89	6	5	0.04194275225	0.001848526665	98.13433206	1.435293926	0.4303740143	88.59789334	6.201102933	5.201003723							0	0	0	-877.2372155	0.001848526665	-30844.0977849573	
877.1572155	89	6	5	0.04370532875	0.001845936726	98.13256012	1.436496489	0.4309433947	88.5802604	6.209914364	5.20982524							0	0	0	-877.1572155	0.001845936726	-30933.6113033682	
877.0772155	89	6	5	0.0454621923	0.001843354276	98.13079019	1.437697253	0.4315125528	88.56262287	6.218727499	5.218649634							0	0	0	-877.0772155	0.001843354276	-31023.260980016	
876.9972155	89	6	5	0.0472133696	0.001840779284	98.12902229	1.438896218	0.4320814884	88.54498076	6.227542343	5.227476902							0	0	0	-876.9972155	0.001840779284	-31113.0445156199	
876.9172155	89	6	5	0.04895888718	0.001838211717	98.12725641	1.440093385	0.4326502015	88.52733406	6.236358897	5.236307045							0	0	0	-876.9172155	0.001838211717	-31202.9537337268	
876.8372155	89	6	5	0.05069877143	0.001835651543	98.12549255	1.441288757	0.4332186921	88.50968278	6.245177165	5.24514006							0	0	0	-876.8372155	0.001835651543	-31292.9985388587	
876.7572155	89	6	5	0.05243304855	0.001833098731	98.12373071	1.442482333	0.4337869602	88.4920269	6.25399715	5.253975946							0	0	0	-876.7572155	0.001833098731	-31383.1705084929	
876.6772155	89	6	5	0.05416174462	0.001830553248	98.12197088	1.443674116	0.4343550057	88.47436644	6.262818853	5.262814703							0	0	0	-876.6772155	0.001830553248	-31473.4737080614	
876.5972155	89	6	5	0.05588488552	0.001828015064	98.12021306	1.444864107	0.4349228285	88.45670139	6.27164228	5.271656328							0	0	0	-876.5972155	0.001828015064	-31563.9119553435	
876.5172155	89	6	5	0.05760249701	0.001825484147	98.11845727	1.446052305	0.4354904288	88.43903175	6.280467431	5.280500822							0	0	0	-876.5172155	0.001825484147	-31654.470636244	
876.4372155	89	6	5	0.05931460465	0.001822960465	98.11670348	1.447238714	0.4360578063	88.42135751	6.289294309	5.289348182							0	0	0	-876.4372155	0.001822960465	-31745.1663440734	
876.3572155	89	6	5	0.0610212339	0.001820443989	98.11495171	1.448423334	0.4366249611	88.40367867	6.298122919	5.298198409							0	0	0	-876.3572155	0.001820443989	-31835.9967410238	
876.2772155	89	6	5	0.06272241002	0.001817934687	98.11320194	1.449606165	0.4371918931	88.38599524	6.306953261	5.307051499							0	0	0	-876.2772155	0.001817934687	-31926.9470729181	
876.1972155	89	6	5	0.06441815814	0.001815432528	98.11145419	1.45078721	0.4377586024	88.36830721	6.31578534	5.315907454							0	0	0	-876.1972155	0.001815432528	-32018.0341890243	
876.1172155	89	6	5	0.06610850323	0.001812937483	98.10970844	1.45196647	0.4383250888	88.35061457	6.324619158	5.32476627							0	0	0	-876.1172155	0.001812937483	-32109.2558269163	
876.0372155	89	6	5	0.06779347013	0.001810449521	98.1079647	1.453143945	0.4388913524	88.33291734	6.333454717	5.333627948							0	0	0	-876.0372155	0.001810449521	-32200.6034646401	
875.9572155	89	6	5	0.0694730835	0.001807968612	98.10622297	1.454319637	0.4394573931	88.31521549	6.34229202	5.342492485							0	0	0	-875.9572155	0.001807968612	-32292.0812873209	
875.8772155	89	6	5	0.07114736787	0.001805494726	98.10448324	1.455493547	0.4400232109	88.29750905	6.351131071	5.351359882							0	0	0	-875.8772155	0.001805494726	-32383.6870750134	
875.7972155	89	6	5	0.07281634763	0.001803027833	98.10274552	1.456665676	0.4405888057	88.27979799	6.359971871	5.360230136							0	0	0	-875.7972155	0.001803027833	-32475.4252019104	
875.7172155	89	6	5	0.07448004701	0.001800567904	98.1010098	1.457836025	0.4411541776	88.26208233	6.368814424	5.369103247							0	0	0	-875.7172155	0.001800567904	-32567.2934160328	
875.6372155	89	6	5	0.07613849009	0.001798114909	98.09927608	1.459004596	0.4417193264	88.24436205	6.377658732	5.377979213							0	0	0	-875.6372155	0.001798114909	-32659.2962844855	
875.5572155	89	6	5	0.07779170083	0.00179566882	98.09754436	1.460171389	0.4422842522	88.22663717	6.386504799	5.386858034							0	0	0	-875.5572155	0.00179566882	-32751.4247822612	
875.4772155	89	6	5	0.07943970304	0.001793229606	98.09581464	1.461336406	0.442848955	88.20890767	6.395352625	5.395739709							0	0	0	-875.4772155	0.001793229606	-32843.6836349816	
875.3972155	89	6	5	0.08108252036	0.00179079724	98.09408692	1.462499648	0.4434134346	88.19117355	6.404202216	5.404624235							0	0	0	-875.3972155	0.00179079724	-32936.0703389988	
875.3172155	89	6	5	0.08272017633	0.001788371691	98.09236119	1.463661116	0.4439776911	88.17343481	6.413053572	5.413511613							0	0	0	-875.3172155	0.001788371691	-33028.5898192297	
875.2372155	89	6	5	0.08435269433	0.001785952933	98.09063746	1.464820811	0.4445417244	88.15569146	6.421906697	5.422401841							0	0	0	-875.2372155	0.001785952933	-33121.246434507	
875.1572155	89	6	5	0.0859800976	0.001783540936	98.08891573	1.465978735	0.4451055346	88.13794349	6.430761593	5.431294918							0	0	0	-875.1572155	0.001783540936	-33214.0245517704	
875.0772155	89	6	5	0.08760240925	0.001781135672	98.08719599	1.467134888	0.4456691215	88.12019089	6.439618263	5.440190843							0	0	0	-875.0772155	0.001781135672	-33306.9286519805	
874.9972155	89	6	5	0.08921965226	0.001778737112	98.08547824	1.468289272	0.4462324852	88.10243367	6.44847671	5.449089615							0	0	0	-874.9972155	0.001778737112	-33399.9705788663	
874.9172155	89	6	5	0.09083184945	0.00177634523	98.08376249	1.469441888	0.4467956256	88.08467183	6.457336937	5.457991232							0	0	0	-874.9172155	0.00177634523	-33493.1409930786	
874.8372155	89	6	5	0.09243902352	0.001773959996	98.08204872	1.470592736	0.4473585427	88.06690536	6.466198945	5.466895694							0	0	0	-874.8372155	0.001773959996	-33586.4380000111	
