T	w(AL)	w(MG)	w(SI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(MG@FCC_A1)	w(SI@FCC_A1)	w(AL@LIQUID)	w(MG@LIQUID)	w(SI@LIQUID)	dwdT_L(AL@LIQUID)	dwdT_L(MG@LIQUID)	dwdT_L(SI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	SI	SI	SI				
851.3802203	84	6	10	0	0	98.05284613	1.014101207	0.9330526611	84	6	10	0.002057238613	-0.0007299040155	-0.001327334598	-851.3802203	0	33.9403306277064	
851.3702203	84	6	10	0.0001462288046	0.0001464878252	98.05270622	1.01412871	0.9331650737	83.99794353	6.00072968	10.00132679	0	0	0	-851.3702203	0.0001464878252	102.589786961764	
851.3502203	84	6	10	0.0004382682456	0.0002926466667	98.05242643	1.014183669	0.9333898998	83.99382985	6.002189213	10.00398093	0	0	0	-851.3502203	0.0002926466667	136.791051484542	
851.3102203	84	6	10	0.001022148161	0.0005852620708	98.05186703	1.014293421	0.9338395458	83.98559867	6.005109699	10.00929164	0	0	0	-851.3102203	0.0005852620708	136.811055644201	
851.2302203	84	6	10	0.002187872286	0.001169049405	98.05074885	1.014512312	0.9347388424	83.96913827	6.010950228	10.01991151	0	0	0	-851.2302203	0.001169049405	137.153047281137	
851.0702203	84	6	10	0.00451221378	0.002333650148	98.04851555	1.014947156	0.9365372913	83.93621186	6.022634214	10.04115393	0	0	0	-851.0702203	0.002333650148	137.649202792332	
850.7502203	84	6	10	0.009132656027	0.004649598545	98.04406073	1.015805535	0.9401337306	83.87033657	6.046013924	10.0836495	0	0	0	-850.7502203	0.004649598545	138.781674178936	
850.1102203	84	6	10	0.01825222303	0.00922153089	98.03519835	1.017476488	0.9473251633	83.73849881	6.092816433	10.16868476	0	0	0	-850.1102203	0.00922153089	141.100389749144	
848.8302203	84	6	10	0.03604090858	0.0181550449	98.01765975	1.020638693	0.9617015555	83.47446419	6.18660555	10.33893026	0	0	0	-848.8302203	0.0181550449	145.626345744539	
846.2702203	84	6	10	0.06991364736	0.03520984119	97.98331272	1.026258286	0.9904289952	82.94494942	6.374937225	10.68011336	0	0	0	-846.2702203	0.03520984119	-2714.97847745562	
843.7102203	84	6	10	0.1016604106	0.03420436856	97.94991987	1.030944192	1.019135939	82.41353728	6.564198697	11.02226402	0	0	0	-843.7102203	0.03420436856	-2624.86041233936	
841.1502203	84	6	10	0.1314709048	0.03325593402	97.91744864	1.034725449	1.04782591	81.88020374	6.754412218	11.36538404	0	0	0	-841.1502203	0.03325593402	-2781.98108408106	
838.5902203	84	6	10	0.1595141439	0.03236086626	97.88586705	1.037630698	1.07650225	81.34492453	6.945599193	11.70947628	0	0	0	-838.5902203	0.03236086626	-2945.59241568559	
836.0302203	84	6	10	0.1859403266	0.03151496857	97.85514359	1.039688188	1.105168221	80.80767408	7.137780373	12.05454555	0	0	0	-836.0302203	0.03151496857	-3114.53108356516	
833.4702203	84	6	10	0.2108833466	0.03071445852	97.82524723	1.040925788	1.133826977	80.26842583	7.330975851	12.40059832	0	0	0	-833.4702203	0.03071445852	-3288.84201687971	
830.9102203	84	6	10	0.2344629252	0.02995593029	97.79614745	1.041371001	1.162481553	79.72715229	7.525205131	12.74764258	0	0	0	-830.9102203	0.02995593029	-3468.59232347635	
828.3502203	84	6	10	0.2567864204	0.02923630867	97.76781418	1.041050975	1.19113485	79.18382506	7.720487188	13.09568776	0	0	0	-828.3502203	0.02923630867	-3653.84914031313	
825.7902203	84	6	10	0.2779503658	0.0285528096	97.74021786	1.039992515	1.219789627	78.63841493	7.916840517	13.44474456	0	0	0	-825.7902203	0.0285528096	-3844.67933981938	
823.2302203	84	6	10	0.2980417882	0.02790290628	97.71332942	1.03822209	1.248448488	78.0908919	8.114283184	13.79482491	0	0	0	-823.2302203	0.02790290628	-4041.14911128411	
820.6702203	84	6	10	0.3171393374	0.02728429985	97.6871203	1.035765834	1.27711387	77.54122528	8.31283286	14.14594186	0	0	0	-820.6702203	0.02728429985	-4243.32356693995	
818.1102203	84	6	10	0.33531426	0.02669489404	97.66156241	1.032649557	1.305788033	76.98938367	8.512506856	14.49810948	0	0	0	-818.1102203	0.02669489404	-4451.26630813824	
815.5502203	84	6	10	0.3526312411	0.02613277309	97.63662821	1.028898742	1.334473048	76.4353351	8.713322148	14.85134276	0	0	0	-815.5502203	0.02613277309	-4665.03867981449	
812.9902203	84	6	10	0.3691491342	0.02559618247	97.61229067	1.024538547	1.363170783	75.87904704	8.915295398	15.20565757	0	0	0	-812.9902203	0.02559618247	-4884.69945379978	
810.4302203	84	6	10	0.384921597	0.02508351209	97.5885233	1.019593809	1.39188289	75.32048648	9.118442977	15.56107055	0	0	0	-810.4302203	0.02508351209	-5110.30395596694	
807.8702203	84	6	10	0.3999976457	0.02459328145	97.56530016	1.014089039	1.420610797	74.75961997	9.322780975	15.91759905	0	0	0	-807.8702203	0.02459328145	-5341.9033977548	
805.3102203	84	6	10	0.4144221401	0.02412412668	97.54259589	1.008048422	1.449355687	74.19641373	9.52832521	16.27526106	0	0	0	-805.3102203	0.02412412668	-5579.54406527336	
802.7502203	84	6	10	0.4282362103	0.02367478901	97.52038569	1.001495817	1.47811849	73.63083363	9.735091238	16.63407513	0	0	0	-802.7502203	0.02367478901	-5823.26624970338	
800.1902203	84	6	10	0.4414776312	0.02324410462	97.49864538	0.994454749	1.506899866	73.06284535	9.943094352	16.9940603	0	0	0	-800.1902203	0.02324410462	-6073.103744534	
797.6302203	84	6	10	0.4541811536	0.02283099566	97.4773514	0.9869484124	1.535700189	72.49241437	10.15234959	17.35523604	0	0	0	-797.6302203	0.02283099566	-6329.08190651362	
795.0702203	84	6	10	0.466378797	0.02243446213	97.45648081	0.9789996624	1.564519533	71.91950609	10.36287171	17.7176222	0	0	0	-795.0702203	0.02243446213	-6591.2168914448	
792.5102203	84	6	10	0.4781001091	0.02205357482	97.43601134	0.9706310129	1.593357651	71.34408587	10.57467521	18.08123892	0	0	0	-792.5102203	0.02205357482	-6859.5145265849	
789.9502203	84	6	10	0.4893723964	0.02168746887	97.4159214	0.9618646321	1.622213966	70.76611912	10.78777432	18.44610656	0	0	0	-789.9502203	0.02168746887	-7133.96801045676	
787.3902203	84	6	10	0.5002209297	0.02133533803	97.39619012	0.9527223377	1.651087543	70.18557138	11.00218296	18.81224566	0	0	0	-787.3902203	0.02133533803	-7414.55653629921	
784.8302203	84	6	10	0.5106691274	0.02099642952	97.37679733	0.9432255924	1.679977076	69.60240839	11.21791475	19.17967686	0	0	0	-784.8302203	0.02099642952	-7701.24374726831	
782.2702203	84	6	10	0.5207387196	0.02067003942	97.35772363	0.9333954986	1.708880869	69.01659618	11.43498297	19.54842084	0	0	0	-782.2702203	0.02067003942	-7993.97510281907	
779.7102203	84	6	10	0.5304498947	0.02035550845	97.3389504	0.9232527942	1.73779681	68.42810115	11.65340059	19.91849826	0	0	0	-779.7102203	0.02035550845	-8292.675976684	
777.1502203	84	6	10	0.5398214319	0.02005221824	97.3204598	0.912817847	1.766722354	67.83689019	11.87318017	20.28992964	0	0	0	-777.1502203	0.02005221824	-8597.24861430915	
774.5902203	84	6	10	0.5488708189	0.01975958784	97.30223485	0.9021106496	1.795654501	67.24293074	12.09433388	20.66273538	0	0	0	-774.5902203	0.01975958784	-8907.56984209387	
772.0302203	84	6	10	0.5576143599	0.01947707068	97.28425942	0.8911508148	1.824589767	66.64619092	12.31687349	21.03693558	0	0	0	-772.0302203	0.01947707068	-9223.48790393236	
769.4702203	84	6	10	0.5660672709	0.01920415168	97.26651826	0.8799575707	1.853524167	66.04663965	12.54081028	21.41255007	0	0	0	-769.4702203	0.01920415168	-9544.81898862135	
766.9102203	84	6	10	0.5742437678	0.01894034471	97.24899706	0.8685497551	1.882453185	65.44424672	12.76615502	21.78959825	0	0	0	-766.9102203	0.01894034471	-9871.34376744249	
764.3502203	84	6	10	0.5821571447	0.01868519019	97.23168244	0.8569458115	1.91137175	64.83898298	12.99291797	22.16809905	0	0	0	-764.3502203	0.01868519019	-10202.8036013386	
761.7902203	84	6	10	0.5898198457	0.01843825296	97.21456201	0.845163784	1.940274209	64.23082042	13.22110878	22.5480708	0	0	0	-761.7902203	0.01843825296	-10538.8968555453	
759.2302203	84	6	10	0.5972435299	0.01819912028	97.19762439	0.8332213129	1.969154298	63.61973233	13.45073646	22.92953122	0	0	0	-759.2302203	0.01819912028	-10879.2744981114	
756.6702203	84	6	10	0.6044391304	0.01796740002	97.18085926	0.8211356304	1.998005114	63.00569346	13.68180933	23.31249721	0	0	0	-756.6702203	0.01796740002	-11223.5334639621	
754.1102203	84	6	10	0.6114169081	0.01774271888	97.16425736	0.8089235566	2.026819086	62.38868018	13.91433496	23.69698486	0	0	0	-754.1102203	0.01774271888	-11571.2159140228	
751.5502203	84	6	10	0.6181865004	0.017524721	97.14781056	0.7966014953	2.055587944	61.76867063	14.14832011	24.08300927	0	0	0	-751.5502203	0.017524721	-11921.8027131855	
748.9902203	84	6	10	0.6247569667	0.01731306637	97.13151188	0.7841854305	2.08430269	61.14564493	14.38377063	24.47058444	0	0	0	-748.9902203	0.01731306637	-12274.5208597278	
746.4302203	84	6	10	0.6311368263	0.01710742359	97.11535551	0.7716909222	2.112953563	60.5195856	14.62069135	24.85972305	0	0	0	-746.4302203	0.01710742359	-12629.4771376368	
743.8702203	84	6	10	0.6373341071	0.01690750408	97.09933689	0.7591331063	2.141530007	59.89047664	14.85908638	25.25043698	0	0	0	-743.8702203	0.01690750408	-12984.9102431733	
741.3102203	84	6	10	0.6433563584	0.01671297258	97.08345267	0.7465266858	2.170020644	59.25830601	15.09895817	25.64273582	0	0	0	-741.3102203	0.01671297258	-13340.1473165273	
738.7502203	84	6	10	0.6492107032	0.01652356356	97.06770083	0.7338859338	2.198413238	58.62306361	15.34030833	26.03662806	0	0	0	-738.7502203	0.01652356356	-13695.1394473879	
