T	w(AL)	w(SI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(SI@FCC_A1)	w(AL@LIQUID)	w(SI@LIQUID)	dwdT_L(AL@LIQUID)	dwdT_L(SI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	mole/mole	kg/kg	%	%	%	%	SI	SI				
533.4582021	91	9	0.8601639667	0.007348335567	86.62685319	13.37314681	55.40786049	44.59213951	0	0	-533.4582021	0.007348335567	-166932.686726248	
530.8982021	91	9	0.8612021828	0.007333369584	86.47531601	13.52468399	55.17834823	44.82165177	0	0	-530.8982021	0.007333369584	-175842.193989836	
528.3382021	91	9	0.8622307287	0.007319177499	86.32240744	13.67759256	54.94871861	45.05128139	0	0	-528.3382021	0.007319177499	-185698.170131492	
525.7782021	91	9	0.863249812	0.007305755089	86.16811298	13.83188702	54.71895876	45.28104124	0	0	-525.7782021	0.007305755089	-196665.695553453	
523.2182021	91	9	0.8642596354	0.00729309853	86.01241803	13.98758197	54.48905574	45.51094426	0	0	-523.2182021	0.00729309853	-208950.671667398	
520.6582021	91	9	0.865260397	0.00728120439	85.85530786	14.14469214	54.2589965	45.7410035	0	0	-520.6582021	0.00728120439	-222813.351784945	
518.0982021	91	9	0.8662522905	0.007270069629	85.69676759	14.30323241	54.0287679	45.9712321	0	0	-518.0982021	0.007270069629	-238587.552833217	
515.5382021	91	9	0.8672355051	0.007259691592	85.53678221	14.46321779	53.79835667	46.20164333	0	0	-515.5382021	0.007259691592	-256708.733247972	
512.9782021	91	9	0.8682102257	0.007250068011	85.37533661	14.62466339	53.56774945	46.43225055	0	0	-512.9782021	0.007250068011	-277755.901491374	
510.4182021	91	9	0.8691766333	0.007241196996	85.2124155	14.7875845	53.33693275	46.66306725	0	0	-510.4182021	0.007241196996	-302516.430532851	
507.8582021	91	9	0.8701349049	0.007233077041	85.04800352	14.95199648	53.10589295	46.89410705	0	0	-507.8582021	0.007233077041	-332089.309577344	
505.2982021	91	9	0.8710852135	0.007225707013	84.88208513	15.11791487	52.87461629	47.12538371	0	0	-505.2982021	0.007225707013	-346646.416254163	
504.0182021	91	9	0.8715571807	0.00361277704	84.79855595	15.20144405	52.75888469	47.24111531	0	0	-504.0182021	0.00361277704	-354.251486991764	
503.3782021	91	9	0.8717921797	0.001806070287	84.75664815	15.24335185	52.7009949	47.2990051	0	0	-503.3782021	0.001806070287	-1181144.44902615	
502.7382021	91	9	0.8720266308	0.001805528602	84.7146445	15.2853555	52.64308879	47.35691121	0	0	-502.7382021	0.001805528602	-1180790.17023515	
502.4182021	91	9	0.8721436477	0.0009027721503	84.69360663	15.30639337	52.61412953	47.38587047	0	0	-502.4182021	0.0009027721503	-354.448988830329	
502.2582021	91	9	0.8722020936	0.0004513539547	84.68307868	15.31692132	52.59964884	47.40035116	0	0	-502.2582021	0.0004513539547	-9554337.23995952	
502.0982021	91	9	0.8722605146	0.000451337209	84.67254471	15.32745529	52.58516661	47.41483339	0	0	-502.0982021	0.000451337209	-9553982.69015844	
502.0182021	91	9	0.87228971	0.0002256802852	84.66727478	15.33272522	52.57792475	47.42207525	0	0	-502.0182021	0.0002256802852	-4218632.03306562	
501.9382021	91	9	0.8723188997	0.0002256613233	84.66200403	15.33799597	52.57068298	47.42931702	0	0	-501.9382021	0.0002256613233	-4218277.83840327	
501.8982021	91	9	0.8723334885	0.000112799947	84.65936847	15.34063153	52.5670619	47.4329381	0	0	-501.8982021	0.000112799947	1383265.28004919	
501.8582021	91	9	0.8723480781	0.0001128288715	84.65673215	15.34326785	52.56344085	47.43655915	0	0	-501.8582021	0.0001128288715	1383620.06382709	
501.8382021	91	9	0.8723553705	5.639843255E-05	84.65541402	15.34458598	52.56163027	47.43836973	0	0	-501.8382021	5.639843255E-05	-354.551050474782	
