T	w(AL)	w(MG)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(MG@FCC_A1)	w(AL@LIQUID)	w(MG@LIQUID)	dwdT_L(AL@LIQUID)	dwdT_L(MG@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
849.1325726	93	7	0.6999661876	0.04110159797	94.75052638	5.249473623	84.21987737	15.78012263	0	0	-849.1325726	0.04110159797	-1888.09962002648	
846.5725726	93	7	0.7117695138	0.03978652205	94.58681012	5.413189883	83.7903227	16.2096773	0	0	-846.5725726	0.03978652205	-2011.52944096046	
844.0125726	93	7	0.7227533294	0.03855127805	94.42229868	5.57770132	83.3640116	16.6359884	0	0	-844.0125726	0.03855127805	-2139.8483661149	
841.4525726	93	7	0.7329972708	0.03738934884	94.25694628	5.743053724	82.94091247	17.05908753	0	0	-841.4525726	0.03738934884	-2273.18920285297	
838.8925726	93	7	0.7425712944	0.03629490289	94.09070879	5.909291206	82.52099068	17.47900932	0	0	-838.8925726	0.03629490289	-2411.68906477682	
836.3325726	93	7	0.7515370765	0.03526271347	93.92354127	6.076458731	82.10420895	17.89579105	0	0	-836.3325726	0.03526271347	-2555.49751286139	
833.7725726	93	7	0.7599491794	0.03428808037	93.75539845	6.244601546	81.69052769	18.30947231	0	0	-833.7725726	0.03428808037	-2704.77051326491	
831.2125726	93	7	0.7678560286	0.03336676529	93.58623475	6.413765248	81.27990529	18.72009471	0	0	-831.2125726	0.03336676529	-2859.67309071606	
828.6525726	93	7	0.7753007358	0.0324949366	93.41600417	6.583995829	80.87229836	19.12770164	0	0	-828.6525726	0.0324949366	-3020.38026460287	
826.0925726	93	7	0.7823217937	0.03166912194	93.24466026	6.755339744	80.46766205	19.53233795	0	0	-826.0925726	0.03166912194	-3187.07819281476	
823.5325726	93	7	0.7889536673	0.0308861674	93.07215604	6.92784396	80.0659502	19.9340498	0	0	-823.5325726	0.0308861674	-3359.96550699953	
820.9725726	93	7	0.7952272965	0.03014320223	92.89844398	7.101556021	79.66711559	20.33288441	0	0	-820.9725726	0.03014320223	-3539.25472921774	
818.4125726	93	7	0.8011705278	0.02943760818	92.7234759	7.276524101	79.27111012	20.72888988	0	0	-818.4125726	0.02943760818	-3725.17391827709	
815.8525726	93	7	0.8068084838	0.02876699282	92.54720293	7.45279707	78.87788495	21.12211505	0	0	-815.8525726	0.02876699282	-3917.96851203385	
813.2925726	93	7	0.812163882	0.0281291662	92.36957545	7.630424549	78.48739067	21.51260933	0	0	-813.2925726	0.0281291662	-4117.90349508852	
810.7325726	93	7	0.8172573112	0.02752212043	92.19054303	7.809456973	78.09957742	21.90042258	0	0	-810.7325726	0.02752212043	-4325.26574429737	
808.1725726	93	7	0.82210747	0.02694401168	92.01005435	7.989945652	77.714395	22.285605	0	0	-808.1725726	0.02694401168	-4540.36665313843	
805.6125726	93	7	0.8267313755	0.02639314433	91.82805717	8.171942835	77.33179301	22.66820699	0	0	-805.6125726	0.02639314433	-4763.54545808431	
803.0525726	93	7	0.8311445447	0.025867957	91.64449823	8.355501773	76.95172088	23.04827912	0	0	-803.0525726	0.025867957	-4995.1725682955	
800.4925726	93	7	0.8353611537	0.02536701009	91.45932321	8.540676785	76.57412798	23.42587202	0	0	-800.4925726	0.02536701009	-5235.65351684541	
797.9325726	93	7	0.8393941766	0.02488897477	91.27247668	8.727523322	76.1989637	23.8010363	0	0	-797.9325726	0.02488897477	-5485.43371262664	
795.3725726	93	7	0.8432555089	0.02443262316	91.08390196	8.916098036	75.82617747	24.17382253	0	0	-795.3725726	0.02443262316	-5745.0038550167	
792.8125726	93	7	0.8469560754	0.0239968196	90.89354115	9.106458847	75.45571883	24.54428117	0	0	-792.8125726	0.0239968196	-6014.90561469509	
790.2525726	93	7	0.8505059255	0.02358051276	90.70133498	9.298665016	75.08753748	24.91246252	0	0	-790.2525726	0.02358051276	-6295.73894386166	
787.6925726	93	7	0.8539143184	0.02318272869	90.50722278	9.492777216	74.72158328	25.27841672	0	0	-787.6925726	0.02318272869	-6589.64817235153	
785.1325726	93	7	0.8571898203	0.02280272411	90.31114149	9.688858506	74.35780516	25.64219484	0	0	-785.1325726	0.02280272411	-6893.41505990887	
782.5725726	93	7	0.860340292	0.02243925566	90.1130293	9.886970695	73.99615584	26.00384416	0	0	-782.5725726	0.02243925566	-7210.0260278635	
780.0125726	93	7	0.8633730531	0.02209187411	89.91281986	10.08718014	73.63658454	26.36341546	0	0	-780.0125726	0.02209187411	-7542.81908238273	
777.4525726	93	7	0.8662948759	0.02175977707	89.71044608	10.28955392	73.27904203	26.72095797	0	0	-777.4525726	0.02175977707	-7890.00594578994	
774.8925726	93	7	0.8691120455	0.02144229463	89.5058391	10.4941609	72.92347928	27.07652072	0	0	-774.8925726	0.02144229463	-8253.51512355811	
772.3325726	93	7	0.8718304023	0.02113880502	89.29892818	10.70107182	72.56984755	27.43015245	0	0	-772.3325726	0.02113880502	-8634.68329299418	
769.7725726	93	7	0.8744553805	0.02084873103	89.08964059	10.91035941	72.21809828	27.78190172	0	0	-769.7725726	0.02084873103	-9035.02674389326	
767.2125726	93	7	0.876992043	0.020571537	88.87790156	11.12209844	71.86818315	28.13181685	0	0	-767.2125726	0.020571537	-9456.27518513441	
764.6525726	93	7	0.8794451125	0.02030672609	88.66363417	11.33636583	71.52005403	28.47994597	0	0	-764.6525726	0.02030672609	-9900.40891042255	
762.0925726	93	7	0.8818189994	0.02005383778	88.44675926	11.55324074	71.17366298	28.82633702	0	0	-762.0925726	0.02005383778	-10369.7068706829	
759.5325726	93	7	0.8841178277	0.01981244573	88.22719533	11.77280467	70.82896221	29.17103779	0	0	-759.5325726	0.01981244573	-10866.8018259095	
756.9725726	93	7	0.886345458	0.01958215567	88.00485843	11.99514157	70.48590405	29.51409595	0	0	-756.9725726	0.01958215567	-11394.7516958541	
754.4125726	93	7	0.8885055085	0.0193626037	87.7796621	12.2203379	70.14444094	29.85555906	0	0	-754.4125726	0.0193626037	-11957.2076546989	
751.8525726	93	7	0.8906013742	0.01915345722	87.55151721	12.44848279	69.80452539	30.19547461	0	0	-751.8525726	0.01915345722	-12558.1919992914	
749.2925726	93	7	0.8926362436	0.01895440297	87.32033188	12.67966812	69.46610994	30.53389006	0	0	-749.2925726	0.01895440297	-13202.6876336042	
746.7325726	93	7	0.8946131153	0.01876516172	87.08601136	12.91398864	69.12914711	30.87085289	0	0	-746.7325726	0.01876516172	-13896.7341157923	
744.1725726	93	7	0.8965348121	0.01858547638	86.84845791	13.15154209	68.79359082	31.20640918	0	0	-744.1725726	0.01858547638	-14646.8632828532	
741.6125726	93	7	0.8984039933	0.01841510368	86.60757068	13.39242932	68.4593905	31.5406095	0	0	-741.6125726	0.01841510368	-15462.6562939218	
739.0525726	93	7	0.9002231699	0.01825385442	86.3632456	13.6367544	68.12649988	31.87350012	0	0	-739.0525726	0.01825385442	-16354.3671290343	
736.4925726	93	7	0.9019947123	0.01810152985	86.11537522	13.88462478	67.794871	32.205129	0	0	-736.4925726	0.01810152985	-17334.0414242206	
733.9325726	93	7	0.903720862	0.01795796381	85.86384861	14.13615139	67.46445562	32.53554438	0	0	-733.9325726	0.01795796381	-18418.1811540767	
731.3725726	93	7	0.9054037406	0.01782301139	85.60855118	14.39144882	67.13520522	32.86479478	0	0	-731.3725726	0.01782301139	-19627.8446299892	
728.8125726	93	7	0.9070453592	0.01769655785	85.34936458	14.65063542	66.80707087	33.19292913	0	0	-728.8125726	0.01769655785	-20987.2359515697	
726.2525726	93	7	0.9086476244	0.01757848043	85.0861665	14.9138335	66.48000319	33.51999681	0	0	-726.2525726	0.01757848043	-22530.5199764439	
723.6925726	93	7	0.9102123474	0.01746870619	84.81883056	15.18116944	66.15395231	33.84604769	0	0	-723.6925726	0.01746870619	-24303.8671042027	
721.1325726	93	7	0.9117412506	0.0173671726	84.54722612	15.45277388	65.82886772	34.17113228	0	0	-721.1325726	0.0173671726	-26367.3200599721	
718.5725726	93	7	0.913235974	0.01727383775	84.2712181	15.7287819	65.50469826	34.49530174	0	0	-718.5725726	0.01727383775	-28805.4228028908	
716.0125726	93	7	0.9146980802	0.01718868054	83.99066683	16.00933317	65.18139199	34.81860801	0	0	-716.0125726	0.01718868054	-31739.3661006815	
713.4525726	93	7	0.9161290611	0.01711170105	83.70542785	16.29457215	64.8588961	35.1411039	0	0	-713.4525726	0.01711170105	-35349.3756504525	
710.8925726	93	7	0.9175303417	0.01704292105	83.41535169	16.58464831	64.53715685	35.46284315	0	0	-710.8925726	0.01704292105	-39915.9238335398	
708.3325726	93	7	0.918903286	0.01698238467	83.12028369	16.87971631	64.21611937	35.78388063	0	0	-708.3325726	0.01698238467	-45901.4104001611	
705.7725726	93	7	0.9202492009	0.01693015918	82.82006378	17.17993622	63.89572766	36.10427234	0	0	-705.7725726	0.01693015918	-54128.4820887617	
703.2125726	93	7	0.9215693402	0.01688633601	82.51452622	17.48547378	63.57592437	36.42407563	0	0	-703.2125726	0.01688633601	-66223.5385453981	
700.6525726	93	7	0.9228649091	0.01685103192	82.20349939	17.79650061	63.25665072	36.74334928	0	0	-700.6525726	0.01685103192	-85950.2140705741	
698.0925726	93	7	0.9241370678	0.01682439036	81.88680549	18.11319451	62.93784633	37.06215367	0	0	-698.0925726	0.01682439036	-124663.508508879	
695.5325726	93	7	0.9253869345	0.01680658312	81.56426029	18.43573971	62.61944908	37.38055092	0	0	-695.5325726	0.01680658312	-242997.803332537	
692.9725726	93	7	0.9266155897	0.01679781227	81.23567277	18.76432723	62.30139492	37.69860508	0	0	-692.9725726	0.01679781227	5441986.73911081	
690.4125726	93	7	0.9278240787	0.01679831278	80.90084436	19.09915564	61.98361772	38.01638228	0	0	-690.4125726	0.01679831278	4884003.72887923	
687.8525726	93	7	0.9290134149	0.01680835209	80.55957104	19.44042896	61.66604904	38.33395096	0	0	-687.8525726	0.01680835209	212637.924961833	
685.2925726	93	7	0.9301845833	0.01682823919	80.21163795	19.78836205	61.34861791	38.65138209	0	0	-685.2925726	0.01682823919	111363.729646881	
682.7325726	93	7	0.9313385425	0.01685832162	79.85682397	20.14317603	61.03125062	38.96874938	0	0	-682.7325726	0.01685832162	75679.7060790612	
680.1725726	93	7	0.9324762285	0.01689899249	79.49489876	20.50510124	60.71387045	39.28612955	0	0	-680.1725726	0.01689899249	57031.4132264176	
677.6125726	93	7	0.9335985569	0.0169506942	79.12562269	20.87437731	60.39639736	39.60360264	0	0	-677.6125726	0.0169506942	45453.900248241	
675.0525726	93	7	0.934706426	0.01701392349	78.74874635	21.25125365	60.07874771	39.92125229	0	0	-675.0525726	0.01701392349	37522.6702304288	
672.4925726	93	7	0.9358007195	0.01708923728	78.36400981	21.63599019	59.7608339	40.2391661	0	0	-672.4925726	0.01708923728	31728.2788258934	
669.9325726	93	7	0.9368823095	0.01717725936	77.97114196	22.02885804	59.44256398	40.55743602	0	0	-669.9325726	0.01717725936	27297.5144785663	
667.3725726	93	7	0.9379520592	0.01727868818	77.56985966	22.43014034	59.12384124	40.87615876	0	0	-667.3725726	0.01727868818	23791.8977577772	
664.8125726	93	7	0.9390108258	0.01739430591	77.15986687	22.84013313	58.80456374	41.19543626	0	0	-664.8125726	0.01739430591	20943.7270389032	
662.2525726	93	7	0.9400594639	0.01752498888	76.74085355	23.25914645	58.48462376	41.51537624	0	0	-662.2525726	0.01752498888	18580.1119273354	
659.6925726	93	7	0.9410988288	0.0176717199	76.31249452	23.68750548	58.16390724	41.83609276	0	0	-659.6925726	0.0176717199	16584.3218750604	
657.1325726	93	7	0.9421297793	0.01783560263	75.8744481	24.1255519	57.8422931	42.1577069	0	0	-657.1325726	0.01783560263	14874.6657131278	
654.5725726	93	7	0.9431531822	0.01801787844	75.42635455	24.57364545	57.5196525	42.4803475	0	0	-654.5725726	0.01801787844	13392.2479982078	
652.0125726	93	7	0.9441699159	0.01821994639	74.96783435	25.03216565	57.195848	42.804152	0	0	-652.0125726	0.01821994639	12093.5316541879	
649.4525726	93	7	0.9451808748	0.01844338686	74.49848608	25.50151392	56.87073263	43.12926737	0	0	-649.4525726	0.01844338686	10945.6401214535	
646.8925726	93	7	0.946186974	0.01868998978	74.01788413	25.98211587	56.54414873	43.45585127	0	0	-646.8925726	0.01868998978	9923.28987059137	
644.3325726	93	7	0.9471891551	0.01896178811	73.52557592	26.47442408	56.2159268	43.7840732	0	0	-644.3325726	0.01896178811	9006.66280772968	
641.7725726	93	7	0.948188392	0.01926110326	73.02107578	26.97892422	55.88588398	44.11411602	0	0	-641.7725726	0.01926110326	8180.17508265255	
639.2125726	93	7	0.9491856975	0.01959057815	72.50387259	27.49612741	55.55382246	44.44617754	0	0	-639.2125726	0.01959057815	7431.31094139641	
636.6525726	93	7	0.9501821315	0.01995325866	71.97340909	28.02659091	55.21952754	44.78047246	0	0	-636.6525726	0.01995325866	6749.74371762285	
634.0925726	93	7	0.9511788101	0.02035265514	71.42908722	28.57091278	54.88276538	45.11723462	0	0	-634.0925726	0.02035265514	6127.16905951323	
631.5325726	93	7	0.9521769161	0.02079283374	70.87025959	29.12974041	54.54328041	45.45671959	0	0	-631.5325726	0.02079283374	5556.69588732885	
628.9725726	93	7	0.9531777113	0.02127853084	70.29622231	29.70377769	54.2007922	45.7992078	0	0	-628.9725726	0.02127853084	5032.57382863651	
626.4125726	93	7	0.9541825516	0.02181529403	69.70620646	30.29379354	53.85499181	46.14500819	0	0	-626.4125726	0.02181529403	4549.98528599805	
623.8525726	93	7	0.9551929044	0.02240966109	69.09936785	30.90063215	53.5055374	46.4944626	0	0	-623.8525726	0.02240966109	4104.86614128029	
621.2925726	93	7	0.9562103699	0.02306938854	68.47477468	31.52522532	53.15204893	46.84795107	0	0	-621.2925726	0.02306938854	3693.7697678772	
618.7325726	93	7	0.957236707	0.02380374655	67.83139253	32.16860747	52.79410175	47.20589825	0	0	-618.7325726	0.02380374655	3313.75939741243	
616.1725726	93	7	0.9582738657	0.02462390387	67.168066	32.831934	52.43121872	47.56878128	0	0	-616.1725726	0.02462390387	2962.32224234129	
613.6125726	93	7	0.9593240264	0.02554343649	66.48349604	33.51650396	52.06286054	47.93713946	0	0	-613.6125726	0.02554343649	2636.34725692713	
611.0525726	93	7	0.9603896795	0.0265799202	65.77619884	34.22380116	51.68840817	48.31159183	0	0	-611.0525726	0.0265799202	2335.74573881299	
608.4925726	93	7	0.9614735934	0.02775205681	65.04451965	34.95548035	51.30716841	48.69283159	0	0	-608.4925726	0.02775205681	2059.32717009138	
605.9325726	93	7	0.9625790178	0.02908730012	64.28651517	35.71348483	50.91832379	49.08167621	0	0	-605.9325726	0.02908730012	1803.00211152753	
603.3725726	93	7	0.9637097253	0.03061840861	63.49994149	36.50005851	50.520927	49.479073	0	0	-603.3725726	0.03061840861	1567.40133772656	
600.8125726	93	7	0.9648701715	0.03238818819	62.68216527	37.31783473	50.1138624	49.8861376	0	0	-600.8125726	0.03238818819	1351.12343556609	
598.2525726	93	7	0.9660656934	0.03445297163	61.83006019	38.16993981	49.69580107	50.30419893	0	0	-598.2525726	0.03445297163	1153.26509420686	
595.6925726	93	7	0.9673027869	0.0368883996	60.93986557	39.06013443	49.26513902	50.73486098	0	0	-595.6925726	0.0368883996	973.042491578623	
593.1325726	93	7	0.9685895036	0.03979843743	60.00698881	39.99301119	48.81991069	51.18008931	0	0	-593.1325726	0.03979843743	809.775373277401	
590.5725726	93	7	0.9699360364	0.0433299552	59.02572144	40.97427856	48.35766407	51.64233593	0	0	-590.5725726	0.0433299552	662.873166435794	
588.0125726	93	7	0.9713556144	0.04769732947	57.98881771	42.01118229	47.8752748	52.1247252	0	0	-588.0125726	0.04769732947	531.822761815965	
585.4525726	93	7	0.9728659332	0.05322613257	56.88684415	43.11315585	47.36865806	52.63134194	0	0	-585.4525726	0.05322613257	416.177559631748	
582.8925726	93	7	0.9744915649	0.06043573453	55.7071263	44.2928737	46.83230045	53.16769955	0	0	-582.8925726	0.06043573453	315.547423256399	
580.3325726	93	7	0.9762683068	0.07020826571	54.43193756	45.56806244	46.25845205	53.74154795	0	0	-580.3325726	0.07020826571	229.588401156627	
577.7725726	93	7	0.9782517672	0.08417167915	53.03513197	46.96486803	45.63561702	54.36438298	0	0	-577.7725726	0.08417167915	157.996333954185	
575.2125726	93	7	0.9805365188	0.1056959677	51.47518426	48.52481574	44.94543182	55.05456818	0	0	-575.2125726	0.1056959677	100.499458750202	
572.6525726	93	7	0.9833076501	0.1430790607	49.67841424	50.32158576	44.15508953	55.84491047	0	0	-572.6525726	0.1430790607	311.56363294048	
571.3725726	93	7	0.9848255329	0.09135861721	48.64870828	51.35129172	43.70331859	56.29668141	0	0	-571.3725726	0.09135861721	126.951587501271	
570.0925726	93	7	0.9866189509	0.1186521573	47.48719673	52.51280327	43.19388626	56.80611374	0	0	-570.0925726	0.1186521573	39.3007009556071	
568.8125726	93	7	0.9888817198	0.1696176056	46.12407667	53.87592333	42.59522206	57.40477794	0	0	-568.8125726	0.1696176056	481.990837202205	
568.1725726	93	7	0.9901517657	0.1145539602	45.32277867	54.67722133	42.24239641	57.75760359	0	0	-568.1725726	0.1145539602	152.895515766275	
567.5325726	93	7	0.9917350671	0.1611282438	44.38910788	55.61089212	41.82999129	58.17000871	0	0	-567.5325726	0.1611282438	131.442684888154	
567.2125726	93	7	0.9926158082	0.1067863312	43.84548029	56.15451971	41.58906163	58.41093837	0	0	-567.2125726	0.1067863312	43.7881484928784	
566.8925726	93	7	0.9936897833	0.1456883228	43.2198796	56.7801204	41.31092289	58.68907711	0	0	-566.8925726	0.1456883228	41.1946801272264	
566.7325726	93	7	0.9942786223	0.09346507953	42.86141954	57.13858046	41.15107742	58.84892258	0	0	-566.7325726	0.09346507953	15.9132732134463	
566.5725726	93	7	0.9949734954	0.1216163358	42.45696222	57.54303778	40.9702622	59.0297378	0	0	-566.5725726	0.1216163358	4.76543725971133	
566.4125726	93	7	0.9958466919	0.1739003753	41.98197146	58.01802854	40.75724219	59.24275781	0	0	-566.4125726	0.1739003753	58.2966924144755	
566.3325726	93	7	0.9963337305	0.1173799379	41.70251528	58.29748472	40.63154961	59.36845039	0	0	-566.3325726	0.1173799379	17.6660976353875	
566.2525726	93	7	0.9969371006	0.1647001645	41.37663079	58.62336921	40.48461186	59.51538814	0	0	-566.2525726	0.1647001645	15.1313764185366	
566.2125726	93	7	0.9972704204	0.1089039622	41.18675809	58.81324191	40.39881191	59.60118809	0	0	-566.2125726	0.1089039622	5.11206471923015	
566.1725726	93	7	0.9976743217	0.1480590898	40.96815975	59.03184025	40.29985266	59.70014734	0	0	-566.1725726	0.1480590898	4.8718726268185	
566.1525726	93	7	0.9978944473	0.09470323856	40.84288478	59.15711522	40.24305206	59.75694794	0	0	-566.1525726	0.09470323856	1.91891994214055	
566.1325726	93	7	0.9981527932	0.1227555894	40.70154776	59.29845224	40.17888922	59.82111078	0	0	-566.1325726	0.1227555894	0.598247918673397	
566.1125726	93	7	0.998474929	0.1744550776	40.53566922	59.46433078	40.10347517	59.89652483	0	0	-566.1125726	0.1744550776	5.47574725518926	
566.1025726	93	7	0.9986533853	0.1170555415	40.43820456	59.56179544	40.05910779	59.94089221	0	0	-566.1025726	0.1170555415	1.7636072545043	
566.0925726	93	7	0.9988725844	0.1628226192	40.32478727	59.67521273	40.00742481	59.99257519	0	0	-566.0925726	0.1628226192	0.181075415802162	
566.0825726	93	7	0.9991747057	0.2680255588	40.18337782	59.81662218	39.94290372	60.05709628	0	0	-566.0825726	0.2680255588	0.0882598161846039	
566.0525726	93	7	1	1	39.94290045	60.05709955					-566.0525726	1	0.0409850376071934	
566.0325726	93	7	1	1	39.94290045	60.05709955					-566.0325726	1	NaN	
565.9925726	93	7	1	1	39.94290045	60.05709955					-565.9925726	1	NaN	
565.9125726	93	7	1	1	39.94290045	60.05709955					-565.9125726	1	NaN	
565.7525726	93	7	1	1	39.94290045	60.05709955					-565.7525726	1	NaN	
565.4325726	93	7	1	1	39.94290045	60.05709955					-565.4325726	1	NaN	
564.7925726	93	7	1	1	39.94290045	60.05709955					-564.7925726	1	NaN	
563.5125726	93	7	1	1	39.94290045	60.05709955					-563.5125726	1	NaN	
560.9525726	93	7	1	1	39.94290045	60.05709955					-560.9525726	1	NaN	
555.8325726	93	7	1	1	39.94290045	60.05709955					-555.8325726	1	NaN	
550.7125726	93	7	1	1	39.94290045	60.05709955					-550.7125726	1	NaN	
545.5925726	93	7	1	1	39.94290045	60.05709955					-545.5925726	1	NaN	
540.4725726	93	7	1	1	39.94290045	60.05709955					-540.4725726	1	NaN	
535.3525726	93	7	1	1	39.94290045	60.05709955					-535.3525726	1	NaN	
530.2325726	93	7	1	1	39.94290045	60.05709955					-530.2325726	1	NaN	
525.1125726	93	7	1	1	39.94290045	60.05709955					-525.1125726	1	NaN	
519.9925726	93	7	1	1	39.94290045	60.05709955					-519.9925726	1	NaN	
514.8725726	93	7	1	1	39.94290045	60.05709955					-514.8725726	1	NaN	
509.7525726	93	7	1	1	39.94290045	60.05709955					-509.7525726	1	NaN	
504.6325726	93	7	1	1	39.94290045	60.05709955					-504.6325726	1	NaN	
499.5125726	93	7	1	1	39.94290045	60.05709955					-499.5125726	1	NaN	
494.3925726	93	7	1	1	39.94290045	60.05709955					-494.3925726	1	NaN	
489.2725726	93	7	1	1	39.94290045	60.05709955					-489.2725726	1	NaN	
484.1525726	93	7	1	1	39.94290045	60.05709955					-484.1525726	1	NaN	
479.0325726	93	7	1	1	39.94290045	60.05709955					-479.0325726	1	NaN	
473.9125726	93	7	1	1	39.94290045	60.05709955					-473.9125726	1	NaN	
468.7925726	93	7	1	1	39.94290045	60.05709955					-468.7925726	1	NaN	
463.6725726	93	7	1	1	39.94290045	60.05709955					-463.6725726	1	NaN	
458.5525726	93	7	1	1	39.94290045	60.05709955					-458.5525726	1	NaN	
453.4325726	93	7	1	1	39.94290045	60.05709955					-453.4325726	1	NaN	
448.3125726	93	7	1	1	39.94290045	60.05709955					-448.3125726	1	NaN	
443.1925726	93	7	1	1	39.94290045	60.05709955					-443.1925726	1	NaN	
438.0725726	93	7	1	1	39.94290045	60.05709955					-438.0725726	1	NaN	
432.9525726	93	7	1	1	39.94290045	60.05709955					-432.9525726	1	NaN	
427.8325726	93	7	1	1	39.94290045	60.05709955					-427.8325726	1	NaN	
422.7125726	93	7	1	1	39.94290045	60.05709955					-422.7125726	1	NaN	
417.5925726	93	7	1	1	39.94290045	60.05709955					-417.5925726	1	NaN	
412.4725726	93	7	1	1	39.94290045	60.05709955					-412.4725726	1	NaN	
407.3525726	93	7	1	1	39.94290045	60.05709955					-407.3525726	1	NaN	
402.2325726	93	7	1	1	39.94290045	60.05709955					-402.2325726	1	NaN	
397.1125726	93	7	1	1	39.94290045	60.05709955					-397.1125726	1	NaN	
391.9925726	93	7	1	1	39.94290045	60.05709955					-391.9925726	1	NaN	
386.8725726	93	7	1	1	39.94290045	60.05709955					-386.8725726	1	NaN	
381.7525726	93	7	1	1	39.94290045	60.05709955					-381.7525726	1	NaN	
376.6325726	93	7	1	1	39.94290045	60.05709955					-376.6325726	1	NaN	
371.5125726	93	7	1	1	39.94290045	60.05709955					-371.5125726	1	NaN	
366.3925726	93	7	1	1	39.94290045	60.05709955					-366.3925726	1	NaN	
361.2725726	93	7	1	1	39.94290045	60.05709955					-361.2725726	1	NaN	
356.1525726	93	7	1	1	39.94290045	60.05709955					-356.1525726	1	NaN	
351.0325726	93	7	1	1	39.94290045	60.05709955					-351.0325726	1	NaN	
