T	w(AL)	w(MG)	w(SI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(MG@FCC_A1)	w(SI@FCC_A1)	w(AL@LIQUID)	w(MG@LIQUID)	w(SI@LIQUID)	w(AL@MG2SI)	w(MG@MG2SI)	w(SI@MG2SI)	w(AL@DIAMOND_A4)	w(MG@DIAMOND_A4)	w(SI@DIAMOND_A4)	dwdT_L(AL@LIQUID)	dwdT_L(MG@LIQUID)	dwdT_L(SI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI				
917.0430406	97	1	2	0	0	99.49561125	0.2887802726	0.2156084752	97	1	2							0.001827433479	-0.0005207589204	-0.001306674559	-917.0430406	0	6.78736159435715	
917.0330406	97	1	2	0.0007318773581	0.0007319335383	99.49534541	0.288907944	0.2157466416	96.99817255	1.000520779	2.001306668							0	0	0	-917.0330406	0.0007319335383	20.5375237312069	
917.0130406	97	1	2	0.002192802351	0.001461993582	99.49481384	0.2891631769	0.2160229853	96.99451768	1.001562172	2.003920148							0	0	0	-917.0130406	0.001461993582	27.4261979455558	
916.9730406	97	1	2	0.005103574286	0.002917154544	99.49375103	0.2896732476	0.2165757196	96.98720787	1.003644421	2.009147707							0	0	0	-916.9730406	0.002917154544	27.553188025256	
916.8930406	97	1	2	0.01088113751	0.005807127321	99.49162706	0.2906916165	0.2176813219	96.97258808	1.007806759	2.019605162							0	0	0	-916.8930406	0.005807127321	-2529.65314581961	
916.8130406	97	1	2	0.01659297611	0.005775144613	99.48950519	0.2917077173	0.2187870947	96.95796808	1.011966359	2.030065558							0	0	0	-916.8130406	0.005775144613	-2676.16281508384	
916.7330406	97	1	2	0.02224404149	0.005746882436	99.48738532	0.2927216853	0.2198929937	96.9433478	1.016123667	2.040528538							0	0	0	-916.7330406	0.005746882436	-2844.83038443508	
916.6530406	97	1	2	0.02783527642	0.005718899472	99.48526745	0.2937335295	0.220999019	96.9287272	1.020278708	2.050994097							0	0	0	-916.6530406	0.005718899472	-2872.70626586714	
916.5730406	97	1	2	0.03336759692	0.005691183271	99.48315157	0.2947432571	0.2221051694	96.91410628	1.0244315	2.061462216							0	0	0	-916.5730406	0.005691183271	-2900.29372429351	
916.4930406	97	1	2	0.03884190076	0.005663730137	99.48103768	0.2957508751	0.2232114435	96.89948506	1.02858206	2.071932877							0	0	0	-916.4930406	0.005663730137	-2928.01921003391	
