T	w(AL)	w(MG)	w(SI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(MG@FCC_A1)	w(SI@FCC_A1)	w(AL@LIQUID#1)	w(MG@LIQUID#1)	w(SI@LIQUID#1)	w(AL@LIQUID#2)	w(MG@LIQUID#2)	w(SI@LIQUID#2)	dwdT_L(AL@LIQUID#1)	dwdT_L(MG@LIQUID#1)	dwdT_L(SI@LIQUID#1)	dwdT_L(AL@LIQUID#2)	dwdT_L(MG@LIQUID#2)	dwdT_L(SI@LIQUID#2)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
855.4860745	88	2	10	0.106296352	0.03545755384	98.34055909	0.356360785	1.303080125	86.76582818	2.195432691	11.03873913				0	0	0				-855.4860745	0.03545755384	-2066.11759197381	
852.9260745	88	2	10	0.1369671002	0.0342574245	98.29363734	0.3579849842	1.348377672	86.35690653	2.260611783	11.38248168				0	0	0				-852.9260745	0.0342574245	-2208.40914731297	
850.3660745	88	2	10	0.1656153917	0.03313407411	98.24686766	0.3592669146	1.39386543	85.94944276	2.325770042	11.7247872				0	0	0				-850.3660745	0.03313407411	-2356.98086844756	
847.8060745	88	2	10	0.192433377	0.03208066419	98.20023192	0.360219794	1.439548289	85.5434033	2.390916128	12.06568057				0	0	0				-847.8060745	0.03208066419	-2511.10205104316	
845.2460745	88	2	10	0.2175899248	0.03109113733	98.15371249	0.3608563708	1.485431142	85.13875343	2.456058339	12.40518823				0	0	0				-845.2460745	0.03109113733	-2670.85869355866	
842.6860745	88	2	10	0.2412340183	0.03016011646	98.10729216	0.3611889545	1.531518886	84.73545734	2.521204663	12.743338				0	0	0				-842.6860745	0.03016011646	-2836.3498666959	
840.1260745	88	2	10	0.2634975769	0.02928281189	98.06095414	0.3612294447	1.57781642	84.33347825	2.586362824	13.08015892				0	0	0				-840.1260745	0.02928281189	-3007.67884928545	
837.5660745	88	2	10	0.2844978136	0.02845494302	98.01468199	0.3609893557	1.62432865	83.9327785	2.651540321	13.41568118				0	0	0				-837.5660745	0.02845494302	-3184.95332279565	
835.0060745	88	2	10	0.3043392128	0.02767267244	97.96845967	0.3604798393	1.671060487	83.5333196	2.716744459	13.74993594				0	0	0				-835.0060745	0.02767267244	-3368.28572013098	
832.4460745	88	2	10	0.3231151997	0.02693254996	97.92227144	0.3597117061	1.718016853	83.13506236	2.781982384	14.08295526				0	0	0				-832.4460745	0.02693254996	-3557.79343138452	
829.8860745	88	2	10	0.3409095545	0.02623146497	97.87610188	0.3586954437	1.765202676	82.7379669	2.847261107	14.41477199				0	0	0				-829.8860745	0.02623146497	-3753.59913446103	
827.3260745	88	2	10	0.3577976165	0.02556660567	97.82993586	0.3574412341	1.812622902	82.34199277	2.912587524	14.7454197				0	0	0				-827.3260745	0.02556660567	-3955.83104462266	
824.7660745	88	2	10	0.3738473124	0.02493542404	97.78375854	0.3559589693	1.860282489	81.94709895	2.977968441	15.0749326				0	0	0				-824.7660745	0.02493542404	-4164.62355988433	
822.2060745	88	2	10	0.3891200396	0.02433560573	97.73755532	0.3542582653	1.908186413	81.55324394	3.043410592	15.40334547				0	0	0				-822.2060745	0.02433560573	-4381.90891474653	
819.6460745	88	2	10	0.4036716818	0.02376547756	97.69131069	0.3523485491	1.956340758	81.16037881	3.108921991	15.7306992				0	0	0				-819.6460745	0.02376547756	-4602.08070900407	
817.0860745	88	2	10	0.4175522245	0.02322180903	97.6450129	0.3502387939	2.004748311	80.7684752	3.174506745	16.05701806				0	0	0				-817.0860745	0.02322180903	-4829.92554247116	
814.5260745	88	2	10	0.4308079092	0.02270414615	97.59864682	0.3479379174	2.053415261	80.37748327	3.240172635	16.38234409				0	0	0				-814.5260745	0.02270414615	-5068.20773163956	
811.9660745	88	2	10	0.443480663	0.0222104543	97.55219876	0.3454545538	2.102346686	79.98735989	3.305926252	16.70671385				0	0	0				-811.9660745	0.0222104543	-5312.06902105071	
809.4060745	88	2	10	0.4556087968	0.02173925516	97.50565519	0.3427971171	2.151547688	79.59806162	3.371774177	17.03016421				0	0	0				-809.4060745	0.02173925516	-5563.44542047938	
806.8460745	88	2	10	0.4672273853	0.02128919197	97.45900279	0.3399738098	2.201023403	79.20954467	3.437722998	17.35273233				0	0	0				-806.8460745	0.02128919197	-5822.53722373707	
804.2860745	88	2	10	0.4783685991	0.02085901532	97.41222836	0.336992631	2.250779006	78.821765	3.503779317	17.67445569				0	0	0				-804.2860745	0.02085901532	-6089.54641710881	
801.7260745	88	2	10	0.4890619964	0.0204475732	97.36531891	0.3338613837	2.300819709	78.43467825	3.569949759	17.99537199				0	0	0				-801.7260745	0.0204475732	-6364.68888757821	
799.1660745	88	2	10	0.4993347819	0.02005380174	97.31826155	0.3305876815	2.351150769	78.04823979	3.636240985	18.31551922				0	0	0				-799.1660745	0.02005380174	-6648.19364069718	
796.6060745	88	2	10	0.5092120341	0.01967671709	97.27104356	0.3271789552	2.401777488	77.66240473	3.702659696	18.63493557				0	0	0				-796.6060745	0.01967671709	-6940.3044960035	
794.0460745	88	2	10	0.5187169082	0.01931540816	97.22365233	0.3236424583	2.452705214	77.27712789	3.769212642	18.95365946				0	0	0				-794.0460745	0.01931540816	-7241.28151841375	
791.4860745	88	2	10	0.5278708152	0.01896903017	97.17607538	0.3199852723	2.503939351	76.89236383	3.835906632	19.27172954				0	0	0				-791.4860745	0.01896903017	-7551.40211491413	
788.9260745	88	2	10	0.5366935829	0.01863679882	97.12830033	0.316214312	2.555485354	76.5080668	3.902748542	19.58918466				0	0	0				-788.9260745	0.01863679882	-7870.96289772199	
786.3660745	88	2	10	0.5452035979	0.01831798514	97.08031493	0.31233633	2.607348739	76.1241908	3.969745318	19.90606388				0	0	0				-786.3660745	0.01831798514	-8200.28161010239	
783.8060745	88	2	10	0.5534179341	0.01801191081	97.032107	0.3083579206	2.65953508	75.74068951	4.03690399	20.2224065				0	0	0				-783.8060745	0.01801191081	-8539.69922052904	
781.2460745	88	2	10	0.5613524668	0.017717944	96.98366446	0.3042855241	2.712050019	75.35751631	4.104231676	20.53825201				0	0	0				-781.2460745	0.017717944	-8889.58257302849	
778.6860745	88	2	10	0.5690219759	0.0174354956	96.93497531	0.3001254304	2.764899264	74.97462425	4.171735591	20.85364016				0	0	0				-778.6860745	0.0174354956	-9250.32624455649	
776.1260745	88	2	10	0.576440238	0.01716401579	96.88602762	0.2958837821	2.818088596	74.59196602	4.239423055	21.16861092				0	0	0				-776.1260745	0.01716401579	-9622.35622351543	
773.5660745	88	2	10	0.5836201102	0.01690299101	96.83680955	0.2915665779	2.871623868	74.20949397	4.307301501	21.48320453				0	0	0				-773.5660745	0.01690299101	-10006.1329238475	
771.0060745	88	2	10	0.590573605	0.01665194114	96.78730931	0.2871796752	2.925511017	73.82716003	4.375378483	21.79746148				0	0	0				-771.0060745	0.01665194114	-10402.1544322366	
768.4460745	88	2	10	0.5973119587	0.01641041699	96.73751515	0.282728793	2.979756057	73.44491574	4.443661684	22.11142258				0	0	0				-768.4460745	0.01641041699	-10810.9612264277	
765.8860745	88	2	10	0.6038456926	0.01617799801	96.68741539	0.2782195142	3.034365092	73.06271217	4.512158926	22.42512891				0	0	0				-765.8860745	0.01617799801	-11233.1414936486	
763.3260745	88	2	10	0.6101846693	0.01595429024	96.6369984	0.2736572878	3.089344317	72.68049992	4.58087818	22.7386219				0	0	0				-763.3260745	0.01595429024	-11669.3350267221	
760.7660745	88	2	10	0.6163381433	0.01573892436	96.58625255	0.269047431	3.144700019	72.29822909	4.649827573	23.05194334				0	0	0				-760.7660745	0.01573892436	-12120.239463107	
758.2060745	88	2	10	0.6223148074	0.015531554	96.53516628	0.2643951313	3.200438587	71.91584922	4.719015396	23.36513538				0	0	0				-758.2060745	0.015531554	-12586.6188541783	
755.6460745	88	2	10	0.6281228346	0.01533185418	96.48372804	0.2597054483	3.256566513	71.53330927	4.788450122	23.67824061				0	0	0				-755.6460745	0.01533185418	-13069.3092808182	
753.0860745	88	2	10	0.6337699164	0.01513951983	96.43192629	0.2549833148	3.313090396	71.15055756	4.858140409	23.99130204				0	0	0				-753.0860745	0.01513951983	-13569.2299535149	
750.5260745	88	2	10	0.6392632984	0.01495426455	96.37974951	0.2502335392	3.370016952	70.76754173	4.928095112	24.30436315				0	0	0				-750.5260745	0.01495426455	-14087.3913273776	
747.9660745	88	2	10	0.6446098122	0.01477581932	96.32718618	0.2454608061	3.427353013	70.38420873	4.998323301	24.61746797				0	0	0				-747.9660745	0.01477581932	-14624.9081744318	
745.4060745	88	2	10	0.6498159044	0.01460393149	96.27422479	0.240669678	3.485105536	70.00050469	5.068834264	24.93066105				0	0	0				-745.4060745	0.01460393149	-15183.0147781467	
742.8460745	88	2	10	0.6548876644	0.01443836374	96.2208538	0.2358645965	3.543281608	69.61637494	5.13963753	25.24398753				0	0	0				-742.8460745	0.01443836374	-15763.077205916	
740.2860745	88	2	10	0.6598308486	0.01427889315	96.16706166	0.2310498834	3.601888453	69.2317639	5.210742872	25.55749323				0	0	0				-740.2860745	0.01427889315	-16366.6156115876	
737.7260745	88	2	10	0.6646509034	0.01412531041	96.11283682	0.2262297416	3.660933437	68.84661507	5.28216033	25.8712246				0	0	0				-737.7260745	0.01412531041	-16995.3230396767	
735.1660745	88	2	10	0.6693529861	0.01397741899	96.05816767	0.2214082562	3.720424075	68.46087091	5.353900222	26.18522887				0	0	0				-735.1660745	0.01397741899	-17651.0921370038	
732.6060745	88	2	10	0.6739419845	0.0138350345	96.00304257	0.2165893954	3.780368039	68.07447279	5.425973162	26.49955405				0	0	0				-732.6060745	0.0138350345	-18336.0462691853	
730.0460745	88	2	10	0.6784225345	0.01369798402	95.94744982	0.2117770115	3.840773165	67.68736093	5.498390075	26.81424899				0	0	0				-730.0460745	0.01369798402	-19052.5720854047	
727.4860745	88	2	10	0.6827990368	0.01356610552	95.8913777	0.2069748413	3.90164746	67.29947432	5.571162215	27.12936346				0	0	0				-727.4860745	0.01356610552	-19803.3648119213	
724.9260745	88	2	10	0.687075672	0.01343924735	95.83481438	0.2021865072	3.962999115	66.9107506	5.644301188	27.44494821				0	0	0				-724.9260745	0.01343924735	-20591.475410997	
722.3660745	88	2	10	0.6912564147	0.01331726772	95.77774798	0.197415518	4.024836506	66.52112602	5.717818966	27.76105501				0	0	0				-722.3660745	0.01331726772	-21420.373696785	
719.8060745	88	2	10	0.6953450471	0.01320003431	95.72016652	0.1926652692	4.087168211	66.1305353	5.791727916	28.07773679				0	0	0				-719.8060745	0.01320003431	-22294.0208522218	
717.2460745	88	2	10	0.6993451705	0.01308742384	95.66205794	0.1879390442	4.150003019	65.73891155	5.866040816	28.39504764				0	0	0				-717.2460745	0.01308742384	-23216.9595710921	
714.6860745	88	2	10	0.7032602169	0.01297932176	95.60341005	0.1832400143	4.213349938	65.34618617	5.940770885	28.71304295				0	0	0				-714.6860745	0.01297932176	-24194.4235875085	
712.1260745	88	2	10	0.7070934597	0.01287562191	95.54421055	0.17857124	4.27721821	64.95228871	6.015931804	29.03177948				0	0	0				-712.1260745	0.01287562191	-25232.4695183848	
709.5660745	88	2	10	0.7108480232	0.01277622625	95.48444701	0.1739356713	4.34161732	64.55714678	6.091537752	29.35131547				0	0	0				-709.5660745	0.01277622625	-26338.1468372878	
707.0060745	88	2	10	0.7145268921	0.01268104462	95.42410684	0.1693361482	4.406557015	64.16068585	6.167603427	29.67171072				0	0	0				-707.0060745	0.01268104462	-27519.7115727972	
704.4460745	88	2	10	0.7181329196	0.01258999456	95.36317728	0.1647754017	4.472047314	63.76282919	6.244144084	29.99302672				0	0	0				-704.4460745	0.01258999456	-28786.8900337495	
701.8860745	88	2	10	0.7216688357	0.01250300112	95.30164542	0.160256054	4.538098527	63.36349768	6.321175567	30.31532676				0	0	0				-701.8860745	0.01250300112	-30151.2208652394	
699.3260745	88	2	10	0.7251372546	0.01241999675	95.23949811	0.1557806194	4.604721268	62.96260961	6.398714349	30.63867604				0	0	0				-699.3260745	0.01241999675	-31626.4877356226	
696.7660745	88	2	10	0.7285406817	0.01234092115	95.17672202	0.151351505	4.671926479	62.56008056	6.476777567	30.96314187				0	0	0				-696.7660745	0.01234092115	-33229.3034231949	
694.2060745	88	2	10	0.7318815202	0.01226572127	95.11330355	0.146971011	4.739725442	62.1558232	6.555383071	31.28879373				0	0	0				-694.2060745	0.01226572127	-34979.874843076	
691.6460745	88	2	10	0.7351620774	0.01219435126	95.04922886	0.1426413318	4.80812981	61.74974705	6.634549465	31.61570348				0	0	0				-691.6460745	0.01219435126	-36903.0049354627	
689.0860745	88	2	10	0.7383845702	0.01212677245	94.98448382	0.1383645563	4.877151622	61.34175829	6.714296159	31.94394555				0	0	0				-689.0860745	0.01212677245	-39029.4810420515	
686.5260745	88	2	10	0.7415511311	0.01206295339	94.919054	0.1341426689	4.946803331	60.93175952	6.794643427	32.27359706				0	0	0				-686.5260745	0.01206295339	-41398.0303103544	
683.9660745	88	2	10	0.744663813	0.01200287001	94.85292462	0.1299775501	5.017097834	60.51964947	6.875612457	32.60473808				0	0	0				-683.9660745	0.01200287001	-44058.0026615562	
681.4060745	88	2	10	0.7477245944	0.01194650564	94.78608053	0.1258709775	5.088048496	60.10532276	6.957225424	32.93745181				0	0	0				-681.4060745	0.01194650564	-47073.2927888747	
678.8460745	88	2	10	0.750735384	0.01189385124	94.71850618	0.121824626	5.159669189	59.68866959	7.039505552	33.27182486				0	0	0				-678.8460745	0.01189385124	-50528.1715218655	
676.2860745	88	2	10	0.7536980253	0.01184490562	94.65018561	0.1178400693	5.231974322	59.26957538	7.122477193	33.60794743				0	0	0				-676.2860745	0.01184490562	-54732.1407993036	
673.7260745	88	2	10	0.7566143321	0.01179996387	94.58110411	0.1139187986	5.30497709	58.8479251	7.206165459	33.94590944				0	0	0				-673.7260745	0.01179996387	-59312.3288771204	
671.1660745	88	2	10	0.7594860046	0.01175833045	94.51123949	0.1100621418	5.378698368	58.42357858	7.290599231	34.28582218				0	0	0				-671.1660745	0.01175833045	-64982.33970439	
668.6060745	88	2	10	0.7623147064	0.01172075792	94.44058125	0.1062714287	5.453147317	57.9964254	7.375803668	34.62777093				0	0	0				-668.6060745	0.01172075792	-72171.3026196253	
666.0460745	88	2	10	0.7651021044	0.01168698464	94.36910591	0.102547799	5.528346295	57.56631164	7.461811278	34.97187708				0	0	0				-666.0460745	0.01168698464	-80695.1477621549	
663.4860745	88	2	10	0.7678497383	0.01165688748	94.29679635	0.09889234159	5.604311313	57.13309853	7.548652304	35.31824917				0	0	0				-663.4860745	0.01165688748	-91801.6744518461	
660.9260745	88	2	10	0.770559145	0.01163067795	94.22363299	0.09530604077	5.681060965	56.69663401	7.636359887	35.6670061				0	0	0				-660.9260745	0.01163067795	-107054.89485164	
658.3660745	88	2	10	0.7732318229	0.01160842109	94.14959547	0.09178978611	5.758614749	56.25675791	7.72496906	36.01827303				0	0	0				-658.3660745	0.01160842109	-129000.809678108	
655.8060745	88	2	10	0.775869236	0.01159019393	94.07466249	0.08834437371	5.83699314	55.81330122	7.814516913	36.37218186				0	0	0				-655.8060745	0.01159019393	-163570.045987721	
653.2460745	88	2	10	0.7784728169	0.0115760865	93.99881182	0.08497050737	5.916217677	55.36608535	7.90504276	36.72887188				0	0	0				-653.2460745	0.0115760865	-227065.978844246	
650.6860745	88	2	10	0.7810439709	0.01156620287	93.92202015	0.08166879982	5.996311051	54.91492126	7.996588338	37.0884904				0	0	0				-650.6860745	0.01156620287	-389124.468095939	
648.1260745	88	2	10	0.7835840788	0.01156066246	93.84426302	0.07843977397	6.077297209	54.45960852	8.089198019	37.45119347				0	0	0				-648.1260745	0.01156066246	-2099285.88207513	
645.5660745	88	2	10	0.7860945011	0.01155960146	93.76551466	0.07528386427	6.159201476	53.99993424	8.182919053	37.81714671				0	0	0				-645.5660745	0.01155960146	-3734531.58424369	
643.0060745	88	2	10	0.7885765813	0.01156317449	93.68574791	0.07220141802	6.242050674	53.53567194	8.277801837	38.18652622				0	0	0				-643.0060745	0.01156317449	593623.441856725	
640.4460745	88	2	10	0.7910316499	0.01157155656	93.60493403	0.06919269677	6.325873277	53.06658019	8.373900214	38.5595196				0	0	0				-640.4460745	0.01157155656	261441.769332091	
637.8860745	88	2	10	0.793461028	0.01158494536	93.52304255	0.0662578778	6.410699568	52.59240111	8.471271814	38.93632707				0	0	0				-637.8860745	0.01158494536	168738.659153872	
635.3260745	88	2	10	0.7958660319	0.01160356389	93.44004112	0.06339705554	6.496561822	52.11285876	8.569978435	39.3171628				0	0	0				-635.3260745	0.01160356389	123867.760282484	
632.7660745	88	2	10	0.7982479771	0.01162766353	93.35589524	0.06061024311	6.583494519	51.62765718	8.670086474	39.70225634				0	0	0				-632.7660745	0.01162766353	97068.7371074727	
630.2060745	88	2	10	0.8006081833	0.01165752767	93.27056805	0.05789737387	6.671534578	51.13647829	8.771667422	40.09185429				0	0	0				-630.2060745	0.01165752767	79138.1888327851	
627.6460745	88	2	10	0.8029479794	0.01169347583	93.18402007	0.05525830295	6.760721624	50.63897941	8.874798418	40.48622217				0	0	0				-627.6460745	0.01169347583	66245.9563594993	
625.0860745	88	2	10	0.8052687091	0.01173586859	93.09620889	0.05269280889	6.851098298	50.13479048	8.979562892	40.88564663				0	0	0				-625.0860745	0.01173586859	56500.5499257543	
622.5260745	88	2	10	0.807571737	0.01178511343	93.00708879	0.05020059521	6.942710611	49.62351083	9.086051299	41.29043787				0	0	0				-622.5260745	0.01178511343	48856.4815501764	
619.9660745	88	2	10	0.8098584557	0.01184167153	92.91661036	0.04778129205	7.035608349	49.10470552	9.194361964	41.70093251				0	0	0				-619.9660745	0.01184167153	42687.5028765214	
617.4060745	88	2	10	0.8121302931	0.01190606604	92.82472	0.0454344578	7.129845542	48.57790101	9.304602062	42.11749693				0	0	0				-617.4060745	0.01190606604	37595.054098047	
614.8460745	88	2	10	0.8143887214	0.01197889186	92.7313594	0.04315958069	7.225481015	48.04258017	9.416888758	42.54053107				0	0	0				-614.8460745	0.01197889186	33313.2322918486	
612.2860745	88	2	10	0.8166352671	0.01206082749	92.6364649	0.04095608042	7.322579019	47.4981765	9.531350543	42.97047296				0	0	0				-612.2860745	0.01206082749	29657.744975693	
609.7260745	88	2	10	0.8188715222	0.01215264942	92.5399667	0.03882330967	7.421209987	46.94406722	9.648128795	43.40780398				0	0	0				-609.7260745	0.01215264942	26496.8209433381	
607.1660745	88	2	10	0.8210991577	0.01225524959	92.44178803	0.03676055567	7.521451412	46.37956523	9.767379641	43.85305513				0	0	0				-607.1660745	0.01225524959	23733.7589070858	
604.6060745	88	2	10	0.8233199391	0.01236965693	92.34184406	0.03476704156	7.623388896	45.80390942	9.889276152	44.30681443				0	0	0				-604.6060745	0.01236965693	21296.0026885955	
602.0460745	88	2	10	0.8255357451	0.01249706397	92.24004067	0.03284192774	7.727117403	45.21625317	10.01401099	44.76973584				0	0	0				-602.0460745	0.01249706397	19128.0791471025	
599.4860745	88	2	10	0.8277485895	0.01263886008	92.13627293	0.03098431302	7.832742759	44.61565041	10.14179959	45.24255				0	0	0				-599.4860745	0.01263886008	17186.8782605368	
596.9260745	88	2	10	0.8299606477	0.01279667333	92.03042329	0.02919323558	7.940383474	44.00103877	10.27288402	45.72607721				0	0	0				-596.9260745	0.01279667333	15438.4267445032	
594.3660745	88	2	10	0.8321742888	0.01297242362	91.92235936	0.0274676737	8.050172968	43.37121881	10.40753776	46.22124343				0	0	0				-594.3660745	0.01297242362	13855.7257545928	
591.8060745	88	2	10	0.834392115	0.0131683876	91.81193104	0.02580654468	8.162262414	42.72482862	10.54607149	46.72909989				0	0	0				-591.8060745	0.0131683876	12416.6347391516	
589.2460745	88	2	10	0.836617013	0.01338730593	91.69896758	0.02420871004	8.276823708	42.06031111	10.68884059	47.2508483				0	0	0				-589.2460745	0.01338730593	11103.4529406805	
586.6860745	88	2	10	0.838852212	0.01363246304	91.58327269	0.02267296714	8.394054339	41.37587473	10.83625418	47.7878711				0	0	0				-586.6860745	0.01363246304	9901.95629417219	
584.1260745	88	2	10	0.8411013648	0.01390788194	91.46461954	0.02119805255	8.514182408	40.66944115	10.98878709	48.34177176				0	0	0				-584.1260745	0.01390788194	8799.69604458641	
581.5660745	88	2	10	0.8433686486	0.01421851881	91.3427437	0.01978263815	8.637473659	39.93857867	11.14699522	48.91442611				0	0	0				-581.5660745	0.01421851881	7786.74179415602	
579.0060745	88	2	10	0.8456588981	0.01457056478	91.21733417	0.01842532697	8.764240505	39.18041441	11.31153571	49.50804988				0	0	0				-579.0060745	0.01457056478	6854.63975773197	
576.4460745	88	2	10	0.8479777837	0.01497187337	91.08802143	0.01712464696	8.894853926	38.39151691	11.48319407	50.12528902				0	0	0				-576.4460745	0.01497187337	6008.94989689687	
573.8860745	88	2	10	0.8503318321	0.01543014343	90.9543567	0.01587902671	9.029764276	37.5677539	11.66290943	50.76933667				0	0	0				-573.8860745	0.01543014343	5230.2857322342	
571.3260745	88	2	10	0.8527292409	0.01596153352	90.81580499	0.01468682611	9.169508179	36.70404713	11.8518487	51.44410417				0	0	0				-571.3260745	0.01596153352	4498.36712990822	
568.7660745	88	2	10	0.8551799522	0.01658204161	90.67169577	0.01354626694	9.31475796	35.79406361	12.05146196	52.15447442				0	0	0				-568.7660745	0.01658204161	3835.92969122655	
566.2060745	88	2	10	0.8576963688	0.01731476533	90.52118989	0.01245542931	9.46635468	34.82977898	12.26358755	52.90663347				0	0	0				-566.2060745	0.01731476533	3231.86799940857	
563.6460745	88	2	10	0.8602943355	0.01819200027	90.36321236	0.01141220129	9.625375441	33.80079235	12.49060938	53.70859827				0	0	0				-563.6460745	0.01819200027	2683.40238764183	
561.0860745	88	2	10	0.8629945865	0.01925976358	90.19635669	0.01041422261	9.793229091	32.69328362	12.73569576	54.57102062				0	0	0				-561.0860745	0.01925976358	2188.32443603408	
558.5260745	88	2	10	0.86582516	0.02058743409	90.01873661	0.009458796314	9.971804592	31.48829536	13.00320262	55.50850201				0	0	0				-558.5260745	0.02058743409	1745.8708586569	
555.9660745	88	2	10	0.8688249705	0.02227874786	89.82774699	0.008542757404	10.16371025	30.15893546	13.29931256	56.54175199				0	0	0				-555.9660745	0.02227874786	1357.54856263983	
553.4060745	88	2	10	0.8720500975	0.02449981911	89.6196891	0.007662330008	10.37264857	28.66557273	13.63313294	57.70129433				0	0	0				-553.4060745	0.02449981911	1519.46659231067	
550.8460745	88	2	10	0.8738563093	0.01384604575	89.50509821	0.007097606796	10.48780418	27.60214954	13.90316551	58.49468495				0	0	0				-550.8460745	0.01384604575	1716.78990802164	
548.0966995	88	2	10	0.8758693131	0.01589806797	89.23865194	0.006043117485	10.75530494	26.2241618	14.0362091	59.7396291				0	0	0				-548.0966995	0.01589806797	1240.34592163506	
548.0335745	88	2	10	0.8810301605	0.04142947837	89.11437053	0.005936955235	10.87969251	21.48186044	15.71597024	62.80216932				0	0	0				-548.0335745	0.04142947837	21.7170341443601	
547.7810745	88	2	10	0.8814755159	0.003731791668	89.08839055	0.005860752828	10.9057487	21.22861999	15.77481746	62.99656255				0	0	0				-547.7810745	0.003731791668	5764.83954316414	
547.5285745	88	2	10	0.8819244183	0.003775642741	89.06220819	0.005785338812	10.93200647	20.9715607	15.83457127	63.19386803				0	0	0				-547.5285745	0.003775642741	5897.22465606495	
547.4023245	88	2	10	0.8821489147	0.001895366989	89.0491525	0.005748034793	10.94509947	20.84231637	15.86461287	63.29307076				0	0	0				-547.4023245	0.001895366989	-66.8848732176387	
547.3391995	88	2	10	0.8822611924	0.0009497357046	89.04263546	0.005729486184	10.95163506	20.77755021	15.87966417	63.34278562				0	0	0				-547.3391995	0.0009497357046	8832.63473994799	
546.9504495	88	2	10	0.882378814	0.0009960323632	89.0487945	0.005685747426	10.94551975	19.63971335	16.27731068	64.08297597				0	0	0				-546.9504495	0.0009960323632	8301.61444077561	
546.8873245	88	2	10	0.8829711817	0.005020491525	89.04836438	0.005693360655	10.94594226	19.12620517	16.46131013	64.41248469	38.22780603	9.129789777	52.6424042	0	0	0	0	0	0	-546.8873245	0.005020491525	-270.15914881617	
546.7610745	88	2	10	0.8831780379	0.001762440072	89.03747121	0.005660380779	10.95686841	19.00179199	16.49075269	64.50745533	38.33561367	9.074001924	52.59038441	0	0	0	0	0	0	-546.7610745	0.001762440072	-251.343706203829	
546.2460745	88	2	10	0.8840092359	0.007094536455	88.99406053	0.00552936408	11.00041011	18.50168124	16.60854337	64.88977539				0	0	0				-546.2460745	0.007094536455	452.879250814706	
546.2260745	88	2	10	0.8840410086	0.0002731281646	88.99241659	0.005524402812	11.002059	18.48242297	16.61307936	64.90449766				0	0	0				-546.2260745	0.0002731281646	153.132637940193	
546.1860745	88	2	10	0.884104439	0.0005454165936	88.98913875	0.005514509256	11.00534674	18.44394645	16.62214235	64.9339112				0	0	0				-546.1860745	0.0005454165936	147.13510829294	
546.1060745	88	2	10	0.884230835	0.001087432855	88.98262326	0.005494837705	11.01188191	18.36715688	16.64023151	64.99261162				0	0	0				-546.1060745	0.001087432855	148.094088189516	
545.9460745	88	2	10	0.8844817053	0.002160694414	88.96975696	0.005455959178	11.02478708	18.21427589	16.67625201	65.1094721				0	0	0				-545.9460745	0.002160694414	150.191896700026	
