T	w(AL)	w(MG)	w(SI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(MG@FCC_A1)	w(SI@FCC_A1)	w(AL@LIQUID)	w(MG@LIQUID)	w(SI@LIQUID)	w(AL@MG2SI)	w(MG@MG2SI)	w(SI@MG2SI)	w(AL@DIAMOND_A4)	w(MG@DIAMOND_A4)	w(SI@DIAMOND_A4)	dwdT_L(AL@LIQUID)	dwdT_L(MG@LIQUID)	dwdT_L(SI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI				
900.9512742	94	2	4	0	0	99.07099125	0.509935819	0.4190729331	94	2	4							0.001859502529	-0.0005463869076	-0.001313115621	-900.9512742	0	13.5951945245129	
900.9412742	94	2	4	0.0003665622267	0.0003666395841	99.07076094	0.5100329937	0.4192060655	93.99814092	2.000546293	4.001312784							0	0	0	-900.9412742	0.0003666395841	40.9542891300585	
900.9212742	94	2	4	0.001099009848	0.0007328263328	99.07030042	0.5102272324	0.4194723466	93.99442146	2.001639171	4.003939373							0	0	0	-900.9212742	0.0007328263328	54.6536815045708	
900.8812742	94	2	4	0.00256091426	0.001463726785	99.06937959	0.5106154932	0.4200049207	93.9869833	2.003824548	4.009192153							0	0	0	-900.8812742	0.001463726785	54.7906289812835	
900.8012742	94	2	4	0.005473493021	0.002920459567	99.06753911	0.5113908263	0.4210700686	93.9721066	2.008194819	4.019698577							0	0	0	-900.8012742	0.002920459567	-9801.43154543322	
900.7212742	94	2	4	0.008369126673	0.00291225098	99.06570014	0.5121646184	0.4221352396	93.95722945	2.012564361	4.030206187							0	0	0	-900.7212742	0.00291225098	-10375.6203190237	
900.6412742	94	2	4	0.01124907704	0.002904936212	99.06386266	0.5129369253	0.4232004131	93.94235179	2.016933377	4.040714838							0	0	0	-900.6412742	0.002904936212	-10965.2221457038	
900.5612742	94	2	4	0.01411346911	0.002897659197	99.06202666	0.51370775	0.4242655899	93.9274736	2.021301873	4.051224531							0	0	0	-900.5612742	0.002897659197	-11020.575683723	
900.4812742	94	2	4	0.01696242479	0.00289041774	99.06019214	0.5144770946	0.4253307697	93.91259489	2.025669853	4.061735261							0	0	0	-900.4812742	0.00289041774	-11074.6437946174	
900.4012742	94	2	4	0.01979606479	0.002883211607	99.05835909	0.5152449616	0.4263959525	93.89771566	2.030037322	4.072247023							0	0	0	-900.4012742	0.002883211607	-11128.867133654	
900.3212742	94	2	4	0.02261450855	0.002876040544	99.05652751	0.5160113531	0.427461138	93.8828359	2.034404284	4.082759812							0	0	0	-900.3212742	0.002876040544	-11183.2269612522	
900.2412742	94	2	4	0.02541787433	0.002868904297	99.0546974	0.5167762714	0.4285263263	93.86795563	2.038770742	4.093273623							0	0	0	-900.2412742	0.002868904297	-11237.7218595456	
900.1612742	94	2	4	0.02820627916	0.002861802615	99.05286876	0.5175397187	0.4295915171	93.85307485	2.043136701	4.103788452							0	0	0	-900.1612742	0.002861802615	-11292.349549168	
900.0812742	94	2	4	0.03097983889	0.002854735246	99.05104159	0.5183016972	0.4306567104	93.83819354	2.047502166	4.114304292							0	0	0	-900.0812742	0.002854735246	-11347.1118330907	
900.0012742	94	2	4	0.03373866821	0.002847701946	99.04921588	0.5190622092	0.4317219061	93.82331172	2.051867139	4.12482114							0	0	0	-900.0012742	0.002847701946	-11402.0088490809	
899.9212742	94	2	4	0.03648288062	0.002840702468	99.04739164	0.5198212569	0.432787104	93.80842938	2.056231626	4.13533899							0	0	0	-899.9212742	0.002840702468	-11457.0384755174	
899.8412742	94	2	4	0.03921258852	0.00283373657	99.04556885	0.5205788424	0.433852304	93.79354653	2.06059563	4.145857838							0	0	0	-899.8412742	0.00283373657	-11512.2034442638	
899.7612742	94	2	4	0.04192790313	0.002826804013	99.04374753	0.5213349681	0.4349175061	93.77866317	2.064959155	4.156377679							0	0	0	-899.7612742	0.002826804013	-11567.5032940756	
899.6812742	94	2	4	0.0446289346	0.002819904559	99.04192765	0.522089636	0.4359827101	93.76377929	2.069322205	4.166898507							0	0	0	-899.6812742	0.002819904559	-11622.9367705955	
899.6012742	94	2	4	0.04731579194	0.002813037972	99.04010924	0.5228428484	0.437047916	93.7488949	2.073684784	4.177420319							0	0	0	-899.6012742	0.002813037972	-11678.5051815204	
899.5212742	94	2	4	0.0499885831	0.00280620402	99.03829227	0.5235946074	0.4381131236	93.73401	2.078046896	4.187943109							0	0	0	-899.5212742	0.00280620402	-11734.2072907904	
899.4412742	94	2	4	0.05264741494	0.00279940247	99.03647675	0.5243449152	0.4391783328	93.71912458	2.082408545	4.198466872							0	0	0	-899.4412742	0.00279940247	-11790.0428192713	
